collision,total_bits
25314,13463
25315,13468
25316,13469
25317,13463
25318,13455
25319,13449
25320,13449
25321,13444
25322,13462
25323,13449
25324,13433
25325,13449
25326,13462
25327,13449
25328,13449
25329,13444
25330,13462
25331,13449
25332,13449
25333,13464
25334,13444
25335,13468
25336,13456
25337,13460
25338,13456
25339,13456
25340,13456
25341,13456
25342,13468
25343,13464
25344,13444
25345,13464
25346,13464
25347,13449
25348,13455
25349,13454
25350,13469
25351,13463
25352,13469
25353,13468
25354,13473
25355,13470
25356,13469
25357,13474
25358,13465
25359,13448
25360,13461
25361,13436
25362,13456
25363,13471
25364,13459
25365,13458
25366,13448
25367,13439
25368,13448
25369,13425
25370,13448
25371,13454
25372,13464
25373,13464
25374,13464
25375,13470
25376,13455
25377,13437
25378,13475
25379,13455
25380,13479
25381,13455
25382,13455
25383,13475
25384,13470
25385,13464
25386,13464
25387,13466
25388,13481
25389,13489
25390,13480
25391,13490
25392,13480
25393,13483
25394,13480
25395,13490
25396,13496
25397,13500
25398,13499
25399,13490
25400,13486
25401,13454
25402,13493
25403,13481
25404,13481
25405,13493
25406,13481
25407,13497
25408,13506
25409,13510
25410,13510
25411,13506
25412,13510
25413,13505
25414,13514
25415,13521
25416,13521
25417,13514
25418,13500
25419,13521
25420,13496
25421,13519
25422,13508
25423,13493
25424,13490
25425,13490
25426,13500
25427,13493
25428,13490
25429,13490
25430,13528
25431,13510
25432,13496
25433,13524
25434,13490
25435,13490
25436,13493
25437,13490
25438,13521
25439,13538
25440,13514
25441,13544
25442,13543
25443,13539
25444,13544
25445,13544
25446,13549
25447,13554
25448,13552
25449,13538
25450,13552
25451,13538
25452,13554
25453,13552
25454,13538
25455,13545
25456,13526
25457,13541
25458,13497
25459,13541
25460,13529
25461,13555
25462,13548
25463,13559
25464,13534
25465,13545
25466,13542
25467,13545
25468,13529
25469,13526
25470,13525
25471,13543
25472,13543
25473,13542
25474,13526
25475,13535
25476,13539
25477,13527
25478,13530
25479,13545
25480,13548
25481,13541
25482,13554
25483,13543
25484,13541
25485,13519
25486,13543
25487,13541
25488,13529
25489,13543
25490,13554
25491,13541
25492,13559
25493,13565
25494,13556
25495,13551
25496,13565
25497,13552
25498,13556
25499,13565
25500,13524
25501,13565
25502,13578
25503,13570
25504,13578
25505,13564
25506,13536
25507,13551
25508,13565
25509,13534
25510,13567
25511,13578
25512,13563
25513,13578
25514,13578
25515,13549
25516,13573
25517,13574
25518,13567
25519,13564
25520,13567
25521,13558
25522,13559
25523,13553
25524,13574
25525,13559
25526,13588
25527,13585
25528,13574
25529,13588
25530,13577
25531,13571
25532,13574
25533,13559
25534,13571
25535,13543
25536,13574
25537,13571
25538,13546
25539,13569
25540,13569
25541,13569
25542,13563
25543,13574
25544,13561
25545,13561
25546,13580
25547,13581
25548,13554
25549,13561
25550,13580
25551,13561
25552,13561
25553,13588
25554,13574
25555,13588
25556,13551
25557,13573
25558,13574
25559,13588
25560,13569
25561,13588
25562,13574
25563,13573
25564,13588
25565,13574
25566,13588
25567,13584
25568,13589
25569,13589
25570,13591
25571,13602
25572,13605
25573,13593
25574,13583
25575,13578
25576,13588
25577,13604
25578,13604
25579,13591
25580,13600
25581,13604
25582,13604
25583,13586
25584,13591
25585,13604
25586,13557
25587,13605
25588,13612
25589,13606
25590,13599
25591,13597
25592,13599
25593,13581
25594,13606
25595,13599
25596,13599
25597,13597
25598,13606
25599,13580
25600,13602
25601,13601
25602,13608
25603,13588
25604,13606
25605,13612
25606,13586
25607,13606
25608,13612
25609,13604
25610,13607
25611,13620
25612,13620
25613,13589
25614,13600
25615,13597
25616,13621
25617,13597
25618,13597
25619,13621
25620,13593
25621,13597
25622,13597
25623,13621
25624,13597
25625,13621
25626,13606
25627,13621
25628,13624
25629,13620
25630,13628
25631,13610
25632,13626
25633,13625
25634,13628
25635,13619
25636,13624
25637,13602
25638,13639
25639,13623
25640,13649
25641,13649
25642,13629
25643,13645
25644,13649
25645,13629
25646,13649
25647,13649
25648,13629
25649,13649
25650,13649
25651,13629
25652,13621
25653,13649
25654,13649
25655,13629
25656,13649
25657,13629
25658,13649
25659,13639
25660,13629
25661,13649
25662,13649
25663,13645
25664,13629
25665,13649
25666,13649
25667,13629
25668,13649
25669,13645
25670,13629
25671,13649
25672,13649
25673,13629
25674,13628
25675,13649
25676,13651
25677,13649
25678,13654
25679,13631
25680,13649
25681,13631
25682,13654
25683,13654
25684,13656
25685,13643
25686,13635
25687,13631
25688,13649
25689,13621
25690,13631
25691,13654
25692,13654
25693,13659
25694,13669
25695,13633
25696,13633
25697,13656
25698,13641
25699,13655
25700,13641
25701,13650
25702,13661
25703,13641
25704,13655
25705,13658
25706,13654
25707,13641
25708,13655
25709,13641
25710,13660
25711,13667
25712,13681
25713,13683
25714,13688
25715,13683
25716,13669
25717,13669
25718,13688
25719,13683
25720,13669
25721,13683
25722,13688
25723,13673
25724,13644
25725,13675
25726,13683
25727,13673
25728,13674
25729,13685
25730,13691
25731,13683
25732,13626
25733,13698
25734,13698
25735,13698
25736,13688
25737,13698
25738,13695
25739,13679
25740,13653
25741,13690
25742,13696
25743,13684
25744,13655
25745,13694
25746,13696
25747,13681
25748,13680
25749,13680
25750,13691
25751,13692
25752,13699
25753,13680
25754,13704
25755,13680
25756,13696
25757,13689
25758,13700
25759,13680
25760,13689
25761,13696
25762,13680
25763,13689
25764,13696
25765,13680
25766,13679
25767,13678
25768,13704
25769,13704
25770,13630
25771,13701
25772,13713
25773,13700
25774,13713
25775,13702
25776,13700
25777,13680
25778,13699
25779,13715
25780,13711
25781,13698
25782,13699
25783,13711
25784,13715
25785,13713
25786,13689
25787,13709
25788,13680
25789,13703
25790,13689
25791,13709
25792,13680
25793,13700
25794,13689
25795,13680
25796,13709
25797,13689
25798,13680
25799,13703
25800,13709
25801,13680
25802,13689
25803,13724
25804,13721
25805,13719
25806,13725
25807,13729
25808,13719
25809,13724
25810,13709
25811,13680
25812,13689
25813,13716
25814,13730
25815,13706
25816,13730
25817,13712
25818,13730
25819,13730
25820,13714
25821,13676
25822,13705
25823,13716
25824,13724
25825,13721
25826,13724
25827,13709
25828,13740
25829,13720
25830,13739
25831,13724
25832,13740
25833,13720
25834,13724
25835,13720
25836,13739
25837,13720
25838,13724
25839,13720
25840,13730
25841,13731
25842,13723
25843,13736
25844,13734
25845,13699
25846,13686
25847,13721
25848,13741
25849,13686
25850,13735
25851,13734
25852,13736
25853,13714
25854,13734
25855,13736
25856,13714
25857,13734
25858,13701
25859,13736
25860,13743
25861,13744
25862,13730
25863,13758
25864,13751
25865,13749
25866,13728
25867,13758
25868,13772
25869,13760
25870,13775
25871,13776
25872,13759
25873,13775
25874,13776
25875,13759
25876,13776
25877,13775
25878,13760
25879,13772
25880,13758
25881,13728
25882,13749
25883,13759
25884,13765
25885,13749
25886,13756
25887,13765
25888,13749
25889,13754
25890,13779
25891,13733
25892,13750
25893,13779
25894,13754
25895,13765
25896,13749
25897,13756
25898,13749
25899,13765
25900,13749
25901,13756
25902,13749
25903,13765
25904,13746
25905,13763
25906,13763
25907,13754
25908,13745
25909,13763
25910,13754
25911,13749
25912,13758
25913,13747
25914,13764
25915,13763
25916,13754
25917,13763
25918,13750
25919,13769
25920,13779
25921,13764
25922,13770
25923,13759
25924,13760
25925,13783
25926,13781
25927,13763
25928,13784
25929,13784
25930,13769
25931,13791
25932,13790
25933,13792
25934,13780
25935,13774
25936,13792
25937,13774
25938,13792
25939,13780
25940,13777
25941,13792
25942,13774
25943,13792
25944,13789
25945,13804
25946,13805
25947,13789
25948,13805
25949,13816
25950,13804
25951,13805
25952,13808
25953,13816
25954,13805
25955,13820
25956,13804
25957,13823
25958,13816
25959,13801
25960,13806
25961,13816
25962,13821
25963,13821
25964,13821
25965,13821
25966,13821
25967,13787
25968,13819
25969,13821
25970,13821
25971,13800
25972,13830
25973,13819
25974,13829
25975,13835
25976,13822
25977,13783
25978,13835
25979,13816
25980,13834
25981,13831
25982,13839
25983,13839
25984,13840
25985,13853
25986,13822
25987,13840
25988,13853
25989,13858
25990,13860
25991,13854
25992,13850
25993,13860
25994,13854
25995,13866
25996,13855
25997,13856
25998,13854
25999,13855
26000,13856
26001,13871
26002,13881
26003,13879
26004,13874
26005,13851
26006,13876
26007,13881
26008,13879
26009,13874
26010,13886
26011,13874
26012,13874
26013,13874
26014,13875
26015,13874
26016,13874
26017,13874
26018,13864
26019,13874
26020,13874
26021,13874
26022,13899
26023,13895
26024,13909
26025,13910
26026,13894
26027,13880
26028,13886
26029,13881
26030,13908
26031,13900
26032,13895
26033,13910
26034,13895
26035,13869
26036,13908
26037,13908
26038,13905
26039,13908
26040,13899
26041,13907
26042,13909
26043,13869
26044,13910
26045,13913
26046,13913
26047,13920
26048,13905
26049,13913
26050,13904
26051,13872
26052,13899
26053,13895
26054,13914
26055,13919
26056,13915
26057,13912
26058,13918
26059,13898
26060,13897
26061,13924
26062,13905
26063,13924
26064,13913
26065,13904
26066,13905
26067,13924
26068,13894
26069,13914
26070,13924
26071,13904
26072,13913
26073,13924
26074,13914
26075,13916
26076,13919
26077,13889
26078,13929
26079,13913
26080,13913
26081,13927
26082,13903
26083,13921
26084,13903
26085,13913
26086,13914
26087,13927
26088,13903
26089,13929
26090,13934
26091,13920
26092,13929
26093,13927
26094,13903
26095,13914
26096,13921
26097,13930
26098,13916
26099,13926
26100,13932
26101,13903
26102,13903
26103,13927
26104,13903
26105,13914
26106,13927
26107,13903
26108,13913
26109,13921
26110,13927
26111,13903
26112,13921
26113,13927
26114,13903
26115,13914
26116,13913
26117,13903
26118,13927
26119,13903
26120,13927
26121,13903
26122,13925
26123,13920
26124,13905
26125,13921
26126,13917
26127,13905
26128,13920
26129,13919
26130,13890
26131,13913
26132,13932
26133,13934
26134,13933
26135,13934
26136,13932
26137,13912
26138,13929
26139,13937
26140,13931
26141,13924
26142,13940
26143,13942
26144,13934
26145,13950
26146,13903
26147,13934
26148,13903
26149,13950
26150,13934
26151,13903
26152,13942
26153,13912
26154,13929
26155,13939
26156,13939
26157,13937
26158,13939
26159,13943
26160,13939
26161,13939
26162,13930
26163,13945
26164,13935
26165,13935
26166,13944
26167,13942
26168,13946
26169,13913
26170,13933
26171,13952
26172,13951
26173,13952
26174,13939
26175,13930
26176,13924
26177,13952
26178,13942
26179,13921
26180,13916
26181,13921
26182,13936
26183,13916
26184,13942
26185,13921
26186,13943
26187,13925
26188,13935
26189,13945
26190,13926
26191,13945
26192,13945
26193,13926
26194,13951
26195,13945
26196,13945
26197,13926
26198,13931
26199,13954
26200,13956
26201,13956
26202,13966
26203,13964
26204,13960
26205,13966
26206,13953
26207,13961
26208,13956
26209,13954
26210,13961
26211,13961
26212,13956
26213,13954
26214,13966
26215,13979
26216,13941
26217,13948
26218,13979
26219,13965
26220,13979
26221,13980
26222,13977
26223,13973
26224,13980
26225,13979
26226,13980
26227,13973
26228,13995
26229,13997
26230,13969
26231,13977
26232,13981
26233,13972
26234,13971
26235,13986
26236,13994
26237,13986
26238,13994
26239,13971
26240,13994
26241,13986
26242,13994
26243,13969
26244,13986
26245,13974
26246,13978
26247,13986
26248,13974
26249,13986
26250,13971
26251,13926
26252,13946
26253,13935
26254,13954
26255,13995
26256,13992
26257,13986
26258,13989
26259,13977
26260,13969
26261,13985
26262,13982
26263,13971
26264,13982
26265,13985
26266,13982
26267,13982
26268,13969
26269,13985
26270,13982
26271,13982
26272,13997
26273,13984
26274,14000
26275,14000
26276,13984
26277,13991
26278,13984
26279,13970
26280,13984
26281,13994
26282,13984
26283,14004
26284,14000
26285,13999
26286,13983
26287,13997
26288,14001
26289,13960
26290,14003
26291,14004
26292,13995
26293,13979
26294,13990
26295,13990
26296,13979
26297,13995
26298,13990
26299,13986
26300,13975
26301,13985
26302,13976
26303,13972
26304,13999
26305,13995
26306,13972
26307,13991
26308,13999
26309,13995
26310,13972
26311,13999
26312,13984
26313,13994
26314,13974
26315,13999
26316,14007
26317,13972
26318,13983
26319,13983
26320,13983
26321,14007
26322,13972
26323,13983
26324,13983
26325,13972
26326,14007
26327,14011
26328,13999
26329,13999
26330,13971
26331,14011
26332,14004
26333,14000
26334,14011
26335,13989
26336,14010
26337,14007
26338,13986
26339,14010
26340,13989
26341,14010
26342,14001
26343,14005
26344,14007
26345,14006
26346,14014
26347,14024
26348,14031
26349,14006
26350,14024
26351,14024
26352,14031
26353,14006
26354,14020
26355,14029
26356,14028
26357,13995
26358,14001
26359,14012
26360,14023
26361,14001
26362,14023
26363,14012
26364,14025
26365,14001
26366,14023
26367,14012
26368,14026
26369,13990
26370,14014
26371,14015
26372,14009
26373,14009
26374,14015
26375,14008
26376,14000
26377,14007
26378,14000
26379,14008
26380,14007
26381,14019
26382,14039
26383,13999
26384,14016
26385,14029
26386,14039
26387,14035
26388,14044
26389,14039
26390,14044
26391,14026
26392,14044
26393,14037
26394,14044
26395,14041
26396,14056
26397,14041
26398,14054
26399,14046
26400,14046
26401,14035
26402,14054
26403,14056
26404,14060
26405,14046
26406,14039
26407,14064
26408,14061
26409,14064
26410,14035
26411,14064
26412,14065
26413,14041
26414,14044
26415,14034
26416,14041
26417,14044
26418,14057
26419,14057
26420,14064
26421,14065
26422,14040
26423,14065
26424,14040
26425,14064
26426,14066
26427,14074
26428,14069
26429,14072
26430,14054
26431,14067
26432,14072
26433,14057
26434,14048
26435,14082
26436,14071
26437,14084
26438,14099
26439,14070
26440,14081
26441,14069
26442,14071
26443,14061
26444,14069
26445,14069
26446,14069
26447,14071
26448,14081
26449,14069
26450,14076
26451,14069
26452,14069
26453,14069
26454,14061
26455,14071
26456,14069
26457,14081
26458,14070
26459,14099
26460,14079
26461,14084
26462,14069
26463,14096
26464,14106
26465,14099
26466,14093
26467,14091
26468,14091
26469,14085
26470,14109
26471,14078
26472,14078
26473,14094
26474,14078
26475,14109
26476,14078
26477,14089
26478,14086
26479,14082
26480,14083
26481,14086
26482,14082
26483,14082
26484,14086
26485,14082
26486,14083
26487,14082
26488,14086
26489,14104
26490,14124
26491,14118
26492,14124
26493,14099
26494,14124
26495,14118
26496,14124
26497,14097
26498,14124
26499,14115
26500,14124
26501,14128
26502,14130
26503,14119
26504,14139
26505,14136
26506,14121
26507,14136
26508,14154
26509,14127
26510,14135
26511,14154
26512,14154
26513,14135
26514,14154
26515,14136
26516,14154
26517,14154
26518,14135
26519,14147
26520,14164
26521,14134
26522,14164
26523,14125
26524,14130
26525,14164
26526,14164
26527,14134
26528,14137
26529,14164
26530,14134
26531,14125
26532,14164
26533,14164
26534,14130
26535,14164
26536,14134
26537,14147
26538,14154
26539,14136
26540,14135
26541,14139
26542,14079
26543,14137
26544,14124
26545,14120
26546,14079
26547,14124
26548,14132
26549,14137
26550,14131
26551,14143
26552,14137
26553,14133
26554,14137
26555,14131
26556,14146
26557,14134
26558,14154
26559,14141
26560,14147
26561,14124
26562,14153
26563,14149
26564,14139
26565,14141
26566,14154
26567,14146
26568,14131
26569,14137
26570,14143
26571,14133
26572,14137
26573,14131
26574,14137
26575,14137
26576,14124
26577,14132
26578,14119
26579,14139
26580,14124
26581,14139
26582,14136
26583,14131
26584,14155
26585,14148
26586,14145
26587,14156
26588,14143
26589,14162
26590,14156
26591,14162
26592,14162
26593,14154
26594,14156
26595,14162
26596,14171
26597,14149
26598,14179
26599,14174
26600,14164
26601,14176
26602,14176
26603,14160
26604,14175
26605,14176
26606,14171
26607,14153
26608,14155
26609,14140
26610,14155
26611,14153
26612,14136
26613,14155
26614,14140
26615,14153
26616,14155
26617,14153
26618,14171
26619,14176
26620,14175
26621,14160
26622,14176
26623,14140
26624,14172
26625,14164
26626,14161
26627,14161
26628,14172
26629,14162
26630,14175
26631,14158
26632,14153
26633,14174
26634,14171
26635,14184
26636,14174
26637,14189
26638,14179
26639,14192
26640,14195
26641,14201
26642,14168
26643,14174
26644,14184
26645,14168
26646,14183
26647,14177
26648,14201
26649,14171
26650,14176
26651,14181
26652,14199
26653,14174
26654,14199
26655,14191
26656,14194
26657,14194
26658,14196
26659,14204
26660,14194
26661,14194
26662,14196
26663,14204
26664,14194
26665,14194
26666,14196
26667,14204
26668,14194
26669,14194
26670,14196
26671,14194
26672,14204
26673,14194
26674,14191
26675,14189
26676,14176
26677,14156
26678,14189
26679,14194
26680,14199
26681,14199
26682,14213
26683,14206
26684,14204
26685,14213
26686,14205
26687,14206
26688,14213
26689,14213
26690,14204
26691,14201
26692,14201
26693,14185
26694,14195
26695,14194
26696,14191
26697,14194
26698,14196
26699,14175
26700,14166
26701,14196
26702,14175
26703,14196
26704,14196
26705,14175
26706,14196
26707,14186
26708,14192
26709,14113
26710,14169
26711,14191
26712,14197
26713,14192
26714,14174
26715,14208
26716,14197
26717,14199
26718,14188
26719,14211
26720,14199
26721,14195
26722,14209
26723,14209
26724,14205
26725,14195
26726,14209
26727,14181
26728,14191
26729,14201
26730,14166
26731,14191
26732,14184
26733,14161
26734,14199
26735,14194
26736,14161
26737,14199
26738,14212
26739,14184
26740,14204
26741,14212
26742,14184
26743,14181
26744,14204
26745,14212
26746,14189
26747,14184
26748,14212
26749,14184
26750,14212
26751,14204
26752,14212
26753,14184
26754,14211
26755,14214
26756,14221
26757,14209
26758,14214
26759,14191
26760,14214
26761,14221
26762,14214
26763,14209
26764,14221
26765,14214
26766,14214
26767,14221
26768,14184
26769,14199
26770,14180
26771,14180
26772,14199
26773,14199
26774,14194
26775,14180
26776,14199
26777,14211
26778,14192
26779,14221
26780,14192
26781,14184
26782,14192
26783,14221
26784,14192
26785,14214
26786,14211
26787,14212
26788,14211
26789,14185
26790,14212
26791,14211
26792,14206
26793,14211
26794,14212
26795,14211
26796,14219
26797,14227
26798,14226
26799,14221
26800,14224
26801,14229
26802,14210
26803,14209
26804,14206
26805,14229
26806,14245
26807,14230
26808,14245
26809,14215
26810,14226
26811,14234
26812,14176
26813,14229
26814,14238
26815,14234
26816,14229
26817,14214
26818,14234
26819,14229
26820,14238
26821,14234
26822,14229
26823,14214
26824,14235
26825,14206
26826,14206
26827,14214
26828,14227
26829,14229
26830,14215
26831,14207
26832,14207
26833,14201
26834,14229
26835,14218
26836,14217
26837,14214
26838,14219
26839,14229
26840,14196
26841,14229
26842,14214
26843,14207
26844,14184
26845,14192
26846,14216
26847,14199
26848,14192
26849,14207
26850,14229
26851,14196
26852,14229
26853,14214
26854,14229
26855,14229
26856,14196
26857,14229
26858,14207
26859,14176
26860,14221
26861,14219
26862,14229
26863,14205
26864,14225
26865,14225
26866,14214
26867,14225
26868,14214
26869,14224
26870,14225
26871,14224
26872,14233
26873,14224
26874,14246
26875,14255
26876,14240
26877,14244
26878,14249
26879,14234
26880,14264
26881,14256
26882,14254
26883,14256
26884,14219
26885,14254
26886,14234
26887,14264
26888,14241
26889,14250
26890,14264
26891,14246
26892,14256
26893,14241
26894,14264
26895,14241
26896,14264
26897,14243
26898,14249
26899,14219
26900,14254
26901,14240
26902,14263
26903,14265
26904,14255
26905,14250
26906,14221
26907,14257
26908,14256
26909,14249
26910,14265
26911,14249
26912,14256
26913,14252
26914,14265
26915,14249
26916,14257
26917,14231
26918,14221
26919,14241
26920,14256
26921,14261
26922,14261
26923,14259
26924,14256
26925,14261
26926,14256
26927,14261
26928,14245
26929,14254
26930,14269
26931,14270
26932,14277
26933,14230
26934,14270
26935,14277
26936,14230
26937,14270
26938,14271
26939,14280
26940,14268
26941,14264
26942,14268
26943,14279
26944,14268
26945,14280
26946,14268
26947,14279
26948,14268
26949,14280
26950,14264
26951,14284
26952,14290
26953,14274
26954,14279
26955,14290
26956,14285
26957,14279
26958,14290
26959,14282
26960,14304
26961,14275
26962,14305
26963,14312
26964,14312
26965,14316
26966,14312
26967,14312
26968,14319
26969,14324
26970,14325
26971,14322
26972,14324
26973,14325
26974,14322
26975,14324
26976,14330
26977,14330
26978,14337
26979,14325
26980,14330
26981,14337
26982,14325
26983,14307
26984,14339
26985,14330
26986,14315
26987,14330
26988,14331
26989,14330
26990,14326
26991,14320
26992,14330
26993,14321
26994,14322
26995,14324
26996,14322
26997,14329
26998,14303
26999,14294
27000,14329
27001,14296
27002,14277
27003,14329
27004,14324
27005,14323
27006,14317
27007,14304
27008,14331
27009,14323
27010,14317
27011,14328
27012,14340
27013,14309
27014,14345
27015,14349
27016,14346
27017,14349
27018,14345
27019,14339
27020,14349
27021,14357
27022,14354
27023,14341
27024,14354
27025,14361
27026,14351
27027,14357
27028,14354
27029,14368
27030,14351
27031,14357
27032,14354
27033,14364
27034,14316
27035,14305
27036,14352
27037,14364
27038,14316
27039,14367
27040,14366
27041,14366
27042,14351
27043,14357
27044,14366
27045,14340
27046,14366
27047,14366
27048,14361
27049,14364
27050,14375
27051,14367
27052,14384
27053,14369
27054,14366
27055,14354
27056,14364
27057,14361
27058,14375
27059,14364
27060,14354
27061,14366
27062,14373
27063,14366
27064,14366
27065,14375
27066,14379
27067,14376
27068,14361
27069,14374
27070,14361
27071,14362
27072,14388
27073,14369
27074,14389
27075,14374
27076,14361
27077,14390
27078,14373
27079,14395
27080,14395
27081,14382
27082,14395
27083,14364
27084,14366
27085,14354
27086,14377
27087,14381
27088,14383
27089,14354
27090,14377
27091,14377
27092,14354
27093,14366
27094,14364
27095,14395
27096,14382
27097,14395
27098,14395
27099,14371
27100,14371
27101,14379
27102,14365
27103,14386
27104,14394
27105,14365
27106,14394
27107,14371
27108,14394
27109,14386
27110,14365
27111,14369
27112,14399
27113,14391
27114,14399
27115,14386
27116,14369
27117,14365
27118,14394
27119,14371
27120,14371
27121,14365
27122,14394
27123,14386
27124,14365
27125,14394
27126,14371
27127,14383
27128,14375
27129,14331
27130,14367
27131,14387
27132,14385
27133,14387
27134,14341
27135,14389
27136,14374
27137,14383
27138,14382
27139,14372
27140,14331
27141,14367
27142,14375
27143,14331
27144,14367
27145,14331
27146,14374
27147,14391
27148,14345
27149,14386
27150,14391
27151,14387
27152,14374
27153,14383
27154,14382
27155,14383
27156,14374
27157,14392
27158,14391
27159,14396
27160,14391
27161,14372
27162,14391
27163,14387
27164,14391
27165,14372
27166,14396
27167,14392
27168,14383
27169,14374
27170,14383
27171,14382
27172,14383
27173,14374
27174,14383
27175,14387
27176,14391
27177,14346
27178,14386
27179,14371
27180,14374
27181,14375
27182,14331
27183,14367
27184,14363
27185,14370
27186,14345
27187,14374
27188,14374
27189,14383
27190,14381
27191,14382
27192,14381
27193,14383
27194,14384
27195,14386
27196,14395
27197,14378
27198,14375
27199,14396
27200,14381
27201,14374
27202,14377
27203,14383
27204,14389
27205,14386
27206,14384
27207,14351
27208,14389
27209,14392
27210,14404
27211,14379
27212,14391
27213,14396
27214,14401
27215,14389
27216,14389
27217,14387
27218,14403
27219,14389
27220,14387
27221,14389
27222,14389
27223,14396
27224,14389
27225,14387
27226,14376
27227,14403
27228,14387
27229,14389
27230,14387
27231,14419
27232,14366
27233,14396
27234,14419
27235,14391
27236,14366
27237,14384
27238,14419
27239,14396
27240,14399
27241,14411
27242,14402
27243,14411
27244,14384
27245,14394
27246,14411
27247,14392
27248,14416
27249,14407
27250,14374
27251,14416
27252,14409
27253,14409
27254,14424
27255,14404
27256,14424
27257,14409
27258,14424
27259,14419
27260,14437
27261,14429
27262,14418
27263,14437
27264,14416
27265,14420
27266,14431
27267,14420
27268,14432
27269,14426
27270,14440
27271,14440
27272,14420
27273,14440
27274,14445
27275,14437
27276,14435
27277,14425
27278,14439
27279,14464
27280,14454
27281,14454
27282,14407
27283,14439
27284,14459
27285,14410
27286,14467
27287,14474
27288,14470
27289,14458
27290,14451
27291,14482
27292,14471
27293,14482
27294,14470
27295,14489
27296,14479
27297,14473
27298,14490
27299,14479
27300,14474
27301,14470
27302,14455
27303,14472
27304,14474
27305,14470
27306,14485
27307,14494
27308,14485
27309,14451
27310,14494
27311,14494
27312,14485
27313,14494
27314,14477
27315,14464
27316,14464
27317,14480
27318,14465
27319,14464
27320,14480
27321,14464
27322,14465
27323,14464
27324,14460
27325,14465
27326,14485
27327,14454
27328,14465
27329,14449
27330,14449
27331,14454
27332,14481
27333,14485
27334,14484
27335,14484
27336,14485
27337,14484
27338,14484
27339,14485
27340,14484
27341,14474
27342,14481
27343,14487
27344,14489
27345,14460
27346,14482
27347,14481
27348,14482
27349,14460
27350,14464
27351,14450
27352,14479
27353,14469
27354,14449
27355,14482
27356,14476
27357,14487
27358,14482
27359,14475
27360,14487
27361,14476
27362,14482
27363,14462
27364,14490
27365,14489
27366,14476
27367,14476
27368,14482
27369,14487
27370,14476
27371,14482
27372,14487
27373,14454
27374,14489
27375,14459
27376,14454
27377,14480
27378,14489
27379,14470
27380,14471
27381,14480
27382,14454
27383,14499
27384,14471
27385,14491
27386,14484
27387,14475
27388,14470
27389,14480
27390,14504
27391,14489
27392,14495
27393,14499
27394,14499
27395,14491
27396,14501
27397,14509
27398,14509
27399,14516
27400,14510
27401,14515
27402,14529
27403,14524
27404,14527
27405,14529
27406,14527
27407,14489
27408,14509
27409,14536
27410,14534
27411,14536
27412,14509
27413,14529
27414,14536
27415,14519
27416,14510
27417,14526
27418,14520
27419,14510
27420,14529
27421,14526
27422,14491
27423,14520
27424,14509
27425,14515
27426,14534
27427,14525
27428,14534
27429,14515
27430,14532
27431,14539
27432,14521
27433,14499
27434,14527
27435,14529
27436,14532
27437,14524
27438,14500
27439,14524
27440,14524
27441,14509
27442,14524
27443,14500
27444,14510
27445,14534
27446,14484
27447,14526
27448,14534
27449,14526
27450,14537
27451,14534
27452,14537
27453,14509
27454,14519
27455,14519
27456,14491
27457,14519
27458,14504
27459,14529
27460,14519
27461,14539
27462,14529
27463,14506
27464,14530
27465,14521
27466,14534
27467,14515
27468,14510
27469,14534
27470,14534
27471,14524
27472,14534
27473,14510
27474,14516
27475,14534
27476,14534
27477,14515
27478,14524
27479,14534
27480,14510
27481,14534
27482,14534
27483,14521
27484,14530
27485,14506
27486,14495
27487,14524
27488,14530
27489,14529
27490,14539
27491,14520
27492,14521
27493,14539
27494,14529
27495,14520
27496,14539
27497,14507
27498,14515
27499,14502
27500,14526
27501,14516
27502,14527
27503,14539
27504,14525
27505,14510
27506,14530
27507,14531
27508,14524
27509,14540
27510,14517
27511,14516
27512,14540
27513,14511
27514,14540
27515,14512
27516,14540
27517,14530
27518,14517
27519,14516
27520,14540
27521,14524
27522,14511
27523,14519
27524,14491
27525,14519
27526,14524
27527,14515
27528,14502
27529,14526
27530,14515
27531,14499
27532,14519
27533,14491
27534,14511
27535,14519
27536,14512
27537,14519
27538,14491
27539,14519
27540,14511
27541,14499
27542,14515
27543,14502
27544,14524
27545,14519
27546,14519
27547,14511
27548,14491
27549,14519
27550,14484
27551,14507
27552,14527
27553,14514
27554,14524
27555,14515
27556,14515
27557,14524
27558,14514
27559,14515
27560,14531
27561,14514
27562,14514
27563,14527
27564,14514
27565,14531
27566,14499
27567,14529
27568,14520
27569,14539
27570,14521
27571,14529
27572,14539
27573,14520
27574,14531
27575,14511
27576,14549
27577,14541
27578,14529
27579,14525
27580,14554
27581,14554
27582,14539
27583,14554
27584,14554
27585,14554
27586,14543
27587,14535
27588,14517
27589,14544
27590,14546
27591,14511
27592,14534
27593,14515
27594,14534
27595,14517
27596,14530
27597,14534
27598,14554
27599,14549
27600,14549
27601,14535
27602,14543
27603,14549
27604,14552
27605,14559
27606,14559
27607,14559
27608,14565
27609,14569
27610,14555
27611,14560
27612,14556
27613,14560
27614,14555
27615,14569
27616,14549
27617,14584
27618,14547
27619,14571
27620,14579
27621,14595
27622,14574
27623,14595
27624,14577
27625,14595
27626,14591
27627,14597
27628,14565
27629,14582
27630,14597
27631,14599
27632,14582
27633,14597
27634,14582
27635,14599
27636,14597
27637,14587
27638,14582
27639,14526
27640,14597
27641,14582
27642,14599
27643,14597
27644,14582
27645,14587
