collision,total_bits
31171,16464
31172,16464
31173,16446
31174,16451
31175,16472
31176,16476
31177,16481
31178,16481
31179,16466
31180,16481
31181,16471
31182,16481
31183,16466
31184,16481
31185,16461
31186,16455
31187,16466
31188,16463
31189,16481
31190,16481
31191,16466
31192,16481
31193,16464
31194,16482
31195,16468
31196,16482
31197,16473
31198,16482
31199,16475
31200,16483
31201,16468
31202,16471
31203,16483
31204,16482
31205,16425
31206,16483
31207,16482
31208,16469
31209,16475
31210,16482
31211,16475
31212,16471
31213,16468
31214,16483
31215,16475
31216,16482
31217,16473
31218,16482
31219,16475
31220,16483
31221,16468
31222,16483
31223,16476
31224,16483
31225,16487
31226,16431
31227,16475
31228,16489
31229,16500
31230,16490
31231,16500
31232,16483
31233,16490
31234,16490
31235,16490
31236,16461
31237,16487
31238,16490
31239,16487
31240,16490
31241,16499
31242,16490
31243,16501
31244,16505
31245,16494
31246,16502
31247,16484
31248,16494
31249,16490
31250,16504
31251,16505
31252,16500
31253,16484
31254,16505
31255,16497
31256,16494
31257,16505
31258,16526
31259,16523
31260,16510
31261,16526
31262,16526
31263,16510
31264,16523
31265,16516
31266,16509
31267,16501
31268,16495
31269,16513
31270,16500
31271,16506
31272,16506
31273,16508
31274,16522
31275,16499
31276,16522
31277,16499
31278,16522
31279,16522
31280,16522
31281,16499
31282,16522
31283,16499
31284,16522
31285,16485
31286,16499
31287,16522
31288,16522
31289,16487
31290,16490
31291,16513
31292,16520
31293,16513
31294,16490
31295,16502
31296,16517
31297,16521
31298,16517
31299,16510
31300,16494
31301,16529
31302,16534
31303,16501
31304,16518
31305,16515
31306,16534
31307,16521
31308,16517
31309,16510
31310,16501
31311,16521
31312,16517
31313,16523
31314,16514
31315,16517
31316,16520
31317,16514
31318,16517
31319,16501
31320,16517
31321,16514
31322,16510
31323,16517
31324,16529
31325,16518
31326,16515
31327,16526
31328,16526
31329,16529
31330,16517
31331,16510
31332,16521
31333,16517
31334,16501
31335,16517
31336,16521
31337,16481
31338,16509
31339,16514
31340,16509
31341,16520
31342,16527
31343,16520
31344,16517
31345,16527
31346,16527
31347,16520
31348,16466
31349,16523
31350,16507
31351,16501
31352,16518
31353,16514
31354,16524
31355,16497
31356,16521
31357,16517
31358,16510
31359,16517
31360,16521
31361,16502
31362,16517
31363,16521
31364,16515
31365,16501
31366,16507
31367,16501
31368,16523
31369,16507
31370,16499
31371,16501
31372,16507
31373,16521
31374,16502
31375,16498
31376,16497
31377,16502
31378,16523
31379,16497
31380,16499
31381,16502
31382,16497
31383,16521
31384,16501
31385,16507
31386,16501
31387,16520
31388,16532
31389,16529
31390,16527
31391,16536
31392,16527
31393,16521
31394,16536
31395,16545
31396,16541
31397,16537
31398,16550
31399,16550
31400,16537
31401,16526
31402,16514
31403,16557
31404,16533
31405,16521
31406,16545
31407,16557
31408,16548
31409,16557
31410,16569
31411,16548
31412,16545
31413,16521
31414,16557
31415,16546
31416,16557
31417,16521
31418,16545
31419,16546
31420,16549
31421,16533
31422,16521
31423,16545
31424,16549
31425,16521
31426,16545
31427,16549
31428,16534
31429,16558
31430,16552
31431,16570
31432,16558
31433,16574
31434,16557
31435,16570
31436,16580
31437,16566
31438,16546
31439,16565
31440,16566
31441,16548
31442,16546
31443,16572
31444,16591
31445,16551
31446,16591
31447,16591
31448,16548
31449,16551
31450,16570
31451,16591
31452,16582
31453,16578
31454,16573
31455,16574
31456,16592
31457,16594
31458,16586
31459,16596
31460,16596
31461,16594
31462,16589
31463,16587
31464,16587
31465,16584
31466,16598
31467,16570
31468,16596
31469,16586
31470,16595
31471,16551
31472,16570
31473,16565
31474,16611
31475,16613
31476,16610
31477,16609
31478,16580
31479,16616
31480,16588
31481,16600
31482,16522
31483,16600
31484,16597
31485,16588
31486,16600
31487,16609
31488,16616
31489,16600
31490,16613
31491,16616
31492,16616
31493,16600
31494,16625
31495,16626
31496,16626
31497,16605
31498,16615
31499,16616
31500,16622
31501,16601
31502,16597
31503,16616
31504,16615
31505,16611
31506,16587
31507,16605
31508,16595
31509,16587
31510,16582
31511,16587
31512,16605
31513,16595
31514,16587
31515,16612
31516,16621
31517,16601
31518,16615
31519,16619
31520,16597
31521,16612
31522,16596
31523,16623
31524,16612
31525,16611
31526,16623
31527,16623
31528,16593
31529,16614
31530,16607
31531,16622
31532,16582
31533,16607
31534,16614
31535,16612
31536,16635
31537,16625
31538,16612
31539,16612
31540,16595
31541,16601
31542,16601
31543,16622
31544,16630
31545,16625
31546,16615
31547,16622
31548,16624
31549,16622
31550,16630
31551,16625
31552,16622
31553,16615
31554,16630
31555,16622
31556,16624
31557,16622
31558,16615
31559,16622
31560,16624
31561,16630
31562,16622
31563,16615
31564,16622
31565,16625
31566,16613
31567,16641
31568,16642
31569,16613
31570,16605
31571,16634
31572,16645
31573,16642
31574,16652
31575,16658
31576,16676
31577,16658
31578,16676
31579,16666
31580,16680
31581,16673
31582,16676
31583,16671
31584,16667
31585,16657
31586,16667
31587,16667
31588,16640
31589,16667
31590,16678
31591,16686
31592,16687
31593,16686
31594,16679
31595,16686
31596,16695
31597,16699
31598,16699
31599,16713
31600,16698
31601,16711
31602,16678
31603,16713
31604,16698
31605,16711
31606,16713
31607,16678
31608,16698
31609,16713
31610,16711
31611,16705
31612,16699
31613,16699
31614,16699
31615,16685
31616,16667
31617,16699
31618,16699
31619,16699
31620,16699
31621,16698
31622,16698
31623,16693
31624,16697
31625,16674
31626,16698
31627,16703
31628,16699
31629,16713
31630,16672
31631,16702
31632,16699
31633,16713
31634,16699
31635,16713
31636,16707
31637,16699
31638,16702
31639,16713
31640,16718
31641,16705
31642,16712
31643,16716
31644,16712
31645,16705
31646,16712
31647,16686
31648,16708
31649,16716
31650,16712
31651,16705
31652,16712
31653,16715
31654,16705
31655,16724
31656,16706
31657,16736
31658,16737
31659,16721
31660,16748
31661,16748
31662,16724
31663,16748
31664,16748
31665,16732
31666,16748
31667,16748
31668,16755
31669,16748
31670,16767
31671,16767
31672,16769
31673,16752
31674,16751
31675,16767
31676,16769
31677,16777
31678,16774
31679,16780
31680,16771
31681,16774
31682,16780
31683,16774
31684,16775
31685,16780
31686,16771
31687,16774
31688,16780
31689,16780
31690,16779
31691,16781
31692,16779
31693,16798
31694,16788
31695,16768
31696,16798
31697,16800
31698,16760
31699,16799
31700,16812
31701,16809
31702,16822
31703,16811
31704,16790
31705,16810
31706,16790
31707,16822
31708,16805
31709,16818
31710,16822
31711,16813
31712,16794
31713,16822
31714,16818
31715,16813
31716,16818
31717,16822
31718,16811
31719,16813
31720,16820
31721,16806
31722,16798
31723,16812
31724,16803
31725,16808
31726,16803
31727,16789
31728,16819
31729,16822
31730,16819
31731,16807
31732,16814
31733,16819
31734,16783
31735,16812
31736,16816
31737,16811
31738,16818
31739,16812
31740,16816
31741,16812
31742,16818
31743,16816
31744,16811
31745,16812
31746,16808
31747,16822
31748,16831
31749,16838
31750,16822
31751,16822
31752,16829
31753,16852
31754,16834
31755,16822
31756,16852
31757,16828
31758,16852
31759,16836
31760,16822
31761,16851
31762,16844
31763,16850
31764,16851
31765,16857
31766,16817
31767,16836
31768,16830
31769,16837
31770,16824
31771,16836
31772,16830
31773,16837
31774,16852
31775,16828
31776,16852
31777,16836
31778,16822
31779,16852
31780,16817
31781,16834
31782,16857
31783,16851
31784,16837
31785,16836
31786,16830
31787,16843
31788,16851
31789,16853
31790,16856
31791,16854
31792,16853
31793,16836
31794,16851
31795,16856
31796,16853
31797,16852
31798,16852
31799,16861
31800,16866
31801,16875
31802,16870
31803,16876
31804,16861
31805,16860
31806,16877
31807,16870
31808,16874
31809,16867
31810,16872
31811,16871
31812,16870
31813,16866
31814,16867
31815,16870
31816,16868
31817,16840
31818,16866
31819,16848
31820,16862
31821,16866
31822,16840
31823,16866
31824,16861
31825,16871
31826,16857
31827,16871
31828,16842
31829,16854
31830,16871
31831,16827
31832,16864
31833,16854
31834,16867
31835,16861
31836,16864
31837,16858
31838,16867
31839,16854
31840,16864
31841,16861
31842,16867
31843,16864
31844,16873
31845,16876
31846,16872
31847,16872
31848,16869
31849,16858
31850,16876
31851,16872
31852,16869
31853,16872
31854,16858
31855,16872
31856,16876
31857,16869
31858,16872
31859,16873
31860,16864
31861,16867
31862,16854
31863,16864
31864,16861
31865,16867
31866,16858
31867,16864
31868,16854
31869,16864
31870,16867
31871,16861
31872,16859
31873,16853
31874,16810
31875,16853
31876,16836
31877,16853
31878,16853
31879,16836
31880,16853
31881,16853
31882,16845
31883,16853
31884,16844
31885,16810
31886,16836
31887,16853
31888,16853
31889,16853
31890,16836
31891,16853
31892,16849
31893,16865
31894,16850
31895,16850
31896,16859
31897,16855
31898,16865
31899,16850
31900,16877
31901,16840
31902,16877
31903,16840
31904,16848
31905,16862
31906,16877
31907,16840
31908,16865
31909,16840
31910,16877
31911,16880
31912,16887
31913,16887
31914,16876
31915,16886
31916,16871
31917,16882
31918,16871
31919,16848
31920,16868
31921,16834
31922,16893
31923,16888
31924,16887
31925,16886
31926,16912
31927,16912
31928,16887
31929,16909
31930,16911
31931,16910
31932,16897
31933,16899
31934,16905
31935,16921
31936,16926
31937,16923
31938,16929
31939,16889
31940,16901
31941,16902
31942,16911
31943,16920
31944,16907
31945,16922
31946,16889
31947,16918
31948,16923
31949,16905
31950,16906
31951,16923
31952,16905
31953,16906
31954,16918
31955,16923
31956,16904
31957,16912
31958,16908
31959,16892
31960,16912
31961,16904
31962,16906
31963,16923
31964,16905
31965,16918
31966,16906
31967,16923
31968,16902
31969,16923
31970,16923
31971,16925
31972,16936
31973,16923
31974,16913
31975,16920
31976,16929
31977,16926
31978,16941
31979,16914
31980,16941
31981,16946
31982,16949
31983,16929
31984,16941
31985,16949
31986,16935
31987,16949
31988,16924
31989,16939
31990,16911
31991,16939
31992,16946
31993,16946
31994,16939
31995,16918
31996,16958
31997,16952
31998,16954
31999,16955
32000,16931
32001,16955
32002,16954
32003,16952
32004,16955
32005,16931
32006,16953
32007,16936
32008,16943
32009,16972
32010,16958
32011,16972
32012,16936
32013,16972
32014,16940
32015,16972
32016,16958
32017,16931
32018,16958
32019,16959
32020,16972
32021,16972
32022,16958
32023,16972
32024,16936
32025,16958
32026,16958
32027,16966
32028,16959
32029,16958
32030,16958
32031,16959
32032,16966
32033,16967
32034,16965
32035,16976
32036,16961
32037,16965
32038,16965
32039,16965
32040,16962
32041,16961
32042,16976
32043,16972
32044,16966
32045,16966
32046,16975
32047,16975
32048,16958
32049,16949
32050,16975
32051,16966
32052,16940
32053,16975
32054,16958
32055,16975
32056,16975
32057,16971
32058,16976
32059,16979
32060,16980
32061,16986
32062,16968
32063,16966
32064,16941
32065,16962
32066,16969
32067,16971
32068,16962
32069,16955
32070,16971
32071,16955
32072,16971
32073,16980
32074,16955
32075,16971
32076,16965
32077,16978
32078,16976
32079,16973
32080,16980
32081,16984
32082,16977
32083,16996
32084,16976
32085,16978
32086,17007
32087,16977
32088,17004
32089,17009
32090,16983
32091,16977
32092,16988
32093,17006
32094,16969
32095,16988
32096,17009
32097,17004
32098,16977
32099,17006
32100,17007
32101,16978
32102,16976
32103,17001
32104,16983
32105,17001
32106,17002
32107,17001
32108,17002
32109,17012
32110,16968
32111,17010
32112,16968
32113,17010
32114,16972
32115,16976
32116,16995
32117,17015
32118,16995
32119,17015
32120,17015
32121,16995
32122,17006
32123,16983
32124,17017
32125,17002
32126,17017
32127,16990
32128,17002
32129,16972
32130,17017
32131,17002
32132,17025
32133,17028
32134,17021
32135,17028
32136,17034
32137,17026
32138,17023
32139,17032
32140,17032
32141,17026
32142,17022
32143,17032
32144,17036
32145,17010
32146,17032
32147,17036
32148,17029
32149,17020
32150,17032
32151,17035
32152,17051
32153,17048
32154,17041
32155,17035
32156,17041
32157,17038
32158,17039
32159,17025
32160,17038
32161,17047
32162,17048
32163,17065
32164,17027
32165,17069
32166,17079
32167,17085
32168,17058
32169,17071
32170,17085
32171,17068
32172,17071
32173,17058
32174,17081
32175,17046
32176,17067
32177,17081
32178,17081
32179,17054
32180,17067
32181,17085
32182,17088
32183,17078
32184,17088
32185,17081
32186,17069
32187,17044
32188,17056
32189,17069
32190,17069
32191,17056
32192,17080
32193,17096
32194,17092
32195,17081
32196,17096
32197,17092
32198,17069
32199,17096
32200,17092
32201,17081
32202,17096
32203,17091
32204,17099
32205,17110
32206,17120
32207,17095
32208,17112
32209,17112
32210,17065
32211,17115
32212,17112
32213,17130
32214,17109
32215,17112
32216,17122
32217,17115
32218,17112
32219,17122
32220,17124
32221,17103
32222,17112
32223,17116
32224,17133
32225,17133
32226,17131
32227,17100
32228,17133
32229,17131
32230,17133
32231,17131
32232,17087
32233,17117
32234,17133
32235,17131
32236,17115
32237,17133
32238,17131
32239,17117
32240,17151
32241,17133
32242,17157
32243,17134
32244,17142
32245,17142
32246,17132
32247,17118
32248,17152
32249,17151
32250,17159
32251,17143
32252,17151
32253,17159
32254,17162
32255,17132
32256,17142
32257,17134
32258,17142
32259,17132
32260,17132
32261,17142
32262,17148
32263,17156
32264,17166
32265,17157
32266,17133
32267,17156
32268,17166
32269,17157
32270,17146
32271,17172
32272,17172
32273,17149
32274,17172
32275,17135
32276,17172
32277,17149
32278,17172
32279,17172
32280,17149
32281,17159
32282,17142
32283,17164
32284,17175
32285,17139
32286,17175
32287,17154
32288,17139
32289,17175
32290,17152
32291,17139
32292,17167
32293,17165
32294,17177
32295,17173
32296,17177
32297,17177
32298,17139
32299,17157
32300,17177
32301,17177
32302,17134
32303,17160
32304,17138
32305,17175
32306,17172
32307,17173
32308,17176
32309,17182
32310,17173
32311,17172
32312,17184
32313,17166
32314,17139
32315,17191
32316,17190
32317,17191
32318,17166
32319,17184
32320,17173
32321,17172
32322,17182
32323,17174
32324,17173
32325,17172
32326,17182
32327,17175
32328,17175
32329,17137
32330,17152
32331,17172
32332,17157
32333,17167
32334,17177
32335,17183
32336,17185
32337,17167
32338,17187
32339,17185
32340,17175
32341,17171
32342,17173
32343,17176
32344,17187
32345,17177
32346,17187
32347,17172
32348,17192
32349,17187
32350,17192
32351,17177
32352,17178
32353,17176
32354,17177
32355,17187
32356,17183
32357,17186
32358,17172
32359,17181
32360,17185
32361,17189
32362,17177
32363,17141
32364,17172
32365,17177
32366,17177
32367,17197
32368,17190
32369,17182
32370,17181
32371,17178
32372,17155
32373,17181
32374,17178
32375,17190
32376,17203
32377,17195
32378,17200
32379,17203
32380,17201
32381,17213
32382,17196
32383,17172
32384,17206
32385,17201
32386,17206
32387,17201
32388,17202
32389,17201
32390,17186
32391,17206
32392,17209
32393,17213
32394,17184
32395,17200
32396,17218
32397,17217
32398,17181
32399,17210
32400,17219
32401,17213
32402,17212
32403,17181
32404,17219
32405,17213
32406,17212
32407,17225
32408,17197
32409,17217
32410,17225
32411,17212
32412,17216
32413,17221
32414,17206
32415,17236
32416,17221
32417,17236
32418,17206
32419,17225
32420,17225
32421,17226
32422,17225
32423,17225
32424,17230
32425,17217
32426,17228
32427,17226
32428,17225
32429,17225
32430,17236
32431,17225
32432,17230
32433,17196
32434,17225
32435,17224
32436,17220
32437,17227
32438,17243
32439,17233
32440,17227
32441,17220
32442,17227
32443,17243
32444,17233
32445,17252
32446,17232
32447,17252
32448,17245
32449,17264
32450,17252
32451,17271
32452,17244
32453,17268
32454,17264
32455,17246
32456,17264
32457,17252
32458,17264
32459,17267
32460,17262
32461,17254
32462,17255
32463,17256
32464,17286
32465,17284
32466,17286
32467,17252
32468,17282
32469,17278
32470,17243
32471,17279
32472,17254
32473,17270
32474,17275
32475,17267
32476,17288
32477,17277
32478,17242
32479,17266
32480,17286
32481,17267
32482,17286
32483,17266
32484,17267
32485,17286
32486,17242
32487,17292
32488,17278
32489,17298
32490,17278
32491,17297
32492,17302
32493,17307
32494,17288
32495,17307
32496,17302
32497,17303
32498,17312
32499,17316
32500,17320
32501,17308
32502,17305
32503,17301
32504,17303
32505,17317
32506,17307
32507,17303
32508,17317
32509,17310
32510,17300
32511,17300
32512,17299
32513,17305
32514,17280
32515,17295
32516,17302
32517,17314
32518,17306
32519,17295
32520,17302
32521,17314
32522,17295
32523,17302
32524,17312
32525,17298
32526,17310
32527,17298
32528,17303
32529,17310
32530,17300
32531,17312
32532,17270
32533,17247
32534,17270
32535,17312
32536,17305
32537,17270
32538,17312
32539,17314
32540,17308
32541,17312
32542,17297
32543,17270
32544,17314
32545,17314
32546,17314
32547,17314
32548,17314
32549,17297
32550,17314
32551,17306
32552,17314
32553,17314
32554,17314
32555,17301
32556,17314
32557,17314
32558,17314
32559,17306
32560,17314
32561,17314
32562,17314
32563,17297
32564,17314
32565,17314
32566,17314
32567,17308
32568,17308
32569,17304
32570,17301
32571,17313
32572,17308
32573,17304
32574,17301
32575,17308
32576,17304
32577,17302
32578,17297
32579,17308
32580,17312
32581,17314
32582,17312
32583,17270
32584,17305
32585,17312
32586,17270
32587,17270
32588,17312
32589,17246
32590,17314
32591,17297
32592,17308
32593,17312
32594,17297
32595,17312
32596,17270
32597,17314
32598,17306
32599,17296
32600,17290
32601,17313
32602,17306
32603,17306
32604,17268
32605,17313
32606,17306
32607,17303
32608,17270
32609,17312
32610,17306
32611,17270
32612,17302
32613,17312
32614,17270
32615,17313
32616,17317
32617,17318
32618,17318
32619,17317
32620,17324
32621,17303
32622,17300
32623,17303
32624,17302
32625,17303
32626,17300
32627,17280
32628,17303
32629,17327
32630,17321
32631,17326
32632,17310
32633,17324
32634,17322
32635,17328
32636,17340
32637,17324
32638,17323
32639,17321
32640,17308
32641,17323
32642,17318
32643,17323
32644,17321
32645,17323
32646,17339
32647,17337
32648,17336
32649,17338
32650,17309
32651,17336
32652,17337
32653,17336
32654,17338
32655,17336
32656,17337
32657,17336
32658,17333
32659,17344
32660,17334
32661,17337
32662,17342
32663,17351
32664,17345
32665,17336
32666,17358
32667,17309
32668,17331
32669,17342
32670,17309
32671,17358
32672,17341
32673,17331
32674,17355
32675,17345
32676,17330
32677,17338
32678,17348
32679,17345
32680,17365
32681,17356
32682,17348
32683,17358
32684,17348
32685,17348
32686,17358
32687,17348
32688,17356
32689,17348
32690,17348
32691,17358
32692,17348
32693,17365
32694,17354
32695,17376
32696,17372
32697,17376
32698,17354
32699,17376
32700,17372
32701,17354
32702,17362
32703,17376
32704,17348
32705,17354
32706,17372
32707,17376
32708,17373
32709,17379
32710,17384
32711,17370
32712,17384
32713,17375
32714,17379
32715,17370
32716,17384
32717,17367
32718,17378
32719,17377
32720,17364
32721,17395
32722,17386
32723,17377
32724,17347
32725,17377
32726,17347
32727,17340
32728,17377
32729,17372
32730,17351
32731,17369
32732,17371
32733,17371
32734,17369
32735,17371
32736,17385
32737,17394
32738,17386
32739,17390
32740,17381
32741,17360
32742,17373
32743,17374
32744,17378
32745,17389
32746,17372
32747,17362
32748,17384
32749,17377
32750,17405
32751,17398
32752,17402
32753,17401
32754,17402
32755,17391
32756,17402
32757,17413
32758,17421
32759,17411
32760,17421
32761,17406
32762,17421
32763,17411
32764,17413
32765,17383
32766,17401
32767,17381
32768,17404
32769,17412
32770,17405
32771,17397
32772,17398
32773,17392
32774,17405
32775,17392
32776,17404
32777,17405
32778,17401
32779,17392
32780,17405
32781,17370
32782,17415
32783,17373
32784,17411
32785,17426
32786,17377
32787,17415
32788,17377
32789,17406
32790,17399
32791,17415
32792,17418
32793,17413
32794,17387
32795,17406
32796,17412
32797,17393
32798,17407
32799,17410
32800,17393
32801,17408
32802,17407
32803,17393
32804,17415
32805,17422
32806,17409
32807,17435
32808,17421
32809,17435
32810,17421
32811,17402
32812,17426
32813,17436
32814,17431
32815,17442
32816,17430
32817,17422
32818,17428
32819,17429
32820,17422
32821,17429
32822,17422
32823,17438
32824,17439
32825,17431
32826,17439
32827,17416
32828,17439
32829,17439
32830,17440
32831,17435
32832,17445
32833,17437
32834,17448
32835,17401
32836,17443
32837,17442
32838,17444
32839,17438
32840,17442
32841,17442
32842,17443
32843,17431
32844,17449
32845,17452
32846,17449
32847,17461
32848,17462
32849,17461
32850,17443
32851,17457
32852,17463
32853,17443
32854,17424
32855,17459
32856,17456
32857,17457
32858,17456
32859,17451
32860,17458
32861,17456
32862,17457
32863,17477
32864,17486
32865,17474
32866,17486
32867,17476
32868,17486
32869,17476
32870,17486
32871,17474
32872,17442
32873,17486
32874,17457
32875,17456
32876,17486
32877,17481
32878,17486
32879,17472
32880,17486
32881,17456
32882,17486
32883,17473
32884,17482
32885,17486
32886,17470
32887,17478
32888,17486
32889,17482
32890,17470
32891,17482
32892,17486
32893,17464
32894,17480
32895,17459
32896,17488
32897,17475
32898,17480
32899,17494
32900,17493
32901,17478
32902,17486
32903,17474
32904,17473
32905,17486
32906,17482
32907,17481
32908,17497
32909,17502
32910,17500
32911,17491
32912,17481
32913,17497
32914,17500
32915,17491
32916,17502
32917,17481
32918,17497
32919,17475
32920,17501
32921,17463
32922,17501
32923,17472
32924,17487
32925,17501
32926,17501
32927,17476
32928,17506
32929,17513
32930,17495
32931,17507
32932,17510
32933,17493
32934,17507
32935,17498
32936,17491
32937,17506
32938,17513
32939,17483
32940,17506
32941,17491
32942,17513
32943,17505
32944,17524
32945,17496
32946,17506
32947,17523
32948,17478
32949,17505
32950,17462
32951,17493
32952,17501
32953,17506
32954,17491
32955,17513
32956,17489
32957,17480
32958,17480
32959,17470
32960,17480
32961,17489
32962,17496
32963,17480
32964,17503
32965,17501
32966,17500
32967,17501
32968,17480
32969,17470
32970,17477
32971,17500
32972,17477
32973,17492
32974,17477
32975,17500
32976,17507
32977,17501
32978,17492
32979,17509
32980,17506
32981,17483
32982,17492
32983,17484
32984,17483
32985,17506
32986,17489
32987,17500
32988,17477
32989,17488
32990,17463
32991,17476
32992,17504
32993,17486
32994,17506
32995,17506
32996,17504
32997,17506
32998,17486
32999,17506
33000,17504
33001,17522
33002,17519
33003,17506
33004,17512
33005,17520
33006,17496
33007,17503
33008,17526
33009,17495
33010,17521
33011,17530
33012,17495
33013,17513
33014,17495
33015,17521
33016,17530
33017,17521
33018,17495
33019,17530
33020,17495
33021,17521
33022,17478
33023,17495
33024,17525
33025,17511
33026,17527
33027,17511
33028,17509
33029,17511
33030,17506
33031,17546
33032,17546
33033,17528
33034,17511
33035,17546
33036,17539
33037,17546
33038,17511
33039,17546
33040,17528
33041,17546
33042,17511
33043,17546
33044,17539
33045,17545
33046,17545
33047,17538
33048,17527
33049,17545
33050,17545
33051,17537
33052,17546
33053,17536
33054,17547
33055,17539
33056,17543
33057,17548
33058,17543
33059,17547
33060,17543
33061,17541
33062,17541
33063,17565
33064,17550
33065,17565
33066,17541
33067,17565
33068,17542
33069,17511
33070,17557
33071,17548
33072,17554
33073,17546
33074,17511
33075,17533
33076,17552
33077,17560
33078,17561
33079,17557
33080,17570
33081,17572
33082,17563
33083,17561
33084,17556
33085,17561
33086,17570
33087,17563
33088,17569
33089,17563
33090,17569
33091,17563
33092,17563
33093,17569
33094,17568
33095,17563
33096,17557
33097,17558
33098,17566
33099,17583
33100,17583
33101,17597
33102,17583
33103,17584
33104,17597
33105,17578
33106,17578
33107,17576
33108,17588
33109,17576
33110,17578
33111,17589
33112,17594
33113,17600
33114,17567
33115,17575
33116,17585
33117,17580
33118,17582
33119,17585
33120,17533
33121,17581
33122,17574
33123,17600
33124,17581
33125,17582
33126,17573
33127,17600
33128,17581
33129,17597
33130,17580
33131,17593
33132,17593
33133,17586
33134,17603
33135,17589
33136,17603
33137,17586
33138,17612
33139,17611
33140,17603
33141,17611
33142,17611
33143,17595
33144,17603
33145,17611
33146,17605
33147,17611
33148,17603
33149,17611
33150,17602
33151,17610
33152,17604
33153,17567
33154,17610
33155,17552
33156,17604
33157,17610
33158,17610
33159,17604
33160,17598
33161,17610
33162,17604
33163,17567
33164,17610
33165,17610
33166,17604
33167,17610
33168,17607
33169,17611
33170,17613
33171,17611
33172,17621
33173,17601
33174,17611
33175,17601
33176,17620
33177,17621
33178,17611
33179,17611
33180,17620
33181,17607
33182,17611
33183,17620
33184,17614
33185,17632
33186,17625
33187,17632
33188,17631
33189,17632
33190,17631
33191,17632
33192,17625
33193,17601
33194,17632
33195,17631
33196,17624
33197,17618
33198,17617
33199,17602
33200,17617
33201,17618
33202,17617
33203,17617
33204,17618
33205,17617
33206,17602
33207,17599
33208,17617
33209,17618
33210,17638
33211,17644
33212,17631
33213,17644
33214,17623
33215,17618
33216,17615
33217,17623
33218,17607
33219,17621
33220,17626
33221,17613
33222,17621
33223,17621
33224,17626
33225,17613
33226,17621
33227,17608
33228,17621
33229,17626
33230,17618
33231,17636
33232,17636
33233,17638
33234,17636
33235,17602
33236,17600
33237,17618
33238,17605
33239,17636
33240,17636
33241,17618
33242,17636
33243,17622
33244,17626
33245,17617
33246,17630
33247,17617
33248,17630
33249,17626
33250,17617
33251,17630
33252,17602
33253,17638
33254,17632
33255,17611
33256,17625
33257,17638
33258,17632
33259,17647
33260,17647
33261,17617
33262,17640
33263,17644
33264,17633
33265,17647
33266,17617
33267,17644
33268,17647
33269,17617
33270,17647
33271,17638
33272,17625
33273,17632
33274,17619
33275,17644
33276,17629
33277,17630
33278,17644
33279,17626
33280,17644
33281,17629
33282,17644
33283,17644
33284,17630
33285,17616
33286,17623
33287,17603
33288,17631
33289,17628
33290,17633
33291,17611
33292,17634
33293,17644
33294,17630
33295,17644
33296,17629
33297,17644
33298,17597
33299,17631
33300,17643
33301,17636
33302,17622
33303,17653
33304,17653
33305,17646
33306,17647
33307,17613
33308,17653
33309,17618
33310,17626
33311,17651
33312,17644
33313,17644
33314,17646
33315,17646
33316,17644
33317,17646
33318,17646
33319,17648
33320,17636
33321,17643
33322,17629
33323,17597
33324,17631
33325,17597
33326,17615
33327,17597
33328,17608
33329,17597
33330,17631
33331,17648
33332,17653
33333,17647
33334,17647
33335,17613
33336,17653
33337,17654
33338,17656
33339,17658
33340,17652
33341,17658
33342,17643
33343,17656
33344,17658
33345,17663
33346,17673
33347,17663
33348,17664
33349,17663
33350,17674
33351,17687
33352,17688
33353,17681
33354,17684
33355,17691
33356,17685
33357,17691
33358,17665
33359,17687
33360,17689
33361,17681
33362,17684
33363,17664
33364,17663
33365,17674
33366,17664
33367,17671
33368,17687
33369,17683
33370,17680
33371,17693
33372,17700
33373,17697
33374,17693
33375,17686
33376,17711
33377,17697
33378,17707
33379,17711
33380,17697
33381,17709
33382,17703
33383,17711
33384,17727
33385,17713
33386,17727
33387,17688
33388,17727
33389,17713
33390,17727
33391,17709
33392,17687
33393,17732
33394,17726
33395,17687
33396,17714
33397,17736
33398,17722
33399,17736
33400,17722
33401,17708
33402,17736
33403,17736
33404,17722
33405,17736
33406,17737
33407,17737
33408,17733
33409,17737
33410,17733
33411,17737
33412,17733
33413,17721
33414,17737
33415,17707
33416,17745
33417,17733
33418,17713
33419,17727
33420,17733
33421,17745
33422,17721
33423,17713
33424,17721
33425,17745
33426,17733
33427,17722
33428,17741
33429,17731
33430,17738
33431,17741
33432,17745
33433,17751
33434,17743
33435,17740
33436,17736
33437,17756
33438,17748
33439,17696
33440,17756
33441,17736
33442,17758
33443,17747
33444,17756
33445,17761
33446,17766
33447,17759
33448,17758
33449,17771
33450,17785
33451,17766
33452,17776
33453,17785
33454,17758
33455,17771
33456,17741
33457,17771
33458,17758
33459,17765
33460,17765
33461,17773
33462,17748
33463,17760
33464,17752
33465,17760
33466,17743
33467,17761
33468,17760
33469,17752
33470,17760
33471,17771
33472,17736
33473,17714
33474,17756
33475,17755
33476,17756
33477,17732
33478,17742
33479,17756
33480,17746
33481,17732
33482,17756
33483,17740
33484,17746
33485,17756
33486,17732
33487,17756
33488,17757
33489,17767
33490,17773
33491,17757
33492,17782
33493,17783
33494,17773
33495,17712
33496,17764
33497,17753
33498,17773
33499,17752
33500,17765
33501,17756
33502,17771
