bit_index,output
6371,PASS.4
6372,PASS.3
6373,PASS.3
6374,PASS.3
6375,PASS.3
6376,PASS.0
6377,PASS.5
6378,PASS.2
6379,PASS.2
6380,PASS.0
6381,PASS.2
6382,PASS.2
6383,PASS.2
6384,PASS.0
6385,PASS.5
6386,PASS.4
6387,PASS.4
6388,PASS.0
6389,PASS.5
6390,PASS.0
6391,PASS.3
6392,PASS.0
6393,PASS.5
6394,PASS.0
6395,PASS.4
6396,PASS.0
6397,PASS.5
6398,PASS.0
6399,PASS.1
6402,PASS.4
6403,PASS.4
6405,PASS.3
6406,PASS.3
6407,PASS.3
6409,PASS.5
6410,PASS.2
6411,PASS.2
6413,PASS.2
6414,PASS.2
6415,PASS.2
6416,PASS.1
6417,PASS.5
6419,PASS.4
6420,PASS.1
6421,PASS.5
6422,PASS.1
6423,PASS.1
6424,PASS.1
6425,PASS.5
6426,PASS.1
6427,PASS.4
6428,PASS.1
6429,PASS.5
6430,PASS.1
6431,PASS.1
6432,PASS.0
6433,PASS.5
6434,PASS.4
6435,PASS.4
6436,PASS.3
6437,PASS.3
6438,PASS.3
6439,PASS.3
6440,PASS.0
6441,PASS.5
6442,PASS.4
6443,PASS.4
6444,PASS.0
6445,PASS.2
6446,PASS.2
6447,PASS.2
6448,PASS.0
6449,PASS.5
6450,PASS.4
6451,PASS.4
6452,PASS.0
6453,PASS.5
6454,PASS.0
6455,PASS.3
6456,PASS.0
6457,PASS.5
6458,PASS.4
6459,PASS.4
6460,PASS.0
6461,PASS.5
6462,PASS.0
6463,PASS.3
6466,PASS.4
6467,PASS.4
6468,PASS.3
6469,PASS.3
6470,PASS.3
6471,PASS.3
6474,PASS.2
6475,PASS.2
6476,PASS.2
6477,PASS.2
6478,PASS.2
6479,PASS.2
6482,PASS.1
6483,PASS.4
6484,PASS.1
6485,PASS.5
6486,PASS.1
6487,PASS.3
6489,PASS.5
6490,PASS.1
6491,PASS.1
6492,PASS.1
6493,PASS.5
6494,PASS.1
6495,PASS.1
6498,PASS.4
6499,PASS.4
6501,PASS.3
6502,PASS.3
6503,PASS.3
6504,PASS.0
6505,PASS.5
6506,PASS.0
6507,PASS.2
6508,PASS.0
6510,PASS.0
6511,PASS.2
6514,PASS.4
6515,PASS.4
6516,PASS.0
6517,PASS.5
6518,PASS.0
6519,PASS.3
6520,PASS.0
6521,PASS.5
6522,PASS.0
6523,PASS.4
6524,PASS.0
6525,PASS.5
6526,PASS.0
6527,PASS.4
6530,PASS.4
6531,PASS.4
6533,PASS.3
6534,PASS.3
6535,PASS.3
6536,PASS.2
6537,PASS.5
6538,PASS.2
6539,PASS.2
6540,PASS.2
6541,PASS.2
6542,PASS.2
6543,PASS.2
6546,PASS.1
6547,PASS.4
6548,PASS.1
6549,PASS.3
6550,PASS.1
6551,PASS.3
6552,PASS.1
6553,PASS.5
6554,PASS.1
6555,PASS.1
6556,PASS.1
6557,PASS.1
6558,PASS.1
6559,PASS.1
6562,PASS.4
6563,PASS.4
6564,PASS.0
6565,PASS.3
6566,PASS.3
6567,PASS.3
6568,PASS.0
6569,PASS.5
6570,PASS.0
6571,PASS.4
6572,PASS.0
6573,PASS.5
6574,PASS.0
6575,PASS.2
6578,PASS.4
6579,PASS.4
6580,PASS.0
6581,PASS.3
6582,PASS.0
6583,PASS.3
6584,PASS.0
6585,PASS.5
6586,PASS.0
6587,PASS.4
6588,PASS.0
6589,PASS.5
6590,PASS.0
6591,PASS.5
6593,PASS.5
6594,PASS.4
6595,PASS.4
6597,PASS.3
6598,PASS.3
6599,PASS.3
6600,PASS.2
6602,PASS.2
6603,PASS.2
6604,PASS.2
6605,PASS.2
6606,PASS.2
6607,PASS.2
6609,PASS.5
6610,PASS.4
6611,PASS.4
6612,PASS.1
6613,PASS.3
6614,PASS.1
6615,PASS.3
6616,PASS.1
6617,PASS.5
6618,PASS.1
6619,PASS.4
6620,PASS.1
6621,PASS.5
6622,PASS.1
6623,PASS.1
6625,PASS.5
6626,PASS.4
6627,PASS.4
6628,PASS.0
6629,PASS.3
6630,PASS.3
6631,PASS.3
6632,PASS.0
6633,PASS.5
6634,PASS.0
6635,PASS.2
6636,PASS.0
6637,PASS.5
6638,PASS.0
6639,PASS.2
6641,PASS.5
6642,PASS.4
6643,PASS.4
6644,PASS.0
6645,PASS.3
6646,PASS.0
6647,PASS.3
6648,PASS.0
6649,PASS.5
6650,PASS.0
6651,PASS.4
6652,PASS.0
6653,PASS.5
6654,PASS.0
6655,PASS.2
6657,PASS.5
6658,PASS.4
6659,PASS.4
6661,PASS.3
6662,PASS.3
6663,PASS.3
6664,PASS.2
6666,PASS.2
6667,PASS.2
6668,PASS.2
6669,PASS.2
6670,PASS.2
6671,PASS.2
6673,PASS.5
6674,PASS.1
6675,PASS.4
6676,PASS.1
6677,PASS.3
6678,PASS.1
6679,PASS.3
6680,PASS.1
6681,PASS.5
6682,PASS.1
6683,PASS.4
6684,PASS.1
6685,PASS.5
6686,PASS.1
6687,PASS.1
6689,PASS.5
6690,PASS.4
6691,PASS.4
6692,PASS.0
6693,PASS.3
6694,PASS.3
6695,PASS.3
6696,PASS.0
6697,PASS.5
6698,PASS.0
6699,PASS.2
6700,PASS.0
6701,PASS.5
6702,PASS.0
6703,PASS.2
6705,PASS.5
6706,PASS.4
6707,PASS.4
6708,PASS.0
6709,PASS.3
6710,PASS.0
6711,PASS.3
6712,PASS.0
6713,PASS.5
6714,PASS.0
6715,PASS.4
6716,PASS.0
6717,PASS.5
6718,PASS.0
6719,PASS.5
6721,PASS.5
6722,PASS.4
6723,PASS.4
6725,PASS.3
6726,PASS.3
6727,PASS.3
6728,PASS.2
6730,PASS.2
6731,PASS.2
6732,PASS.2
6733,PASS.2
6734,PASS.2
6735,PASS.2
6737,PASS.5
6738,PASS.1
6739,PASS.4
6740,PASS.1
6741,PASS.3
6742,PASS.1
6743,PASS.3
6744,PASS.1
6745,PASS.5
6746,PASS.1
6747,PASS.4
6748,PASS.1
6749,PASS.5
6750,PASS.1
6751,PASS.1
6753,PASS.5
6754,PASS.4
6755,PASS.4
6756,PASS.3
6757,PASS.3
6758,PASS.3
6759,PASS.3
6760,PASS.0
6761,PASS.5
6762,PASS.2
6763,PASS.2
6764,PASS.0
6765,PASS.2
6766,PASS.2
6767,PASS.2
6769,PASS.5
6770,PASS.4
6771,PASS.4
6772,PASS.0
6773,PASS.3
6774,PASS.0
6775,PASS.3
6776,PASS.0
6777,PASS.5
6778,PASS.0
6779,PASS.4
6780,PASS.0
6781,PASS.5
6782,PASS.0
6783,PASS.1
6785,PASS.5
6786,PASS.4
6787,PASS.4
6789,PASS.3
6790,PASS.3
6791,PASS.3
6793,PASS.5
6794,PASS.2
6795,PASS.2
6796,PASS.2
6797,PASS.2
6798,PASS.2
6799,PASS.2
6801,PASS.5
6802,PASS.1
6803,PASS.4
6804,PASS.1
6805,PASS.3
6806,PASS.1
6807,PASS.3
6809,PASS.5
6810,PASS.1
6811,PASS.4
6812,PASS.1
6813,PASS.5
6814,PASS.1
6815,PASS.1
6817,PASS.5
6818,PASS.4
6819,PASS.4
6820,PASS.3
6821,PASS.3
6822,PASS.3
6823,PASS.3
6824,PASS.0
6825,PASS.5
6826,PASS.0
6827,PASS.4
6828,PASS.0
6829,PASS.2
6830,PASS.0
6831,PASS.2
6832,PASS.0
6833,PASS.5
6834,PASS.4
6835,PASS.4
6836,PASS.0
6837,PASS.3
6838,PASS.0
6839,PASS.3
6840,PASS.0
6841,PASS.5
6842,PASS.0
6843,PASS.4
6844,PASS.0
6845,PASS.5
6846,PASS.0
6847,PASS.3
6849,PASS.5
6850,PASS.4
6851,PASS.4
6853,PASS.3
6854,PASS.3
6855,PASS.3
6857,PASS.5
6858,PASS.2
6859,PASS.2
6860,PASS.2
6861,PASS.2
6862,PASS.2
6863,PASS.2
6865,PASS.5
6866,PASS.1
6867,PASS.4
6868,PASS.1
6869,PASS.3
6870,PASS.1
6871,PASS.3
6873,PASS.5
6874,PASS.1
6875,PASS.4
6876,PASS.1
6877,PASS.5
6878,PASS.1
6879,PASS.1
6881,PASS.5
6882,PASS.4
6883,PASS.4
6884,PASS.3
6885,PASS.3
6886,PASS.3
6887,PASS.3
6888,PASS.0
6889,PASS.5
6890,PASS.0
6891,PASS.4
6892,PASS.0
6893,PASS.2
6894,PASS.0
6895,PASS.2
6896,PASS.0
6897,PASS.5
6898,PASS.4
6899,PASS.4
6900,PASS.0
6901,PASS.3
6902,PASS.0
6903,PASS.3
6904,PASS.0
6905,PASS.5
6906,PASS.0
6907,PASS.4
6908,PASS.0
6909,PASS.5
6910,PASS.0
6911,PASS.2
6913,PASS.5
6914,PASS.4
6915,PASS.4
6917,PASS.3
6918,PASS.3
6919,PASS.3
6920,PASS.2
6922,PASS.2
6923,PASS.2
6924,PASS.2
6925,PASS.2
6926,PASS.2
6927,PASS.2
6929,PASS.5
6930,PASS.4
6931,PASS.4
6932,PASS.1
6933,PASS.3
6934,PASS.1
6935,PASS.3
6936,PASS.1
6937,PASS.5
6938,PASS.1
6939,PASS.4
6940,PASS.1
6941,PASS.5
6942,PASS.1
6943,PASS.1
6945,PASS.5
6946,PASS.4
6947,PASS.4
6948,PASS.3
6949,PASS.3
6950,PASS.3
6951,PASS.3
6952,PASS.0
6953,PASS.5
6954,PASS.0
6955,PASS.2
6956,PASS.0
6957,PASS.2
6958,PASS.0
6959,PASS.2
6961,PASS.5
6962,PASS.4
6963,PASS.4
6964,PASS.0
6965,PASS.3
6966,PASS.0
6967,PASS.3
6968,PASS.0
6969,PASS.5
6970,PASS.0
6971,PASS.4
6972,PASS.0
6973,PASS.5
6974,PASS.0
6975,PASS.2
6977,PASS.5
6978,PASS.4
6979,PASS.4
6981,PASS.3
6982,PASS.3
6983,PASS.3
6984,PASS.2
6986,PASS.2
6987,PASS.2
6988,PASS.2
6989,PASS.2
6990,PASS.2
6991,PASS.2
6993,PASS.5
6994,PASS.1
6995,PASS.4
6996,PASS.1
6997,PASS.3
6998,PASS.1
6999,PASS.3
7000,PASS.1
7001,PASS.5
7002,PASS.1
7003,PASS.4
7004,PASS.1
7005,PASS.5
7006,PASS.1
7007,PASS.1
7009,PASS.5
7010,PASS.4
7011,PASS.4
7012,PASS.3
7013,PASS.3
7014,PASS.3
7015,PASS.3
7016,PASS.0
7017,PASS.5
7018,PASS.0
7019,PASS.2
7020,PASS.0
7021,PASS.2
7022,PASS.0
7023,PASS.2
7025,PASS.5
7026,PASS.4
7027,PASS.4
7028,PASS.0
7029,PASS.3
7030,PASS.0
7031,PASS.3
7032,PASS.0
7033,PASS.5
7034,PASS.0
7035,PASS.4
7036,PASS.0
7037,PASS.5
7038,PASS.0
7039,PASS.5
7041,PASS.5
7042,PASS.4
7043,PASS.4
7045,PASS.3
7046,PASS.3
7047,PASS.3
7048,PASS.2
7050,PASS.2
7051,PASS.2
7052,PASS.2
7053,PASS.2
7054,PASS.2
7055,PASS.2
7057,PASS.5
7058,PASS.1
7059,PASS.4
7060,PASS.1
7062,PASS.1
7063,PASS.3
7064,PASS.1
7065,PASS.5
7066,PASS.1
7067,PASS.4
7068,PASS.1
7069,PASS.5
7070,PASS.1
7071,PASS.1
7073,PASS.5
7074,PASS.4
7075,PASS.4
7077,PASS.3
7078,PASS.3
7079,PASS.3
7080,PASS.0
7081,PASS.5
7082,PASS.2
7083,PASS.2
7084,PASS.0
7086,PASS.2
7087,PASS.2
7089,PASS.5
7090,PASS.4
7091,PASS.4
7092,PASS.0
7093,PASS.3
7094,PASS.0
7095,PASS.3
7096,PASS.0
7097,PASS.5
7098,PASS.0
7099,PASS.4
7100,PASS.0
7101,PASS.5
7102,PASS.0
7103,PASS.1
7107,PASS.4
7109,PASS.3
7111,PASS.3
7113,PASS.5
7114,PASS.2
7115,PASS.2
7116,PASS.2
7117,PASS.2
7118,PASS.2
7119,PASS.2
7120,PASS.1
7121,PASS.5
7122,PASS.1
7123,PASS.4
7124,PASS.1
7125,PASS.5
7126,PASS.1
7127,PASS.1
7128,PASS.1
7129,PASS.5
7130,PASS.1
7131,PASS.4
7132,PASS.1
7133,PASS.5
7134,PASS.1
7135,PASS.1
7136,PASS.0
7137,PASS.5
7138,PASS.4
7139,PASS.4
7140,PASS.3
7141,PASS.3
7142,PASS.3
7143,PASS.3
7144,PASS.0
7145,PASS.5
7146,PASS.2
7147,PASS.2
7148,PASS.0
7149,PASS.2
7150,PASS.2
7151,PASS.2
7152,PASS.0
7153,PASS.5
7154,PASS.4
7155,PASS.4
7156,PASS.0
7157,PASS.5
7158,PASS.0
7159,PASS.3
7160,PASS.0
7161,PASS.5
7162,PASS.0
7163,PASS.4
7164,PASS.0
7165,PASS.5
7166,PASS.0
7167,PASS.1
7171,PASS.4
7173,PASS.3
7175,PASS.3
7177,PASS.5
7178,PASS.2
7179,PASS.2
7180,PASS.2
7181,PASS.2
7182,PASS.2
7183,PASS.2
7184,PASS.1
7185,PASS.5
7186,PASS.1
7187,PASS.4
7188,PASS.1
7189,PASS.5
7190,PASS.1
7191,PASS.1
7192,PASS.1
7193,PASS.5
7194,PASS.1
7195,PASS.4
7196,PASS.1
7197,PASS.5
7198,PASS.1
7199,PASS.1
7200,PASS.0
7201,PASS.5
7202,PASS.4
7203,PASS.4
7204,PASS.0
7205,PASS.3
7206,PASS.3
7207,PASS.3
7208,PASS.0
7209,PASS.5
7210,PASS.2
7211,PASS.2
7212,PASS.0
7213,PASS.5
7214,PASS.2
7215,PASS.2
7216,PASS.0
7217,PASS.5
7218,PASS.4
7219,PASS.4
7220,PASS.0
7221,PASS.5
7222,PASS.0
7223,PASS.3
7224,PASS.0
7225,PASS.5
7226,PASS.0
7227,PASS.4
7228,PASS.0
7229,PASS.5
7230,PASS.0
7231,PASS.1
7234,PASS.4
7235,PASS.4
7237,PASS.3
7238,PASS.3
7239,PASS.3
7241,PASS.5
7242,PASS.2
7243,PASS.2
7245,PASS.2
7246,PASS.2
7247,PASS.2
7248,PASS.1
7249,PASS.5
7251,PASS.4
7252,PASS.1
7253,PASS.5
7254,PASS.1
7255,PASS.1
7256,PASS.1
7257,PASS.5
7258,PASS.1
7259,PASS.4
7260,PASS.1
7261,PASS.5
7262,PASS.1
7263,PASS.1
7264,PASS.0
7265,PASS.5
7266,PASS.4
7267,PASS.4
7268,PASS.0
7269,PASS.3
7270,PASS.3
7271,PASS.3
7272,PASS.0
7273,PASS.5
7274,PASS.2
7275,PASS.2
7276,PASS.0
7277,PASS.5
7278,PASS.2
7279,PASS.2
7280,PASS.0
7281,PASS.5
7282,PASS.4
7283,PASS.4
7284,PASS.0
7285,PASS.5
7286,PASS.0
7287,PASS.3
7288,PASS.0
7289,PASS.5
7290,PASS.4
7291,PASS.4
7292,PASS.0
7293,PASS.5
7294,PASS.0
7295,PASS.4
7298,PASS.4
7299,PASS.4
7301,PASS.3
7302,PASS.3
7303,PASS.3
7305,PASS.5
7306,PASS.2
7307,PASS.2
7309,PASS.2
7310,PASS.2
7311,PASS.2
7312,PASS.1
7313,PASS.5
7315,PASS.4
7316,PASS.1
7317,PASS.5
7318,PASS.1
7319,PASS.1
7320,PASS.1
7321,PASS.5
7322,PASS.1
7323,PASS.4
7324,PASS.1
7325,PASS.5
7326,PASS.1
7327,PASS.1
7328,PASS.0
7329,PASS.5
7330,PASS.4
7331,PASS.4
7332,PASS.3
7333,PASS.3
7334,PASS.3
7335,PASS.3
7336,PASS.0
7337,PASS.5
7338,PASS.2
7339,PASS.2
7340,PASS.0
7341,PASS.2
7342,PASS.2
7343,PASS.2
7344,PASS.0
7345,PASS.5
7346,PASS.4
7347,PASS.4
7348,PASS.0
7349,PASS.5
7350,PASS.0
7351,PASS.3
7352,PASS.0
7353,PASS.5
7354,PASS.0
7355,PASS.4
7356,PASS.0
7357,PASS.5
7358,PASS.0
7359,PASS.1
7362,PASS.4
7363,PASS.4
7365,PASS.3
7366,PASS.3
7367,PASS.3
7370,PASS.2
7371,PASS.2
7373,PASS.2
7374,PASS.2
7375,PASS.2
7376,PASS.1
7377,PASS.5
7379,PASS.4
7380,PASS.1
7382,PASS.1
7383,PASS.1
7384,PASS.1
7385,PASS.5
7386,PASS.1
7388,PASS.1
7389,PASS.5
7390,PASS.1
7391,PASS.1
7392,PASS.0
7393,PASS.5
7394,PASS.4
7395,PASS.4
7396,PASS.3
7397,PASS.3
7398,PASS.3
7399,PASS.3
7400,PASS.0
7401,PASS.5
7402,PASS.4
7403,PASS.4
7404,PASS.0
7405,PASS.2
7406,PASS.2
7407,PASS.2
7408,PASS.0
7409,PASS.5
7410,PASS.4
7411,PASS.4
7412,PASS.0
7413,PASS.5
7414,PASS.0
7415,PASS.3
7416,PASS.0
7417,PASS.5
7418,PASS.4
7419,PASS.4
7420,PASS.0
7421,PASS.5
7422,PASS.0
7423,PASS.3
7426,PASS.4
7427,PASS.4
7429,PASS.3
7430,PASS.3
7431,PASS.3
7433,PASS.5
7434,PASS.2
7435,PASS.2
7437,PASS.2
7438,PASS.2
7439,PASS.2
7441,PASS.5
7442,PASS.4
7443,PASS.4
7445,PASS.5
7446,PASS.1
7447,PASS.3
7449,PASS.5
7450,PASS.1
7451,PASS.4
7453,PASS.5
7454,PASS.1
7455,PASS.1
7456,PASS.0
7457,PASS.5
7458,PASS.4
7459,PASS.4
7460,PASS.3
7461,PASS.3
7462,PASS.3
7463,PASS.3
7464,PASS.0
7465,PASS.5
7466,PASS.2
7467,PASS.2
7468,PASS.0
7469,PASS.2
7470,PASS.2
7471,PASS.2
7472,PASS.0
7473,PASS.5
7474,PASS.4
7475,PASS.4
7476,PASS.0
7477,PASS.5
7478,PASS.3
7479,PASS.3
7480,PASS.0
7481,PASS.5
7482,PASS.0
7483,PASS.4
7484,PASS.0
7485,PASS.5
7486,PASS.0
7487,PASS.1
7492,TRI.3
7493,TRI.3
7494,TRI.3
7495,TRI.3
7497,TRI.2
7498,TRI.2
7499,TRI.2
7500,TRI.2
7501,TRI.2
7502,TRI.2
7503,TRI.2
7505,TRI.5
7506,TRI.4
7507,TRI.4
7508,TRI.1
7509,TRI.1
7510,TRI.1
7511,TRI.1
7512,TRI.1
7513,TRI.5
7514,TRI.1
7515,TRI.1
7516,TRI.1
7517,TRI.1
7518,TRI.1
7519,TRI.1
7521,TRI.5
7522,TRI.4
7523,TRI.4
7524,TRI.3
7525,TRI.3
7526,TRI.3
7527,TRI.3
7528,TRI.0
7529,TRI.5
7530,TRI.0
7531,TRI.2
7532,TRI.0
7533,TRI.2
7534,TRI.0
7535,TRI.2
7537,TRI.5
7538,TRI.4
7539,TRI.4
7540,TRI.0
7541,TRI.3
7542,TRI.3
7543,TRI.3
7544,TRI.0
7545,TRI.5
7546,TRI.0
7547,TRI.4
7548,TRI.0
7549,TRI.5
7550,TRI.0
7551,TRI.0
7556,TRI.3
7557,TRI.3
7558,TRI.3
7559,TRI.3
7561,TRI.2
7562,TRI.2
7563,TRI.2
7564,TRI.2
7565,TRI.2
7566,TRI.2
7567,TRI.2
7569,TRI.5
7570,TRI.4
7571,TRI.4
7572,TRI.1
7573,TRI.1
7574,TRI.1
7575,TRI.1
7576,TRI.1
7577,TRI.5
7578,TRI.1
7579,TRI.1
7580,TRI.1
7581,TRI.1
7582,TRI.1
7583,TRI.1
7585,TRI.5
7586,TRI.4
7587,TRI.4
7588,TRI.3
7589,TRI.3
7590,TRI.3
7591,TRI.3
7592,TRI.0
7593,TRI.5
7594,TRI.0
7595,TRI.2
7596,TRI.0
7597,TRI.2
7598,TRI.0
7599,TRI.2
7601,TRI.5
7602,TRI.4
7603,TRI.4
7604,TRI.0
7605,TRI.3
7606,TRI.0
7607,TRI.3
7608,TRI.0
7609,TRI.5
7610,TRI.0
7611,TRI.4
7612,TRI.0
7613,TRI.5
7614,TRI.0
7615,TRI.0
7619,TRI.4
7621,TRI.3
7622,TRI.3
7623,TRI.3
7625,TRI.2
7627,TRI.2
7628,TRI.2
7629,TRI.2
7630,TRI.2
7631,TRI.2
7632,TRI.1
7633,TRI.5
7634,TRI.1
7635,TRI.4
7636,TRI.1
7637,TRI.1
7638,TRI.1
7639,TRI.1
7640,TRI.1
7641,TRI.5
7642,TRI.1
7643,TRI.1
7644,TRI.1
7645,TRI.1
7646,TRI.1
7647,TRI.1
7650,TRI.4
7651,TRI.4
7652,TRI.3
7653,TRI.3
7654,TRI.3
7655,TRI.3
7656,TRI.0
7657,TRI.5
7658,TRI.2
7659,TRI.2
7660,TRI.0
7661,TRI.2
7662,TRI.2
7663,TRI.2
7664,TRI.0
7665,TRI.5
7666,TRI.4
7667,TRI.4
7668,TRI.0
7669,TRI.3
7670,TRI.3
7671,TRI.3
7672,TRI.0
7673,TRI.5
7674,TRI.4
7675,TRI.4
7676,TRI.0
7677,TRI.5
7678,TRI.0
7679,TRI.0
7696,TRI.1
7697,TRI.5
7698,TRI.1
7699,TRI.4
7700,TRI.1
7701,TRI.1
7702,TRI.1
7703,TRI.1
7704,TRI.1
7705,TRI.5
7706,TRI.1
7707,TRI.1
7708,TRI.1
7709,TRI.1
7710,TRI.1
7711,TRI.1
7713,TRI.5
7714,TRI.4
7715,TRI.4
7716,TRI.0
7717,TRI.3
7718,TRI.3
7719,TRI.3
7720,TRI.0
7721,TRI.5
7722,TRI.4
7723,TRI.4
7724,TRI.0
7725,TRI.5
7726,TRI.0
7727,TRI.2
7728,TRI.0
7729,TRI.5
7730,TRI.4
7731,TRI.4
7732,TRI.0
7733,TRI.5
7734,TRI.0
7735,TRI.3
7736,TRI.0
7737,TRI.5
7738,TRI.4
7739,TRI.4
7740,TRI.0
7741,TRI.5
7742,TRI.0
7743,TRI.0
7749,TRI.3
7750,TRI.3
7751,TRI.3
7753,TRI.2
7754,TRI.2
7755,TRI.2
7757,TRI.2
7758,TRI.2
7759,TRI.2
7760,TRI.1
7761,TRI.5
7762,TRI.1
7763,TRI.4
7764,TRI.1
7765,TRI.5
7766,TRI.1
7767,TRI.1
7768,TRI.1
7769,TRI.5
7770,TRI.1
7771,TRI.1
7772,TRI.1
7773,TRI.5
7774,TRI.1
7775,TRI.1
7777,TRI.5
7778,TRI.4
7779,TRI.4
7780,TRI.0
7781,TRI.3
7782,TRI.3
7783,TRI.3
7784,TRI.0
7785,TRI.5
7786,TRI.4
7787,TRI.4
7788,TRI.0
7789,TRI.5
7790,TRI.0
7791,TRI.2
7792,TRI.0
7793,TRI.5
7794,TRI.4
7795,TRI.4
7796,TRI.0
7797,TRI.5
7798,TRI.0
7799,TRI.3
7800,TRI.0
7801,TRI.5
7802,TRI.4
7803,TRI.4
7804,TRI.0
7805,TRI.5
7806,TRI.0
7807,TRI.4
7824,TRI.1
7825,TRI.5
7826,TRI.1
7827,TRI.4
7828,TRI.1
7829,TRI.1
7830,TRI.1
7831,TRI.1
7832,TRI.1
7833,TRI.5
7834,TRI.1
7835,TRI.1
7836,TRI.1
7837,TRI.1
7838,TRI.1
7839,TRI.1
7841,TRI.5
7842,TRI.4
7843,TRI.4
7844,TRI.0
7845,TRI.3
7846,TRI.3
7847,TRI.3
7848,TRI.0
7849,TRI.5
7850,TRI.4
7851,TRI.4
7852,TRI.0
7853,TRI.5
7854,TRI.0
7855,TRI.2
7856,TRI.0
7857,TRI.5
7858,TRI.4
7859,TRI.4
7860,TRI.0
7861,TRI.5
7862,TRI.0
7863,TRI.3
7864,TRI.0
7865,TRI.5
7866,TRI.4
7867,TRI.4
7868,TRI.0
7869,TRI.5
7870,TRI.0
7871,TRI.0
7877,TRI.3
7878,TRI.3
7879,TRI.3
7881,TRI.2
7882,TRI.2
7883,TRI.2
7885,TRI.2
7886,TRI.2
7887,TRI.2
7888,TRI.1
7889,TRI.5
7890,TRI.1
7891,TRI.4
7892,TRI.1
7893,TRI.1
7894,TRI.1
7895,TRI.1
7896,TRI.1
7897,TRI.5
7898,TRI.1
7899,TRI.1
7900,TRI.1
7901,TRI.1
7902,TRI.1
7903,TRI.1
7905,TRI.5
7906,TRI.4
7907,TRI.4
7909,TRI.3
7910,TRI.3
7911,TRI.3
7912,TRI.0
7913,TRI.5
7914,TRI.4
7915,TRI.4
7916,TRI.0
7917,TRI.5
7918,TRI.0
7919,TRI.2
7920,TRI.0
7921,TRI.5
7922,TRI.4
7923,TRI.4
7924,TRI.0
7925,TRI.5
7926,TRI.0
7927,TRI.3
7928,TRI.0
7929,TRI.5
7930,TRI.4
7931,TRI.4
7932,TRI.0
7933,TRI.5
7934,TRI.0
7935,TRI.0
7939,TRI.4
7941,TRI.3
7942,TRI.3
7943,TRI.3
7945,TRI.2
7947,TRI.2
7948,TRI.2
7949,TRI.2
7950,TRI.2
7951,TRI.2
7952,TRI.1
7953,TRI.5
7954,TRI.1
7955,TRI.4
7956,TRI.1
7958,TRI.1
7959,TRI.1
7960,TRI.1
7961,TRI.5
7962,TRI.1
7963,TRI.1
7964,TRI.1
7965,TRI.1
7966,TRI.1
7967,TRI.1
7970,TRI.4
7971,TRI.4
7972,TRI.3
7973,TRI.3
7974,TRI.3
7975,TRI.3
7976,TRI.0
7977,TRI.5
7978,TRI.2
7979,TRI.2
7980,TRI.0
7981,TRI.2
7982,TRI.2
7983,TRI.2
7984,TRI.0
7985,TRI.5
7986,TRI.4
7987,TRI.4
7988,TRI.0
7989,TRI.3
7990,TRI.3
7991,TRI.3
7992,TRI.0
7993,TRI.5
7994,TRI.4
7995,TRI.4
7996,TRI.0
7997,TRI.5
7998,TRI.0
7999,TRI.1
8016,TRI.1
8017,TRI.5
8018,TRI.1
8019,TRI.4
8020,TRI.1
8021,TRI.1
8022,TRI.1
8023,TRI.1
8024,TRI.1
8025,TRI.5
8026,TRI.1
8027,TRI.4
8028,TRI.1
8029,TRI.1
8030,TRI.1
8031,TRI.1
8033,TRI.5
8034,TRI.4
8035,TRI.4
8036,TRI.0
8037,TRI.3
8038,TRI.3
8039,TRI.3
8040,TRI.0
8041,TRI.5
8042,TRI.0
8043,TRI.4
8044,TRI.0
8045,TRI.5
8046,TRI.0
8047,TRI.2
8048,TRI.0
8049,TRI.5
8050,TRI.4
8051,TRI.4
8052,TRI.0
8053,TRI.5
8054,TRI.0
8055,TRI.3
8056,TRI.0
8057,TRI.5
8058,TRI.0
8059,TRI.4
8060,TRI.0
8061,TRI.5
8062,TRI.0
8063,TRI.5
8069,TRI.3
8070,TRI.3
8071,TRI.3
8073,TRI.5
8074,TRI.2
8075,TRI.2
8077,TRI.2
8078,TRI.2
8079,TRI.2
8080,TRI.1
8081,TRI.5
8082,TRI.1
8083,TRI.4
8084,TRI.1
8085,TRI.5
8086,TRI.1
8087,TRI.1
8088,TRI.1
8089,TRI.5
8090,TRI.1
8091,TRI.1
8092,TRI.1
8093,TRI.5
8094,TRI.1
8095,TRI.1
8097,TRI.5
8098,TRI.4
8099,TRI.4
8100,TRI.0
8101,TRI.3
8102,TRI.3
8103,TRI.3
8104,TRI.0
8105,TRI.5
8106,TRI.4
8107,TRI.4
8108,TRI.0
8109,TRI.5
8110,TRI.0
8111,TRI.2
8112,TRI.0
8113,TRI.5
8114,TRI.4
8115,TRI.4
8116,TRI.0
8117,TRI.5
8118,TRI.0
8119,TRI.3
8120,TRI.0
8121,TRI.5
8122,TRI.4
8123,TRI.4
8124,TRI.0
8125,TRI.5
8126,TRI.0
8127,TRI.4
8132,TRI.3
8133,TRI.3
8134,TRI.3
8135,TRI.3
8137,TRI.2
8138,TRI.2
8139,TRI.2
8140,TRI.2
8141,TRI.2
8142,TRI.2
8143,TRI.2
8148,TRI.1
8149,TRI.3
8150,TRI.1
8151,TRI.3
8152,TRI.1
8153,TRI.5
8154,TRI.1
8155,TRI.1
8156,TRI.1
8157,TRI.1
8158,TRI.1
8159,TRI.1
8164,TRI.3
8165,TRI.3
8166,TRI.3
8167,TRI.3
