token_index,batch,time_a,time_b,pair,mixed_with_wall,events
355,1212,2335361699726279/1763779412103,739357797172457/1175852941402,P0/P1,false,pair:P0:P1:SE
356,1216,955697090783663/718322264175,2706220962377609/4309933585050,P0/P1,false,pair:P0:P1:SE
357,1219,5262616706439/3948243527,44588549624147/71068383486,P1/P2,false,pair:P1:P2:NE
358,1224,3201804983127715/2401810951779,3042713852803687/4803621903558,P0/P2,false,pair:P0:P2:NE
359,1225,15856569596053/11844730581,44794708054355/71068383486,P0/P1,false,pair:P0:P1:SW
360,1227,1354695061316443/1017338693915,1296563636610239/2034677387830,P0/P1,false,pair:P0:P1:SW
361,1230,213312285967031/159507884919,202861580438251/319015769838,P0/P1,false,pair:P0:P1:SW
362,1235,431739671374355/321050236371,411662665505047/642100472742,P0/P2,false,pair:P0:P2:W
363,1237,294345520860321/218593653217,839922733621415/1311561919302,P0/P1,false,pair:P0:P1:NE
364,1242,457387872543091/340286752051,438878613327095/680573504102,P0/P2,false,pair:P0:P2:W
365,1246,460136651612531/340286752051,441077636582647/680573504102,P0/P2,false,pair:P0:P2:W
366,1252,1782635085517001/1314301904905,1720136553218709/2628603809810,P0/P2,false,pair:P0:P2:NW
367,1254,1184906367635467/865680200139,1121970001894319/1731360400278,P1/P2,false,pair:P1:P2:W
368,1257,243669344833373/177515753373,2543324899426195/3905346574206,P0/P2,false,pair:P0:P2:NW
369,1260,4174438053343455/3045662305183,3986066789562867/6091324610366,P0/P2,false,pair:P0:P2:NW
370,1266,468382988820851/340286752051,448774217977079/680573504102,P0/P2,false,pair:P0:P2:W
371,1267,1771936858384405/1279142907477,1674925753936369/2558285814954,P0/P1,false,pair:P0:P1:NE
372,1269,167356855388363/123422079627,3277390854613/4840081554,P0/P1,false,pair:P0:P1:NE
373,1271,1299409873185913/938608541625,1234691714497669/1877217083250,P0/P1,false,pair:P0:P1:NE
374,1276,20830311074323/14943659475,1311254044281/1992487930,P0/P2,false,pair:P0:P2:W
375,1277,2296943512570981/1654836270757,2199953011257345/3309672541514,P0/P1,false,pair:P0:P1:NE
376,1283,1955940044351217/1397137862705,1853670603045277/2794275725410,P0/P2,false,pair:P0:P2:W
377,1284,4935345677542743/3532053354007,4704520812341515/7064106708014,P0/P1,false,pair:P0:P1:NE
378,1289,532340033834445/379918809613,509604954902857/759837619226,P0/P2,false,pair:P0:P2:NE
379,1293,4107290412244517/2916813101157,3911881631956673/5833626202314,P1/P2,false,pair:P1:P2:SE
380,1297,1574261359368659/1114499773843,1496655791795671/2228999547686,P0/P1,false,pair:P0:P1:S
381,1307,104634098908551/73160059463,1281164741109567/1902161546038,P1/P2,false,pair:P1:P2:SE
382,1308,161142203168091/113029458715,153249453964991/226058917430,P0/P2,false,pair:P0:P2:NE
383,1312,4599878680383615/3216463450943,4377024035426579/6432926901886,P0/P2,false,pair:P0:P2:SE
384,1316,13166063321172419/9177125523843,4177877654951853/6118083682562,P0/P2,false,pair:P0:P2:S
385,1318,8187313642474453/5665406018069,1096169085593991/1618687433734,P0/P1,false,pair:P0:P1:SE
386,1321,4630665005961343/3216463450943,4405611337748755/6432926901886,P1/P2,false,pair:P1:P2:SW
387,1322,760840587749817/530748329209,732597199327429/1061496658418,P0/P1,false,pair:P0:P1:S
388,1326,2032598545971919/1407992111503,1936027888264483/2815984223006,P0/P1,false,pair:P0:P1:SE
389,1327,12181233600182761/8442858395945,2327771570440049/3377143358378,P1/P2,false,pair:P1:P2:SW
390,1330,155067685164587/107468849131,446042156959213/644813094786,P0/P1,false,pair:P0:P1:SE
391,1337,8178601361213247/5623167564287,7800249699983571/11246335128574,P1/P2,false,pair:P1:P2:NE
392,1342,20129153894086569/13780271220457,2735764266850595/3937220348702,P0/P1,false,pair:P0:P1:W
393,1345,14205027083076499/9677855788883,13448125759321239/19355711577766,P1/P2,false,pair:P1:P2:S
394,1347,14888407373246375/10144929514599,14147562209565979/20289859029198,P0/P1,false,pair:P0:P1:NW
395,1354,12043082843903079/8165904537895,11434699509400283/16331809075790,P0/P1,false,pair:P0:P1:NE
396,1356,33784144599756643/22928230874915,32180450642488359/45856461749830,P1/P2,false,pair:P1:P2:NW
397,1361,12346951048501771/8348069370827,35271891671669005/50088416224962,P0/P1,false,pair:P0:P1:SE
398,1362,22640957450510573/15299635688749,21571869892449769/30599271377498,P0/P2,false,pair:P0:P2:NE
399,1364,5650758411822907/3814297593083,5383455212219167/7628595186166,P0/P2,false,pair:P0:P2:NE
400,1366,7154612816956665/4805569577017,6738852358066949/9611139154034,P0/P2,false,pair:P0:P2:NE
401,1370,3550668576723469/2400149261901,10257125007614363/14400895571406,P0/P2,false,pair:P0:P2:NE
402,1372,458094114903751/307422106503,14376260628143387/20289859029198,P0/P1,false,pair:P0:P1:NE
403,1375,12972279643743571/8712399036691,540003688648385/757599916234,P0/P1,false,pair:P0:P1:NE
404,1378,21754834247824453/14557555218053,20706230423505505/29115110436106,P0/P1,false,pair:P0:P1:N
405,1382,34382278925266787/22928230874915,32760992781954087/45856461749830,P0/P1,false,pair:P0:P1:NW
406,1385,13042648387921235/8712399036691,12490453583090519/17424798073382,P0/P1,false,pair:P0:P1:NW
407,1388,21930756108268613/14557555218053,20864560097905249/29115110436106,P0/P1,false,pair:P0:P1:W
408,1391,20034725083489389/13368722184365,19375050563277673/26737444368730,P0/P2,false,pair:P0:P2:S
409,1393,33640657406031301/22281588144133,32009610211110369/44563176288266,P1/P2,false,pair:P1:P2:SE
410,1397,20813225356145755/13682041477659,19618273891475903/27364082955318,P1/P2,false,pair:P1:P2:E
411,1404,44260683933569351/28939231849991,41961335298395707/57878463699982,P0/P2,false,pair:P0:P2:NW
412,1410,46789394338851479/30423392791383,44431486050149707/60846785582766,P0/P2,false,pair:P0:P2:SW
413,1411,12007467650205073/7820679534289,11461177395700669/15641359068578,P0/P1,false,pair:P0:P1:SE
414,1417,16664824033327169/10843202708865,16011054068443309/21686405417730,P1/P2,false,pair:P1:P2:N
415,1418,25162288965942113/16290393034913,23903913350487373/32580786069826,P0/P2,false,pair:P0:P2:SW
416,1422,83715309749860609/54273975227969,80086365161290349/108547950455938,P1/P2,false,pair:P1:P2:E
417,1424,2206003365312655/1438387244879,15034076870201141/20137421428306,P0/P2,false,pair:P0:P2:S
418,1434,49046812910335357/31461674024381,46805919276099385/62923348048762,P0/P2,false,pair:P0:P2:W
419,1436,32484137512213621/20797427202741,30946834342909649/41594854405482,P0/P1,false,pair:P0:P1:NW
420,1441,12125199146970295/7753425032567,81141896323955309/108547950455938,P0/P1,false,pair:P0:P1:W
421,1443,10892779141856055/6931069453303,51740268015353623/69310694533030,P0/P2,false,pair:P0:P2:W
422,1448,25959529806278933/16456057198421,24621299371998961/32912114396842,P1/P2,false,pair:P1:P2:N
423,1449,90413657173617947/57335088055003,85836722772626303/114670176110006,P0/P2,false,pair:P0:P2:SW
424,1450,38494597561060081/24422973658161,12198041342876127/16281982438774,P1/P2,false,pair:P1:P2:N
425,1452,45081062025527497/28603715368969,214915759063629033/286037153689690,P1/P2,false,pair:P1:P2:N
426,1455,54780555058079763/34655347266515,51986558619975447/69310694533030,P0/P2,false,pair:P0:P2:S
427,1456,180627622671258971/114198415407899,171352110451273407/228396830815798,P1/P2,false,pair:P1:P2:N
428,1458,188095566661041623/119067363888791,179205920082401163/238134727777582,P0/P2,false,pair:P0:P2:SE
429,1462,226671947522835437/143018576844845,215900921482116329/286037153689690,P0/P2,false,pair:P0:P2:E
430,1465,3070568932485433/1957121338489,3009478755621445/3914242676978,P1/P2,false,pair:P1:P2:SW
431,1468,69475039487388485/43468382981509,65377808522786145/86936765963018,P1/P2,false,pair:P1:P2:SE
432,1469,18675386679633149/11724713577789,17726949877702841/23449427155578,P0/P2,false,pair:P0:P2:N
433,1472,275335705081847221/172900871162869,262977565978386193/345801742325738,P0/P1,false,pair:P0:P1:N
434,1478,4193139654608503/2621663223607,3995458056184747/5243326447214,P0/P2,false,pair:P0:P2:E
435,1480,133417827318073861/83421462453317,127251847727222049/166842924906634,P0/P2,false,pair:P0:P2:E
436,1481,445523575979505297/277369643026385,422147470711799997/554739286052770,P1/P2,false,pair:P1:P2:SE
437,1485,629779303145030887/392396558985639,66753395584429891/87199235330142,P0/P1,false,pair:P0:P1:E
438,1488,93853551336090733/58065396146349,206620729038020597/270971848682962,P0/P2,false,pair:P0:P2:SW
439,1489,1313236860172813903/815653212654863,1252580635288898211/1631306425309726,P1/P2,false,pair:P1:P2:W
440,1492,1135252543726969673/703020799081097,1077734894987879189/1406041598162194,P0/P1,false,pair:P0:P1:S
441,1493,844438008554193113/522864272215065,801782207794284901/1045728544430130,P1/P2,false,pair:P1:P2:W
442,1496,2401094915957114431/1484039831435519,2285732534010524627/2968079662871038,P1/P2,false,pair:P1:P2:NW
443,1501,1788376421795783903/1100820424138655,1700864311428767219/2201640848277310,P1/P2,false,pair:P1:P2:NW
444,1504,22663709495506261/13924721224597,64571993670101651/83548327347582,P1/P2,false,pair:P1:P2:W
445,1509,2275189671923886677/1393609364578453,2169677137432862513/2787218729156906,P1/P2,false,pair:P1:P2:SW
446,1512,1949184562941133001/1191250890995721,1850696705211708053/2382501781991442,P1/P2,false,pair:P1:P2:SW
447,1514,179492865657466079/109329466927007,169690750307780083/218658933854014,P0/P1,false,pair:P0:P1:E
448,1518,68694815928295423/41774163673791,65205312367700627/83548327347582,P1/P2,false,pair:P1:P2:S
449,1521,1568477208362448601/956291496870425,1502173135270168421/1912582993740850,P1/P2,false,pair:P1:P2:SE
450,1522,410662326300564833/249069870281377,114387734344768881/146511688400810,P0/P1,false,pair:P0:P1:E
451,1524,1585490419274331221/960182139923093,1501937307255415089/1920364279846186,P0/P2,false,pair:P0:P2:E
452,1527,1461303333501841447/887023136269543,1399496343855551387/1774046272539086,P0/P1,false,pair:P0:P1:N
453,1528,121379101803788693/73255844200405,1951346883302126721/2490698702813770,P1/P2,false,pair:P1:P2:E
454,1530,3028064031665872337/1830927232286481,2879965336055576317/3661854464572962,P1/P2,false,pair:P1:P2:E
455,1533,1997267365513753951/1206420791185439,1900011114623296627/2412841582370878,P0/P1,false,pair:P0:P1:N
456,1537,5260075138576604593/3167700469847793,4995808729399904605/6335400939695586,P1/P2,false,pair:P1:P2:SE
457,1540,3761443788218842687/2268200267264255,3599143427441314771/4536400534528510,P0/P2,false,pair:P0:P2:N
458,1542,4833371852242667695/2906995577096047,4600172968976805251/5813991154192094,P0/P2,false,pair:P0:P2:N
459,1548,2088214528614945509/1245349351406885,1973864881438979201/2490698702813770,P1/P2,false,pair:P1:P2:E
460,1553,3075351827753262545/1830927232286481,974249844171865343/1220618154857654,P1/P2,false,pair:P1:P2:N
461,1556,656565084158767483/390509516177211,208651289231584629/260339677451474,P0/P1,false,pair:P0:P1:SW
462,1558,245658424877736635/146394470219899,236095262862311583/292788940439798,P0/P2,false,pair:P0:P2:NE
463,1561,5698284857207388179/3379708677678035,1084318067105147243/1351883471071214,P0/P2,false,pair:P0:P2:E
464,1564,44877921443939091/26516973301459,42527999425936919/53033946602918,P0/P1,false,pair:P0:P1:E
465,1568,247607359005413391/145907201525455,704891900074775593/875443209152730,P0/P2,false,pair:P0:P2:NE
466,1573,3050252804900859255/1784536500258359,2861409005470400171/3569073000516718,P0/P2,false,pair:P0:P2:N
467,1574,1444652119815539935/848353466648479,124388122885298873/154246084845178,P1/P2,false,pair:P1:P2:E
468,1576,2501375288139269107/1470993536550835,2378615416048647543/2941987073101670,P1/P2,false,pair:P1:P2:E
469,1579,7166350006112355957/4200593043825845,6803624375715707089/8401186087651690,P0/P1,false,pair:P0:P1:W
470,1583,7188868004249208437/4200593043825845,6821638774225189073/8401186087651690,P0/P1,false,pair:P0:P1:W
471,1585,113079131727688613/66143186341349,107829126334490177/132286372682698,P0/P1,false,pair:P0:P1:NW
472,1587,3521692270350431019/2050716726222059,475077354925009785/585919064634874,P0/P2,false,pair:P0:P2:SE
473,1592,1480507669435537021/862532640726717,4232514387216489643/5175195844360302,P0/P1,false,pair:P0:P1:NE
474,1597,2996722140003889253/1733579443321509,2836898684210217985/3467158886643018,P0/P2,false,pair:P0:P2:NW
475,1598,5331139745897716719/3083609300200111,5045536938057146307/6167218600400222,P1/P2,false,pair:P1:P2:S
476,1600,9181704251421815035/5317576787451579,8723841399959605727/10635153574903158,P0/P2,false,pair:P0:P2:NW
477,1603,10914021323696720761/6294934110478009,10322257431078006661/12589868220956018,P1/P2,false,pair:P1:P2:SW
478,1610,6611220868799538381/3792387602043149,6234581416267242569/7584775204086298,P0/P2,false,pair:P0:P2:W
479,1613,12835877422024000969/7353225091939593,12151106243859370901/14706450183879186,P0/P1,false,pair:P0:P1:E
480,1618,12880913418297705929/7353225091939593,12187135040878334869/14706450183879186,P0/P1,false,pair:P0:P1:E
481,1620,585202837718770703/335520993417935,8395367333255913677/10065629802538050,P0/P1,false,pair:P0:P1:E
482,1622,1312260001335195983/748091875573775,8673552603391462261/10473286258032850,P1/P2,false,pair:P1:P2:N
483,1625,4403714225957706557/2503204494119805,1386109195484713811/1668802996079870,P0/P1,false,pair:P0:P1:SE
484,1631,9368603635957690619/5317576787451579,8899481785427055071/10635153574903158,P1/P2,false,pair:P1:P2:NW
485,1638,3400514510965522691/1923101946452163,1077634552561796205/1282067964301442,P1/P2,false,pair:P1:P2:NW
486,1639,4344588781281538027/2449032475986347,4099710515252137487/4898064951972694,P0/P1,false,pair:P0:P1:S
487,1643,9905606029026556867/5573108605404035,9391068233334509831/11146217210808070,P1/P2,false,pair:P1:P2:NE
488,1645,5064993680934951659/2850563186947243,4811158903982562575/5701126373894486,P0/P2,false,pair:P0:P2:NW
489,1646,642523885229865751/361063881743319,609742796781054923/722127763486638,P1/P2,false,pair:P1:P2:NE
490,1650,3538657119522548441/1973907874182681,3320431363895307109/3947815748365362,P0/P2,false,pair:P0:P2:W
491,1653,1525553163085751327/854012675124959,206825622342463349/244003621464274,P0/P1,false,pair:P0:P1:SW
492,1659,10000181621201337283/5573108605404035,9485643825509290247/11146217210808070,P1/P2,false,pair:P1:P2:NE
493,1661,15217540671756170927/8478095669998959,14473732340378174339/16956191339997918,P0/P2,false,pair:P0:P2:N
494,1664,23314816501410554353/12936975054269233,22043724768455252125/25873950108538466,P0/P1,false,pair:P0:P1:NW
495,1670,5146058474227620587/2850563186947243,4889971897461546255/5701126373894486,P0/P1,false,pair:P0:P1:NW
496,1672,11145293308551547873/6163637882159393,31683503438498163559/36981827292956358,P0/P2,false,pair:P0:P2:N
497,1676,33525951918202053539/18490913646478179,31755561032536091495/36981827292956358,P0/P2,false,pair:P0:P2:N
498,1680,14939914791909556873/8222060133018057,14164355578447540565/16444120266036114,P0/P2,false,pair:P0:P2:NE
499,1685,11235365301098957793/6163637882159393,31917690619121429351/36981827292956358,P0/P2,false,pair:P0:P2:E
500,1687,10376717784495084153/5683752836163001,9795581935669340805/11367505672326002,P0/P1,false,pair:P0:P1:S
501,1688,11395241517300375985/6281166339939057,10940667589038374237/12562332679878114,P0/P2,false,pair:P0:P2:E
502,1694,1419563575180484081/774256165676849,9407935609606111307/10839586319475886,P1/P2,false,pair:P1:P2:W
503,1699,11117530813936455047/6043666620660295,10518390131245102459/12087333241320590,P0/P1,false,pair:P0:P1:SE
504,1703,2303231587175422401/1253405418284801,2189539197838355501/2506810836569602,P0/P1,false,pair:P0:P1:SE
505,1705,1013592058783857693/548312199629917,952954725254338905/1096624399259834,P0/P2,false,pair:P0:P2:S
506,1706,5238542277322304163/2851775290559075,1000938526920905851/1140710116223630,P1/P2,false,pair:P1:P2:W
507,1710,41134311428955853511/22256788397772679,38995370322481328571/44513576795545358,P1/P2,false,pair:P1:P2:SW
508,1717,5283578273596009123/2851775290559075,5040721431623493223/5703550581118150,P1/P2,false,pair:P1:P2:E
509,1719,11389614373621514489/6104873653269561,3568228099051770455/4069915768846374,P1/P2,false,pair:P1:P2:NE
510,1723,37464821384784279085/20061281976801901,35366345410348311081/40122563953603802,P0/P1,false,pair:P0:P1:S
511,1727,34579794231006749603/18490913646478179,10915450983519200205/12327275764318786,P0/P2,false,pair:P0:P2:S
512,1731,5328614269869714083/2851775290559075,5076750228642457191/5703550581118150,P1/P2,false,pair:P1:P2:W
513,1733,9746807426127939029/5189093509798933,9186311854735856817/10378187019597866,P0/P2,false,pair:P0:P2:SW
514,1735,66774099659856144373/35582171732043317,63100704785034886225/71164343464086634,P0/P1,false,pair:P0:P1:E
515,1736,3472911479571068085/1856023098139381,49591471221003581183/55680692944181430,P0/P2,false,pair:P0:P2:SW
516,1738,22732817260985775079/12356695952185511,22573004092940971099/24713391904371022,P0/P1,false,pair:P0:P1:E
517,1741,94017204878312214561/50021485603263841,88886957848663618317/100042971206527682,P0/P1,false,pair:P0:P1:E
518,1743,26125584644371158911/13882797260970559,24715159652680895507/27765594521941118,P0/P2,false,pair:P0:P2:NW
519,1747,230521021286573605221/122298862287850405,43561402998586497485/48919544915140162,P0/P1,false,pair:P0:P1:E
520,1749,76442684213438699587/40691945889153027,24302290996398493997/27127963926102018,P0/P2,false,pair:P0:P2:N
521,1753,117153744887070899481/62176067089799257,15979603207913490163/17764590597085502,P0/P1,false,pair:P0:P1:N
522,1755,198146476847766489737/104866011742745033,17090677079985522719/19066547589590006,P0/P1,false,pair:P0:P1:N
523,1756,21164290009979410367/10787972499188351,18254135149179447123/21575944998376702,P0/P2,false,pair:P0:P2:NW
524,1758,31308191260758370867/16401207292067315,87031873323627648037/98407243752403890,P1/P2,false,pair:P1:P2:S
525,1763,24052066232728422599/12639531070358919,98134883078796299989/109542602609777298,P0/P1,false,pair:P0:P1:NW
526,1768,148259222985915633241/77936584025504153,140657193618370971877/155873168051008306,P0/P1,false,pair:P0:P1:W
527,1770,35227865732791343937/18434372855498881,165797263384480681569/184343728554988810,P0/P1,false,pair:P0:P1:W
528,1772,528290464284741232519/276726088054690887,499281559352063805307/553452176109381774,P0/P2,false,pair:P0:P2:S
529,1774,201437232680441754055/105966309442907783,192414814645064836283/211932618885815566,P0/P2,false,pair:P0:P2:S
530,1777,8850008398776949197/4676716852004365,42932299185714373229/46767168520043650,P1/P2,false,pair:P1:P2:NE
531,1780,708172936021797333899/370260425094778187,673316599104134992175/740520850189556374,P0/P2,false,pair:P0:P2:S
532,1784,1342750030109591097281/698888232924110081,1271349269613767567917/1397776465848220162,P0/P1,false,pair:P0:P1:SE
533,1787,184586385591182442651/95970790396245595,174914084328118376703/191941580792491190,P1/P2,false,pair:P1:P2:NE
534,1791,1089384483882899816609/564978583211271649,1031863546885419374989/1129957166422543298,P0/P2,false,pair:P0:P2:E
535,1793,88223500292649104439/45535896580111607,82758176898920734315/91071793160223214,P1/P2,false,pair:P1:P2:W
536,1797,1265930046694676009863/654428299174379591,1196998797706672636795/1308856598348759182,P0/P2,false,pair:P0:P2:E
537,1798,1093996169901327204513/564978583211271649,1034169389894633068941/1129957166422543298,P1/P2,false,pair:P1:P2:W
538,1803,560142044353483174351/290141126533486735,106986676503061352455/116056450613394694,P1/P2,false,pair:P1:P2:W
539,1804,58967432761647348353/30380407560157121,1615640574512429245401/1762063638489113018,P0/P2,false,pair:P0:P2:NE
540,1809,248329791319573808287/127762593180430175,47070176613084179799/51105037272172070,P0/P2,false,pair:P0:P2:NE
541,1812,1276306340236137632647/654428299174379591,1205069248238920565627/1308856598348759182,P0/P2,false,pair:P0:P2:N
542,1813,283600511482891343265/148581992784329441,282664948500602866317/297163985568658882,P1/P2,false,pair:P1:P2:SE
543,1815,4605797676499913896199/2363852671413796295,873474110440294086399/945541068565518518,P0/P2,false,pair:P0:P2:N
544,1816,4038596653534131209669/2066688685845137413,3802040655200264699361/4133377371690274826,P1/P2,false,pair:P1:P2:SE
545,1820,439841987627015593439/225261161524648095,37965718172416209337/40956574822663290,P1/P2,false,pair:P1:P2:E
546,1822,3939502250188890216239/2012482938670773743,3718409397465946774019/4024965877341547486,P1/P2,false,pair:P1:P2:E
547,1825,5414998523331238754677/2769428151331182517,5136856452818731118545/5538856302662365034,P0/P1,false,pair:P0:P1:N
548,1829,2414929410323430531119/1228359410875662063,2276567422011981786883/2456718821751324126,P0/P2,false,pair:P0:P2:NE
549,1832,642803064664043934503/327081687471278055,202838036844334781321/218054458314185370,P1/P2,false,pair:P1:P2:SW
550,1833,753348054867121065437/383287779541290525,713546638976207202329/766575559082581050,P0/P2,false,pair:P0:P2:NE
551,1840,5758822118936508632747/2913527584769366123,5446547072282602333647/5827055169538732246,P0/P1,false,pair:P0:P1:NE
552,1845,2075740716537711165277/1050803414288408477,1982682650715604269977/2101606828576816954,P1/P2,false,pair:P1:P2:SW
553,1849,9119576852643355610093/4584375705747185709,8616291499551021016297/9168751411494371418,P0/P1,false,pair:P0:P1:NW
554,1858,1185209483434705268545/593936663722531969,7879158777837158877627/8315113292115447566,P0/P2,false,pair:P0:P2:W
555,1859,7458603554536787261675/3728091792342405803,7049769576678062564111/7456183584684811606,P1/P2,false,pair:P1:P2:N
556,1864,15038581682900877864933/7496553693019740709,14192954044435748507009/14993107386039481418,P0/P1,false,pair:P0:P1:S
557,1865,1068479448802815786749/532584541763200829,7063604634733344727823/7456183584684811606,P0/P2,false,pair:P0:P2:N
558,1870,7502414571711847446763/3728091792342405803,7082051378807054279439/7456183584684811606,P0/P2,false,pair:P0:P2:N
559,1876,9077107759490411494619/4486123278623654555,8506447011482672250943/8972246557247309110,P0/P1,false,pair:P0:P1:NE
560,1877,21024784247725526050513/10426243890745968657,6631848493346794357759/6950829260497312438,P0/P2,false,pair:P0:P2:N
561,1882,20928780935178017505655/10334929868554148407,19737061597768738013867/20669859737108296814,P0/P1,false,pair:P0:P1:N
562,1887,3320957179516647094833/1626484963765588849,3093627647283708799965/3252969927531177698,P1/P2,false,pair:P1:P2:SW
563,1888,9420781683479935102267/4636915378161675003,8890815144679042365727/9273830756323350006,P0/P2,false,pair:P0:P2:N
564,1889,2778867324446640912601/1383945450630497305,2703559850111624765797/2767890901260994610,P1/P2,false,pair:P1:P2:SW
565,1894,618138575906130567793/303649059578825649,42702940828776877690693/44332762698508544754,P0/P2,false,pair:P0:P2:NE
566,1896,8110952018961082937831/3972311016081807015,38290643006675185490887/39723110160818070150,P1/P2,false,pair:P1:P2:N
567,1901,217192923961773193453/107379656935361837,1479242881261669785951/1503315197095065718,P0/P2,false,pair:P0:P2:SE
568,1902,28543348119794894977225/13932008273808683017,26946985614524711176853/27864016547617366034,P0/P1,false,pair:P0:P1:NW
569,1905,76897300999237931083987/37483310302676747411,72585675891147538583767/74966620605353494822,P1/P2,false,pair:P1:P2:S
570,1909,110172051180584726266359/53810448178770066103,104828536498697247996203/107620896357540132206,P0/P1,false,pair:P0:P1:NW
571,1912,15444200930953272741739/7525228322297776427,44071182307119947228845/45151369933786658562,P1/P2,false,pair:P1:P2:W
572,1918,151617496509481434416887/73510895788340772791,143560308115804712327723/147021791576681545582,P0/P1,false,pair:P0:P1:S
573,1922,432458486469616103360047/208998371762716288239,408655341772944300547331/417996743525432576478,P0/P1,false,pair:P0:P1:SW
574,1923,104532196384233574192407/50941402257313953239,100938305265103091776971/101882804514627906478,P0/P2,false,pair:P0:P2:SE
575,1928,27401579257944277295715/13034164949835723299,25016851974437751710503/26068329899671446598,P1/P2,false,pair:P1:P2:NE
576,1929,239715843804487313460835/115444503464653594147,32301689122543590547425/32984143847043884042,P0/P2,false,pair:P0:P2:SW
577,1931,273945934287069401057179/132135368097182793051,86680979376117078995285/88090245398121862034,P0/P1,false,pair:P0:P1:S
578,1937,274683804050017783121819/132135368097182793051,260633233938709942637567/264270736194365586102,P0/P1,false,pair:P0:P1:S
579,1939,40144646879700543020965/19215750916383373797,37632716257064714232385/38431501832766747594,P0/P1,false,pair:P0:P1:S
580,1940,224913973421659800215983/107712367987356868719,70633284589906938960769/71808245324904579146,P0/P2,false,pair:P0:P2:W
581,1942,182129529440369303209763/87243944100442556131,172068351813037609961703/174487888200885112262,P1/P2,false,pair:P1:P2:N
582,1946,539081253731921793264273/257854258755829005265,510068943705385004524733/515708517511658010530,P1/P2,false,pair:P1:P2:NE
583,1948,852328570463421220976179/407102450166233565683,804631137388390823961271/814204900332467131366,P0/P2,false,pair:P0:P2:W
584,1955,549635215278080790713705/261731832301327668393,519156534490906358143669/523463664602655336786,P1/P2,false,pair:P1:P2:S
585,1956,308011792795186092417761/146828059810430654497,875444844981276558527591/880968358862583926982,P0/P2,false,pair:P0:P2:NW
586,1962,997173341920263272820207/473278994730542742703,941542496779489811761603/946557989461085485406,P0/P1,false,pair:P0:P1:SW
587,1963,285324254176713538633171/135412851923747182995,377218742973108255628333/379155985386492112386,P1/P2,false,pair:P1:P2:S
588,1966,895975572260625150063727/422025830382420599599,835084853115086345801283/844051660764841199198,P0/P2,false,pair:P0:P2:SW
589,1969,4329136789492624166328317/2050119338900295745597,4099512748614303774234553/4100238677800591491194,P1/P2,false,pair:P1:P2:E
590,1972,201884825251380574987889/95457116419378663345,1714935212024900508425221/1718228095548815940210,P1/P2,false,pair:P1:P2:E
591,1974,519389621515419966266417/245040967668798469489,488472047177333136074205/490081935337596938978,P0/P2,false,pair:P0:P2:W
592,1976,4339762114079080868059133/2050119338900295745597,4106596298338608242055097/4100238677800591491194,P0/P1,false,pair:P0:P1:W
593,1983,2351140052688826079577999/1101213693575979785807,2204647081600938693202659/2202427387151959571614,P0/P2,false,pair:P0:P2:W
594,1985,1825284335918097660948523/856450099764118378987,1723084868860386134829391/1712900199528236757974,P1/P2,false,pair:P1:P2:N
595,1989,1190437350956435299777621/558138040292773278357,1128248068559985488922929/1116276080585546556714,P0/P1,false,pair:P0:P1:S
596,1998,2318924463736706628991621/1081416880526463872197,2203585702237889144206241/2162833761052927744394,P0/P1,false,pair:P0:P1:SE
597,2004,2778568938193737449495125/1287483895063009874069,2622820860420033549193009/2574967790126019748138,P0/P2,false,pair:P0:P2:SW
598,2007,209996723969732328965689/97721605881246747001,200717522578865855460165/195443211762493494002,P0/P1,false,pair:P0:P1:SE
599,2011,760509188994810043548691/350214431763117420499,54847643293808312855219/53879143348171910846,P0/P2,false,pair:P0:P2:S
600,2022,1341685335826308160906203/615651303120309315995,3806023681598146790085053/3693907818721855895970,P1/P2,false,pair:P1:P2:W
601,2026,7940273425462865066851087/3637247267439795515855,7504351423473215787286627/7274494534879591031710,P0/P2,false,pair:P0:P2:SW
602,2028,2566585789374464804494797/1177947442289782786573,2447843370825622779191625/2355894884579565573146,P0/P1,false,pair:P0:P1:S
603,2034,4774578808264066862213341/2181219505909611915549,4525945648849112621197081/4362439011819223831098,P0/P1,false,pair:P0:P1:S
604,2036,4895875486242190070049475/2236389540387325833859,4647551605712313873601543/4472779080774651667718,P0/P2,false,pair:P0:P2:N
605,2038,5017172164220313277885609/2291559574865039752169,4769157562575515126006005/4583119149730079504338,P0/P1,false,pair:P0:P1:S
606,2040,7225165183109915335604153/3294831638484868881145,6847259840599004968011461/6589663276969737762290,P0/P1,false,pair:P0:P1:S
607,2046,195912892311466582747909/89049503742834294085,1373229861306096709773249/1317932655393947552458,P0/P1,false,pair:P0:P1:S
608,2047,5984812805302437561733433/2711264446718203565177,5623877161743989162697285/5422528893436407130354,P1/P2,false,pair:P1:P2:E
609,2051,2590197621788813030563277/1177947442289782786573,2466732836757101360046409/2355894884579565573146,P0/P2,false,pair:P0:P2:S
610,2056,6008424637716785787801913/2711264446718203565177,5642766627675467743552069/5422528893436407130354,P1/P2,false,pair:P1:P2:E
611,2059,3247661936154274081201469/1466231017232330282365,3067670002272876538500089/2932462034464660564730,P0/P1,false,pair:P0:P1:SW
612,2062,4504088747835734789193067/2034107947240815736619,4271858837553784421076367/4068215894481631473238,P0/P2,false,pair:P0:P2:SE
