# REPHEX current computed pattern
# axiom=F level=5 cells=15841
# source=F: F@e; F -> F + {B_i@g_i : i=0..5}
# q r state orientation colour_index dark_cap leaf_tag
-8 47 1 1 0 0 N
-7 47 G 3 2 0 P
-6 47 G 1 3 0 P
-5 47 0 5 0 0 N
-4 47 B 3 8 0 N
-3 47 0 3 0 0 N
-2 47 1 3 0 0 N
-1 47 C 3 1 1 N
0 47 0 4 0 0 N
1 47 B 3 7 0 N
2 47 0 3 0 0 N
3 47 1 3 0 0 N
4 47 B 3 1 0 N
5 47 0 3 0 0 N
6 47 1 3 0 0 N
7 47 0 3 1 0 N
8 47 1 3 1 0 N
9 47 B 3 2 0 N
10 47 0 3 0 0 N
11 47 1 3 0 0 N
12 47 C 3 1 1 N
-77 48 G 0 9 0 U
-76 48 0 1 1 0 N
-75 48 G 2 4 0 P
-74 48 G 5 2 0 P
-73 48 G 4 3 0 P
-72 48 G 0 4 0 P
-71 48 0 1 0 0 N
-70 48 G 0 10 0 U
-69 48 0 2 1 0 N
-68 48 B 4 5 0 N
-67 48 G 2 5 0 P
-66 48 G 5 2 0 P
-65 48 G 4 3 0 P
-64 48 G 0 4 0 P
-63 48 0 1 0 0 N
-62 48 G 0 4 0 P
-61 48 1 5 0 0 N
-60 48 B 4 7 0 N
-59 48 G 2 5 0 P
-58 48 G 5 2 0 P
-57 48 G 4 3 0 P
-56 48 G 0 9 0 P
-55 48 0 1 1 0 N
-54 48 G 2 4 0 P
-53 48 G 5 2 0 P
-52 48 G 4 3 0 P
-51 48 G 0 4 0 P
-50 48 0 1 0 0 N
-49 48 G 0 4 0 P
-48 48 1 5 0 0 N
-47 48 B 4 7 0 N
-46 48 G 2 5 0 T
-45 48 G 5 2 0 T
-44 48 G 4 3 0 T
-43 48 C 2 1 1 N
-42 48 G 5 3 0 P
-41 48 G 4 4 0 P
-40 48 B 5 5 0 N
-39 48 B 4 6 0 N
-38 48 G 2 5 0 P
-37 48 G 5 2 0 P
-36 48 G 4 3 0 P
-35 48 G 0 3 0 P
-34 48 1 4 0 0 N
-33 48 G 2 10 0 T
-32 48 G 5 2 0 T
-31 48 G 4 3 0 T
-30 48 C 2 1 1 N
-29 48 G 5 3 0 P
-28 48 G 4 4 0 P
-27 48 B 5 5 0 N
-26 48 B 4 6 0 N
-25 48 G 2 5 0 P
-24 48 G 5 2 0 P
-23 48 G 4 3 0 P
-22 48 G 0 9 0 P
-21 48 0 1 1 0 N
-20 48 G 2 4 0 P
-19 48 G 5 2 0 P
-18 48 G 4 3 0 P
-17 48 G 0 4 0 P
-16 48 0 1 0 0 N
-15 48 G 0 10 0 P
-14 48 0 2 1 0 N
-13 48 B 4 5 0 N
-12 48 G 2 5 0 P
-11 48 G 5 2 0 P
-10 48 G 4 3 0 P
-9 48 G 0 4 0 P
-8 48 0 1 0 0 N
-7 48 G 0 4 0 P
-6 48 1 5 0 0 N
-5 48 B 4 7 0 N
-4 48 G 2 5 0 P
-3 48 G 5 2 0 P
-2 48 G 4 3 0 P
-1 48 G 0 3 0 P
0 48 1 4 0 0 N
1 48 G 2 10 0 T
2 48 G 5 2 0 T
3 48 G 4 3 0 T
4 48 C 2 1 1 N
5 48 G 5 3 0 P
6 48 G 4 4 0 P
7 48 B 5 5 0 N
8 48 B 4 6 0 N
9 48 G 2 5 0 U
10 48 G 5 2 0 U
11 48 G 4 3 0 U
-79 49 G 1 3 0 U
-78 49 G 2 2 0 U
-77 49 G 5 10 0 U
-76 49 1 1 0 0 N
-75 49 G 3 3 0 P
-74 49 G 1 3 0 P
-73 49 G 2 2 0 P
-72 49 G 5 5 0 P
-71 49 B 1 7 0 N
-70 49 1 2 0 0 N
-69 49 G 3 4 0 P
-68 49 0 4 0 0 N
-67 49 G 3 4 0 P
-66 49 G 1 3 0 P
-65 49 G 2 2 0 P
-64 49 G 5 5 0 P
-63 49 B 1 5 0 N
-62 49 0 5 1 0 N
-61 49 G 3 10 0 P
-60 49 0 4 0 0 N
-59 49 G 3 4 0 P
-58 49 G 1 3 0 P
-57 49 G 2 2 0 P
-56 49 G 5 10 0 P
-55 49 1 1 0 0 N
-54 49 G 3 3 0 P
-53 49 G 1 3 0 P
-52 49 G 2 2 0 P
-51 49 G 5 5 0 P
-50 49 B 1 5 0 N
-49 49 0 5 1 0 N
-48 49 G 3 10 0 T
-47 49 0 4 0 0 N
-46 49 G 3 4 0 T
-45 49 G 1 4 0 T
-44 49 1 2 0 0 N
-43 49 G 3 3 0 P
-42 49 G 1 2 0 P
-41 49 0 5 0 0 N
-40 49 G 3 5 0 P
-39 49 0 4 0 0 N
-38 49 G 3 4 0 P
-37 49 G 1 3 0 P
-36 49 G 2 2 0 P
-35 49 G 5 4 0 P
-34 49 0 4 1 0 N
-33 49 G 3 9 0 T
-32 49 G 1 4 0 T
-31 49 1 2 0 0 N
-30 49 G 3 3 0 P
-29 49 G 1 2 0 P
-28 49 0 5 0 0 N
-27 49 G 3 5 0 P
-26 49 0 4 0 0 N
-25 49 G 3 4 0 P
-24 49 G 1 3 0 P
-23 49 G 2 2 0 P
-22 49 G 5 10 0 P
-21 49 1 1 0 0 N
-20 49 G 3 3 0 P
-19 49 G 1 3 0 P
-18 49 G 2 2 0 P
-17 49 G 5 5 0 P
-16 49 B 1 7 0 N
-15 49 1 2 0 0 N
-14 49 G 3 4 0 P
-13 49 0 4 0 0 N
-12 49 G 3 4 0 P
-11 49 G 1 3 0 P
-10 49 G 2 2 0 P
-9 49 G 5 5 0 P
-8 49 B 1 5 0 N
-7 49 0 5 1 0 N
-6 49 G 3 10 0 P
-5 49 0 4 0 0 N
-4 49 G 3 4 0 P
-3 49 G 1 3 0 P
-2 49 G 2 2 0 P
-1 49 G 5 4 0 P
0 49 0 4 1 0 N
1 49 G 3 9 0 T
2 49 G 1 4 0 T
3 49 1 2 0 0 N
4 49 G 3 3 0 P
5 49 G 1 2 0 P
6 49 0 5 0 0 N
7 49 G 3 5 0 U
8 49 0 4 0 0 N
9 49 G 3 4 0 U
-80 50 C 0 1 1 N
-79 50 1 0 0 0 N
-78 50 0 0 0 0 N
-77 50 B 0 7 0 N
-76 50 0 1 0 0 N
-75 50 C 0 1 1 N
-74 50 1 0 0 0 N
-73 50 0 0 0 0 N
-72 50 B 0 8 0 N
-71 50 0 2 0 0 N
-70 50 G 4 3 0 P
-69 50 G 0 2 0 P
-68 50 1 4 0 0 N
-67 50 C 0 1 1 N
-66 50 1 0 0 0 N
-65 50 0 0 0 0 N
-64 50 B 0 6 0 N
-63 50 1 5 1 0 N
-62 50 G 4 9 0 P
-61 50 G 0 2 0 P
-60 50 1 4 0 0 N
-59 50 C 0 1 1 N
-58 50 1 0 0 0 N
-57 50 0 0 0 0 N
-56 50 B 0 7 0 N
-55 50 0 1 0 0 N
-54 50 C 0 1 1 N
-53 50 1 0 0 0 N
-52 50 0 0 0 0 N
-51 50 B 0 6 0 N
-50 50 1 5 1 0 N
-49 50 G 4 9 0 T
-48 50 G 0 2 0 T
-47 50 1 4 0 0 N
-46 50 G 0 5 0 T
-45 50 0 2 0 0 N
-44 50 G 4 2 0 P
-43 50 G 0 3 0 P
-42 50 1 5 0 0 N
-41 50 G 4 4 0 P
-40 50 G 0 2 0 P
-39 50 1 4 0 0 N
-38 50 C 0 1 1 N
-37 50 1 0 0 0 N
-36 50 0 0 0 0 N
-35 50 B 0 5 0 N
-34 50 1 4 1 0 N
-33 50 G 0 5 0 T
-32 50 0 2 0 0 N
-31 50 G 4 2 0 P
-30 50 G 0 3 0 P
-29 50 1 5 0 0 N
-28 50 G 4 4 0 P
-27 50 G 0 2 0 P
-26 50 1 4 0 0 N
-25 50 C 0 1 1 N
-24 50 1 0 0 0 N
-23 50 0 0 0 0 N
-22 50 B 0 7 0 N
-21 50 0 1 0 0 N
-20 50 C 0 1 1 N
-19 50 1 0 0 0 N
-18 50 0 0 0 0 N
-17 50 B 0 8 0 N
-16 50 0 2 0 0 N
-15 50 G 4 3 0 P
-14 50 G 0 2 0 P
-13 50 1 4 0 0 N
-12 50 C 0 1 1 N
-11 50 1 0 0 0 N
-10 50 0 0 0 0 N
-9 50 B 0 6 0 N
-8 50 1 5 1 0 N
-7 50 G 4 9 0 P
-6 50 G 0 2 0 P
-5 50 1 4 0 0 N
-4 50 C 0 1 1 N
-3 50 1 0 0 0 N
-2 50 0 0 0 0 N
-1 50 B 0 5 0 N
0 50 1 4 1 0 N
1 50 G 0 5 0 T
2 50 0 2 0 0 N
3 50 G 4 2 0 P
4 50 G 0 3 0 P
5 50 1 5 0 0 N
6 50 G 4 4 0 U
7 50 G 0 2 0 U
8 50 1 4 0 0 N
-84 51 C 1 1 1 N
-83 51 G 2 3 0 U
-80 51 C 2 1 1 N
-79 51 G 5 4 0 P
-78 51 G 4 5 0 P
-77 51 B 5 8 0 N
-76 51 B 1 1 0 N
-75 51 G 2 3 0 T
-74 51 G 5 4 0 T
-73 51 G 4 5 0 T
-72 51 B 2 1 0 N
-71 51 C 1 1 1 N
-70 51 G 2 3 0 P
-69 51 G 5 3 0 P
-68 51 C 4 1 1 N
-67 51 C 2 1 1 N
-66 51 G 5 4 0 P
-65 51 G 4 5 0 P
-64 51 B 5 2 0 N
-63 51 C 1 1 1 N
-62 51 G 2 3 0 P
-61 51 G 5 3 0 P
-60 51 C 4 1 1 N
-59 51 C 2 1 1 N
-58 51 G 5 4 0 P
-57 51 G 4 5 0 P
-56 51 B 5 8 0 N
-55 51 B 1 1 0 N
-54 51 G 2 3 0 T
-53 51 G 5 4 0 T
-52 51 G 4 5 0 T
-51 51 B 5 2 0 N
-50 51 G 1 5 0 T
-49 51 G 2 4 0 T
-48 51 G 5 3 0 T
-47 51 B 4 1 0 N
-46 51 B 2 8 0 N
-45 51 G 1 5 0 P
-44 51 G 2 4 0 P
-43 51 C 5 1 1 N
-42 51 C 1 1 1 N
-41 51 G 2 3 0 P
-40 51 G 5 3 0 P
-39 51 C 4 1 1 N
-38 51 C 2 1 1 N
-37 51 G 5 4 0 P
-36 51 G 4 5 0 P
-35 51 B 5 6 0 N
-34 51 B 4 2 0 N
-33 51 B 2 8 0 N
-32 51 G 1 5 0 P
-31 51 G 2 4 0 P
-30 51 C 5 1 1 N
-29 51 C 1 1 1 N
-28 51 G 2 3 0 P
-27 51 G 5 3 0 P
-26 51 C 4 1 1 N
-25 51 C 2 1 1 N
-24 51 G 5 4 0 P
-23 51 G 4 5 0 P
-22 51 B 5 8 0 N
-21 51 B 1 1 0 N
-20 51 G 2 3 0 T
-19 51 G 5 4 0 T
-18 51 G 4 5 0 T
-17 51 B 2 1 0 N
-16 51 C 1 1 1 N
-15 51 G 2 3 0 P
-14 51 G 5 3 0 P
-13 51 C 4 1 1 N
-12 51 C 2 1 1 N
-11 51 G 5 4 0 P
-10 51 G 4 5 0 P
-9 51 B 5 2 0 N
-8 51 C 1 1 1 N
-7 51 G 2 3 0 P
-6 51 G 5 3 0 P
-5 51 C 4 1 1 N
-4 51 C 2 1 1 N
-3 51 G 5 4 0 P
-2 51 G 4 5 0 P
-1 51 B 5 6 0 N
0 51 B 4 2 0 N
1 51 B 2 8 0 N
2 51 G 1 5 0 P
3 51 G 2 4 0 P
4 51 C 5 1 1 N
7 51 G 5 3 0 U
8 51 C 4 1 1 N
-84 52 1 1 0 0 N
-83 52 G 3 2 0 U
-82 52 G 1 4 0 U
-81 52 1 2 0 0 N
-80 52 G 3 3 0 P
-79 52 G 1 2 0 P
-78 52 0 5 0 0 N
-77 52 G 3 5 0 T
-76 52 1 1 0 0 N
-75 52 G 3 2 0 T
-74 52 G 1 4 0 T
-73 52 1 2 0 0 N
-72 52 G 3 3 0 T
-71 52 1 1 0 0 N
-70 52 G 3 2 0 P
-69 52 G 1 4 0 P
-68 52 1 2 0 0 N
-67 52 G 3 3 0 P
-66 52 G 1 2 0 P
-65 52 0 5 0 0 N
-64 52 G 3 5 0 T
-63 52 1 1 0 0 N
-62 52 G 3 2 0 P
-61 52 G 1 4 0 P
-60 52 1 2 0 0 N
-59 52 G 3 3 0 P
-58 52 G 1 2 0 P
-57 52 0 5 0 0 N
-56 52 G 3 5 0 T
-55 52 1 1 0 0 N
-54 52 G 3 2 0 T
-53 52 G 1 3 0 T
-52 52 0 5 0 0 N
-51 52 B 3 8 0 N
-50 52 0 3 0 0 N
-49 52 1 3 0 0 N
-48 52 C 3 1 1 N
-47 52 0 4 0 0 N
-46 52 B 3 7 0 N
-45 52 0 3 0 0 N
-44 52 1 3 0 0 N
-43 52 C 3 1 1 N
-42 52 1 1 0 0 N
-41 52 G 3 2 0 P
-40 52 G 1 4 0 P
-39 52 1 2 0 0 N
-38 52 G 3 3 0 P
-37 52 G 1 2 0 P
-36 52 0 5 0 0 N
-35 52 G 3 5 0 T
-34 52 0 4 0 0 N
-33 52 B 3 7 0 N
-32 52 0 3 0 0 N
-31 52 1 3 0 0 N
-30 52 C 3 1 1 N
-29 52 1 1 0 0 N
-28 52 G 3 2 0 P
-27 52 G 1 4 0 P
-26 52 1 2 0 0 N
-25 52 G 3 3 0 P
-24 52 G 1 2 0 P
-23 52 0 5 0 0 N
-22 52 G 3 5 0 T
-21 52 1 1 0 0 N
-20 52 G 3 2 0 T
-19 52 G 1 4 0 T
-18 52 1 2 0 0 N
-17 52 G 3 3 0 T
-16 52 1 1 0 0 N
-15 52 G 3 2 0 P
-14 52 G 1 4 0 P
-13 52 1 2 0 0 N
-12 52 G 3 3 0 P
-11 52 G 1 2 0 P
-10 52 0 5 0 0 N
-9 52 G 3 5 0 T
-8 52 1 1 0 0 N
-7 52 G 3 2 0 P
-6 52 G 1 4 0 P
-5 52 1 2 0 0 N
-4 52 G 3 3 0 P
-3 52 G 1 2 0 P
-2 52 0 5 0 0 N
-1 52 G 3 5 0 T
0 52 0 4 0 0 N
1 52 B 3 7 0 N
2 52 0 3 0 0 N
3 52 1 3 0 0 N
4 52 C 3 1 1 N
-85 53 G 0 4 0 U
-84 53 0 1 0 0 N
-83 53 G 0 5 0 U
-82 53 0 2 0 0 N
-81 53 G 4 2 0 P
-80 53 G 0 3 0 P
-79 53 1 5 0 0 N
-78 53 G 4 4 0 T
-77 53 G 0 4 0 T
-76 53 0 1 0 0 N
-75 53 G 0 5 0 T
-74 53 0 2 0 0 N
-73 53 G 4 2 0 T
-72 53 G 0 4 0 T
-71 53 0 1 0 0 N
-70 53 G 0 5 0 P
-69 53 0 2 0 0 N
-68 53 G 4 2 0 P
-67 53 G 0 3 0 P
-66 53 1 5 0 0 N
-65 53 G 4 4 0 T
-64 53 G 0 4 0 T
-63 53 0 1 0 0 N
-62 53 G 0 5 0 P
-61 53 0 2 0 0 N
-60 53 G 4 2 0 P
-59 53 G 0 3 0 P
-58 53 1 5 0 0 N
-57 53 G 4 4 0 T
-56 53 G 0 4 0 T
-55 53 0 1 0 0 N
-54 53 G 0 4 0 T
-53 53 1 5 0 0 N
-52 53 B 4 7 0 N
-51 53 G 2 5 0 P
-50 53 G 5 2 0 P
-49 53 G 4 3 0 P
-48 53 G 0 3 0 P
-47 53 1 4 0 0 N
-46 53 G 2 10 0 P
-45 53 G 5 2 0 P
-44 53 G 4 3 0 P
-43 53 G 0 4 0 P
-42 53 0 1 0 0 N
-41 53 G 0 5 0 P
-40 53 0 2 0 0 N
-39 53 G 4 2 0 P
-38 53 G 0 3 0 P
-37 53 1 5 0 0 N
-36 53 G 4 4 0 T
-35 53 G 0 3 0 T
-34 53 1 4 0 0 N
-33 53 G 2 10 0 P
-32 53 G 5 2 0 P
-31 53 G 4 3 0 P
-30 53 G 0 4 0 P
-29 53 0 1 0 0 N
-28 53 G 0 5 0 P
-27 53 0 2 0 0 N
-26 53 G 4 2 0 P
-25 53 G 0 3 0 P
-24 53 1 5 0 0 N
-23 53 G 4 4 0 T
-22 53 G 0 4 0 T
-21 53 0 1 0 0 N
-20 53 G 0 5 0 T
-19 53 0 2 0 0 N
-18 53 G 4 2 0 T
-17 53 G 0 4 0 T
-16 53 0 1 0 0 N
-15 53 G 0 5 0 P
-14 53 0 2 0 0 N
-13 53 G 4 2 0 P
-12 53 G 0 3 0 P
-11 53 1 5 0 0 N
-10 53 G 4 4 0 T
-9 53 G 0 4 0 T
-8 53 0 1 0 0 N
-7 53 G 0 5 0 P
-6 53 0 2 0 0 N
-5 53 G 4 2 0 P
-4 53 G 0 3 0 P
-3 53 1 5 0 0 N
-2 53 G 4 4 0 T
-1 53 G 0 3 0 T
0 53 1 4 0 0 N
1 53 G 2 10 0 U
2 53 G 5 2 0 U
3 53 G 4 3 0 U
-87 54 G 1 3 0 U
-86 54 G 2 2 0 U
-85 54 G 5 5 0 U
-84 54 B 1 6 0 N
-83 54 B 2 5 0 N
-82 54 G 1 4 0 P
-81 54 G 2 3 0 P
-80 54 C 5 1 1 N
-79 54 G 1 3 0 T
-78 54 G 2 2 0 T
-77 54 G 5 5 0 T
-76 54 B 1 6 0 N
-75 54 B 2 5 0 N
-74 54 G 1 4 0 T
-73 54 G 2 3 0 T
-72 54 G 5 5 0 T
-71 54 B 1 6 0 N
-70 54 B 2 5 0 N
-69 54 G 1 4 0 P
-68 54 G 2 3 0 P
-67 54 C 5 1 1 N
-66 54 G 1 3 0 T
-65 54 G 2 2 0 T
-64 54 G 5 5 0 T
-63 54 B 1 6 0 N
-62 54 B 2 5 0 N
-61 54 G 1 4 0 P
-60 54 G 2 3 0 P
-59 54 C 5 1 1 N
-58 54 G 1 3 0 T
-57 54 G 2 2 0 T
-56 54 G 5 5 0 T
-55 54 B 1 5 0 N
-54 54 0 5 1 0 N
-53 54 G 3 10 0 U
-52 54 0 4 0 0 N
-51 54 G 3 4 0 P
-50 54 G 1 3 0 P
-49 54 G 2 2 0 P
-48 54 G 5 4 0 P
-47 54 0 4 1 0 N
-46 54 G 3 9 0 P
-45 54 G 1 3 0 P
-44 54 G 2 2 0 P
-43 54 G 5 5 0 P
-42 54 B 1 6 0 N
-41 54 B 2 5 0 N
-40 54 G 1 4 0 P
-39 54 G 2 3 0 P
-38 54 C 5 1 1 N
-37 54 G 1 3 0 T
-36 54 G 2 2 0 T
-35 54 G 5 4 0 T
-34 54 0 4 1 0 N
-33 54 G 3 9 0 P
-32 54 G 1 3 0 P
-31 54 G 2 2 0 P
-30 54 G 5 5 0 P
-29 54 B 1 6 0 N
-28 54 B 2 5 0 N
-27 54 G 1 4 0 P
-26 54 G 2 3 0 P
-25 54 C 5 1 1 N
-24 54 G 1 3 0 T
-23 54 G 2 2 0 T
-22 54 G 5 5 0 T
-21 54 B 1 6 0 N
-20 54 B 2 5 0 N
-19 54 G 1 4 0 T
-18 54 G 2 3 0 T
-17 54 G 5 5 0 T
-16 54 B 1 6 0 N
-15 54 B 2 5 0 N
-14 54 G 1 4 0 P
-13 54 G 2 3 0 P
-12 54 C 5 1 1 N
-11 54 G 1 3 0 T
-10 54 G 2 2 0 T
-9 54 G 5 5 0 T
-8 54 B 1 6 0 N
-7 54 B 2 5 0 N
-6 54 G 1 4 0 P
-5 54 G 2 3 0 P
-4 54 C 5 1 1 N
-3 54 G 1 3 0 T
-2 54 G 2 2 0 T
-1 54 G 5 4 0 T
0 54 0 4 1 0 N
1 54 G 3 9 0 U
-88 55 C 0 1 1 N
-87 55 1 0 0 0 N
-86 55 0 0 0 0 N
-85 55 B 0 2 0 N
-84 55 1 0 1 0 N
-83 55 0 0 1 0 N
-82 55 1 0 0 0 N
-81 55 0 0 0 0 N
-80 55 B 0 1 0 N
-79 55 1 0 0 0 N
-78 55 0 0 0 0 N
-77 55 B 0 2 0 N
-76 55 1 0 1 0 N
-75 55 0 0 1 0 N
-74 55 1 0 0 0 N
-73 55 0 0 0 0 N
-72 55 B 0 2 0 N
-71 55 1 0 1 0 N
-70 55 0 0 1 0 N
-69 55 1 0 0 0 N
-68 55 0 0 0 0 N
-67 55 B 0 1 0 N
-66 55 1 0 0 0 N
-65 55 0 0 0 0 N
-64 55 B 0 2 0 N
-63 55 1 0 1 0 N
-62 55 0 0 1 0 N
-61 55 1 0 0 0 N
-60 55 0 0 0 0 N
-59 55 B 0 1 0 N
-58 55 1 0 0 0 N
-57 55 0 0 0 0 N
-56 55 B 0 6 0 N
-55 55 1 5 1 0 N
-54 55 G 4 9 0 U
-53 55 G 0 2 0 U
-52 55 1 4 0 0 N
-51 55 C 0 1 1 N
-50 55 1 0 0 0 N
-49 55 0 0 0 0 N
-48 55 B 0 5 0 N
-47 55 1 4 1 0 N
-46 55 C 0 1 1 N
-45 55 1 0 0 0 N
-44 55 0 0 0 0 N
-43 55 B 0 2 0 N
-42 55 1 0 1 0 N
-41 55 0 0 1 0 N
-40 55 1 0 0 0 N
-39 55 0 0 0 0 N
-38 55 B 0 1 0 N
-37 55 1 0 0 0 N
-36 55 0 0 0 0 N
-35 55 B 0 5 0 N
-34 55 1 4 1 0 N
-33 55 C 0 1 1 N
-32 55 1 0 0 0 N
-31 55 0 0 0 0 N
-30 55 B 0 2 0 N
-29 55 1 0 1 0 N
-28 55 0 0 1 0 N
-27 55 1 0 0 0 N
-26 55 0 0 0 0 N
-25 55 B 0 1 0 N
-24 55 1 0 0 0 N
-23 55 0 0 0 0 N
-22 55 B 0 2 0 N
-21 55 1 0 1 0 N
-20 55 0 0 1 0 N
-19 55 1 0 0 0 N
-18 55 0 0 0 0 N
-17 55 B 0 2 0 N
-16 55 1 0 1 0 N
-15 55 0 0 1 0 N
-14 55 1 0 0 0 N
-13 55 0 0 0 0 N
-12 55 B 0 1 0 N
-11 55 1 0 0 0 N
-10 55 0 0 0 0 N
-9 55 B 0 2 0 N
-8 55 1 0 1 0 N
-7 55 0 0 1 0 N
-6 55 1 0 0 0 N
-5 55 0 0 0 0 N
-4 55 B 0 1 0 N
-3 55 1 0 0 0 N
-2 55 0 0 0 0 N
-1 55 B 0 5 0 N
0 55 1 4 1 0 N
-87 56 G 5 4 0 U
-86 56 G 4 5 0 U
-84 56 G 5 9 0 U
-83 56 G 4 10 0 U
-82 56 B 5 7 0 N
-81 56 B 4 8 0 N
-80 56 G 2 5 0 U
-79 56 G 5 4 0 U
-78 56 G 4 5 0 U
-76 56 G 5 9 0 U
-75 56 G 4 10 0 U
-74 56 B 5 7 0 N
-73 56 B 4 8 0 N
-72 56 G 2 5 0 T
-71 56 G 5 9 0 T
-70 56 G 4 10 0 T
-69 56 B 5 7 0 N
-68 56 B 4 8 0 N
-67 56 G 2 5 0 T
-66 56 G 5 4 0 T
-65 56 G 4 5 0 T
-64 56 C 2 1 1 N
-63 56 G 5 9 0 P
-62 56 G 4 10 0 P
-61 56 B 5 7 0 N
-60 56 B 4 8 0 N
-59 56 G 2 5 0 T
-58 56 G 5 4 0 T
-57 56 G 4 5 0 T
-56 56 B 5 2 0 N
-53 56 G 5 3 0 U
-52 56 C 4 1 1 N
-50 56 G 5 4 0 U
-49 56 G 4 5 0 U
-48 56 B 5 6 0 N
-47 56 B 4 2 0 N
-46 56 G 2 5 0 U
-45 56 G 5 4 0 U
-44 56 G 4 5 0 U
-42 56 G 5 9 0 U
-41 56 G 4 10 0 U
-40 56 B 5 7 0 N
-39 56 B 4 8 0 N
-38 56 G 2 5 0 T
-37 56 G 5 4 0 T
-36 56 G 4 5 0 T
-35 56 B 5 6 0 N
-34 56 B 4 2 0 N
-33 56 G 2 5 0 T
-32 56 G 5 4 0 T
-31 56 G 4 5 0 T
-30 56 C 2 1 1 N
-29 56 G 5 9 0 P
-28 56 G 4 10 0 P
-27 56 B 5 7 0 N
-26 56 B 4 8 0 N
-25 56 G 2 5 0 U
-24 56 G 5 4 0 U
-23 56 G 4 5 0 U
-21 56 G 5 9 0 U
-20 56 G 4 10 0 U
-19 56 B 5 7 0 N
-18 56 B 4 8 0 N
-17 56 G 2 5 0 T
-16 56 G 5 9 0 T
-15 56 G 4 10 0 T
-14 56 B 5 7 0 N
-13 56 B 4 8 0 N
-12 56 G 2 5 0 T
-11 56 G 5 4 0 T
-10 56 G 4 5 0 T
-9 56 C 2 1 1 N
-8 56 G 5 9 0 P
-7 56 G 4 10 0 P
-6 56 B 5 7 0 N
-5 56 B 4 8 0 N
-4 56 G 2 5 0 T
-3 56 G 5 4 0 T
-2 56 G 4 5 0 T
-1 56 B 5 6 0 N
0 56 B 4 2 0 N
1 56 G 2 5 0 U
4 56 C 2 1 1 N
12 56 C 2 1 1 N
-84 57 G 1 2 0 U
-83 57 0 5 0 0 N
-82 57 G 3 5 0 U
-81 57 0 4 0 0 N
-80 57 G 3 4 0 U
-76 57 G 1 2 0 U
-75 57 0 5 0 0 N
-74 57 G 3 5 0 P
-73 57 0 4 0 0 N
-72 57 G 3 4 0 T
-71 57 G 1 2 0 T
-70 57 0 5 0 0 N
-69 57 G 3 5 0 T
-68 57 0 4 0 0 N
-67 57 G 3 4 0 T
-66 57 G 1 4 0 T
-65 57 1 2 0 0 N
-64 57 G 3 3 0 P
-63 57 G 1 2 0 P
-62 57 0 5 0 0 N
-61 57 G 3 5 0 P
-60 57 0 4 0 0 N
-59 57 G 3 4 0 T
-58 57 G 1 2 0 T
-57 57 0 5 0 0 N
-56 57 G 3 5 0 U
-50 57 G 1 2 0 U
-49 57 0 5 0 0 N
-48 57 G 3 5 0 U
-47 57 0 4 0 0 N
-46 57 G 3 4 0 U
-42 57 G 1 2 0 U
-41 57 0 5 0 0 N
-40 57 G 3 5 0 P
-39 57 0 4 0 0 N
-38 57 G 3 4 0 T
-37 57 G 1 2 0 T
-36 57 0 5 0 0 N
-35 57 G 3 5 0 T
-34 57 0 4 0 0 N
-33 57 G 3 4 0 T
-32 57 G 1 4 0 T
-31 57 1 2 0 0 N
-30 57 G 3 3 0 P
-29 57 G 1 2 0 P
-28 57 0 5 0 0 N
-27 57 G 3 5 0 U
-26 57 0 4 0 0 N
-25 57 G 3 4 0 U
-21 57 G 1 2 0 U
-20 57 0 5 0 0 N
-19 57 G 3 5 0 P
-18 57 0 4 0 0 N
-17 57 G 3 4 0 T
-16 57 G 1 2 0 T
-15 57 0 5 0 0 N
-14 57 G 3 5 0 T
-13 57 0 4 0 0 N
-12 57 G 3 4 0 T
-11 57 G 1 4 0 T
-10 57 1 2 0 0 N
-9 57 G 3 3 0 P
-8 57 G 1 2 0 P
-7 57 0 5 0 0 N
-6 57 G 3 5 0 P
-5 57 0 4 0 0 N
-4 57 G 3 4 0 T
-3 57 G 1 2 0 T
-2 57 0 5 0 0 N
-1 57 G 3 5 0 T
0 57 0 4 0 0 N
1 57 G 3 4 0 U
2 57 G 1 4 0 U
3 57 1 2 0 0 N
4 57 G 3 3 0 U
10 57 G 1 4 0 U
11 57 1 2 0 0 N
12 57 G 3 3 0 U
-85 58 G 0 3 0 U
-84 58 1 5 0 0 N
-83 58 G 4 4 0 U
-82 58 G 0 2 0 U
-81 58 1 4 0 0 N
-77 58 G 0 3 0 U
-76 58 1 5 0 0 N
-75 58 G 4 4 0 P
-74 58 G 0 2 0 P
-73 58 1 4 0 0 N
-72 58 G 0 3 0 T
-71 58 1 5 0 0 N
-70 58 G 4 4 0 T
-69 58 G 0 2 0 T
-68 58 1 4 0 0 N
-67 58 G 0 5 0 T
-66 58 0 2 0 0 N
-65 58 G 4 2 0 P
-64 58 G 0 3 0 P
-63 58 1 5 0 0 N
-62 58 G 4 4 0 P
-61 58 G 0 2 0 P
-60 58 1 4 0 0 N
-59 58 G 0 3 0 T
-58 58 1 5 0 0 N
-57 58 G 4 4 0 U
-51 58 G 0 3 0 U
-50 58 1 5 0 0 N
-49 58 G 4 4 0 U
-48 58 G 0 2 0 U
-47 58 1 4 0 0 N
-43 58 G 0 3 0 U
-42 58 1 5 0 0 N
-41 58 G 4 4 0 P
-40 58 G 0 2 0 P
-39 58 1 4 0 0 N
-38 58 G 0 3 0 T
