# REPHEX current computed pattern
# axiom=F level=5 cells=15841
# source=F: F@e; F -> F + {B_i@g_i : i=0..5}
# q r state orientation colour_index dark_cap leaf_tag
-30 2 G 3 3 0 N
-29 2 G 1 2 0 N
-28 2 0 5 0 0 N
-27 2 G 3 5 0 N
-26 2 0 4 0 0 N
-25 2 G 3 4 0 N
-24 2 G 1 4 0 N
-23 2 1 2 0 0 N
-22 2 G 3 3 0 N
-21 2 G 1 2 0 N
-20 2 0 5 0 0 N
-19 2 G 3 5 0 N
-18 2 0 4 0 0 N
-17 2 G 3 4 0 N
-16 2 G 1 2 0 N
-15 2 0 5 0 0 N
-14 2 G 3 5 0 N
-13 2 0 4 0 0 N
-12 2 G 3 4 0 N
-11 2 G 1 4 0 N
-10 2 1 2 0 0 N
-9 2 G 3 3 0 N
-8 2 G 1 2 0 N
-7 2 0 5 0 0 N
-6 2 G 3 5 0 N
-5 2 0 4 0 0 N
-4 2 G 3 4 0 N
-3 2 G 1 2 0 N
-2 2 0 5 0 0 N
-1 2 G 3 5 0 N
0 2 0 4 0 0 N
1 2 G 3 4 0 N
2 2 G 1 4 0 N
3 2 1 2 0 0 N
4 2 G 3 3 0 N
5 2 G 1 2 0 N
6 2 0 5 0 0 N
7 2 G 3 5 0 N
8 2 0 4 0 0 N
9 2 G 3 4 0 N
10 2 G 1 4 0 N
11 2 1 2 0 0 N
12 2 G 3 3 0 N
13 2 G 1 2 0 N
14 2 0 5 0 0 N
15 2 G 3 5 0 N
16 2 0 4 0 0 N
17 2 G 3 4 0 N
18 2 G 1 2 0 N
19 2 0 5 0 0 N
20 2 G 3 5 0 N
21 2 0 4 0 0 N
22 2 G 3 4 0 N
23 2 G 1 4 0 N
24 2 1 2 0 0 N
25 2 G 3 3 0 N
26 2 G 1 2 0 N
27 2 0 5 0 0 N
28 2 G 3 5 0 N
29 2 0 4 0 0 N
30 2 G 3 4 0 N
31 2 G 1 4 0 N
32 2 1 2 0 0 N
33 2 G 3 3 0 N
34 2 G 1 2 0 N
35 2 0 5 0 0 N
36 2 G 3 5 0 N
37 2 0 4 0 0 N
38 2 G 3 4 0 N
39 2 G 1 2 0 N
40 2 0 5 0 0 N
41 2 G 3 5 0 N
42 2 0 4 0 0 N
43 2 G 3 4 0 N
44 2 G 1 4 0 N
45 2 1 2 0 0 N
46 2 G 3 3 0 N
47 2 G 1 2 0 N
48 2 0 5 0 0 N
49 2 G 3 5 0 N
50 2 0 4 0 0 N
51 2 G 3 4 0 N
52 2 G 1 2 0 N
53 2 0 5 0 0 N
54 2 G 3 5 0 N
55 2 0 4 0 0 N
56 2 G 3 4 0 N
57 2 G 1 4 0 N
58 2 1 2 0 0 N
59 2 G 3 3 0 N
60 2 G 1 2 0 N
61 2 0 5 0 0 N
62 2 G 3 5 0 N
63 2 0 4 0 0 N
64 2 G 3 4 0 N
65 2 G 1 4 0 N
66 2 1 2 0 0 N
67 2 G 3 3 0 N
68 2 G 1 2 0 N
69 2 0 5 0 0 N
70 2 G 3 5 0 N
71 2 0 4 0 0 N
72 2 G 3 4 0 N
73 2 G 1 2 0 N
74 2 0 5 0 0 N
75 2 G 3 5 0 N
76 2 0 4 0 0 N
77 2 G 3 4 0 N
78 2 G 1 4 0 N
79 2 1 2 0 0 N
80 2 G 3 3 0 N
81 2 G 1 2 0 N
82 2 0 5 0 0 N
83 2 G 3 5 0 N
84 2 0 4 0 0 N
85 2 G 3 4 0 N
-85 3 G 0 3 0 N
-84 3 1 5 0 0 N
-83 3 G 4 4 0 N
-82 3 G 0 2 0 N
-81 3 1 4 0 0 N
-77 3 G 0 3 0 N
-76 3 1 5 0 0 N
-75 3 G 4 4 0 N
-74 3 G 0 2 0 N
-73 3 1 4 0 0 N
-72 3 G 0 3 0 N
-71 3 1 5 0 0 N
-70 3 G 4 4 0 N
-69 3 G 0 2 0 N
-68 3 1 4 0 0 N
-67 3 G 0 5 0 N
-66 3 0 2 0 0 N
-65 3 G 4 2 0 N
-64 3 G 0 3 0 N
-63 3 1 5 0 0 N
-62 3 G 4 4 0 N
-61 3 G 0 2 0 N
-60 3 1 4 0 0 N
-56 3 G 0 3 0 N
-55 3 1 5 0 0 N
-54 3 G 4 4 0 N
-53 3 G 0 2 0 N
-52 3 1 4 0 0 N
-51 3 G 0 3 0 N
-50 3 1 5 0 0 N
-49 3 G 4 4 0 N
-48 3 G 0 2 0 N
-47 3 1 4 0 0 N
-46 3 G 0 5 0 N
-45 3 0 2 0 0 N
-44 3 G 4 2 0 N
-43 3 G 0 3 0 N
-42 3 1 5 0 0 N
-41 3 G 4 4 0 N
-40 3 G 0 2 0 N
-39 3 1 4 0 0 N
-38 3 G 0 3 0 N
-37 3 1 5 0 0 N
-36 3 G 4 4 0 N
-35 3 G 0 2 0 N
-34 3 1 4 0 0 N
-33 3 G 0 5 0 N
-32 3 0 2 0 0 N
-31 3 G 4 2 0 N
-30 3 G 0 3 0 N
-29 3 1 5 0 0 N
-28 3 G 4 4 0 N
-27 3 G 0 2 0 N
-26 3 1 4 0 0 N
-25 3 G 0 5 0 N
-24 3 0 2 0 0 N
-23 3 G 4 2 0 N
-22 3 G 0 3 0 N
-21 3 1 5 0 0 N
-20 3 G 4 4 0 N
-19 3 G 0 2 0 N
-18 3 1 4 0 0 N
-17 3 G 0 3 0 N
-16 3 1 5 0 0 N
-15 3 G 4 4 0 N
-14 3 G 0 2 0 N
-13 3 1 4 0 0 N
-12 3 G 0 5 0 N
-11 3 0 2 0 0 N
-10 3 G 4 2 0 N
-9 3 G 0 3 0 N
-8 3 1 5 0 0 N
-7 3 G 4 4 0 N
-6 3 G 0 2 0 N
-5 3 1 4 0 0 N
-4 3 G 0 3 0 N
-3 3 1 5 0 0 N
-2 3 G 4 4 0 N
-1 3 G 0 2 0 N
0 3 1 4 0 0 N
1 3 G 0 5 0 N
2 3 0 2 0 0 N
3 3 G 4 2 0 N
4 3 G 0 3 0 N
5 3 1 5 0 0 N
6 3 G 4 4 0 N
7 3 G 0 2 0 N
8 3 1 4 0 0 N
9 3 G 0 5 0 N
10 3 0 2 0 0 N
11 3 G 4 2 0 N
12 3 G 0 3 0 N
13 3 1 5 0 0 N
14 3 G 4 4 0 N
15 3 G 0 2 0 N
16 3 1 4 0 0 N
17 3 G 0 3 0 N
18 3 1 5 0 0 N
19 3 G 4 4 0 N
20 3 G 0 2 0 N
21 3 1 4 0 0 N
22 3 G 0 5 0 N
23 3 0 2 0 0 N
24 3 G 4 2 0 N
25 3 G 0 3 0 N
26 3 1 5 0 0 N
27 3 G 4 4 0 N
28 3 G 0 2 0 N
29 3 1 4 0 0 N
30 3 G 0 5 0 N
31 3 0 2 0 0 N
32 3 G 4 2 0 N
33 3 G 0 3 0 N
34 3 1 5 0 0 N
35 3 G 4 4 0 N
36 3 G 0 2 0 N
37 3 1 4 0 0 N
38 3 G 0 3 0 N
39 3 1 5 0 0 N
40 3 G 4 4 0 N
41 3 G 0 2 0 N
42 3 1 4 0 0 N
43 3 G 0 5 0 N
44 3 0 2 0 0 N
45 3 G 4 2 0 N
46 3 G 0 3 0 N
47 3 1 5 0 0 N
48 3 G 4 4 0 N
49 3 G 0 2 0 N
50 3 1 4 0 0 N
51 3 G 0 3 0 N
52 3 1 5 0 0 N
53 3 G 4 4 0 N
54 3 G 0 2 0 N
55 3 1 4 0 0 N
56 3 G 0 5 0 N
57 3 0 2 0 0 N
58 3 G 4 2 0 N
59 3 G 0 3 0 N
60 3 1 5 0 0 N
61 3 G 4 4 0 N
62 3 G 0 2 0 N
63 3 1 4 0 0 N
64 3 G 0 5 0 N
65 3 0 2 0 0 N
66 3 G 4 2 0 N
67 3 G 0 3 0 N
68 3 1 5 0 0 N
69 3 G 4 4 0 N
70 3 G 0 2 0 N
71 3 1 4 0 0 N
72 3 G 0 3 0 N
73 3 1 5 0 0 N
74 3 G 4 4 0 N
75 3 G 0 2 0 N
76 3 1 4 0 0 N
77 3 G 0 5 0 N
78 3 0 2 0 0 N
79 3 G 4 2 0 N
80 3 G 0 3 0 N
81 3 1 5 0 0 N
82 3 G 4 4 0 N
83 3 G 0 2 0 N
84 3 1 4 0 0 N
-85 4 C 5 1 1 N
-82 4 G 5 3 0 N
-81 4 C 4 1 1 N
-77 4 C 5 1 1 N
-76 4 C 1 1 1 N
-75 4 G 2 3 0 N
-74 4 G 5 3 0 N
-73 4 C 4 1 1 N
-72 4 B 5 1 0 N
-71 4 G 1 5 0 N
-70 4 G 2 4 0 N
-69 4 G 5 3 0 N
-68 4 B 4 1 0 N
-67 4 B 2 8 0 N
-66 4 G 1 5 0 N
-65 4 G 2 4 0 N
-64 4 C 5 1 1 N
-61 4 G 5 3 0 N
-60 4 C 4 1 1 N
-56 4 C 5 1 1 N
-55 4 C 1 1 1 N
-54 4 G 2 3 0 N
-53 4 G 5 3 0 N
-52 4 C 4 1 1 N
-51 4 B 5 1 0 N
-50 4 G 1 5 0 N
-49 4 G 2 4 0 N
-48 4 G 5 3 0 N
-47 4 B 4 1 0 N
-46 4 B 2 8 0 N
-45 4 G 1 5 0 N
-44 4 G 2 4 0 N
-43 4 C 5 1 1 N
-42 4 C 1 1 1 N
-41 4 G 2 3 0 N
-40 4 G 5 3 0 N
-39 4 C 4 1 1 N
-38 4 B 5 1 0 N
-37 4 G 1 5 0 N
-36 4 G 2 4 0 N
-35 4 G 5 3 0 N
-34 4 B 4 1 0 N
-33 4 B 2 8 0 N
-32 4 G 1 5 0 N
-31 4 G 2 4 0 N
-30 4 C 5 1 1 N
-29 4 C 1 1 1 N
-28 4 G 2 3 0 N
-27 4 G 5 3 0 N
-26 4 C 4 1 1 N
-25 4 B 2 2 0 N
-24 4 G 1 5 0 N
-23 4 G 2 4 0 N
-22 4 C 5 1 1 N
-21 4 C 1 1 1 N
-20 4 G 2 3 0 N
-19 4 G 5 3 0 N
-18 4 C 4 1 1 N
-17 4 B 5 1 0 N
-16 4 G 1 5 0 N
-15 4 G 2 4 0 N
-14 4 G 5 3 0 N
-13 4 B 4 1 0 N
-12 4 B 2 8 0 N
-11 4 G 1 5 0 N
-10 4 G 2 4 0 N
-9 4 C 5 1 1 N
-8 4 C 1 1 1 N
-7 4 G 2 3 0 N
-6 4 G 5 3 0 N
-5 4 C 4 1 1 N
-4 4 B 5 1 0 N
-3 4 G 1 5 0 N
-2 4 G 2 4 0 N
-1 4 G 5 3 0 N
0 4 B 4 1 0 N
1 4 B 2 8 0 N
2 4 G 1 5 0 N
3 4 G 2 4 0 N
4 4 C 5 1 1 N
5 4 C 1 1 1 N
6 4 G 2 3 0 N
7 4 G 5 3 0 N
8 4 C 4 1 1 N
9 4 B 2 2 0 N
10 4 G 1 5 0 N
11 4 G 2 4 0 N
12 4 C 5 1 1 N
13 4 C 1 1 1 N
14 4 G 2 3 0 N
15 4 G 5 3 0 N
16 4 C 4 1 1 N
17 4 B 5 1 0 N
18 4 G 1 5 0 N
19 4 G 2 4 0 N
20 4 G 5 3 0 N
21 4 B 4 1 0 N
22 4 B 2 8 0 N
23 4 G 1 5 0 N
24 4 G 2 4 0 N
25 4 C 5 1 1 N
26 4 C 1 1 1 N
27 4 G 2 3 0 N
28 4 G 5 3 0 N
29 4 C 4 1 1 N
30 4 B 2 2 0 N
31 4 G 1 5 0 N
32 4 G 2 4 0 N
33 4 C 5 1 1 N
34 4 C 1 1 1 N
35 4 G 2 3 0 N
36 4 G 5 3 0 N
37 4 C 4 1 1 N
38 4 B 5 1 0 N
39 4 G 1 5 0 N
40 4 G 2 4 0 N
41 4 G 5 3 0 N
42 4 B 4 1 0 N
43 4 B 2 8 0 N
44 4 G 1 5 0 N
45 4 G 2 4 0 N
46 4 C 5 1 1 N
47 4 C 1 1 1 N
48 4 G 2 3 0 N
49 4 G 5 3 0 N
50 4 C 4 1 1 N
51 4 B 5 1 0 N
52 4 G 1 5 0 N
53 4 G 2 4 0 N
54 4 G 5 3 0 N
55 4 B 4 1 0 N
56 4 B 2 8 0 N
57 4 G 1 5 0 N
58 4 G 2 4 0 N
59 4 C 5 1 1 N
60 4 C 1 1 1 N
61 4 G 2 3 0 N
62 4 G 5 3 0 N
63 4 C 4 1 1 N
64 4 B 2 2 0 N
65 4 G 1 5 0 N
66 4 G 2 4 0 N
67 4 C 5 1 1 N
68 4 C 1 1 1 N
69 4 G 2 3 0 N
70 4 G 5 3 0 N
71 4 C 4 1 1 N
72 4 B 5 1 0 N
73 4 G 1 5 0 N
74 4 G 2 4 0 N
75 4 G 5 3 0 N
76 4 B 4 1 0 N
77 4 B 2 8 0 N
78 4 G 1 5 0 N
79 4 G 2 4 0 N
80 4 C 5 1 1 N
83 4 G 5 3 0 N
84 4 C 4 1 1 N
-76 5 1 1 0 0 N
-75 5 G 3 2 0 N
-74 5 G 1 3 0 N
-73 5 0 5 0 0 N
-72 5 B 3 8 0 N
-71 5 0 3 0 0 N
-70 5 1 3 0 0 N
-69 5 C 3 1 1 N
-68 5 0 4 0 0 N
-67 5 B 3 7 0 N
-66 5 0 3 0 0 N
-65 5 1 3 0 0 N
-64 5 C 3 1 1 N
-55 5 1 1 0 0 N
-54 5 G 3 2 0 N
-53 5 G 1 3 0 N
-52 5 0 5 0 0 N
-51 5 B 3 8 0 N
-50 5 0 3 0 0 N
-49 5 1 3 0 0 N
-48 5 C 3 1 1 N
-47 5 0 4 0 0 N
-46 5 B 3 7 0 N
-45 5 0 3 0 0 N
-44 5 1 3 0 0 N
-43 5 C 3 1 1 N
-42 5 1 1 0 0 N
-41 5 G 3 2 0 N
-40 5 G 1 3 0 N
-39 5 0 5 0 0 N
-38 5 B 3 8 0 N
-37 5 0 3 0 0 N
-36 5 1 3 0 0 N
-35 5 C 3 1 1 N
-34 5 0 4 0 0 N
-33 5 B 3 7 0 N
-32 5 0 3 0 0 N
-31 5 1 3 0 0 N
-30 5 C 3 1 1 N
-29 5 1 1 0 0 N
-28 5 G 3 2 0 N
-27 5 G 1 9 0 N
-26 5 1 2 1 0 N
-25 5 B 3 6 0 N
-24 5 0 3 0 0 N
-23 5 1 3 0 0 N
-22 5 C 3 1 1 N
-21 5 1 1 0 0 N
-20 5 G 3 2 0 N
-19 5 G 1 3 0 N
-18 5 0 5 0 0 N
-17 5 B 3 8 0 N
-16 5 0 3 0 0 N
-15 5 1 3 0 0 N
-14 5 C 3 1 1 N
-13 5 0 4 0 0 N
-12 5 B 3 7 0 N
-11 5 0 3 0 0 N
-10 5 1 3 0 0 N
-9 5 C 3 1 1 N
-8 5 1 1 0 0 N
-7 5 G 3 2 0 N
-6 5 G 1 3 0 N
-5 5 0 5 0 0 N
-4 5 B 3 8 0 N
-3 5 0 3 0 0 N
-2 5 1 3 0 0 N
-1 5 C 3 1 1 N
0 5 0 4 0 0 N
1 5 B 3 7 0 N
2 5 0 3 0 0 N
3 5 1 3 0 0 N
4 5 C 3 1 1 N
5 5 1 1 0 0 N
6 5 G 3 2 0 N
7 5 G 1 9 0 N
8 5 1 2 1 0 N
9 5 B 3 6 0 N
10 5 0 3 0 0 N
11 5 1 3 0 0 N
12 5 C 3 1 1 N
13 5 1 1 0 0 N
14 5 G 3 2 0 N
15 5 G 1 3 0 N
16 5 0 5 0 0 N
17 5 B 3 8 0 N
18 5 0 3 0 0 N
19 5 1 3 0 0 N
20 5 C 3 1 1 N
21 5 0 4 0 0 N
22 5 B 3 7 0 N
23 5 0 3 0 0 N
24 5 1 3 0 0 N
25 5 C 3 1 1 N
26 5 1 1 0 0 N
27 5 G 3 2 0 N
28 5 G 1 9 0 N
29 5 1 2 1 0 N
30 5 B 3 6 0 N
31 5 0 3 0 0 N
32 5 1 3 0 0 N
33 5 C 3 1 1 N
34 5 1 1 0 0 N
35 5 G 3 2 0 N
36 5 G 1 3 0 N
37 5 0 5 0 0 N
38 5 B 3 8 0 N
39 5 0 3 0 0 N
40 5 1 3 0 0 N
41 5 C 3 1 1 N
42 5 0 4 0 0 N
43 5 B 3 7 0 N
44 5 0 3 0 0 N
45 5 1 3 0 0 N
46 5 C 3 1 1 N
47 5 1 1 0 0 N
48 5 G 3 2 0 N
49 5 G 1 3 0 N
50 5 0 5 0 0 N
51 5 B 3 8 0 N
52 5 0 3 0 0 N
53 5 1 3 0 0 N
54 5 C 3 1 1 N
55 5 0 4 0 0 N
56 5 B 3 7 0 N
57 5 0 3 0 0 N
58 5 1 3 0 0 N
59 5 C 3 1 1 N
60 5 1 1 0 0 N
61 5 G 3 2 0 N
62 5 G 1 9 0 N
63 5 1 2 1 0 N
64 5 B 3 6 0 N
65 5 0 3 0 0 N
66 5 1 3 0 0 N
67 5 C 3 1 1 N
68 5 1 1 0 0 N
69 5 G 3 2 0 N
70 5 G 1 3 0 N
71 5 0 5 0 0 N
72 5 B 3 8 0 N
73 5 0 3 0 0 N
74 5 1 3 0 0 N
75 5 C 3 1 1 N
76 5 0 4 0 0 N
77 5 B 3 7 0 N
78 5 0 3 0 0 N
79 5 1 3 0 0 N
80 5 C 3 1 1 N
-77 6 G 0 4 0 N
-76 6 0 1 0 0 N
-75 6 G 0 4 0 N
-74 6 1 5 0 0 N
-73 6 B 4 7 0 N
-72 6 G 2 5 0 N
-71 6 G 5 2 0 N
-70 6 G 4 3 0 N
-69 6 G 0 3 0 N
-68 6 1 4 0 0 N
-67 6 G 2 10 0 N
-66 6 G 5 2 0 N
-65 6 G 4 3 0 N
-56 6 G 0 4 0 N
-55 6 0 1 0 0 N
-54 6 G 0 4 0 N
-53 6 1 5 0 0 N
-52 6 B 4 7 0 N
-51 6 G 2 5 0 N
-50 6 G 5 2 0 N
-49 6 G 4 3 0 N
-48 6 G 0 3 0 N
-47 6 1 4 0 0 N
-46 6 G 2 10 0 N
-45 6 G 5 2 0 N
-44 6 G 4 3 0 N
-43 6 G 0 4 0 N
-42 6 0 1 0 0 N
-41 6 G 0 4 0 N
-40 6 1 5 0 0 N
-39 6 B 4 7 0 N
-38 6 G 2 5 0 N
-37 6 G 5 2 0 N
-36 6 G 4 3 0 N
-35 6 G 0 3 0 N
-34 6 1 4 0 0 N
-33 6 G 2 10 0 N
-32 6 G 5 2 0 N
-31 6 G 4 3 0 N
-30 6 G 0 4 0 N
-29 6 0 1 0 0 N
-28 6 G 0 10 0 N
-27 6 0 2 1 0 N
-26 6 B 4 5 0 N
-25 6 G 2 5 0 N
-24 6 G 5 2 0 N
-23 6 G 4 3 0 N
-22 6 G 0 4 0 N
-21 6 0 1 0 0 N
-20 6 G 0 4 0 N
-19 6 1 5 0 0 N
-18 6 B 4 7 0 N
-17 6 G 2 5 0 N
-16 6 G 5 2 0 N
-15 6 G 4 3 0 N
-14 6 G 0 3 0 N
-13 6 1 4 0 0 N
-12 6 G 2 10 0 N
-11 6 G 5 2 0 N
-10 6 G 4 3 0 N
-9 6 G 0 4 0 N
-8 6 0 1 0 0 N
-7 6 G 0 4 0 N
-6 6 1 5 0 0 N
-5 6 B 4 7 0 N
-4 6 G 2 5 0 N
-3 6 G 5 2 0 N
-2 6 G 4 3 0 N
-1 6 G 0 3 0 N
0 6 1 4 0 0 N
1 6 G 2 10 0 N
2 6 G 5 2 0 N
3 6 G 4 3 0 N
4 6 G 0 4 0 N
5 6 0 1 0 0 N
6 6 G 0 10 0 N
7 6 0 2 1 0 N
8 6 B 4 5 0 N
9 6 G 2 5 0 N
10 6 G 5 2 0 N
11 6 G 4 3 0 N
12 6 G 0 4 0 N
13 6 0 1 0 0 N
14 6 G 0 4 0 N
15 6 1 5 0 0 N
16 6 B 4 7 0 N
17 6 G 2 5 0 N
18 6 G 5 2 0 N
19 6 G 4 3 0 N
20 6 G 0 3 0 N
21 6 1 4 0 0 N
22 6 G 2 10 0 N
23 6 G 5 2 0 N
24 6 G 4 3 0 N
25 6 G 0 4 0 N
26 6 0 1 0 0 N
27 6 G 0 10 0 N
28 6 0 2 1 0 N
29 6 B 4 5 0 N
30 6 G 2 5 0 N
31 6 G 5 2 0 N
32 6 G 4 3 0 N
33 6 G 0 4 0 N
34 6 0 1 0 0 N
35 6 G 0 4 0 N
36 6 1 5 0 0 N
37 6 B 4 7 0 N
38 6 G 2 5 0 N
39 6 G 5 2 0 N
40 6 G 4 3 0 N
41 6 G 0 3 0 N
42 6 1 4 0 0 N
43 6 G 2 10 0 N
44 6 G 5 2 0 N
45 6 G 4 3 0 N
46 6 G 0 4 0 N
47 6 0 1 0 0 N
48 6 G 0 4 0 N
49 6 1 5 0 0 N
50 6 B 4 7 0 N
51 6 G 2 5 0 N
52 6 G 5 2 0 N
53 6 G 4 3 0 N
54 6 G 0 3 0 N
55 6 1 4 0 0 N
56 6 G 2 10 0 N
57 6 G 5 2 0 N
58 6 G 4 3 0 N
59 6 G 0 4 0 N
60 6 0 1 0 0 N
61 6 G 0 10 0 N
62 6 0 2 1 0 N
63 6 B 4 5 0 N
64 6 G 2 5 0 N
65 6 G 5 2 0 N
66 6 G 4 3 0 N
67 6 G 0 4 0 N
68 6 0 1 0 0 N
69 6 G 0 4 0 N
70 6 1 5 0 0 N
71 6 B 4 7 0 N
72 6 G 2 5 0 N
73 6 G 5 2 0 N
74 6 G 4 3 0 N
75 6 G 0 3 0 N
76 6 1 4 0 0 N
77 6 G 2 10 0 N
78 6 G 5 2 0 N
79 6 G 4 3 0 N
-79 7 G 1 3 0 N
-78 7 G 2 2 0 N
-77 7 G 5 5 0 N
-76 7 B 1 5 0 N
-75 7 0 5 1 0 N
-74 7 G 3 10 0 N
-73 7 0 4 0 0 N
-72 7 G 3 4 0 N
-71 7 G 1 3 0 N
-70 7 G 2 2 0 N
-69 7 G 5 4 0 N
-68 7 0 4 1 0 N
-67 7 G 3 9 0 N
-58 7 G 1 3 0 N
-57 7 G 2 2 0 N
-56 7 G 5 5 0 N
-55 7 B 1 5 0 N
-54 7 0 5 1 0 N
-53 7 G 3 10 0 N
-52 7 0 4 0 0 N
-51 7 G 3 4 0 N
-50 7 G 1 3 0 N
-49 7 G 2 2 0 N
-48 7 G 5 4 0 N
-47 7 0 4 1 0 N
-46 7 G 3 9 0 N
-45 7 G 1 3 0 N
-44 7 G 2 2 0 N
-43 7 G 5 5 0 N
-42 7 B 1 5 0 N
-41 7 0 5 1 0 N
-40 7 G 3 10 0 N
-39 7 0 4 0 0 N
-38 7 G 3 4 0 N
-37 7 G 1 3 0 N
-36 7 G 2 2 0 N
-35 7 G 5 4 0 N
-34 7 0 4 1 0 N
-33 7 G 3 9 0 N
-32 7 G 1 3 0 N
-31 7 G 2 2 0 N
-30 7 G 5 5 0 N
-29 7 B 1 7 0 N
-28 7 1 2 0 0 N
-27 7 G 3 4 0 N
-26 7 0 4 0 0 N
-25 7 G 3 4 0 N
-24 7 G 1 3 0 N
-23 7 G 2 2 0 N
-22 7 G 5 5 0 N
-21 7 B 1 5 0 N
-20 7 0 5 1 0 N
-19 7 G 3 10 0 N
-18 7 0 4 0 0 N
-17 7 G 3 4 0 N
-16 7 G 1 3 0 N
-15 7 G 2 2 0 N
-14 7 G 5 4 0 N
-13 7 0 4 1 0 N
-12 7 G 3 9 0 N
-11 7 G 1 3 0 N
-10 7 G 2 2 0 N
-9 7 G 5 5 0 N
-8 7 B 1 5 0 N
-7 7 0 5 1 0 N
-6 7 G 3 10 0 N
-5 7 0 4 0 0 N
-4 7 G 3 4 0 N
-3 7 G 1 3 0 N
-2 7 G 2 2 0 N
-1 7 G 5 4 0 N
0 7 0 4 1 0 N
1 7 G 3 9 0 N
2 7 G 1 3 0 N
3 7 G 2 2 0 N
4 7 G 5 5 0 N
5 7 B 1 7 0 N
6 7 1 2 0 0 N
7 7 G 3 4 0 N
8 7 0 4 0 0 N
9 7 G 3 4 0 N
10 7 G 1 3 0 N
11 7 G 2 2 0 N
12 7 G 5 5 0 N
13 7 B 1 5 0 N
14 7 0 5 1 0 N
15 7 G 3 10 0 N
16 7 0 4 0 0 N
17 7 G 3 4 0 N
18 7 G 1 3 0 N
19 7 G 2 2 0 N
20 7 G 5 4 0 N
21 7 0 4 1 0 N
22 7 G 3 9 0 N
23 7 G 1 3 0 N
24 7 G 2 2 0 N
25 7 G 5 5 0 N
26 7 B 1 7 0 N
27 7 1 2 0 0 N
28 7 G 3 4 0 N
29 7 0 4 0 0 N
30 7 G 3 4 0 N
31 7 G 1 3 0 N
32 7 G 2 2 0 N
33 7 G 5 5 0 N
34 7 B 1 5 0 N
35 7 0 5 1 0 N
36 7 G 3 10 0 N
37 7 0 4 0 0 N
38 7 G 3 4 0 N
39 7 G 1 3 0 N
40 7 G 2 2 0 N
41 7 G 5 4 0 N
42 7 0 4 1 0 N
43 7 G 3 9 0 N
44 7 G 1 3 0 N
45 7 G 2 2 0 N
46 7 G 5 5 0 N
47 7 B 1 5 0 N
48 7 0 5 1 0 N
49 7 G 3 10 0 N
50 7 0 4 0 0 N
51 7 G 3 4 0 N
52 7 G 1 3 0 N
53 7 G 2 2 0 N
54 7 G 5 4 0 N
55 7 0 4 1 0 N
56 7 G 3 9 0 N
57 7 G 1 3 0 N
58 7 G 2 2 0 N
59 7 G 5 5 0 N
60 7 B 1 7 0 N
61 7 1 2 0 0 N
62 7 G 3 4 0 N
63 7 0 4 0 0 N
64 7 G 3 4 0 N
65 7 G 1 3 0 N
66 7 G 2 2 0 N
67 7 G 5 5 0 N
68 7 B 1 5 0 N
69 7 0 5 1 0 N
70 7 G 3 10 0 N
71 7 0 4 0 0 N
72 7 G 3 4 0 N
73 7 G 1 3 0 N
74 7 G 2 2 0 N
75 7 G 5 4 0 N
76 7 0 4 1 0 N
77 7 G 3 9 0 N
-80 8 C 0 1 1 N
-79 8 1 0 0 0 N
-78 8 0 0 0 0 N
-77 8 B 0 6 0 N
-76 8 1 5 1 0 N
-75 8 G 4 9 0 N
-74 8 G 0 2 0 N
-73 8 1 4 0 0 N
-72 8 C 0 1 1 N
-71 8 1 0 0 0 N
-70 8 0 0 0 0 N
-69 8 B 0 5 0 N
-68 8 1 4 1 0 N
-59 8 C 0 1 1 N
-58 8 1 0 0 0 N
-57 8 0 0 0 0 N
-56 8 B 0 6 0 N
-55 8 1 5 1 0 N
-54 8 G 4 9 0 N
-53 8 G 0 2 0 N
-52 8 1 4 0 0 N
-51 8 C 0 1 1 N
-50 8 1 0 0 0 N
-49 8 0 0 0 0 N
-48 8 B 0 5 0 N
-47 8 1 4 1 0 N
-46 8 C 0 1 1 N
-45 8 1 0 0 0 N
-44 8 0 0 0 0 N
-43 8 B 0 6 0 N
-42 8 1 5 1 0 N
-41 8 G 4 9 0 N
-40 8 G 0 2 0 N
-39 8 1 4 0 0 N
-38 8 C 0 1 1 N
-37 8 1 0 0 0 N
-36 8 0 0 0 0 N
-35 8 B 0 5 0 N
-34 8 1 4 1 0 N
-33 8 C 0 1 1 N
-32 8 1 0 0 0 N
-31 8 0 0 0 0 N
-30 8 B 0 8 0 N
-29 8 0 2 0 0 N
-28 8 G 4 3 0 N
-27 8 G 0 2 0 N
-26 8 1 4 0 0 N
-25 8 C 0 1 1 N
-24 8 1 0 0 0 N
-23 8 0 0 0 0 N
-22 8 B 0 6 0 N
-21 8 1 5 1 0 N
-20 8 G 4 9 0 N
-19 8 G 0 2 0 N
-18 8 1 4 0 0 N
-17 8 C 0 1 1 N
-16 8 1 0 0 0 N
-15 8 0 0 0 0 N
-14 8 B 0 5 0 N
-13 8 1 4 1 0 N
-12 8 C 0 1 1 N
-11 8 1 0 0 0 N
-10 8 0 0 0 0 N
-9 8 B 0 6 0 N
-8 8 1 5 1 0 N
-7 8 G 4 9 0 N
-6 8 G 0 2 0 N
-5 8 1 4 0 0 N
-4 8 C 0 1 1 N
-3 8 1 0 0 0 N
-2 8 0 0 0 0 N
-1 8 B 0 5 0 N
0 8 1 4 1 0 N
1 8 C 0 1 1 N
2 8 1 0 0 0 N
3 8 0 0 0 0 N
