bit_index,output
4255,LEAF.1
4260,LEAF.3
4261,LEAF.3
4262,LEAF.3
4263,LEAF.3
4264,LEAF.0
4265,LEAF.5
4266,LEAF.4
4267,LEAF.4
4268,LEAF.0
4269,LEAF.2
4270,LEAF.2
4271,LEAF.2
4276,LEAF.0
4277,LEAF.5
4278,LEAF.0
4279,LEAF.3
4280,LEAF.0
4281,LEAF.5
4282,LEAF.4
4283,LEAF.4
4284,LEAF.0
4285,LEAF.5
4286,LEAF.0
4287,LEAF.1
4293,LEAF.3
4294,LEAF.3
4295,LEAF.3
4297,LEAF.2
4298,LEAF.2
4299,LEAF.2
4301,LEAF.2
4302,LEAF.2
4303,LEAF.2
4308,LEAF.1
4309,LEAF.3
4310,LEAF.1
4311,LEAF.3
4312,LEAF.1
4313,LEAF.5
4314,LEAF.1
4315,LEAF.1
4316,LEAF.1
4317,LEAF.5
4318,LEAF.1
4319,LEAF.1
4324,LEAF.0
4325,LEAF.3
4326,LEAF.3
4327,LEAF.3
4328,LEAF.0
4329,LEAF.5
4330,LEAF.2
4331,LEAF.2
4332,LEAF.0
4333,LEAF.5
4334,LEAF.2
4335,LEAF.2
4340,LEAF.0
4341,LEAF.3
4342,LEAF.3
4343,LEAF.3
4344,LEAF.0
4345,LEAF.5
4346,LEAF.0
4347,LEAF.4
4348,LEAF.0
4349,LEAF.5
4350,LEAF.0
4351,LEAF.2
4369,LEAF.5
4370,LEAF.4
4371,LEAF.4
4372,LEAF.1
4373,LEAF.3
4374,LEAF.1
4375,LEAF.3
4376,LEAF.1
4377,LEAF.5
4378,LEAF.1
4379,LEAF.4
4380,LEAF.1
4381,LEAF.5
4382,LEAF.1
4383,LEAF.1
4384,LEAF.0
4385,LEAF.5
4386,LEAF.4
4387,LEAF.4
4388,LEAF.3
4389,LEAF.3
4390,LEAF.3
4391,LEAF.3
4392,LEAF.0
4393,LEAF.5
4394,LEAF.0
4395,LEAF.2
4396,LEAF.0
4397,LEAF.2
4398,LEAF.0
4399,LEAF.2
4400,LEAF.0
4401,LEAF.5
4402,LEAF.4
4403,LEAF.4
4404,LEAF.0
4405,LEAF.3
4406,LEAF.0
4407,LEAF.3
4408,LEAF.0
4409,LEAF.5
4410,LEAF.0
4411,LEAF.4
4412,LEAF.0
4413,LEAF.5
4414,LEAF.0
4415,LEAF.5
4433,LEAF.5
4434,LEAF.4
4435,LEAF.4
4436,LEAF.1
4437,LEAF.3
4438,LEAF.1
4439,LEAF.3
4440,LEAF.1
4441,LEAF.5
4442,LEAF.1
4443,LEAF.4
4444,LEAF.1
4445,LEAF.5
4446,LEAF.1
4447,LEAF.1
4449,LEAF.5
4450,LEAF.4
4451,LEAF.4
4452,LEAF.0
4453,LEAF.3
4454,LEAF.3
4455,LEAF.3
4456,LEAF.0
4457,LEAF.5
4458,LEAF.0
4459,LEAF.4
4460,LEAF.0
4461,LEAF.5
4462,LEAF.0
4463,LEAF.2
4465,LEAF.5
4466,LEAF.4
4467,LEAF.4
4468,LEAF.0
4469,LEAF.3
4470,LEAF.0
4471,LEAF.3
4472,LEAF.0
4473,LEAF.5
4474,LEAF.0
4475,LEAF.4
4476,LEAF.0
4477,LEAF.5
4478,LEAF.0
4479,LEAF.5
4497,LEAF.5
4498,LEAF.1
4499,LEAF.4
4500,LEAF.1
4501,LEAF.3
4502,LEAF.1
4503,LEAF.3
4504,LEAF.1
4505,LEAF.5
4506,LEAF.1
4507,LEAF.4
4508,LEAF.1
4509,LEAF.5
4510,LEAF.1
4511,LEAF.1
4512,LEAF.0
4513,LEAF.5
4514,LEAF.4
4515,LEAF.4
4516,LEAF.3
4517,LEAF.3
4518,LEAF.3
4519,LEAF.3
4520,LEAF.0
4521,LEAF.5
4522,LEAF.2
4523,LEAF.2
4524,LEAF.0
4525,LEAF.2
4526,LEAF.2
4527,LEAF.2
4528,LEAF.0
4529,LEAF.5
4530,LEAF.4
4531,LEAF.4
4532,LEAF.0
4533,LEAF.3
4534,LEAF.0
4535,LEAF.3
4536,LEAF.0
4537,LEAF.5
4538,LEAF.0
4539,LEAF.4
4540,LEAF.0
4541,LEAF.5
4542,LEAF.0
4543,LEAF.5
4561,LEAF.5
4562,LEAF.4
4563,LEAF.4
4564,LEAF.1
4565,LEAF.3
4566,LEAF.1
4567,LEAF.3
4568,LEAF.1
4569,LEAF.5
4570,LEAF.1
4571,LEAF.4
4572,LEAF.1
4573,LEAF.5
4574,LEAF.1
4575,LEAF.1
4577,LEAF.5
4578,LEAF.4
4579,LEAF.4
4580,LEAF.0
4581,LEAF.3
4582,LEAF.3
4583,LEAF.3
4584,LEAF.0
4585,LEAF.5
4586,LEAF.0
4587,LEAF.4
4588,LEAF.0
4589,LEAF.5
4590,LEAF.0
4591,LEAF.2
4593,LEAF.5
4594,LEAF.4
4595,LEAF.4
4596,LEAF.0
4597,LEAF.3
4598,LEAF.3
4599,LEAF.3
4600,LEAF.0
4601,LEAF.5
4602,LEAF.0
4603,LEAF.4
4604,LEAF.0
4605,LEAF.5
4606,LEAF.0
4607,LEAF.2
4609,PASS.5
4611,PASS.4
4613,PASS.3
4615,PASS.3
4619,PASS.2
4621,PASS.2
4623,PASS.2
4625,PASS.5
4627,PASS.4
4629,PASS.1
4631,PASS.1
4633,PASS.5
4637,PASS.1
4639,PASS.1
4640,PASS.0
4641,PASS.5
4642,PASS.4
4643,PASS.4
4644,PASS.3
4645,PASS.3
4646,PASS.3
4647,PASS.3
4648,PASS.0
4649,PASS.5
4650,PASS.2
4651,PASS.2
4652,PASS.0
4653,PASS.2
4654,PASS.2
4655,PASS.2
4656,PASS.0
4657,PASS.5
4658,PASS.4
4659,PASS.4
4660,PASS.0
4661,PASS.5
4662,PASS.0
4663,PASS.3
4664,PASS.0
4665,PASS.5
4666,PASS.4
4667,PASS.4
4668,PASS.0
4669,PASS.5
4670,PASS.0
4671,PASS.0
4675,PASS.4
4676,PASS.3
4677,PASS.3
4678,PASS.3
4679,PASS.3
4680,PASS.2
4681,PASS.2
4682,PASS.2
4683,PASS.2
4684,PASS.2
4685,PASS.2
4686,PASS.2
4687,PASS.2
4689,PASS.5
4690,PASS.4
4691,PASS.4
4692,PASS.1
4693,PASS.1
4694,PASS.1
4695,PASS.1
4696,PASS.1
4697,PASS.5
4698,PASS.1
4699,PASS.1
4700,PASS.1
4701,PASS.1
4702,PASS.1
4703,PASS.1
4706,PASS.4
4707,PASS.4
4708,PASS.3
4709,PASS.3
4710,PASS.3
4711,PASS.3
4712,PASS.0
4713,PASS.5
4714,PASS.4
4715,PASS.4
4716,PASS.0
4717,PASS.2
4718,PASS.2
4719,PASS.2
4720,PASS.0
4721,PASS.5
4722,PASS.4
4723,PASS.4
4724,PASS.0
4725,PASS.3
4726,PASS.3
4727,PASS.3
4728,PASS.0
4729,PASS.5
4730,PASS.4
4731,PASS.4
4732,PASS.0
4733,PASS.5
4734,PASS.0
4735,PASS.0
4740,PASS.3
4741,PASS.3
4742,PASS.3
4743,PASS.3
4744,PASS.2
4745,PASS.2
4746,PASS.2
4747,PASS.2
4748,PASS.2
4749,PASS.2
4750,PASS.2
4751,PASS.2
4753,PASS.5
4754,PASS.4
4755,PASS.4
4756,PASS.1
4757,PASS.1
4758,PASS.1
4759,PASS.1
4760,PASS.1
4761,PASS.5
4762,PASS.1
4763,PASS.1
4764,PASS.1
4765,PASS.1
4766,PASS.1
4767,PASS.1
4768,PASS.0
4769,PASS.5
4770,PASS.4
4771,PASS.4
4773,PASS.3
4774,PASS.3
4775,PASS.3
4776,PASS.0
4777,PASS.5
4778,PASS.4
4779,PASS.4
4780,PASS.0
4781,PASS.5
4782,PASS.0
4783,PASS.2
4784,PASS.0
4785,PASS.5
4786,PASS.4
4787,PASS.4
4788,PASS.0
4789,PASS.3
4790,PASS.3
4791,PASS.3
4792,PASS.0
4793,PASS.5
4794,PASS.4
4795,PASS.4
4796,PASS.0
4797,PASS.5
4798,PASS.0
4799,PASS.0
4803,PASS.4
4804,PASS.3
4805,PASS.3
4806,PASS.3
4807,PASS.3
4808,PASS.2
4809,PASS.5
4810,PASS.2
4811,PASS.2
4812,PASS.2
4813,PASS.2
4814,PASS.2
4815,PASS.2
4817,PASS.5
4818,PASS.4
4819,PASS.4
4820,PASS.1
4821,PASS.1
4822,PASS.1
4823,PASS.1
4824,PASS.1
4825,PASS.5
4826,PASS.1
4827,PASS.4
4828,PASS.1
4829,PASS.1
4830,PASS.1
4831,PASS.1
4834,PASS.4
4835,PASS.4
4836,PASS.3
4837,PASS.3
4838,PASS.3
4839,PASS.3
4840,PASS.0
4841,PASS.5
4842,PASS.2
4843,PASS.2
4844,PASS.0
4845,PASS.2
4846,PASS.2
4847,PASS.2
4848,PASS.0
4849,PASS.5
4850,PASS.4
4851,PASS.4
4852,PASS.0
4853,PASS.3
4854,PASS.3
4855,PASS.3
4856,PASS.0
4857,PASS.5
4858,PASS.4
4859,PASS.4
4860,PASS.0
4861,PASS.5
4862,PASS.0
4863,PASS.3
4868,PASS.3
4869,PASS.3
4870,PASS.3
4871,PASS.3
4872,PASS.2
4873,PASS.5
4874,PASS.2
4875,PASS.2
4876,PASS.2
4877,PASS.2
4878,PASS.2
4879,PASS.2
4881,PASS.5
4882,PASS.4
4883,PASS.4
4884,PASS.1
4885,PASS.1
4886,PASS.1
4887,PASS.1
4888,PASS.1
4889,PASS.5
4890,PASS.1
4891,PASS.4
4892,PASS.1
4893,PASS.1
4894,PASS.1
4895,PASS.1
4896,PASS.0
4897,PASS.5
4898,PASS.4
4899,PASS.4
4901,PASS.3
4902,PASS.3
4903,PASS.3
4904,PASS.0
4905,PASS.5
4906,PASS.4
4907,PASS.4
4908,PASS.0
4909,PASS.5
4910,PASS.2
4911,PASS.2
4912,PASS.0
4913,PASS.5
4914,PASS.4
4915,PASS.4
4916,PASS.0
4917,PASS.3
4918,PASS.3
4919,PASS.3
4920,PASS.0
4921,PASS.5
4922,PASS.4
4923,PASS.4
4924,PASS.0
4925,PASS.5
4926,PASS.0
4927,PASS.3
4932,PASS.3
4933,PASS.3
4934,PASS.3
4935,PASS.3
4936,PASS.2
4937,PASS.5
4938,PASS.2
4939,PASS.2
4940,PASS.2
4941,PASS.2
4942,PASS.2
4943,PASS.2
4945,PASS.5
4947,PASS.4
4948,PASS.1
4950,PASS.1
4951,PASS.1
4952,PASS.1
4953,PASS.5
4954,PASS.1
4955,PASS.4
4956,PASS.1
4957,PASS.1
4958,PASS.1
4959,PASS.1
4960,PASS.0
4961,PASS.5
4962,PASS.4
4963,PASS.4
4965,PASS.3
4966,PASS.3
4967,PASS.3
4968,PASS.0
4969,PASS.5
4970,PASS.0
4971,PASS.4
4972,PASS.0
4973,PASS.5
4974,PASS.0
4975,PASS.2
4976,PASS.0
4977,PASS.5
4978,PASS.4
4979,PASS.4
4980,PASS.0
4981,PASS.3
4983,PASS.3
4984,PASS.0
4985,PASS.5
4986,PASS.0
4987,PASS.4
4988,PASS.0
4989,PASS.5
4990,PASS.0
4991,PASS.5
5000,PASS.2
5001,PASS.5
5002,PASS.2
5003,PASS.2
5004,PASS.2
5005,PASS.2
5006,PASS.2
5007,PASS.2
5008,PASS.1
5009,PASS.5
5011,PASS.4
5012,PASS.1
5013,PASS.3
5014,PASS.1
5015,PASS.3
5016,PASS.1
5017,PASS.5
5018,PASS.1
5019,PASS.4
5020,PASS.1
5021,PASS.1
5022,PASS.1
5023,PASS.1
5032,PASS.0
5033,PASS.5
5034,PASS.4
5035,PASS.4
5036,PASS.0
5037,PASS.2
5038,PASS.0
5039,PASS.2
5040,PASS.0
5041,PASS.5
5042,PASS.4
5043,PASS.4
5044,PASS.0
5045,PASS.3
5047,PASS.3
5048,PASS.0
5049,PASS.5
5050,PASS.4
5051,PASS.4
5052,PASS.0
5053,PASS.5
5054,PASS.0
5055,PASS.2
5064,PASS.2
5065,PASS.5
5066,PASS.2
5067,PASS.2
5068,PASS.2
5069,PASS.2
5070,PASS.2
5071,PASS.2
5073,PASS.5
5074,PASS.4
5075,PASS.4
5076,PASS.1
5077,PASS.1
5078,PASS.1
5079,PASS.1
5080,PASS.1
5081,PASS.5
5082,PASS.1
5083,PASS.4
5084,PASS.1
5085,PASS.1
5086,PASS.1
5087,PASS.1
5088,PASS.0
5089,PASS.5
5090,PASS.4
5091,PASS.4
5092,PASS.0
5093,PASS.3
5094,PASS.3
5095,PASS.3
5096,PASS.0
5097,PASS.5
5098,PASS.4
5099,PASS.4
5100,PASS.0
5101,PASS.5
5102,PASS.0
5103,PASS.2
5104,PASS.0
5105,PASS.5
5106,PASS.4
5107,PASS.4
5108,PASS.0
5109,PASS.3
5110,PASS.0
5111,PASS.3
5112,PASS.0
5113,PASS.5
5114,PASS.4
5115,PASS.4
5116,PASS.0
5117,PASS.5
5118,PASS.0
5119,PASS.3
5121,PASS.5
5122,PASS.4
5123,PASS.4
5125,PASS.3
5126,PASS.3
5127,PASS.3
5129,PASS.5
5130,PASS.2
5131,PASS.2
5132,PASS.2
5133,PASS.2
5134,PASS.2
5135,PASS.2
5137,PASS.5
5138,PASS.1
5139,PASS.4
5140,PASS.1
5141,PASS.3
5142,PASS.1
5143,PASS.3
5145,PASS.5
5146,PASS.1
5147,PASS.4
5148,PASS.1
5149,PASS.5
5150,PASS.1
5151,PASS.1
5153,PASS.5
5154,PASS.4
5155,PASS.4
5156,PASS.0
5157,PASS.3
5158,PASS.3
5159,PASS.3
5160,PASS.0
5161,PASS.5
5162,PASS.0
5163,PASS.4
5164,PASS.0
5165,PASS.5
5166,PASS.0
5167,PASS.2
5168,PASS.0
5169,PASS.5
5170,PASS.4
5171,PASS.4
5172,PASS.0
5173,PASS.3
5174,PASS.0
5175,PASS.3
5176,PASS.0
5177,PASS.5
5178,PASS.0
5179,PASS.4
5180,PASS.0
5181,PASS.5
5182,PASS.0
5183,PASS.3
5185,PASS.5
5186,PASS.4
5187,PASS.4
5189,PASS.3
5190,PASS.3
5191,PASS.3
5193,PASS.5
5194,PASS.2
5195,PASS.2
5196,PASS.2
5197,PASS.2
5198,PASS.2
5199,PASS.2
5201,PASS.5
5202,PASS.1
5203,PASS.4
5204,PASS.1
5205,PASS.3
5206,PASS.1
5207,PASS.3
5209,PASS.5
5210,PASS.1
5211,PASS.4
5212,PASS.1
5213,PASS.5
5214,PASS.1
5215,PASS.1
5217,PASS.5
5218,PASS.4
5219,PASS.4
5220,PASS.0
5221,PASS.3
5222,PASS.3
5223,PASS.3
5224,PASS.0
5225,PASS.5
5226,PASS.0
5227,PASS.4
5228,PASS.0
5229,PASS.5
5230,PASS.0
5231,PASS.2
5232,PASS.0
5233,PASS.5
5234,PASS.4
5235,PASS.4
5236,PASS.0
5237,PASS.3
5238,PASS.0
5239,PASS.3
5240,PASS.0
5241,PASS.5
5242,PASS.0
5243,PASS.4
5244,PASS.0
5245,PASS.5
5246,PASS.0
5247,PASS.2
5249,PASS.5
5250,PASS.4
5251,PASS.4
5253,PASS.3
5254,PASS.3
5255,PASS.3
5256,PASS.2
5258,PASS.2
5259,PASS.2
5260,PASS.2
5261,PASS.2
5262,PASS.2
5263,PASS.2
5265,PASS.5
5266,PASS.4
5267,PASS.4
5268,PASS.1
5269,PASS.3
5270,PASS.1
5271,PASS.3
5272,PASS.1
5273,PASS.5
5274,PASS.1
5275,PASS.1
5276,PASS.1
5277,PASS.5
5278,PASS.1
5279,PASS.1
5281,PASS.5
5282,PASS.4
5283,PASS.4
5284,PASS.0
5285,PASS.3
5286,PASS.3
5287,PASS.3
5288,PASS.0
5289,PASS.5
5290,PASS.0
5291,PASS.2
5292,PASS.0
5293,PASS.5
5294,PASS.0
5295,PASS.2
5297,PASS.5
5298,PASS.4
5299,PASS.4
5300,PASS.0
5301,PASS.3
5302,PASS.0
5303,PASS.3
5304,PASS.0
5305,PASS.5
5306,PASS.0
5307,PASS.4
5308,PASS.0
5309,PASS.5
5310,PASS.0
5311,PASS.2
5313,PASS.5
5314,PASS.4
5315,PASS.4
5317,PASS.3
5318,PASS.3
5319,PASS.3
5320,PASS.2
5322,PASS.2
5323,PASS.2
5324,PASS.2
5325,PASS.2
5326,PASS.2
5327,PASS.2
5329,PASS.5
5330,PASS.1
5331,PASS.4
5332,PASS.1
5333,PASS.3
5334,PASS.1
5335,PASS.3
5336,PASS.1
5337,PASS.5
5338,PASS.1
5339,PASS.1
5340,PASS.1
5341,PASS.5
5342,PASS.1
5343,PASS.1
5345,PASS.5
5346,PASS.4
5347,PASS.4
5348,PASS.0
5349,PASS.3
5350,PASS.3
5351,PASS.3
5352,PASS.0
5353,PASS.5
5354,PASS.0
5355,PASS.2
5356,PASS.0
5357,PASS.5
5358,PASS.0
5359,PASS.2
5361,PASS.5
5362,PASS.4
5363,PASS.4
5364,PASS.0
5365,PASS.3
5366,PASS.0
5367,PASS.3
5368,PASS.0
5369,PASS.5
5370,PASS.0
5371,PASS.4
5372,PASS.0
5373,PASS.5
5374,PASS.0
5375,PASS.5
5377,PASS.5
5378,PASS.4
5379,PASS.4
5381,PASS.3
5382,PASS.3
5383,PASS.3
5384,PASS.2
5386,PASS.2
5387,PASS.2
5388,PASS.2
5389,PASS.2
5390,PASS.2
5391,PASS.2
5393,PASS.5
5394,PASS.1
5395,PASS.4
5396,PASS.1
5398,PASS.1
5399,PASS.3
5400,PASS.1
5401,PASS.5
5402,PASS.1
5403,PASS.1
5404,PASS.1
5405,PASS.5
5406,PASS.1
5407,PASS.1
5409,PASS.5
5410,PASS.4
5411,PASS.4
5413,PASS.3
5414,PASS.3
5415,PASS.3
5416,PASS.0
5417,PASS.5
5418,PASS.2
5419,PASS.2
5420,PASS.0
5422,PASS.2
5423,PASS.2
5425,PASS.5
5426,PASS.4
5427,PASS.4
5428,PASS.0
5429,PASS.3
5430,PASS.0
5431,PASS.3
5432,PASS.0
5433,PASS.5
5434,PASS.0
5435,PASS.4
5436,PASS.0
5437,PASS.5
5438,PASS.0
5439,PASS.1
5443,PASS.4
5445,PASS.3
5447,PASS.3
5449,PASS.2
5450,PASS.2
5451,PASS.2
5452,PASS.2
5453,PASS.2
5454,PASS.2
5455,PASS.2
5456,PASS.1
5457,PASS.5
5458,PASS.1
5459,PASS.4
5460,PASS.1
5461,PASS.5
5462,PASS.1
5463,PASS.1
5464,PASS.1
5465,PASS.5
5466,PASS.1
5467,PASS.1
5468,PASS.1
5469,PASS.5
5470,PASS.1
5471,PASS.1
5472,PASS.0
5473,PASS.5
5474,PASS.4
5475,PASS.4
5476,PASS.3
5477,PASS.3
5478,PASS.3
5479,PASS.3
5480,PASS.0
5481,PASS.5
5482,PASS.2
5483,PASS.2
5484,PASS.0
5485,PASS.2
5486,PASS.2
5487,PASS.2
5488,PASS.0
5489,PASS.5
5490,PASS.4
5491,PASS.4
5492,PASS.0
5493,PASS.5
5494,PASS.0
5495,PASS.3
5496,PASS.0
5497,PASS.5
5498,PASS.0
5499,PASS.4
5500,PASS.0
5501,PASS.5
5502,PASS.0
5503,PASS.1
5507,PASS.4
5509,PASS.3
5511,PASS.3
5513,PASS.2
5514,PASS.2
5515,PASS.2
5516,PASS.2
5517,PASS.2
5518,PASS.2
5519,PASS.2
5520,PASS.1
5521,PASS.5
5522,PASS.1
5523,PASS.4
5524,PASS.1
5525,PASS.5
5526,PASS.1
5527,PASS.1
5528,PASS.1
5529,PASS.5
5530,PASS.1
5531,PASS.1
5532,PASS.1
5533,PASS.5
5534,PASS.1
5535,PASS.1
5536,PASS.0
5537,PASS.5
5538,PASS.4
5539,PASS.4
5540,PASS.0
5541,PASS.3
5542,PASS.3
5543,PASS.3
5544,PASS.0
5545,PASS.5
5546,PASS.2
5547,PASS.2
5548,PASS.0
5549,PASS.5
5550,PASS.2
5551,PASS.2
5552,PASS.0
5553,PASS.5
5554,PASS.4
5555,PASS.4
5556,PASS.0
5557,PASS.5
5558,PASS.0
5559,PASS.3
5560,PASS.0
5561,PASS.5
5562,PASS.0
5563,PASS.4
5564,PASS.0
5565,PASS.5
5566,PASS.0
5567,PASS.1
5570,PASS.4
5571,PASS.4
5573,PASS.3
5574,PASS.3
5575,PASS.3
5577,PASS.2
5578,PASS.2
5579,PASS.2
5581,PASS.2
5582,PASS.2
5583,PASS.2
5584,PASS.1
5585,PASS.5
5587,PASS.4
5588,PASS.1
5589,PASS.5
5590,PASS.1
5591,PASS.1
5592,PASS.1
5593,PASS.5
5594,PASS.1
5595,PASS.1
5596,PASS.1
5597,PASS.5
5598,PASS.1
5599,PASS.1
5600,PASS.0
5601,PASS.5
5602,PASS.4
5603,PASS.4
5604,PASS.0
5605,PASS.3
5606,PASS.3
5607,PASS.3
5608,PASS.0
5609,PASS.5
5610,PASS.2
5611,PASS.2
5612,PASS.0
5613,PASS.5
5614,PASS.2
5615,PASS.2
5616,PASS.0
5617,PASS.5
5618,PASS.4
5619,PASS.4
5620,PASS.0
5621,PASS.5
5622,PASS.3
5623,PASS.3
5624,PASS.0
5625,PASS.5
5626,PASS.4
5627,PASS.4
5628,PASS.0
5629,PASS.5
5630,PASS.0
5631,PASS.4
5634,PASS.4
5635,PASS.4
5637,PASS.3
5638,PASS.3
5639,PASS.3
5641,PASS.2
5642,PASS.2
5643,PASS.2
5645,PASS.2
5646,PASS.2
5647,PASS.2
5648,PASS.1
5649,PASS.5
5651,PASS.4
5652,PASS.1
5653,PASS.5
5654,PASS.1
5655,PASS.1
5656,PASS.1
5657,PASS.5
5658,PASS.1
5659,PASS.1
5660,PASS.1
5661,PASS.5
5662,PASS.1
5663,PASS.1
5664,PASS.0
5665,PASS.5
5666,PASS.4
5667,PASS.4
5668,PASS.3
5669,PASS.3
5670,PASS.3
5671,PASS.3
5672,PASS.0
5673,PASS.5
5674,PASS.2
5675,PASS.2
5676,PASS.0
5677,PASS.2
5678,PASS.2
5679,PASS.2
5680,PASS.0
5681,PASS.5
5682,PASS.4
5683,PASS.4
5684,PASS.0
5685,PASS.5
5686,PASS.3
5687,PASS.3
5688,PASS.0
5689,PASS.5
5690,PASS.0
5691,PASS.4
5692,PASS.0
5693,PASS.5
5694,PASS.0
5695,PASS.1
5698,PASS.4
5699,PASS.4
5701,PASS.3
5702,PASS.3
5703,PASS.3
5706,PASS.2
5707,PASS.2
5709,PASS.2
5710,PASS.2
5711,PASS.2
5712,PASS.1
5713,PASS.5
5715,PASS.4
5716,PASS.1
5718,PASS.1
5719,PASS.1
5720,PASS.1
5721,PASS.5
5722,PASS.1
5724,PASS.1
5725,PASS.5
5726,PASS.1
5727,PASS.1
5728,PASS.0
5729,PASS.5
5730,PASS.4
5731,PASS.4
5732,PASS.3
5733,PASS.3
5734,PASS.3
5735,PASS.3
5736,PASS.0
5737,PASS.5
5738,PASS.4
5739,PASS.4
5740,PASS.0
5741,PASS.2
5742,PASS.2
5743,PASS.2
5744,PASS.0
5745,PASS.5
5746,PASS.4
5747,PASS.4
5748,PASS.0
5749,PASS.5
5750,PASS.3
5751,PASS.3
5752,PASS.0
5753,PASS.5
5754,PASS.4
5755,PASS.4
5756,PASS.0
5757,PASS.5
5758,PASS.0
5759,PASS.3
5762,PASS.4
5763,PASS.4
5765,PASS.3
5766,PASS.3
5767,PASS.3
5769,PASS.5
5770,PASS.2
5771,PASS.2
5773,PASS.2
5774,PASS.2
5775,PASS.2
5777,PASS.5
5778,PASS.4
5779,PASS.4
5781,PASS.5
5782,PASS.1
5783,PASS.1
5785,PASS.5
5786,PASS.1
5787,PASS.4
5789,PASS.5
5790,PASS.1
5791,PASS.1
5792,PASS.0
5793,PASS.5
5794,PASS.4
5795,PASS.4
5796,PASS.3
5797,PASS.3
5798,PASS.3
5799,PASS.3
5800,PASS.0
5801,PASS.5
5802,PASS.2
5803,PASS.2
5804,PASS.0
5805,PASS.2
5806,PASS.2
5807,PASS.2
5808,PASS.0
5809,PASS.5
5810,PASS.4
5811,PASS.4
5812,PASS.0
5813,PASS.5
5814,PASS.3
5815,PASS.3
5816,PASS.0
5817,PASS.5
5818,PASS.4
5819,PASS.4
5820,PASS.0
5821,PASS.5
5822,PASS.0
5823,PASS.1
5826,PASS.4
5827,PASS.4
5828,PASS.3
5829,PASS.3
5830,PASS.3
5831,PASS.3
5834,PASS.2
5835,PASS.2
5836,PASS.2
5837,PASS.2
5838,PASS.2
5839,PASS.2
5842,PASS.1
5843,PASS.4
5844,PASS.1
5845,PASS.5
5846,PASS.1
5847,PASS.3
5850,PASS.1
5851,PASS.4
5852,PASS.1
5853,PASS.5
5854,PASS.1
5855,PASS.1
5858,PASS.4
5859,PASS.4
5861,PASS.3
5862,PASS.3
5863,PASS.3
5866,PASS.0
5867,PASS.2
5868,PASS.0
5870,PASS.0
5871,PASS.2
5874,PASS.4
5875,PASS.4
5876,PASS.0
5877,PASS.5
5878,PASS.0
5879,PASS.3
5882,PASS.0
5883,PASS.4
5884,PASS.0
5885,PASS.5
5886,PASS.0
5887,PASS.4
5890,PASS.4
5891,PASS.4
5893,PASS.3
5894,PASS.3
5895,PASS.3
5896,PASS.2
5897,PASS.5
5898,PASS.2
5899,PASS.2
5900,PASS.2
5901,PASS.2
5902,PASS.2
5903,PASS.2
5906,PASS.1
5907,PASS.4
5908,PASS.1
5909,PASS.3
5910,PASS.1
5911,PASS.3
5912,PASS.1
5913,PASS.5
5914,PASS.1
5915,PASS.1
5916,PASS.1
5917,PASS.5
5918,PASS.1
5919,PASS.1
5922,PASS.4
5923,PASS.4
5924,PASS.0
5925,PASS.3
5926,PASS.3
5927,PASS.3
5928,PASS.0
5929,PASS.5
5930,PASS.0
5931,PASS.2
5932,PASS.0
5933,PASS.5
5934,PASS.0
5935,PASS.2
5938,PASS.4
5939,PASS.4
5940,PASS.0
5941,PASS.3
5942,PASS.0
5943,PASS.3
5944,PASS.0
5945,PASS.5
5946,PASS.0
5947,PASS.4
5948,PASS.0
5949,PASS.5
5950,PASS.0
5951,PASS.5
