bit_index,row_id,keep_mask,ambiguous_outputs
5717,89,21,LEAF.1|PASS.5
5723,89,27,PASS.1|PASS.4
5760,90,0,CAP.0|D0.0|D1.0|LEAF.0|PASS.0
5761,90,1,D0.5|D1.5|PASS.5
5764,90,4,CAP.3|D0.3|PASS.3
5768,90,8,CAP.2|PASS.2
5772,90,12,CAP.2|PASS.2
5776,90,16,CAP.1|LEAF.1|PASS.1
5780,90,20,CAP.1|PASS.1
5784,90,24,CAP.1|PASS.1
5788,90,28,CAP.1|PASS.1
5824,91,0,CAP.0|D0.0|D1.0|LEAF.0|PASS.0
5825,91,1,CAP.5|LEAF.5|PASS.5
5832,91,8,CAP.2|D0.2|D1.2|LEAF.2|PASS.2
5833,91,9,CAP.5|LEAF.5|PASS.2|PASS.5
5840,91,16,CAP.1|D0.1|PASS.1
5841,91,17,CAP.5|PASS.5
5848,91,24,CAP.1|D0.1|PASS.1
5849,91,25,CAP.5|PASS.5
5856,91,32,CAP.0|PASS.0
5857,91,33,CAP.5|PASS.5
5860,91,36,PASS.0|PASS.3
5864,91,40,CAP.0|PASS.0
5865,91,41,CAP.5|PASS.5
5869,91,45,PASS.2|PASS.5
5872,91,48,CAP.0|PASS.0
5873,91,49,CAP.5|PASS.5
5880,91,56,CAP.0|PASS.0
5881,91,57,CAP.5|PASS.5
5888,92,0,CAP.0|D0.0|D1.0|LEAF.0|PASS.0
5889,92,1,CAP.5|LEAF.5|PASS.5
5892,92,4,D0.3|D1.3|PASS.3
5904,92,16,CAP.1|D0.1|PASS.1
5905,92,17,CAP.5|PASS.5
5920,92,32,CAP.0|PASS.0
5921,92,33,CAP.5|PASS.5
5936,92,48,CAP.0|PASS.0
5937,92,49,CAP.5|PASS.5
