batch_index,time_a,time_b,pair_a,pair_b,face_a,mixed_with_wall,batch_events
1747,2862242799441543695963623/1624353654541057654899,4132035357740302772839697/4873060963623172964697,I2,I3,W,false,pair:I2:I3:W
1750,8761299779168523460335681/4949639932237691892949,4175261096557072892408493/4949639932237691892949,I2,O2,NE,false,pair:I2:O2:NE
1753,1091040072061976504684639/615108402385637494859,518349749172331130485107/615108402385637494859,O0,O1,W,false,pair:O0:O1:W
1755,3577993727093961781581931/2041069258118023861063,1757709521632134542596751/2041069258118023861063,I3,O2,E,false,pair:I3:O2:E
1756,8375775456884004447863359/4704122692373764880299,3972844710435974627464659/4704122692373764880299,I3,O0,E,false,pair:I3:O0:E
1759,8561060751428961455668865/4824368704460996130837,4101936672500817094917101/4824368704460996130837,O0,O2,SE,false,pair:O0:O2:SE
1762,8968473166894561016831657/5047024450562045560669,4306293964279088926459125/5047024450562045560669,I2,O0,S,false,pair:I2:O0:S
1771,5663830384833476289886733/3159671081759631750289,2715992730607421059746441/3159671081759631750289,I3,O0,SE,false,pair:I3:O0:SE
1781,8809134181517446745379289/4852255413913338225229,4167009757389667633913957/4852255413913338225229,I2,O2,W,false,pair:I2:O2:W
1782,775858445059698820402135/429602273715999798563,371968909537922352911243/429602273715999798563,I3,O2,NW,false,pair:I3:O2:NW
1783,6272690715949469018647757/3486330329826602401361,3035532299869560069809737/3486330329826602401361,I2,I3,SW,false,pair:I2:I3:SW
1787,2181363051332580134032791/1200234313308383322595,207885076028633850442255/240046862661676664519,I2,I3,SW,false,pair:I2:I3:SW
1789,628695382772823673957473/350284454918194482037,309322273902829890544717/350284454918194482037,I2,I3,SW,false,pair:I2:I3:SW
1792,5416682493767074449782783/2980363515719257276523,2597636640708750151235731/2980363515719257276523,O0,O1,SW,false,pair:O0:O1:SW
1793,7305536342488582381342311/4027707591045406171891,3522962825196229955574491/4027707591045406171891,I2,O1,N,false,pair:I2:O1:N
1794,13848410210421579580845263/7615877697421241494907,6637999549123774462059811/7615877697421241494907,I2,I3,SW,false,pair:I2:I3:SW
1801,3705504159241295581288273/2042548836859613698341,1807473166916468053933181/2042548836859613698341,I2,O2,W,false,pair:I2:O2:W
1803,376144517036397519728277/206162573805817479097,181424049799381613666417/206162573805817479097,I3,O1,NE,false,pair:I3:O1:NE
1804,10696922403587412514209625/5837332426466273238477,5114847217917466644299749/5837332426466273238477,O0,O2,SE,false,pair:O0:O2:SE
1805,6924756206337586323268069/3775899255309358058825,3309174991284304145410433/3775899255309358058825,I2,I3,S,false,pair:I2:I3:S
1813,11225244598471531509730213/6107149947127976319497,5380230481544020714057793/6107149947127976319497,I2,O1,SE,false,pair:I2:O1:SE
1817,9117501700750385723422405/4941524601218667189161,4363592202345641010588897/4941524601218667189161,I2,I3,N,false,pair:I2:I3:N
1819,1250167562093001677079043/681964609203937669311,608318610407980273662023/681964609203937669311,I2,I3,N,false,pair:I2:I3:N
1823,5109002460300442839398595/2765342593633708510847,2450573554571419671103495/2765342593633708510847,O0,O2,SW,false,pair:O0:O2:SW
1826,26870637097327019814655361/14544783056927912434453,12916939105687090864129773/14544783056927912434453,I2,O2,SE,false,pair:I2:O2:SE
1830,21751160478688934184296095/11743790465345471028107,10452777710649045871987379/11743790465345471028107,I2,O1,NW,false,pair:I2:O1:NW
1833,12294702103203757404483501/6592004196196709960369,5823516798168437170126761/6592004196196709960369,I2,I3,SW,false,pair:I2:I3:SW
1835,12552959937355094324696889/6767228073103995921197,6046258195379475371838021/6767228073103995921197,O1,O2,NE,false,pair:O1:O2:NE
1838,11837230734122848349672153/6363860698264785205069,5699591967041921015106917/6363860698264785205069,I3,O1,N,false,pair:I3:O1:N
1841,43390075469055362565490741/23255832356790321826265,20810028155432144814664081/23255832356790321826265,I2,I3,NW,false,pair:I2:I3:NW
1844,18902008009314237295496549/10121434593052043402953,11491005009655014002087/12795745376804100383,O0,O2,S,false,pair:O0:O2:S
1845,5507495067187952450532007/2918263546983373519923,7750725497839858272067153/8754790640950120559769,I2,O1,NW,false,pair:I2:O1:NW
1847,744510274717410129636763/399827289283160979511,4699528134791541204447219/5197754760681092733643,I2,O1,NW,false,pair:I2:O1:NW
1853,23761317402483971764243363/12609022216615618718431,11294791462636934107214183/12609022216615618718431,I2,O1,NW,false,pair:I2:O1:NW
1854,24396774984352898788729339/13001592931892477318167,11723410737576265114885343/13001592931892477318167,O0,O2,SE,false,pair:O0:O2:SE
1857,5752107542727442611011267/3041042691085777226879,2719687216070512388068871/3041042691085777226879,I3,O1,E,false,pair:I3:O1:E
1859,4184465180557309895093377/2218372455216018062869,1999197240943213887869421/2218372455216018062869,I3,O1,NE,false,pair:I3:O1:NE
1860,5100325468464162515330933/2702589016627654097433,2435267478535669227632593/2702589016627654097433,I2,O2,S,false,pair:I2:O2:S
1864,62034172243359995600127559/32797120018863800961107,29662780008607743954765115/32797120018863800961107,I3,O2,E,false,pair:I3:O2:E
1867,74079458921698241752389883/39137455670592135517975,1417442351748284612372151/1565498226823685420719,O0,O2,NW,false,pair:O0:O2:NW
1871,76036611164135908737249867/40213046551128034362023,36646253590508878615936751/40213046551128034362023,I3,O1,NE,false,pair:I3:O1:NE
1873,68655793997576988575444869/36149322978480863812457,32810500109112376819750561/36149322978480863812457,I2,O0,SW,false,pair:I2:O0:SW
1875,68105905411709845234948119/35816744683687926961763,32543217956306354403396299/35816744683687926961763,I2,O1,W,false,pair:I2:O1:W
1876,37302062964351532209738061/19541443068223826394321,17664890793487188993339593/19541443068223826394321,O0,O1,NE,false,pair:O0:O1:NE
1881,118642057631814848285605291/62178722381315606839687,56772717516261007755146959/62178722381315606839687,O0,O1,E,false,pair:O0:O1:E
1883,29549825526447199662083491/15504446842376731661535,42578029491330380437774901/46513340527130194984605,I2,O2,NW,false,pair:I2:O2:NW
1889,5697500852523251025369107/2980969735263963510799,13657089783604277231599987/14904848676319817553995,I2,O0,SE,false,pair:I2:O0:SE
1890,47106769937685712845977191/24692208449115023403763,22693147170325472608019163/24692208449115023403763,I3,O2,W,false,pair:I3:O2:W
1892,102192946734625600312126521/53369048042193173896237,48991446991466809108233029/53369048042193173896237,O1,O2,NW,false,pair:O1:O2:NW
1893,8101461625348563842494543/4187282067310546876155,8347095353289762333189581/9212020548083203127541,I2,O1,N,false,pair:I2:O1:N
1900,25203548113548745604590143/13098527130820736483243,12057278006955504593706451/13098527130820736483243,I3,O2,SW,false,pair:I3:O2:SW
1901,93945687100747704690096137/48742692840097730849853,134278428117586652763592831/146228078520293192549559,I2,O0,NE,false,pair:I2:O0:NE
1902,238519938487177969505343271/124201134972078484257459,12759764088598804053643395/13800126108008720473051,O0,O2,NW,false,pair:O0:O2:NW
1906,18156390147756986353047595/9370594545619298168327,60147752131238146698935081/65594161819335087178289,O1,O2,NE,false,pair:O1:O2:NE
1907,118925096974553921002412451/61693050631336949453023,57017240524300380911101799/61693050631336949453023,O0,O1,NW,false,pair:O0:O1:NW
1912,385408115070162199215699459/198731649940733962450111,183763650452883816850578503/198731649940733962450111,I3,O1,W,false,pair:I3:O1:W
1913,325222518340601626389264917/167903784012221660016953,155660494180030679994336753/167903784012221660016953,O0,O1,E,false,pair:O0:O1:E
1916,172852707667264454783633259/89079428849041351110215,82692613620994417602452879/89079428849041351110215,I2,I3,E,false,pair:I2:I3:E
1918,120051071561869283681483779/62143722853980550869695,24911544914875034935417667/26633024080277378944155,O0,O2,SW,false,pair:O0:O2:SW
1920,283337282740962349155812151/146269943493724474986499,409922635847668049388033601/438809830481173424959497,I2,O2,N,false,pair:I2:O2:N
1921,934607920378607226128296787/481797310434627336662095,449605915900098031532474199/481797310434627336662095,O0,O1,E,false,pair:O0:O1:E
1922,602297920130778824894840131/309655431967943419161855,288352319811254661242630791/309655431967943419161855,O0,O2,W,false,pair:O0:O2:W
1930,63904901471116118523724015/32783606063163041760283,30783742937152950771373763/32783606063163041760283,O1,O2,NW,false,pair:O1:O2:NW
1932,2211301051166104657547537653/1131639272235327033912729,353309531055698748373992731/377213090745109011304243,I2,O2,NW,false,pair:I2:O2:NW
1934,1577481309270965333298111187/807540420829404456384975,758389699803490886175842519/807540420829404456384975,I3,O1,N,false,pair:I3:O1:N
1938,191896087061816278335642225/97855165448105888008901,828503850048439183135439365/880696489032952992080109,O0,O2,NW,false,pair:O0:O2:NW
1940,1788976886488223493259779295/910683385890558231254731,855475742884598397638691827/910683385890558231254731,I3,O0,W,false,pair:I3:O0:W
1943,2654176954777434517805301003/1352595158580095836570727,1274657312916318440590267055/1352595158580095836570727,I2,O0,SW,false,pair:I2:O0:SW
1945,90135933585313074331620149/45803024460298428412121,2198504836844150460660589795/2335954247475219849018171,I2,I3,E,false,pair:I2:I3:E
1947,770620759959651059162991741/391827585472711619952577,370297369755956915301577785/391827585472711619952577,I2,O2,W,false,pair:I2:O2:W
1951,156829304127084830747319661/79501009599833201060721,225089209394189693553979195/238503028799499603182163,I2,O2,W,false,pair:I2:O2:W
1952,892802136571792659013218283/453101049737684559855815,428950616391771802660477967/453101049737684559855815,I2,O1,E,false,pair:I2:O1:E
1959,2302749856469674989436942003/1163137108178041956690735,1107810097615688921209517879/1163137108178041956690735,I3,O0,S,false,pair:I3:O0:S
1960,9497105595880743425819343983/4789042772020021211850139,4553163082716311433556995139/4789042772020021211850139,O0,O1,SW,false,pair:O0:O1:SW
1964,4891605882941393446945459977/2462768555663937298468669,2337542887484933591137959381/2462768555663937298468669,I3,O0,S,false,pair:I3:O0:S
1966,10467397198625000501216065333/5263614387917229375677657,5007991053281092896755428497/5263614387917229375677657,I3,O2,NW,false,pair:I3:O2:NW
1968,6359334291768706307803191041/3193443985018217574365845,3035190819947958889464638061/3193443985018217574365845,I3,O1,SW,false,pair:I3:O1:SW
1969,6318396282563134444500696917/3181429089418760255831929,3036843380946565326277378609/3181429089418760255831929,I2,I3,W,false,pair:I2:I3:W
1971,5947851516155279234357886949/2987862272464852494418761,2846339883782461627416768385/2987862272464852494418761,I3,O2,NW,false,pair:I3:O2:NW
1973,6297852196933571996635687061/3168821525367054931673529,3030008695231815177570472561/3168821525367054931673529,O1,O2,N,false,pair:O1:O2:N
1975,55929018033054206445933331/27867508873274806963983,79026713318078703218017349/83602526619824420891949,O1,O2,N,false,pair:O1:O2:N
1978,5858853810426569067055895665/2935171855327173201546437,2801561261964601298599043869/2935171855327173201546437,I2,I3,W,false,pair:I2:I3:W
1981,1127746689474383168895716961/565788096621746265625973,542629771442441420795387469/565788096621746265625973,I2,O0,SW,false,pair:I2:O0:SW
1984,178780726280703239360754221/89411543244589110771505,1459062446599311281920578233/1519996235158014883115585,I3,O0,E,false,pair:I3:O0:E
1987,4802876023003550989316567943/2410694891156906346749587,2331518697241569659019200891/2410694891156906346749587,I3,O2,NE,false,pair:I3:O2:NE
1988,1377754003466544184950656465/688766587782899415011749,662685849495915551840137469/688766587782899415011749,I3,O1,SW,false,pair:I3:O1:SW
1992,3587051632007217086303925235/1786334477319830054031727,12030409899764250937296572481/12504341341238810378222089,I3,O0,E,false,pair:I3:O0:E
1996,18474176659723367668640458877/9207135395746981578296257,1272293298250804065908968895/1315305056535283082613751,I3,O1,NW,false,pair:I3:O1:NW
1997,18221849160146569607534591699/9070821691730117810095567,8766353550183140174336429271/9070821691730117810095567,I3,O0,SE,false,pair:I3:O0:SE
2001,9027307694995029488581438893/4471826175885943944110257,4316621495723427205732394409/4471826175885943944110257,I3,O0,SE,false,pair:I3:O0:SE
2005,22601167727195826587635632163/11193673327631980420243807,10873829764905298134837834727/11193673327631980420243807,O1,O2,S,false,pair:O1:O2:S
2009,29319176015227492163214830437/14483451649917759099868361,14068256846027159366142539009/14483451649917759099868361,I3,O1,SW,false,pair:I3:O1:SW
2011,34866257633625877320644915765/17119642923543519256427481,16570104400453766595838266257/17119642923543519256427481,I3,O0,S,false,pair:I3:O0:S
2014,51039366639314780081599184051/25168115981285998381639983,8178567350597281239526932925/8389371993761999460546661,I2,O2,SW,false,pair:I2:O2:SW
2018,12347788257252513528029451679/6069186108057634201427595,5934373284276897951301154227/6069186108057634201427595,O1,O2,NW,false,pair:O1:O2:NW
2019,50328689924671456440029015365/24753131744015451375979561,24243627079070925925992636769/24753131744015451375979561,I3,O1,SW,false,pair:I3:O1:SW
2021,20276420876590209308158462499/9951184680567267776826207,3240416901838127961478131533/3317061560189089258942069,O1,O2,NW,false,pair:O1:O2:NW
2022,58263024966581807688588870467/28543563769646361916975871,27831269384987299088802316423/28543563769646361916975871,I3,O2,W,false,pair:I3:O2:W
2029,26170050368536106343185620615/12810556285932419528844691,12588606408278318715777521787/12810556285932419528844691,O0,O2,NE,false,pair:O0:O2:NE
2031,79743193950601097911340542663/38972550413111583529682643,12772754885560981956765265897/12990850137703861176560881,I2,O2,SW,false,pair:I2:O2:SW
2037,95793295871766134899795870573/46552153053763468355242353,15301803475263405680474896419/15517384351254489451747451,I2,I3,SW,false,pair:I2:I3:SW
2040,357282669245451086923771228249/173746890433561679544427213,171747654053722105111754579173/173746890433561679544427213,O1,O2,S,false,pair:O1:O2:S
2042,134568138819129129997967900957/65296815827892433982652641,64349792418495802755230596185/65296815827892433982652641,O1,O2,S,false,pair:O1:O2:S
2044,62955329654442443117204543747/30555079824060443791741887,90465437008563733443606661589/91665239472181331375225661,I2,O0,NW,false,pair:I2:O0:NW
2049,9061852744854606357960311151/4385745613433168884797083,4344565462120117993999699267/4385745613433168884797083,I3,O0,NW,false,pair:I3:O0:NW
2050,76271542753572552292721407253/36950456868866225103226937,36748192784367980355862226161/36950456868866225103226937,I3,O2,SW,false,pair:I3:O2:SW
2055,286706718449903368981516563681/138094072886712324497210869,137073065944640386981791269581/138094072886712324497210869,I2,I3,N,false,pair:I2:I3:N
2059,209322137247265006368007109781/100949633374741789029868985,101036033091416263831904982641/100949633374741789029868985,I3,O2,NW,false,pair:I3:O2:NW
2060,454199797375570676149636354023/218622159689423322476462707,218266271303266419230780538459/218622159689423322476462707,I3,O1,SW,false,pair:I3:O1:SW
2064,311295773965390298520270603083/149060580334384968873551783,148597372450959747134990433263/149060580334384968873551783,I2,O0,NE,false,pair:I2:O0:NE
2065,152901035846209025610614656015/73323703241175011675348411,73259826900158400555365266275/73323703241175011675348411,I2,O1,SW,false,pair:I2:O1:SW
2067,269929036971129576021938618037/128753621848085515748917849,127776038975250620558586568209/128753621848085515748917849,I3,O0,S,false,pair:I3:O0:S
2068,36991661775026440203408005133/17703896306287946386172561,123620601673964728510066766783/123927274144015624703207927,I2,O0,NE,false,pair:I2:O0:NE
2069,798858963730944956245090194475/381854426819130726157605383,380325516600097935589171219279/381854426819130726157605383,I2,O1,S,false,pair:I2:O1:S
2074,669184885025425765996108459603/319956793031159772340284239,321144218109048262923239884375/319956793031159772340284239,O0,O1,SW,false,pair:O0:O1:SW
2077,68569850573276757364148305169/32788996356513876331450853,165421336939039599920965766193/163944981782569381657254265,I3,O2,W,false,pair:I3:O2:W
2082,603161095630266301702948597109/286901453332122405480790041,864834988446370631990467285363/860704359996367216442370123,I2,I3,NE,false,pair:I2:I3:NE
2086,3192021758709902474865904012723/1516484287126644743071387183,1531472096359670552773926847031/1516484287126644743071387183,I3,O2,W,false,pair:I3:O2:W
2088,967992747874413555259560770997/456763268767429395311537497,458898346717017780046322266385/456763268767429395311537497,I2,I3,SE,false,pair:I2:I3:SE
2090,364421014204148485090902488317/172161471373319659377201729,57936887138819787468194249619/57387157124439886459067243,I3,O1,SE,false,pair:I3:O1:SE
2093,48557219047962360515596550377/23018373222045805870347933,23442164542246318232097053237/23018373222045805870347933,O0,O1,W,false,pair:O0:O1:W
2100,2588496211031296026756741917513/1221110982197837511191625853,1241126495113982287585638991125/1221110982197837511191625853,I2,O0,SW,false,pair:I2:O0:SW
2103,3691833844113533838267484174281/1739789834909542351868675837,1778037683328646054629065824149/1739789834909542351868675837,I2,I3,W,false,pair:I2:I3:W
2104,7764632606895433726299552703171/3654271437878409916667232383,3732369216513935849731507743239/3654271437878409916667232383,I3,O2,NW,false,pair:I3:O2:NW
2107,1260664001863473543950051286337/590220460999251507868982741,600720420017442640821830194093/590220460999251507868982741,O1,O2,NW,false,pair:O1:O2:NW
2115,2203813331442311943098435056097/1029792314254133347344826101,351623267363221115369025180655/343264104751377782448275367,I3,O2,NW,false,pair:I3:O2:NW
2116,4454781948872477672936475269389/2079294679087699244744720273,2126756431950272916728931876233/2079294679087699244744720273,O0,O1,E,false,pair:O0:O1:E
2118,817458161333211319425057575803/379387610830923877554725783,1926175125996942524775202517467/1896938054154619387773628915,I3,O0,E,false,pair:I3:O0:E
2119,10890434377516223657123390005097/5086311672894905831728789277,5216000192080434529706284308149/5086311672894905831728789277,I3,O2,NW,false,pair:I3:O2:NW
2122,18555141175797657434000583318007/8654151892565952866594786755,8875398802949919027343096248107/8654151892565952866594786755,I2,O2,S,false,pair:I2:O2:S
2125,4511390243934860321559977020385/2115083179303172895622684917,2196540172505056589054309060045/2115083179303172895622684917,I3,O1,NE,false,pair:I3:O1:NE
2126,8763406001859369857103408605643/4078199225774247746535952423,4193114711543398709883072389231/4078199225774247746535952423,I3,O2,SW,false,pair:I3:O2:SW
2127,12961533872806536515451379802309/6038602897231857082053854633,18657401808909547184167405579427/18115808691695571246161563899,I2,O1,SE,false,pair:I2:O1:SE
2128,17304562311577264873773506401837/8058145812108954712581862193,8297683346026664537044247127081/8058145812108954712581862193,O0,O2,NW,false,pair:O0:O2:NW
2131,14715006989723604903869213387081/6832681428492680158196340349,7040563498153691891670649809685/6832681428492680158196340349,O0,O1,N,false,pair:O0:O1:N
2136,24379249003332189817696611311903/11338028072721042170715443211,11756948302098229918310183377715/11338028072721042170715443211,O1,O2,W,false,pair:O1:O2:W
2138,1624117861079943682356061702949/753341111856035960313991049,779760918812058713516797950401/753341111856035960313991049,O1,O2,SW,false,pair:O1:O2:SW
2139,33094511799186923554239253271/15342773382509598066247011,20759935262337161680295702183/20063626730974089778938399,I2,I3,SE,false,pair:I2:I3:SE
2142,6618035858962940215018191530035/3047065297980367729620843183,3136298264094830842938553764535/3047065297980367729620843183,I2,O0,S,false,pair:I2:O0:S
2145,8064538398946046583049814082935/3751915279956088540210618179,1308874908823132409552502019129/1250638426652029513403539393,O0,O1,N,false,pair:O0:O1:N
2147,12626204930554256760613909205061/5845160182723260446218169129,6079374485708499407271939311713/5845160182723260446218169129,I2,O1,SW,false,pair:I2:O1:SW
2151,16951530121215806472190911188957/7823581906736373165945034401,742216461834794985455756766955/711234718794215742358639491,I3,O0,S,false,pair:I3:O0:S
2153,10777499125231977280509302253953/4936652610327636204256149269,5114215388603491100436713409261/4936652610327636204256149269,O0,O1,NE,false,pair:O0:O1:NE
2156,8796960346247371806786601530013/4053973447193491389536440417,4239587017561268965723165544409/4053973447193491389536440417,O0,O1,NE,false,pair:O0:O1:NE
2158,29348344202428047028299337687427/13456916634455486245978670655,14013148369835598016422037758407/13456916634455486245978670655,I2,O1,W,false,pair:I2:O1:W
2164,1180975141723964929093588203037/532939189066723887448463841,1640261166521555342693536524299/1598817567200171662345391523,I2,O1,N,false,pair:I2:O1:N
2166,6550087920728667704229777133277/3010973291833683832602640801,3188731143196310413604400207641/3010973291833683832602640801,I3,O1,NW,false,pair:I3:O1:NW
2168,27346108867701308707213503485287/12523230535064988588782056947,13204303327297516866592424302043/12523230535064988588782056947,O0,O1,S,false,pair:O0:O1:S
2172,82560134032467107315729976925831/37531184923172360206979655059,39324317922247289589045209962619/37531184923172360206979655059,I3,O0,NW,false,pair:I3:O0:NW
2174,4048140777682352755619002854485/1846912788527550152001581177,1947623563119265651538828323633/1846912788527550152001581177,I3,O0,NW,false,pair:I3:O0:NW
2179,172990715304614098826820400404757/78570635570085178561410120761,82972981729827637383504398072049/78570635570085178561410120761,O0,O1,E,false,pair:O0:O1:E
2184,155264394254981233592804409618571/70279478853115921082270105063,74407846429178102170659311632431/70279478853115921082270105063,O1,O2,W,false,pair:O1:O2:W
2186,188991603075857873715821891568925/85704432945819054859342992609,30363859186497249327292282365299/28568144315273018286447664203,I2,O0,NW,false,pair:I2:O0:NW
2187,55426970194628304000447536718745/25107604066728843624853223181,26644751023984022019087992729381/25107604066728843624853223181,I2,O2,SE,false,pair:I2:O2:SE
2188,2181085180177022819064550353737/981732221406421309337993341,15487426536444340094475123821627/14725983321096319640069900115,I2,O0,NW,false,pair:I2:O0:NW
2189,38552394859712165895388200694877/17445937839467471382485013793,55494317073986740550191705172939/52337813518402414147455041379,I3,O1,NW,false,pair:I3:O1:NW
2193,67624774266050038870663458903979/30555472599435675710078804871,10809951658020690096377601431621/10185157533145225236692934957,I2,O0,NW,false,pair:I2:O0:NW
2195,247490210360520383252878426363141/111697452851395317567974731497,118469472015671269783996970962465/111697452851395317567974731497,I2,O1,SE,false,pair:I2:O1:SE
2200,248596636274274102054707945114343/112011634557098700657694742899,119036986965472928675896734932315/112011634557098700657694742899,I3,O1,NW,false,pair:I3:O1:NW
2204,207435773751443793649204565949373/93345937878305579777422770177,33194645449155732994843698671827/31115312626101859925807590059,I2,O0,SW,false,pair:I2:O0:SW
2207,169571582975965925590738224609739/76192846517614213327663538215,81276891060561628490741974118511/76192846517614213327663538215,I2,I3,E,false,pair:I2:I3:E
2209,97122614184691876307139199443245/43604176985205039377715419697,15510801976906237294302841980515/14534725661735013125905139899,I2,O0,SW,false,pair:I2:O0:SW
2212,18052242043079842934661330163191/8092842296947212322419849667,8663292639449602075165321478955/8092842296947212322419849667,O0,O1,N,false,pair:O0:O1:N
2218,280836285529616099430276419981111/125449182960124222134186724355,26865247267515692934111941451951/25089836592024844426837344871,I3,O1,W,false,pair:I3:O1:W
2222,39121236516374943386723009550475/17538790858788831616760743399,18971840846380482207565882935343/17538790858788831616760743399,I3,O1,SW,false,pair:I3:O1:SW
2223,102661472183135024460031122924361/46146669433255438685694875773,50110891645192396122602687716629/46146669433255438685694875773,I2,O2,E,false,pair:I2:O2:E
2226,52149322896243750837333522588235/23203194212207191036330717863,24986595655920328623918904241903/23203194212207191036330717863,O1,O2,SE,false,pair:O1:O2:SE
2231,56689965593013548884672383741503/25068354008486202042284626859,26806175056110196249805673157075/25068354008486202042284626859,O1,O2,S,false,pair:O1:O2:S
2232,235151291947809275029930560030287/104054795773728381310383015163,111644291449308098685347757818019/104054795773728381310383015163,I3,O1,SW,false,pair:I3:O1:SW
2235,857987056155362978066316839877021/380028806756984405325403513697,410395563117422654651848198851289/380028806756984405325403513697,O1,O2,W,false,pair:O1:O2:W
2237,172804102032121571855417776118081/76781684958658778871006333397,83409027036458828450262892601261/76781684958658778871006333397,O0,O2,S,false,pair:O0:O2:S
2240,107111711443770780130124080280521/47433959708594158862687105789,51414722294880316005133723034517/47433959708594158862687105789,I2,O0,S,false,pair:I2:O0:S
2245,60355239212658479686779755657317/26498026258762393148302337481,28591675344133378117973684338177/26498026258762393148302337481,I2,O0,SW,false,pair:I2:O0:SW
2250,124620267522580554081227498489581/54972698127717498831308870385,180081121364080709867550960693691/164918094383152496493926611155,I3,O2,N,false,pair:I3:O2:N
2252,249513392750562620625818087139315/109491165378446353530220352879,118819064643991290770685752094583/109491165378446353530220352879,I2,O2,N,false,pair:I2:O2:N
2256,88467733499420976704947482947285/38741862422916244067162006777,210225450081339730956978817116789/193709312114581220335810033885,O0,O2,E,false,pair:O0:O2:E
2258,369364550204734637055003118602095/162341069278986906486124694683,177428086695615053569671516183363/162341069278986906486124694683,I3,O1,S,false,pair:I3:O1:S
2259,255267753245554024202130359803029/111982701953333395332740335033,122374964733833828817024741619313/111982701953333395332740335033,O0,O2,E,false,pair:O0:O2:E
2262,245017140387555595437138710272667/106914140274280763522418436407,38722009991841878157602102528085/35638046758093587840806145469,I3,O2,N,false,pair:I3:O2:N
2264,585699584399346460806208454743765/256578152392623402301787024633,280770401523993311996156041135025/256578152392623402301787024633,I2,O2,W,false,pair:I2:O2:W
2265,245755156538286223699288060363483/107870565620371490851012040311,118476170227980084961328565550143/107870565620371490851012040311,O0,O1,SW,false,pair:O0:O1:SW
2267,936542738099162318401494029774815/409450443355324202037834114507,448286984812499601605945563521779/409450443355324202037834114507,I2,O0,W,false,pair:I2:O0:W
2270,38094560406246792349488546101923/16371287225097071122254448095,52622294916322891153782957104437/49113861675291213366763344285,O0,O2,W,false,pair:O0:O2:W
2275,305069937513502877486663839764781/132919432680647109773694093873,48677791442235927432748251813475/44306477560215703257898031291,O0,O2,S,false,pair:O0:O2:S
2276,833045250305835630709907950290517/363835642023429769608081773177,401384703763862718152450324364593/363835642023429769608081773177,I2,O1,SE,false,pair:I2:O1:SE
2277,310910159384684434190379554486705/135579144802060307856254663429,149362317448913833126484904066909/135579144802060307856254663429,I3,O1,W,false,pair:I3:O1:W
2280,307990492967237571474243811801/134752397598636619626768973,23743695840087184868982988691131/21425631218183222520656266707,I2,O2,NE,false,pair:I2:O2:NE
2284,631043856068158408987838499305837/273248606752921709134633580401,300241589427771371565022389069417/273248606752921709134633580401,I3,O2,NE,false,pair:I3:O2:NE
2286,2507913667778319078743586155074451/1086723475565283556272161560975,48059443860886691517196745051695/43468939022611342250886462439,I3,O1,E,false,pair:I3:O1:E
2289,681535708853089954556350507756775/295985804696673263622552150899,329179680042460118128867259766619/295985804696673263622552150899,I2,O2,SW,false,pair:I2:O2:SW
2290,488837412768645441002804374836085/210585994431417777879055586841,231539505469713094642252915717073/210585994431417777879055586841,O0,O1,W,false,pair:O0:O1:W
2292,3376895037732811131368570102765071/1461615146163582089377261481915,1619253623541989146610469763724643/1461615146163582089377261481915,O0,O1,W,false,pair:O0:O1:W
2295,78978004679876508158080267052345/34267953311881811495840319789,114477799214700705798843192230095/102803859935645434487520959367,I3,O2,N,false,pair:I3:O2:N
2296,5378595499499037583746200954740077/2326084097323856862763105020785,2578953519471182074543513319996009/2326084097323856862763105020785,I2,O1,SE,false,pair:I2:O1:SE
2298,3600188720245195863417762128341117/1553356318279745546222980254657,101185058597655554424906885285289/91373901075279149777822367921,I2,O2,SW,false,pair:I2:O2:SW
2300,154974237084378151602166883553167/66447767163143824574801143611,268107867480846259610890504003051/243641812931527356774270859907,I3,O2,N,false,pair:I3:O2:N
2303,665063879084812888109823032040327/285674381863184748974644307603,316396782929755714934929760801147/285674381863184748974644307603,O1,O2,W,false,pair:O1:O2:W
2304,217403798813651541831433074823327/93722917649574633276274980235,104600338079983993345324872258739/93722917649574633276274980235,I3,O0,E,false,pair:I3:O0:E
2310,1001187061492193352847057412514149/430372808571049132328455127753,2407137023886742161455102919982853/2151864042855245661642275638765,I3,O1,SE,false,pair:I3:O1:SE
2311,990688650248414084423884099627313/425752849666355142874457366661,478058853967766327882635298027741/425752849666355142874457366661,I2,O2,S,false,pair:I2:O2:S
2313,3620269410762116864191378693091657/1548725173397887689937676172925,346483271847823207057370816529361/309745034679577537987535234585,I3,O1,SE,false,pair:I3:O1:SE
2318,2893839722619750024517556842002013/1237694438425976133577679650593,1393166881417806327001683454060697/1237694438425976133577679650593,I2,O1,NW,false,pair:I2:O1:NW
2320,1606350395529718232681616033662255/684183853601776131073196686683,766318773280000657792919820527107/684183853601776131073196686683,I2,I3,W,false,pair:I2:I3:W
2322,6051754538674561876391042495261409/2592275516842403921559012191221,2929647681179532374905609369338061/2592275516842403921559012191221,I2,O2,S,false,pair:I2:O2:S
2323,2000306948012577945171266357591407/852864649505259005744651795099,957424434979271875489709770021187/852864649505259005744651795099,I2,I3,W,false,pair:I2:I3:W
2328,6485295630830824456476273468193933/2760233570468335328891828136209,3107114980345205258507742195522313/2760233570468335328891828136209,I3,O0,S,false,pair:I3:O0:S
2331,822750439997337185429866363319945/351420195314706022674603101373,1991096288585448401208674070891689/1757100976573530113373015506865,I3,O0,S,false,pair:I3:O0:S
