batch_index,time_a,time_b,pair_a,pair_b,face_a,mixed_with_wall,batch_events
985,36627686008687984/35727353434327,33587445679961585/71454706868654,I3,O2,S,false,pair:I3:O2:S
989,141956353013509264/140618435903177,136586560651775343/281236871806354,I1,O2,W,false,pair:I1:O2:W
991,207456144894772336/205473244757063,200110491219085057/410946489514126,I1,O0,SE,false,pair:I1:O0:SE
998,134641112211199312/131856017588565,129300921922282627/263712035177130,I1,O0,S,false,pair:I1:O0:S
1001,126863693393393328/124336248383339,122562684157086909/248672496766678,I3,O0,E,false,pair:I3:O0:E
1002,106628900085983696/104867918116509,103937802271054075/209735836233018,I1,O0,SW,false,pair:I1:O0:SW
1008,229686450870579952/222998081386287,73906214365278963/148665387590858,I3,O2,E,false,pair:I3:O2:E
1015,58852492152464560/56388278124107,552697296306457/1116599566814,I0,O2,N,false,pair:I0:O2:N
1020,356762577207512912/341104921314549,344212328466076643/682209842629098,O0,O2,NE,false,pair:O0:O2:NE
1025,231380303181450000/220178401919153,223085445412102215/440356803838306,I1,O2,S,false,pair:I1:O2:S
1026,198434876399738288/188693891309019,191289967333898957/377387782618038,I3,O2,NW,false,pair:I3:O2:NW
1027,171721567223050512/162408323626769,163440149016782567/324816647253538,I0,O2,SW,false,pair:I0:O2:SW
1029,62488452086708464/58977643955087,13750330185918551/27220451056194,I3,O0,SW,false,pair:I3:O0:SW
1033,286278727997402768/269929781961449,275663963693094991/539859563922898,I1,I3,SE,false,pair:I1:I3:SE
1034,179546155873509232/168315793766903,170764160727421905/336631587533806,I0,O0,S,false,pair:I0:O0:S
1042,395840191839868304/369665107169625,25476389344623793/49288680955950,I1,O0,E,false,pair:I1:O0:E
1044,73889421525566640/68760824462411,70835997858693341/137521648924822,I0,I3,W,false,pair:I0:I3:W
1046,883391525820316528/823536389698487,851758465890085905/1647072779396974,I3,O2,SW,false,pair:I3:O2:SW
1047,735612682769183248/686014740773665,710086470172699223/1372029481547330,I0,I3,W,false,pair:I0:I3:W
1049,294289102263469904/272324408228981,19522623796520443/37998754636602,I1,O2,N,false,pair:I1:O2:N
1051,1944889465212659536/1805865454483061,1868684834091390563/3611730908966122,I0,O0,SE,false,pair:I0:O0:SE
1055,296340820640766128/272946509711755,281476908855749021/545893019423510,I3,O2,S,false,pair:I3:O2:S
1057,408901613906207536/377534093138483,1185628191181702943/2265204558830898,I0,O0,S,false,pair:I0:O0:S
1058,579500525730371280/526475946051949,538093885570463659/1052951892103898,I0,O2,W,false,pair:I0:O2:W
1062,1871868375471996688/1722839149136881,1812752136761744135/3445678298273762,O0,O2,NW,false,pair:O0:O2:NW
1064,404158890876970576/369721286552165,386719644649822963/739442573104330,I1,O2,SW,false,pair:I1:O2:SW
1066,641728263351267760/583099518830363,604519701281236877/1166199037660726,O0,O2,NW,false,pair:O0:O2:NW
1071,2589167539136015248/2357850539809465,2493249743826708991/4715701079618930,I0,O2,SW,false,pair:I0:O2:SW
1073,60951895166162544/55151179379047,58084233535486177/110302358758094,I0,O0,E,false,pair:I0:O0:E
1075,52018391516372720/47107968802287,49860606979726361/94215937604574,I1,O2,S,false,pair:I1:O2:S
1077,665037100358134640/601131319740087,636411681001128209/1202262639480174,I0,O0,E,false,pair:I0:O0:E
1081,3728505648505433584/3367522790781663,1199888144519751651/2245015193854442,I0,O2,W,false,pair:I0:O2:W
1085,1577148356502031984/1414060056854759,1508168142587604321/2828120113709518,I1,I3,NW,false,pair:I1:I3:NW
1088,1313401697339949040/1182254801742847,1269432060465939849/2364509603485694,I1,I3,NW,false,pair:I1:I3:NW
1089,3040481761142835088/2724600337965177,2918905013303793215/5449200675930354,I1,O0,E,false,pair:I1:O0:E
1090,8722210677882704/7741268240373,8214189015275747/15482536480746,I0,O2,SW,false,pair:I0:O2:SW
1096,3304140461884256816/2931639889453859,3149796354065588037/5863279778907718,I1,I3,NW,false,pair:I1:I3:NW
1106,178730301738366160/159276712835917,177179171865487051/318553425671834,I0,O2,S,false,pair:I0:O2:S
1107,4956647146716575088/4351973866855255,950152568200450429/1740789546742102,I0,O0,NE,false,pair:I0:O0:NE
1108,4599186543239842768/4033420441183421,4396404497271278043/8066840882366842,I0,O2,S,false,pair:I0:O2:S
1110,11329281652266853616/9957485557769807,10910468525180534969/19914971115539614,I1,O2,NE,false,pair:I1:O2:NE
1115,10990730101599005872/9596538443347659,10562337198767403613/19193076886695318,O0,O2,S,false,pair:O0:O2:S
1118,23930931859373884880/20880771622518877,23157321137663025467/41761543245037754,I1,O2,NW,false,pair:I1:O2:NW
1120,39099232568568464368/33995728468636735,7519250851127215477/13598291387454694,I1,I3,E,false,pair:I1:I3:E
1130,6842353608273674864/5829502754696231,19377313559680096355/34977016528177386,I0,O2,E,false,pair:I0:O2:E
1133,34477955737568884368/29511509558887273,33175907783545680847/59023019117774546,I1,O0,N,false,pair:I1:O0:N
1136,9426641892193094512/8050033532187831,27253180053707008307/48300201193126986,I3,O0,SW,false,pair:I3:O0:SW
1138,25667697428148937296/21843083430868517,24603869914449695027/43686166861737034,I0,O0,E,false,pair:I0:O0:E
1139,13026085395733763248/11004650462315851,12275118363162636253/22009300924631702,I1,O2,NW,false,pair:I1:O2:NW
1142,1017338289712522768/867157684194913,2944984045286283077/5202946105169478,I1,O2,NW,false,pair:I1:O2:NW
1143,2584265362675033072/2203896530724415,500086299133389685/881558612289766,I0,O0,E,false,pair:I0:O0:E
1146,2755273192942781456/2327595809881153,1874189068138736533/3325136871258790,I0,O2,SE,false,pair:I0:O2:SE
1148,25803126722645293168/21880591068530567,24894562267085160897/43761182137061134,I3,O0,SE,false,pair:I3:O0:SE
1149,7838074717903574576/6641368118885731,7552820175175029509/13282736237771462,O0,O2,S,false,pair:O0:O2:S
1150,39890304593834560208/33781710928254125,38419042671260873323/67563421856508250,I0,I3,E,false,pair:I0:I3:E
1151,685594920309631952/578151142994621,12417908738309906753/21969743433795598,I1,O2,NW,false,pair:I1:O2:NW
1152,1297057191994858128/1085875899503017,1216272140783719311/2171751799006034,O0,O2,S,false,pair:O0:O2:S
1158,61225956472322783856/51499595992805287,58726407805960202401/102999191985610574,I0,I3,E,false,pair:I0:I3:E
1161,14728320539812011312/12369029915150803,14167225399597169429/24738059830301606,O0,O2,W,false,pair:O0:O2:W
1163,23969579719402537776/20126096574252083,23146306117271625141/40252193148504166,I0,O2,SW,false,pair:I0:O2:SW
1165,1508741895284478672/1257861881083181,10026717661893271917/17610066335164534,I0,O2,W,false,pair:I0:O2:W
1171,56829607479780625840/47119798152821979,54307430623383937997/94239596305643958,I3,O2,SE,false,pair:I3:O2:SE
1172,21069045534177824976/17474398260265229,101176503610230611767/174743982602652290,I0,O2,NW,false,pair:I0:O2:NW
1177,32935419691670779376/27214678869115743,31734291881790874409/54429357738231486,I0,I3,NW,false,pair:I0:I3:NW
1184,60066495070587323312/49119617682894907,57360545646824998253/98239235365789814,I1,O2,N,false,pair:I1:O2:N
1185,16610638988040605776/13595685547831557,5317141415032814193/9063790365221038,I0,I1,SW,false,pair:I0:I1:SW
1189,113135822338270839728/92360853941752891,108581568111320662381/184721707883505782,I1,I3,S,false,pair:I1:I3:S
1191,11679448257306850000/9543515616286509,11251950250520304619/19087031232573018,I1,I3,S,false,pair:I1:I3:S
1193,13360380978170377712/10867364358792031,12832086846717264681/21734728717584062,I0,I1,SW,false,pair:I0:I1:SW
1196,464458181917263088/377731815173199,149342507361698707/251821210115466,O0,O2,NW,false,pair:O0:O2:NW
1197,87063578728271435728/70626125224168829,83493855170189556507/141252250448337658,I1,I3,S,false,pair:I1:I3:S
1202,122777231718028496/99805772202317,102241546370973874473/171466316643580606,I3,O2,S,false,pair:I3:O2:S
1203,219868965992712360752/177903547917053235,211159949827885739189/355807095834106470,O0,O2,NW,false,pair:O0:O2:NW
1204,37396457643080196304/30342851097270797,108562092755761714721/182057106583624782,I1,I3,S,false,pair:I1:I3:S
1205,233316427759620582448/188494337857097411,223801042597461419685/376988675714194822,I3,O2,S,false,pair:I3:O2:S
1208,112983983695298529424/90913396620445833,35979054584614875621/60608931080297222,I0,O0,SW,false,pair:I0:O0:SW
1211,61785531972279039664/50297388192687979,60762124973120081085/100594776385375958,I0,O0,SW,false,pair:I0:O0:SW
1214,130511664402072963248/105250627734603915,41861515940647031007/70167085156402610,I0,O0,W,false,pair:I0:O0:W
1221,17086114851694023408/13576239369251119,16243863142035248857/27152478738502238,I0,I1,E,false,pair:I0:I1:E
1224,103398067392539816784/82093609664812853,3409686659553395391/5661628252745714,O0,O2,N,false,pair:O0:O2:N
1229,8937681901139404624/6437231273472629,6676857085937990243/12874462546945258,I1,I3,N,false,pair:I1:I3:N
1230,185733098564856953456/146872482795850663,178151559723521797281/293744965591701326,I1,O0,SE,false,pair:I1:O0:SE
1231,88397708331858774416/70217625761189017,85737351318791903519/140435251522378034,I1,I3,N,false,pair:I1:I3:N
1233,93675371333809252752/73060688830347929,87283778607280012063/146121377660695858,O0,O2,E,false,pair:O0:O2:E
1237,40051452298406812400/31501781383255471,38402808986664142425/63003562766510942,I1,O0,E,false,pair:I1:O0:E
1239,40666422237285815824/31973650635753825,13020977825996227421/21315767090502550,I3,O0,SW,false,pair:I3:O0:SW
1240,339807073700975349936/267014524535247115,326242233853207176733/534029049070494230,I0,O0,NE,false,pair:I0:O0:NE
1241,50043910396210451760/39230882420838739,431155259496611017789/706155883575097302,O0,O2,S,false,pair:O0:O2:S
1242,479346585171271712528/375528580685981681,65518970222172350721/107293880195994766,I3,O0,SW,false,pair:I3:O0:SW
1244,102268511925195120752/80215150241501703,98179970113418552129/160430300483003406,I3,O0,SW,false,pair:I3:O0:SW
1245,396704293441044546864/311093899042898003,381762033469332836501/622187798085796006,O0,O2,S,false,pair:O0:O2:S
1248,1445838798329636749616/1130276320750073875,1386148378348956924629/2260552641500147750,I3,O0,S,false,pair:I3:O0:S
1249,687536204134918156688/540197526930396953,668699019124404009631/1080395053860793906,O0,O2,SE,false,pair:O0:O2:SE
1250,284925945624052787408/221282277119440525,269760087394447765899/442564554238881050,I0,I1,W,false,pair:I0:I1:W
1253,1131946824314849372272/881173299241187975,1081596292495019947713/1762346598482375950,I0,O0,SE,false,pair:I0:O0:SE
1263,1724431565009471039664/1329417790787966603,1648683781169410815133/2658835581575933206,I3,O2,E,false,pair:I3:O2:E
1266,5982430783345471945680/4609196657402378173,5746446321380026031835/9218393314804756346,I0,O2,NW,false,pair:I0:O2:NW
1269,5550404371809966445744/4263803593490457931,5328634691092922142685/8527607186980915862,I3,O2,E,false,pair:I3:O2:E
1273,2518014572065411233168/1925870918609682265,2407795154332713971807/3851741837219364530,I0,I1,NW,false,pair:I0:I1:NW
1274,198687746494914797840/151970420693056017,63559021945232021837/101313613795370678,I1,O2,N,false,pair:I1:O2:N
1278,213214862725394393296/162205049288736397,203171231649487743371/324410098577472794,I1,O0,SW,false,pair:I1:O0:SW
1279,2242143890914565455024/1710607762074564555,718507302073012314911/1140405174716376370,I3,O2,NW,false,pair:I3:O2:NW
1284,5463071902456077987184/4143250824059931351,5240816947259670916081/8286501648119862702,I1,I3,SE,false,pair:I1:I3:SE
1289,2626155932538552746672/1992730937797212203,2544727600597199656445/3985461875594424406,I1,O2,W,false,pair:I1:O2:W
1290,9694528297986087136016/7301338906602275505,1025096135333865852879/1622519757022727890,I1,O0,NW,false,pair:I1:O0:NW
1291,10224704026364251364720/7706669283204879831,3258671048208027517691/5137779522136586554,I3,O2,NW,false,pair:I3:O2:NW
1294,9666489900304210808112/7268032238978311379,9269786498621789669397/14536064477956622758,I1,O2,SW,false,pair:I1:O2:SW
1296,582679796158770007856/438149811496797427,560984947812684543733/876299622993594854,I1,O0,S,false,pair:I1:O0:S
1297,427192385735884521488/314591306576972801,5075648485219517571083/8179373971001292826,I0,I3,N,false,pair:I0:I3:N
1298,22879175491573628848784/17166593529697098921,21954982131865154777231/34333187059394197842,I3,O0,NW,false,pair:I3:O0:NW
1299,19184435015544288015376/14382529927213909825,1414794477778623884627/2212696911879063050,O0,O2,W,false,pair:O0:O2:W
1301,40240599981141724130128/30106476444161750709,12795715242052528132449/20070984296107833806,O0,O2,W,false,pair:O0:O2:W
1303,13719561990248265917616/10392398968931150411,13523488775737047016157/20784797937862300822,I0,O0,N,false,pair:I0:O0:N
1306,20502553279916440543664/15262670429458820635,3890335813813512647913/6105068171783528254,I0,O2,SW,false,pair:I0:O2:SW
1308,26170787471219369991216/19574137418470749635,25151012054257704028069/39148274836941499270,I3,O0,N,false,pair:I3:O0:N
1312,4819848796963580668304/3594680864770903705,4638896429776596371231/7189361729541807410,I1,O2,SE,false,pair:I1:O2:SE
1315,9207469340029231395120/6831729872167552787,8806366766325926851541/13663459744335105574,I1,O2,E,false,pair:I1:O2:E
1318,22418235177960240740560/16659176725404399501,21764298190420855105675/33318353450808799002,I1,O0,N,false,pair:I1:O0:N
1320,15524320784887503182128/11408638476317736339,14732339408119088777557/22817276952635472678,O0,O2,E,false,pair:O0:O2:E
1323,79368303607724169654288/58406453742970255105,75898725854840742821751/116812907485940510210,O0,O2,NE,false,pair:O0:O2:NE
1324,35405187805387820104336/26153443236505980841,34236497525012777903503/52306886473011961682,I0,O0,NW,false,pair:I0:O0:NW
1327,14339771370724164246576/10538168102332568003,13729132367340653169573/21076336204665136006,I0,O2,NW,false,pair:I0:O2:NW
1329,17005287948840897669328/12511278520787836557,16355862358977377405323/25022557041575673114,O0,O2,NE,false,pair:O0:O2:NE
1330,129047437012448276766160/94574929319821864413,123065653832294324553659/189149858639643728826,I3,O0,NE,false,pair:I3:O0:NE
1331,95036861114766481427504/69552372278246191299,10039325457148841082557/15456082728499153622,O0,O2,NE,false,pair:O0:O2:NE
1334,31667075176060005992656/23276694138707207309,91860577050623317064353/139660164832243243854,I0,I1,SW,false,pair:I0:I1:SW
1340,12900316767381886364400/9422385546790876847,12423952315338318306649/18844771093581753694,I0,O0,NW,false,pair:I0:O0:NW
1342,20868183398151832123312/15219460365192518523,6716156203161276276751/10146306910128345682,I3,O0,N,false,pair:I3:O0:N
1344,9497650857276974820400/6929691316816572099,9233873441538266695333/13859382633633144198,I0,I3,NW,false,pair:I0:I3:NW
1351,37557813902359680300432/27213252864321248089,36355445705628850910303/54426505728642496178,I1,O0,NE,false,pair:I1:O0:NE
1353,2038277945159086012912/1471369660064577439,131020643942058510385403/197163534448653376826,I1,O2,NW,false,pair:I1:O2:NW
1355,12289798904187880452848/8831052299136838447,58309752530800808564797/88310522991368384470,I1,O0,NE,false,pair:I1:O0:NE
1358,33492589082742658575440/23853286997064446661,31225794258037085355923/47706573994128893322,I1,O2,NW,false,pair:I1:O2:NW
1359,35940163168427849970032/25898891075690288919,34524628894243188186545/51797782151380577838,I3,O0,SW,false,pair:I3:O0:SW
1365,31842047172287065419760/22849542640590872319,10211326194808798729091/15233028427060581546,O0,O2,NW,false,pair:O0:O2:NW
1367,62918456422584800133872/45028782448411317295,60343370627600297710553/90057564896822634590,I1,O0,W,false,pair:I1:O0:W
1368,137745213946376174168528/98581767224326688413,132201235562775921688827/197163534448653376826,I3,O2,SW,false,pair:I3:O2:SW
1373,164894579725697549340496/117573112044132225269,158284090896882784675811/235146224088264450538,I0,O2,NE,false,pair:I0:O2:NE
1375,72394434434545498861904/51415533477419365141,262042287214267513701/390992650018398214,I0,O0,NE,false,pair:I0:O0:NE
1377,110386979858440734340496/78793510051653207897,35677382477290975300981/52529006701102138598,I3,O2,SW,false,pair:I3:O2:SW
1380,165937533097571704774224/118488717109476553189,23083614214069693364789/33853919174136158054,O0,O2,N,false,pair:O0:O2:N
1382,191985670253285228083216/136116346008591712129,183874681062566922171127/272232692017183424258,I0,I1,E,false,pair:I0:I1:E
1383,240502427798066917719952/170011560776631467001,76263235228911296241557/113341040517754311334,O0,O2,N,false,pair:O0:O2:N
1384,40445855546696496292272/28690080320968337947,349947775576585762623733/516421445777430083046,I0,I3,NE,false,pair:I0:I3:NE
1387,230225261956727747081680/162910639276635572061,220534256083888081101371/325821278553271144122,I1,I3,NW,false,pair:I1:I3:NW
1390,726394221577774756925200/512427394132625535217,696545224127588049292807/1024854788265251070434,I1,O0,W,false,pair:I1:O0:W
1394,718003972206006172888912/505374537266534583029,688958475533661413613027/1010749074533069166058,I0,I3,E,false,pair:I0:I3:E
1399,5447502002914865529456/3794917574325896231,25726143971628923728037/37949175743258962310,I0,I3,NE,false,pair:I0:I3:NE
1404,223039754317153373069808/154946000669753393695,42297136314714511242773/61978400267901357478,O0,O2,W,false,pair:O0:O2:W
1405,653644459765570005834896/457943807833863061961,633229353580548187976303/915887615667726123922,I1,O0,NE,false,pair:I1:O0:NE
1409,471516291177390055295952/326566524725895643325,450859199333431839034843/653133049451791286650,O0,O2,NW,false,pair:O0:O2:NW
1411,1815728238889767259918480/1258636265240151072009,1745389033312037240511791/2517272530480302144018,I0,I1,W,false,pair:I0:I1:W
1414,387957233539642321850384/269981007728872905985,75508063455312104704075/107992403091549162394,I0,I1,W,false,pair:I0:I1:W
1421,425108959222737523875664/293051828667174697461,136286647166055821256609/195367885778116464974,I0,I1,NW,false,pair:I0:I1:NW
1423,27754018848638195092528/18974587871629481155,5248530561138558234657/7589835148651792462,I1,I3,NW,false,pair:I1:I3:NW
1424,1028501145222013269308688/705914056407861792593,984084888056031905721511/1411828112815723585186,I1,O0,E,false,pair:I1:O0:E
1428,376926948762468777072/257495968144160711,42708977928752640709879/61284040418310249218,I0,I3,N,false,pair:I0:I3:N
1430,1121564913383148861087856/767835809173369849351,1076270774279889292562241/1535671618346739698702,I1,O2,E,false,pair:I1:O2:E
1433,603005923391201105498768/411694156544839460137,576038072182705530840079/823388313089678920274,I3,O0,NE,false,pair:I3:O0:NE
1437,199793744154069161343024/134006563717063856003,184633826160931703324645/268013127434127712006,I3,O2,SW,false,pair:I3:O2:SW
1439,1019790332714158660710416/694626424927592677121,140202753616298948776209/198464692836455050606,I0,I1,S,false,pair:I0:I1:S
1440,344561289944106292873904/234257716213138477227,331548411372981493840253/468515432426276954454,I1,O2,NE,false,pair:I1:O2:NE
1441,2478256720202936292667536/1683281682438870843145,2379963373488222052313903/3366563364877741686290,I0,O0,NW,false,pair:I0:O0:NW
1442,325125678939120013264/220333364425294077,311316190008642988955/440666728850588154,I0,I3,SE,false,pair:I0:I3:SE
1446,548533808808973148059760/369366955300541196167,517495380765610265960897/738733910601082392334,I0,I3,SE,false,pair:I0:I3:SE
1447,804904864213008806971664/544948463854954737809,771586649802835275997543/1089896927709909475618,I3,O2,S,false,pair:I3:O2:S
1449,1393063729568509297740688/941505457967084133561,1330835164660580976678911/1883010915934168267122,I1,O2,N,false,pair:I1:O2:N
1452,582609235416690013680688/394930839533847731011,560854471400608822097445/789861679067695462022,I1,O2,N,false,pair:I1:O2:N
1453,1170768100772190504449712/791487833645977126763,1120102986258354522778813/1582975667291954253526,I3,O2,S,false,pair:I3:O2:S
1454,2807097146981122610290192/1895085833880915267041,2681529319243108201079191/3790171667761830534082,I3,O0,NW,false,pair:I3:O0:NW
1456,41414232935154212477616/27851454541515538859,39354095879521158447229/55702909083031077718,I1,I3,NW,false,pair:I1:I3:NW
1463,401707534246294478537936/269863129530138653773,385638282841052381963723/539726259060277307546,I1,O2,W,false,pair:I1:O2:W
1466,928146114825705985757776/622218162145580819749,888438821241574754478643/1244436324291161639498,I0,I1,S,false,pair:I0:I1:S
1471,79679841769204165296336/52959529567254494221,1284491893078096224075963/1800624005286652803514,I0,O0,N,false,pair:I0:O0:N
1474,3121625352248230223737328/2080516265499706826527,3001345936963090821253481/4161032530999413653054,I1,O0,SW,false,pair:I1:O0:SW
1477,260942254748709991522128/172335963447630420469,247036370683787280471779/344671926895260840938,I1,O0,SE,false,pair:I1:O0:SE
1480,4519618341090844528349904/3002712850315188031789,4360677945246999823602155/6005425700630376063578,I0,I1,NE,false,pair:I0:I1:NE
1481,6736714472717727290991216/4464622108069977836071,6465658072678143198689825/8929244216139955672142,I1,O0,E,false,pair:I1:O0:E
1487,1433970069819607643583888/943534094642791501657,1369017751133201200341087/1887068189285583003314,I3,O2,SW,false,pair:I3:O2:SW
1488,593428668504525654210352/391089214363374351219,6263540622503267116359943/8603962715994235726818,I0,O0,E,false,pair:I0:O0:E
1494,5341236366003780241523728/3497110736648452603969,5085358584092797554478135/6994221473296905207938,I3,O0,W,false,pair:I3:O0:W
1496,397476909387573796507920/260849480528386083089,380899918409273402655975/521698961056772166178,I0,O0,E,false,pair:I0:O0:E
1499,2219254468047543718206480/1449303177094872966593,2115889250072326425688759/2898606354189745933186,I1,O2,E,false,pair:I1:O2:E
1504,762125038046070379995760/498063515221690926631,734701845736763720474145/996127030443381853262,I0,O0,SE,false,pair:I0:O0:SE
1506,3187738483008405256729072/2080516265499706826527,3067459067723265854245225/4161032530999413653054,I0,O0,SE,false,pair:I0:O0:SE
1508,989172750125165781708944/643893615483268304649,951271684139723284519727/1287787230966536609298,I0,O2,NE,false,pair:I0:O2:NE
1514,4010202963815701878761200/2595719041512583382639,3846182981541919281000345/5191438083025166765278,I3,O2,N,false,pair:I3:O2:N
1517,1538128099856480829247312/993636328753895858421,4432588589535047947863977/5961817972523375150526,I3,O0,N,false,pair:I3:O0:N
1522,1603483806473479011269680/1030309377240992663491,4615557405700934872609007/6181856263445955980946,I1,I3,SE,false,pair:I1:I3:SE
1524,4776769882023600861657648/3067252293293339499427,4582495493683040502899397/6134504586586678998854,I0,O0,SE,false,pair:I0:O0:SE
1526,1401224811059624417009072/900298084750755154395,4951402845940774557603397/6602185954838871132230,I0,I1,E,false,pair:I0:I1:E
1529,3272209207699867628880560/2094092283546122851371,15708523044235669019918833/20940922835461228513710,I1,O2,NE,false,pair:I1:O2:NE
1533,788245598592703121240848/501285900462600141617,2248893287992298266654037/3007715402775600849702,I1,O0,SW,false,pair:I1:O0:SW
1535,13086238301795773817870992/8326331594795668315561,12501789895101250914002831/16652663189591336631122,I0,O0,SE,false,pair:I0:O0:SE
1538,2451666106941971234237040/1561934949567148941991,2361597476651975358209441/3123869899134297883982,I0,I3,SW,false,pair:I0:I3:SW
1540,4560963889373208857196784/2904094881355171437455,4403527810063426625700217/5808189762710342874910,I3,O2,N,false,pair:I3:O2:N
1541,16811590701581438793960656/10651937608655741580493,16051928187035730269479243/21303875217311483160986,I0,O0,SE,false,pair:I0:O0:SE
1542,8305945218256989882829168/5270706604284356826263,23887963206450610287647891/31624239625706140957578,I0,O2,NW,false,pair:I0:O2:NW
1543,144754374164098765259408/92146110789238016041,979504377426860002271081/1290045551049332224574,I0,O0,SE,false,pair:I0:O0:SE
1544,7453354576140284861643472/4717085121422580537261,789711468823307809935571/1048241138093906786058,I1,O2,SE,false,pair:I1:O2:SE
1551,13227909296281863174281872/8326331594795668315561,1806208698512477181487673/2378951884227333804446,I0,I1,NW,false,pair:I0:I1:NW
1555,7827895013765657957609200/4935287037871463582447,7552174749237884839413529/9870574075742927164894,I3,O0,E,false,pair:I3:O0:E
1557,773547901560645958960592/485592668327591526493,500360093595551157727049/657899744185769164926,I3,O0,E,false,pair:I3:O0:E
1563,8769313427815176716347408/5482538609280955907713,8403860291744602420902903/10965077218561911815426,I0,I3,NE,false,pair:I0:I3:NE
1567,33953137981787225798560304/21162523253441333871779,32469999212403119378182597/42325046506882667743558,I3,O0,E,false,pair:I3:O0:E
1569,17047318205602688167154672/10622873008900888398143,16314717933895539251256905/21245746017801776796286,I1,I3,NE,false,pair:I1:I3:NE
1572,36468781889332079117325904/22682453370281784864101,34825809602398179256041459/45364906740563569728202,I3,O0,E,false,pair:I3:O0:E
1573,34618447365299221090257168/21429894930657103924369,4694350015535297356371873/6122827123044886835534,I0,I3,NE,false,pair:I0:I3:NE
1578,19235668104534937509246896/12045819831982089757563,18897183015981644707256365/24091639663964179515126,I0,I1,S,false,pair:I0:I1:S
1580,2690655857225810750601392/1648569239379190239115,47765628632230392396190887/62645631096409229086370,I0,O0,SE,false,pair:I0:O0:SE
1581,57293844542890512503205104/35638479073582146870991,55592307700683909743395897/71276958147164293741982,I1,O0,NE,false,pair:I1:O0:NE
1583,46477987354214398843928656/28769696260330468494341,44607437860967601917344851/57539392520660936988682,I1,O0,NE,false,pair:I1:O0:NE
1585,55682399887741245970190096/34681739614007702229233,4961770876327429010529141/6305770838910491314406,I0,O2,E,false,pair:I0:O2:E
1586,75085656337726824650488432/46125980398091090627495,71314694151821994232900769/92251960796182181254990,I0,O0,E,false,pair:I0:O0:E
1588,135701108895729053227958544/83423454618195561411601,129176184246391872800129511/166846909236391122823202,I0,I1,W,false,pair:I0:I1:W
1590,107850968468802252312083952/66428229890774564724703,103480664892836857918333609/132856459781549129449406,I3,O2,S,false,pair:I3:O2:S
1592,34530134291349525695480496/21250055772667050826795,166185473206232921178413553/212500557726670508267950,I1,O0,SE,false,pair:I1:O0:SE
1597,194181891001271505666016656/118776613727888545851481,185664273133810794075012959/237553227455777091702962,O0,O2,E,false,pair:O0:O2:E
1600,16055902419397007426249936/9826348940802597314125,15409993835976942495869899/19652697881605194628250,I0,I3,N,false,pair:I0:I3:N
1602,475795632667772066925118704/290956509251322736242767,456424641480015638322964153/581913018502645472485534,I1,O2,SW,false,pair:I1:O2:SW
1606,489355603668926172405019216/298489273060681546148645,468259857547376712607183923/596978546121363092297290,I3,O2,SE,false,pair:I3:O2:SE
1609,41779536896463513595707088/25400517327047691196397,200076389788732244717980119/254005173270476911963970,I0,I3,E,false,pair:I0:I3:E
1612,321543143711030968666996976/195629141347882978663439,309352793316597866810014969/391258282695765957326878,I0,O2,S,false,pair:I0:O2:S
1615,405403410598114452451722992/243576198549389540886639,126758023563488258704088883/162384132366259693924426,I3,O0,SW,false,pair:I3:O0:SW
1617,987917197308739285708978032/599534498277852465165175,73400263725651173068747349/92236076658131148486950,I0,O2,SE,false,pair:I0:O2:SE
1619,1733493532878299897591108368/1051019956245156449906993,1674319246892598207506639815/2102039912490312899813986,I1,O2,W,false,pair:I1:O2:W
1621,1360559732494116984854515120/824461492257117006399707,1314894600945304572899653581/1648922984514234012799414,I0,O2,E,false,pair:I0:O2:E
1622,1118135392852873229863599568/676124180250028600241117,1076612221401446351807027643/1352248360500057200482234,I1,I3,NE,false,pair:I1:I3:NE
1625,711410302219456455818080624/427878536700206725115671,676326965498842550918022577/855757073400413450231342,I1,I3,NE,false,pair:I1:I3:NE
1627,766137683540630864911896464/464598778643389126985977,744189406346176854895110591/929197557286778253971954,I1,I3,N,false,pair:I1:I3:N
1628,1795088396523420316026574320/1078764325674363163457887,1710416860504544184429100329/2157528651348726326915774,I1,O2,W,false,pair:I1:O2:W
1630,38815101414788417632869712/23548421436406184366549,37895409167737279682793475/47096842872812368733098,I1,O2,SW,false,pair:I1:O2:SW
1633,787117400277609519882831728/472814164959501786943607,754470998623439651575105873/945628329919003573887214,I1,I3,NW,false,pair:I1:I3:NW
1635,556522255276641040301926192/328435298956485611571827,513757068201381194830595445/656870597912971223143654,I1,O0,SW,false,pair:I1:O0:SW
1637,2700129884889353114621574896/1621783521455523480399855,521168199929925166543122949/648713408582209392159942,I1,O0,SW,false,pair:I1:O0:SW
1639,4174277012035505023923891056/2495191407086527660329655,3995899915437239054879907089/4990382814173055320659310,I1,I3,W,false,pair:I1:I3:W
1641,904438689189715995905491216/541689027032510512189457,870535711808964465012327911/1083378054065021024378914,I1,I3,W,false,pair:I1:I3:W
1642,2944343382841159338471912976/1760948050218329654361953,8499572210365648831733328965/10565688301309977926171718,I0,I3,E,false,pair:I0:I3:E
1646,4194828750968953719893896048/2495191407086527660329655,4012824876911843863325793553/4990382814173055320659310,I0,I1,E,false,pair:I0:I1:E
1648,10696469291814959643212192048/6363701556822501290508691,10272705464104582319967020373/12727403113645002581017382,I1,I3,SW,false,pair:I1:I3:SW
