batch_index,time_a,time_b,pair_a,pair_b,face_a,mixed_with_wall,batch_events
2201,368802987666464480178711/117087307581310282006,88809928332793666814737/58543653790655141003,I1,O0,NE,false,pair:I1:O0:NE
2204,738956827713257695189715/234870617921197952814,59534523885687065162407/39145102986866325469,O0,O2,N,false,pair:O0:O2:N
2206,914183342950964825679761/290803745115102647290,221653370605878006698759/145401872557551323645,I1,O2,NE,false,pair:I1:O2:NE
2208,1189178082447896347309753/377431382905089990666,95924050915427475455285/62905230484181665111,I1,I2,SE,false,pair:I1:I2:SE
2210,1491189372000955596190507/472996268223237498398,360962491152202963746781/236498134111618749199,I2,O0,E,false,pair:I2:O0:E
2216,1768192023264098833593419/559774760760503561054,428311404632246213638589/279887380380251780527,I1,I2,S,false,pair:I1:I2:S
2227,94174321224463346507007/29684086963646412454,114547770589438805147021/74210217409116031135,I1,O0,NW,false,pair:I1:O0:NW
2236,761673506194734606111821/238999107747638387218,185774550440871850476523/119499553873819193609,I2,O2,NE,false,pair:I2:O2:NE
2240,1574043446764778788035357/491928874686140544818,381641104332424600252571/245964437343070272409,I1,O0,W,false,pair:I1:O0:W
2242,610654509639144707483015/190623013266842422902,148177638718121843233313/95311506633421211451,O0,O2,NE,false,pair:O0:O2:NE
2249,1864954950120705078480687/580844677970533510022,453081231001702609311801/290422338985266755011,O0,O2,S,false,pair:O0:O2:S
2251,1853904401703614090757173/576334031583361266082,448900840589790676425155/288167015791680633041,I1,O2,N,false,pair:I1:O2:N
2255,2535468393280327429498123/786396408682559327966,614779538961135976389373/393198204341279663983,I1,I2,NE,false,pair:I1:I2:NE
2257,10016491054309626667999/3028801060698341734,15955110564549692455999/10600803712444196069,I1,I2,NE,false,pair:I1:I2:NE
2258,904963774769581425615509/279220378925248888674,216868098545270015341667/139610189462624444337,I1,O2,W,false,pair:I1:O2:W
2261,1536261276104406196676419/475067894368725401230,371135191665724972115461/237533947184362700615,I2,O0,S,false,pair:I2:O0:S
2263,1311378322650646507078549/406197396873404045666,318728662785356369849187/203098698436702022833,I2,O0,SE,false,pair:I2:O0:SE
2265,429562310002035275326603/132392034699686519262,103357578018784383750013/66196017349843259631,I2,O2,N,false,pair:I2:O2:N
2271,329130897303339121990597/100618265177010334274,78547147803668905527219/50309132588505167137,O0,O2,W,false,pair:O0:O2:W
2272,676150435263829390500359/207438338979919319926,162855582128255948358049/103719169489959659963,I2,O2,N,false,pair:I2:O2:N
2273,2032114040282587674581219/625334895880069042382,493251310033142985997157/312667447940034521191,I2,O0,NE,false,pair:I2:O0:NE
2275,722747836190537020665907/222571646004118483694,6067521081666490615769/3837442172484801443,O0,O2,NW,false,pair:O0:O2:NW
2276,918982792557910048856931/282032485195333677518,221987428238966323459301/141016242597666838759,I1,O2,SE,false,pair:I1:O2:SE
2287,358665967589675362355989/109858818806089055330,610701989360665620735797/384505865821311693655,I1,O2,N,false,pair:I1:O2:N
2291,4276355467156143555286861/1305551619099203219474,1036711903593823929108715/652775809549601609737,I1,I2,NW,false,pair:I1:I2:NW
2294,1860040394966177548960119/568085587539816067286,452750370153002023797937/284042793769908033643,I1,O2,NW,false,pair:I1:O2:NW
2295,3437158267195260848979647/1048140052266309899302,833876256965424250695209/524070026133154949651,I1,O0,SE,false,pair:I1:O0:SE
2300,7344990078924157971129043/2232416818991662571310,1780114035593215064543221/1116208409495831285655,I1,O0,S,false,pair:I1:O0:S
2305,659312647711439398283513/200007407937323207306,160028451172521427123039/100003703968661603653,I1,O0,SE,false,pair:I1:O0:SE
2309,3895773104976059670239589/1182206879014848394370,948058763225341759566099/591103439507424197185,I1,I2,W,false,pair:I1:I2:W
2311,1190337204777767604591645/358637793714258301234,285387609898659427944347/179318896857129150617,I1,O0,E,false,pair:I1:O0:E
2314,3345327841190539260217711/1013058850374813361670,813277321166099536188409/506529425187406680835,I1,O2,S,false,pair:I1:O2:S
2316,1901815664633462226766027/574689840718490443870,460792896979845051027773/287344920359245221935,O0,O2,SE,false,pair:O0:O2:SE
2318,3467853649333913542868671/1048140052266309899302,840959806689728718515753/524070026133154949651,O0,O2,SE,false,pair:O0:O2:SE
2321,388579718634791219113981/117005274020665847282,469312572487440567661479/292513185051664618205,I1,O0,W,false,pair:I1:O0:W
2322,1133452022225772106657187/341697011150745132110,274875939620397617010853/170848505575372566055,I1,O2,NE,false,pair:I1:O2:NE
2329,7007057626475759784848317/2104487953102315040626,1697623391927390112960251/1052243976551157520313,I1,O2,NE,false,pair:I1:O2:NE
2337,640384498228667220557229/191097824027809893842,154297805307085672913803/95548912013904946921,O0,O2,E,false,pair:O0:O2:E
2340,1765125272935234179605165/528773768800237670354,429890477671307360497291/264386884400118835177,O0,O2,E,false,pair:O0:O2:E
2343,6624262692440099969037479/1976559087212967509942,1603917127864749753994753/988279543606483754971,I1,O2,W,false,pair:I1:O2:W
2346,579090334300563037118991/172992855149852995142,140915334256718124149337/86496427574926497571,I2,O2,E,false,pair:I2:O2:E
2348,1346899269966414841684217/400546067082536303242,324712105112657316414303/200273033541268151621,I2,O0,NW,false,pair:I2:O0:NW
2354,10482159124127154238004909/3117952223664090376146,2542027410641406637544075/1558976111832045188073,I1,I2,SE,false,pair:I1:I2:SE
2355,5578741750746876446296001/1662571307549277287642,1361485621592208434849623/831285653774638643821,I1,O0,W,false,pair:I1:O0:W
2360,12465428123296752473541731/3697815320415024573390,604562883420400809890401/369781532041502457339,I2,O2,N,false,pair:I2:O2:N
2361,6496717904814528071226959/1932719731635803278534,1587657911398679704640537/966359865817901639267,O0,O2,E,false,pair:O0:O2:E
2365,3077141238243678150770177/910028385353868592986,743524265983993563793175/455014192676934296493,O0,O2,N,false,pair:O0:O2:N
2370,16079391291202819458422377/4754446085185922454506,3900055437098497187414127/2377223042592961227253,I2,O0,W,false,pair:I2:O0:W
2373,5618881865851268430612417/1662571307549277287642,1369749762937230313973591/831285653774638643821,I1,O2,W,false,pair:I1:O2:W
2376,6921218227905543527167927/2038734946010102563670,1674625996108257488839793/1019367473005051281835,I1,I2,N,false,pair:I1:I2:N
2379,824422107698303521320319/242810658827024434086,199696190222258689057129/121405329413512217043,I1,O0,E,false,pair:I1:O0:E
2383,15246417733826821447337947/4484297661099396463614,1230924204407834832825999/747382943516566077269,I1,O2,W,false,pair:I1:O2:W
2385,7571871857321587910512687/2222399233683113657734,1825389280618908710940473/1111199616841556828867,I1,O2,W,false,pair:I1:O2:W
2389,4199218128272367513175073/1232605106805008191130,3053509799240656743341029/1848907660207512286695,I1,O0,N,false,pair:I1:O0:N
2390,15288919032172648254261211/4484297661099396463614,3702217346189243788905389/2242148830549698231807,I1,O2,W,false,pair:I1:O2:W
2400,750988808671435315900859/219276563129723835582,182479829003761123061453/109638281564861917791,I1,O2,NW,false,pair:I1:O2:NW
2401,3300747930351757552554397/964614399245724000306,268099644633503793033737/160769066540954000051,I2,O2,NW,false,pair:I2:O2:NW
2405,937752736666604900206621/273455927201256655154,227933924276687287122843/136727963600628327577,I1,I2,NE,false,pair:I1:I2:NE
2406,6553730669301063044262375/1909868284958163417142,1591185647865819278300865/954934142479081708571,I1,O0,W,false,pair:I1:O0:W
2409,11236964958592687837477789/3262791974687745565746,903886178314123275580425/543798662447957594291,I2,O2,E,false,pair:I2:O2:E
2415,5837866686224939125132949/1689692415056973870946,1409236082767977197267043/844846207528486935473,I2,O2,S,false,pair:I2:O2:S
2416,1966727147706484296193283/570696568225561433102,477762004591119350137413/285348284112780716551,I1,O2,E,false,pair:I1:O2:E
2418,3588059947569605620119641/1036901807860276630090,123361045822751421590857/74064414847162616435,I1,O2,NE,false,pair:I1:O2:NE
2421,10460964522716210336383979/3021728259300593093022,2517920257844016237887773/1510864129650296546511,I1,I2,NW,false,pair:I1:I2:NW
2426,640957732531243780222425/185180992270734549322,1087670195986397056422009/648133472947570922627,I1,O0,W,false,pair:I1:O0:W
2436,2378544123869765994929893/683124249089099457410,4027463534670329299799301/2390934871811848100935,O0,O2,SW,false,pair:O0:O2:SW
2440,14541436682327315747989523/4177695691659758647214,3538969007405291837147317/2088847845829879323607,I1,O0,W,false,pair:I1:O0:W
2442,17041950307895423970283185/4884508089551276946746,4132685986137747627472615/2442254044775638473373,I2,O0,E,false,pair:I2:O0:E
2445,5669254350711293879206621/1627151141881973420210,4141571818765696749029521/2440726712822960130315,I2,O0,E,false,pair:I2:O0:E
2453,6534241335786460921395815/1862755274512479520054,1586300209970833588474433/931377637256239760027,I1,O0,W,false,pair:I1:O0:W
2456,3527424806164963586342503/999517490783822998838,847226230124670879346241/499758745391911499419,I1,O2,W,false,pair:I1:O2:W
2459,20684507747699966456277515/5882498248382421602526,5015050514715045761486333/2941249124191210801263,I1,O2,W,false,pair:I1:O2:W
2462,6167482111899291431596117/1754061229572752102626,1497928860799406455533731/877030614786376051313,I2,O0,N,false,pair:I2:O0:N
2466,21936277609488351309511701/6221969591440844011106,5311016617603675903704803/3110984795720422005553,I1,O2,SW,false,pair:I1:O2:SW
2478,3569926104510790393265767/999517490783822998838,856670963090410169773633/499758745391911499419,I1,O2,W,false,pair:I1:O2:W
2481,18382656128618262028892831/5162297049008809115878,4455046091984234148802377/2581148524504404557939,O0,O2,N,false,pair:O0:O2:N
2483,7228799205030546368964999/2028291023267121100406,1750782757747861820517921/1014145511633560550203,O0,O2,NW,false,pair:O0:O2:NW
2484,12062866432727623136582917/3368807189062044850882,2896615724171492749124723/1684403594531022425441,I2,O2,E,false,pair:I2:O2:E
2497,39148435495286916029354525/10889036561920320490802,9463037845971684322288027/5444518280960160245401,I2,O0,NW,false,pair:I2:O0:NW
2512,21366880168506877156382117/5905117707489141285634,5183713167968482158795475/2952558853744570642817,I1,I2,SE,false,pair:I1:I2:SE
2514,47286851966575824228777801/13056642855270900945578,11471261878322999419407503/6528321427635450472789,I1,O2,NE,false,pair:I1:O2:NE
2515,27518811498272028094491443/7592545340764335517934,6665321043966203405119637/3796272670382167758967,O0,O2,NW,false,pair:O0:O2:NW
2520,15362555627834305905875479/4241405991355196750102,3749808143703828575312657/2120702995677598375051,I2,O0,S,false,pair:I2:O0:S
2525,16040053821685820360564547/4409147601298764738190,19464938100005720913438233/11022869003246911845475,I1,I2,SW,false,pair:I1:I2:SW
2528,120670076507789968556448293/33127412073634033530882,29254756919916032542753363/16563706036817016765441,I1,O2,E,false,pair:I1:O2:E
2531,200700232018742698033435331/55014781453980982102414,48586430001756496240299653/27507390726990491051207,O0,O2,NE,false,pair:O0:O2:NE
2534,244874314981013350413980477/67170170193301797180018,19850082973407428016605481/11195028365550299530003,I2,O0,S,false,pair:I2:O0:S
2539,9102484160432566548088667/2489221516996309602046,68442072859807321957877107/38582933513442798831713,I2,O2,SE,false,pair:I2:O2:SE
2540,260258242422301863258081151/71062014575975507044262,62992510024825965577779049/35531007287987753522131,O0,O2,NE,false,pair:O0:O2:NE
2542,312537567468226181114648393/85353983494717637313194,75791491007844041259873423/42676991747358818656597,I1,O2,E,false,pair:I1:O2:E
2549,291278345391704122846511401/79262305793674596064106,70490178332274858623702959/39631152896837298032053,I1,O0,SW,false,pair:I1:O0:SW
2551,32675447132028272732841871/8887275239865834315078,2635957064633447535600371/1481212539977639052513,I2,O2,NE,false,pair:I2:O2:NE
2552,104190504544654726620826911/28441708375060926562790,25521260998583935389522121/14220854187530463281395,I1,O2,NW,false,pair:I1:O2:NW
2556,37383842206508415944435535/10130966858531395520198,9011623982378321672659737/5065483429265697760099,I1,O2,NW,false,pair:I1:O2:NW
2559,32807673393548622798825359/8887275239865834315078,7940927759280430123296985/4443637619932917157539,I1,I2,SE,false,pair:I1:I2:SE
2565,144909748123613965281640491/39150364613551528228894,35087592343777068653947613/19575182306775764114447,I1,I2,SE,false,pair:I1:I2:SE
2572,94313301814728396961624745/25431179820661729198698,159859733701086328806754121/89009129372316052195443,O0,O2,W,false,pair:O0:O2:W
2576,715744921441306247503869295/192757440393559497678342,173838823426312365629376505/96378720196779748839171,I1,O0,SE,false,pair:I1:O0:SE
2577,244551830271976852023986819/65809496984876222522126,177973305962304095314113103/98714245477314333783189,O0,O2,SE,false,pair:O0:O2:SE
2579,977615163116977706048584043/263031789804481143707806,237476246097454228157239197/131515894902240571853903,I1,O0,S,false,pair:I1:O0:S
2583,1124123294764152710608665093/302019084119046968233154,273043822122475935896780659/151009542059523484116577,I2,O0,NW,false,pair:I2:O0:NW
2587,831871889021279261205572129/222712586896981808360090,603973236088777593385998821/334068880345472712540135,I2,O2,N,false,pair:I2:O2:N
2590,661071341632861455710203931/177530394164239452267134,161497128024185533851330925/88765197082119726133567,I2,O2,NW,false,pair:I2:O2:NW
2593,637542700208567875787795435/170424024781076739676574,463398665390689411387640663/255636037171615109514861,I1,I2,SE,false,pair:I1:I2:SE
2595,1451767638082992009393675873/386810416004864328681754,349744771397654310209048503/193405208002432164340877,O0,O2,NE,false,pair:O0:O2:NE
2599,1989710544312466692921928745/529956276587506898581866,481296637081722787948131503/264978138293753449290933,I1,O2,SW,false,pair:I1:O2:SW
2607,3071958106104658592878618523/816215204740418287494526,744126620588788378706896365/408107602370209143747263,I1,O0,N,false,pair:I1:O0:N
2610,3275490458285610110394471653/870344060616048452198274,264841224771188702754784049/145057343436008075366379,O0,O2,W,false,pair:O0:O2:W
2614,5862089264165410982965661861/1555430900905359387828482,1421086385275497624360970195/777715450452679693914241,I1,I2,SW,false,pair:I1:I2:SW
2616,3255082104245244254776552627/862069775635478384359406,786676668972429892455355157/431034887817739192179703,I2,O2,NE,false,pair:I2:O2:NE
2619,393978579333637900619682927/104230219786269203006470,476194392944100940397483229/260575549465673007516175,I2,O2,E,false,pair:I2:O2:E
2622,5735692825246656808446452775/1519745961333335868633782,1396435303648983717730292353/759872980666667934316891,I2,O0,NW,false,pair:I2:O0:NW
2625,19884677165637362355234411421/5255452907203059902272562,4815337284314435205875975195/2627726453601529951136281,I2,O2,E,false,pair:I2:O2:E
2626,21681783997404021989769875677/5729760492549743434538162,5250098154197186330787661019/2864880246274871717269081,I2,O0,NW,false,pair:I2:O0:NW
2631,31106884998914881809014006779/8215777150301456952213310,7545764860124091069453513357/4107888575150728476106655,I1,O0,SW,false,pair:I1:O0:SW
2634,17841082793877183161084424095/4701303767914982872064742,4316939328391447706364817993/2350651883957491436032371,I2,O0,N,false,pair:I2:O0:N
2644,32209618580303134430051819239/8461254380914506423163446,7820240519032193142675790273/4230627190457253211581723,I1,O0,E,false,pair:I1:O0:E
2645,717532757274813206972895279/187845328864654817838470,518412352973764279941467563/281767993296982226757705,O0,O2,SE,false,pair:O0:O2:SE
2646,24147204882567181855876283173/6336475718174813987279362,5849709981238301466876229971/3168237859087406993639681,I1,I2,SW,false,pair:I1:I2:SW
2651,2578599816198137122312687763/675498651650891873547438,625593859796515743622229045/337749325825445936773719,I1,O0,E,false,pair:I1:O0:E
2655,913084668168286936773685759/238309373309796851947686,220212338006160390523226345/119154686654898425973843,I2,O0,N,false,pair:I2:O0:N
2659,45462265360701740236711163593/11859615816324096410539434,11010691106115509085726198031/5929807908162048205269717,I2,O0,NE,false,pair:I2:O0:NE
2663,47085481802477034527164899643/12272856605125018433095614,3802177270762033253682898543/2045476100854169738849269,I2,O2,SE,false,pair:I2:O2:SE
2666,50931295887067146202816655777/13257242916438936804117914,12306765455304641854012902007/6628621458219468402058957,I2,O2,E,false,pair:I2:O2:E
2670,25301263230695508921065192937/6621279443674765500724970,6221816203534000548590800111/3310639721837382750362485,O0,O2,SW,false,pair:O0:O2:SW
2671,57141764069545180178158613511/14873660486882635072153462,41622595299798918784016293603/22310490730323952608230193,I1,O2,E,false,pair:I1:O2:E
2672,63760177755395927049880384993/16580491054428765807643674,468326980551235608508481879/251219561430738875873389,O0,O2,W,false,pair:O0:O2:W
2676,191998329692808910575748445651/49801413538413845938883886,15465213048068923420135670183/8300235589735640989813981,I1,O2,NE,false,pair:I1:O2:NE
2677,226439838593944101570086353729/58837422866124071205212122,54969913845586581074073569239/29418711433062035602606061,O0,O2,W,false,pair:O0:O2:W
2685,172834362582274036599899907589/44777377318548399472395458,42026054016888951529922311027/22388688659274199736197729,I2,O2,NW,false,pair:I2:O2:NW
2687,328976203314307960771298685947/85205357947557879127236414,26725746072788193079817893423/14200892991259646521206069,I1,I2,W,false,pair:I1:I2:W
2689,360625529154683228675406921349/93044202508503233576853954,87224061481708764773779498739/46522101254251616788426977,I1,O0,NE,false,pair:I1:O0:NE
2691,11248662993271841668834535949/2902994395987707135723410,35421414267844241254413376047/18869463573920096382202165,I1,O0,NE,false,pair:I1:O0:NE
2692,131578140702587073737848397481/34103721447215529515678314,32253333287308205089187806767/17051860723607764757839157,I2,O2,W,false,pair:I2:O2:W
2695,233911724590423221165554533115/60265836915781726321485118,3330464285188754014480646077/1772524615170050774161327,I1,I2,SW,false,pair:I1:I2:SW
2696,26570261579543011857816827975/6854602231886805815256566,109692455036304923318856767345/58264118971037849429680811,I2,O2,SW,false,pair:I2:O2:SW
2701,175485886727885290141973030905/45175905713241533653233802,42594673020923306163885646943/22587952856620766826616901,I1,I2,S,false,pair:I1:I2:S
2702,72015202091932027195025115013/18524364389255026312285122,157060999282004111275878196619/83359639751647618405283049,I2,O0,S,false,pair:I2:O0:S
2704,299302051231407617426358983011/77042539712371716767284686,3460418734010533668006317969/1834346183627898018268683,I1,I2,S,false,pair:I1:I2:S
2706,297165045371617664471279973307/76367468076812169504098494,71871653240157498948106902733/38183734038406084752049247,I1,I2,S,false,pair:I1:I2:S
2708,446959464171496217053569285003/114837473079236502499112926,108151506709089467524003553405/57418736539618251249556463,I2,O0,SW,false,pair:I2:O0:SW
2709,581756838107664449889854446263/149735682735204513717014870,141385345760573753968693217649/74867841367602256858507435,I2,O2,SE,false,pair:I2:O2:SE
2711,108596552883981334500215946163/27959554915204169301982702,26448386497337055899120741397/13979777457602084650991351,I1,I2,S,false,pair:I1:I2:S
2714,1151378891161608138171259657071/295541095932202637112048134,278994426307514709782633312761/147770547966101318556024067,I2,O0,S,false,pair:I2:O0:S
2717,649002733761430105642680868039/166066194993546047670991606,9195717932563539284336233425/4884299852751354343264459,I1,I2,SE,false,pair:I1:I2:SE
2722,412795851606132467906880291377/106110245177149959740510266,100870193784331192898595919719/53055122588574979870255133,O0,O2,N,false,pair:O0:O2:N
2724,1293343118172872504826109108599/331159661711281683521335510,62716697150072377702695628221/33115966171128168352133551,I1,O2,SW,false,pair:I1:O2:SW
2727,908226832863205638014521223597/232509706673856546880472530,44106336787284115734372365903/23250970667385654688047253,O0,O2,N,false,pair:O0:O2:N
2729,467751414960607569012348525845/118939171356981764040314978,111843098181699502716286301667/59469585678490882020157489,O0,O2,N,false,pair:O0:O2:N
2732,788386960597970290454083468415/201339557549225872137243046,191080382064672176011940264553/100669778774612936068621523,I2,O2,NW,false,pair:I2:O2:NW
2734,105303845807508036565233384621/26867372357472967010186194,280657908235304439527029010937/147770547966101318556024067,I1,O2,E,false,pair:I1:O2:E
2741,300734574780839002032093017533/76818758875201100457751410,14756431899165833181835047167/7681875887520110045775141,I1,O0,S,false,pair:I1:O0:S
2744,2018254888481476806529048866437/512465728043743846620905922,489249306324242922487453087475/256232864021871923310452961,I1,O2,NE,false,pair:I1:O2:NE
2753,317052072735402579286674613861/80069682226551909044389506,76465896959918614220277996563/40034841113275954522194753,I1,O2,S,false,pair:I1:O2:S
2759,1009200759443809582133691580657/254191029612380148037132218,243841530043596006380728056487/127095514806190074018566109,I2,O2,NE,false,pair:I2:O2:NE
2764,1337194409264216348899021862381/336891162252025126186964050,324747184157814481788362320203/168445581126012563093482025,I1,O2,N,false,pair:I1:O2:N
2769,220281506700019444993244387929/55350882918400682822436426,8434164423431468060778765487/4369806546189527591244981,I2,O0,SE,false,pair:I2:O0:SE
2771,1231956215776670722842139339559/308972653162574636269168822,297856894827182668014683583361/154486326581287318134584411,I1,O2,NE,false,pair:I1:O2:NE
2773,797978151249592996771923949289/200408729000483473477124330,193734566999543849957077969903/100204364500241736738562165,I2,O2,SE,false,pair:I2:O2:SE
2776,687569547152197642004999394603/172652012013687475255089694,167190166528595485798097128925/86326006006843737627544847,I1,O0,E,false,pair:I1:O0:E
2781,3430797244278581118595079034863/859285666670815013712215814,832005341187179051148896723321/429642833335407506856107907,O0,O2,NE,false,pair:O0:O2:NE
2783,962393504047915615507730006057/240812332588131055762129258,233181186323759435177430515887/120406166294065527881064629,I1,O0,SE,false,pair:I1:O0:SE
2786,2521820371573256882621440645237/630665202764385773290541090,122370242521024707812925684711/63066520276438577329054109,O0,O2,E,false,pair:O0:O2:E
2788,430702014500374293946479432217/107602242919672874101039050,104392753826333485141934902591/53801121459836437050519525,I2,O2,SW,false,pair:I2:O2:SW
2791,679565942523195239245914323929/169868601980355978812083530,165069030339888359547699547519/84934300990177989406041765,I2,O2,W,false,pair:I2:O2:W
2792,8501226084285937601532354195235/2122095465472266235034657614,2058484723470039489451270814501/1061047732736133117517328807,I1,O0,SE,false,pair:I1:O0:SE
2794,7077844927705252395950760707789/1767380538498668169382224658,1717387351285929522523559710059/883690269249334084691112329,O0,O2,SE,false,pair:O0:O2:SE
2798,5701122418696835881141577845259/1419754284389388608136466654,1377283802118694746895881809405/709877142194694304068233327,I1,O0,S,false,pair:I1:O0:S
2805,8499133278127942600656312042383/2115006792607947730627982662,2068632360806732720625329728729/1057503396303973865313991331,O0,O2,NE,false,pair:O0:O2:NE
2807,2525119633092407598266022788439/625529694325811105359519126,607829478182695364825820710353/312764847162905552679759563,O0,O2,NE,false,pair:O0:O2:NE
2808,17764749924619580112415161839011/4412885826682298867486743630,4305828973557661362194562750629/2206442913341149433743371815,I1,O0,SE,false,pair:I1:O0:SE
2812,2107688690153411157613402109875/523409822711364463069861358,510768828192768955958795800597/261704911355682231534930679,O0,O2,NE,false,pair:O0:O2:NE
2813,1712640981704433452092812353105/428006551301971084151034746,60265133390243016119937220545/30571896521569363153645339,I2,O0,NW,false,pair:I2:O0:NW
2816,8416414168047797842988811550345/2085569707976283474435460906,2039911978556001687974521879375/1042784853988141737217730453,I1,O2,S,false,pair:I1:O2:S
2817,6976407005034231207085256877341/1728088840514853939106151218,1689565498591167491713818449563/864044420257426969553075609,O0,O2,E,false,pair:O0:O2:E
2823,4706973289326953711998001936269/1163658059353007696525641362,126743958082929273758682218003/64647669964055983140313409,I1,O0,W,false,pair:I1:O0:W
2824,3529638655138787273106364053263/872568477275469444329738310,856068692835088243758630899033/436284238637734722164869155,I1,O2,SW,false,pair:I1:O2:SW
2826,6997451985702082671758541989149/1728088840514853939106151218,1693898288728666322675965384347/864044420257426969553075609,I1,O2,W,false,pair:I1:O2:W
2830,357772831331686226836911647701/88203087502244634238336994,952514902507160780124658705537/485116981262345488310853467,I2,O0,W,false,pair:I2:O0:W
2833,11457310194824997236560420197435/2824436646555143861932848574,2778061786039231020528532670541/1412218323277571930966424287,I1,O2,NW,false,pair:I1:O2:NW
2836,4244884447774358227782842661659/1045124486322519285873557630,1028653283167299745775220352621/522562243161259642936778815,I1,I2,W,false,pair:I1:I2:W
2839,3463783245262358081469655119457/850841098570629397464758554,837147198645332909052553836471/425420549285314698732379277,I1,O2,NE,false,pair:I1:O2:NE
2846,8439098230780984325243882151327/2066512010128520547734441702,2038924738237707137572273722441/1033256005064260273867220851,I2,O2,NW,false,pair:I2:O2:NW
2848,571796348741923176094587422301/140308493721603093409098674,2085465060288569928273138508373/1052313702912023200568240055,I1,O2,N,false,pair:I1:O2:N
2850,18787191207721565143223798990485/4607197140895692753804191586,4565813214156178866092037075043/2303598570447846376902095793,I1,I2,SE,false,pair:I1:I2:SE
2857,16887012892619336443253260429473/4126795780060061401946497946,4093447597928655361023411944311/2063397890030030700973248973,O0,O2,N,false,pair:O0:O2:N
2869,17537448348511409332065671442839/4260161120671343468771441686,4244303075950404379931842508689/2130080560335671734385720843,I2,O0,W,false,pair:I2:O0:W
2870,67790959976364794998834104273609/16469686790073197403715886506,16420163020140697580895506928911/8234843395036598701857943253,O0,O2,SW,false,pair:O0:O2:SW
2871,32716063279341976334702761387931/7949364548730510466173003134,7931556868239888821031821911533/3974682274365255233086501567,I2,O0,W,false,pair:I2:O0:W
2876,70552297796617316880563307472549/17128228709779404351608610050,17118077164502657789478817161683/8564114354889702175804305025,I1,I2,NE,false,pair:I1:I2:NE
2878,27769821977646555884992924181857/6742412500685582050791210778,6761550578161417186026458394807/3371206250342791025395605389,O0,O2,W,false,pair:O0:O2:W
2881,65613385538279943222975619292771/15886137530701086863963373518,15877091626783661153688303237605/7943068765350543431981686759,I2,O0,W,false,pair:I2:O0:W
2884,71364779164948472043664032078977/17282028024296569469423452250,17338283551335983726068135249047/8641014012148284734711726125,I2,O2,SW,false,pair:I2:O2:SW
2886,40353201692550761758566145795789/9753423030258824224235594514,9776020016766641310038365629803/4876711515129412112117797257,I2,O2,SW,false,pair:I2:O2:SW
2887,146101864266234187733503332612541/35265693449142221161672514418,35287061767594374217030118609147/17632846724571110580836257209,I2,O0,NE,false,pair:I2:O0:NE
2892,22465313781127526433987143848099/5422424283488390125204777550,5448743798131487393448001961381/2711212141744195062602388775,O0,O2,W,false,pair:O0:O2:W
2894,38090285860161989077191920038451/9191269368171088847168022254,9259099090803933522933031342485/4595634684085544423584011127,I1,O2,S,false,pair:I1:O2:S
2897,362183550000796312547217789610139/87218653610241682641052778366,87764364834365555269215746194669/43609326805120841320526389183,O0,O2,NW,false,pair:O0:O2:NW
2898,23338116565444836138248652951503/5618436869680817907909329862,35799074230318428203137780672969/17791716753989256708379544563,I2,O0,N,false,pair:I2:O0:N
2901,578106751212883105244483733247381/139113335148437462739298987362,140110101345654807109921477396835/69556667574218731369649493681,O0,O2,NW,false,pair:O0:O2:NW
2903,79094680533292228187939657346437/19030892545980319003944445890,19190224977767039259612075319283/9515446272990159501972222945,O0,O2,NW,false,pair:O0:O2:NW
2907,1219612881819309363715757489895325/292829385263098031149182549042,295260563112046241871259650949147/146414692631549015574591274521,I1,O2,W,false,pair:I1:O2:W
2913,720767779599779314987971619518523/173037443587984978366305639870,175191026294406362545788405711949/86518721793992489183152819935,I1,O0,S,false,pair:I1:O0:S
2914,1222465095669822879869125072107421/292829385263098031149182549042,98631462804053452190669334183945/48804897543849671858197091507,I1,O2,W,false,pair:I1:O2:W
2919,420592865787630486756865730033023/100592793999483227452738556838,101838188297204031898225119730025/50296396999741613726369278419,O0,O2,NE,false,pair:O0:O2:NE
2922,726636039360379259585908472480031/173777753854428670934228683238,176286454175686035586054532138185/86888876927214335467114341619,I2,O0,NW,false,pair:I2:O0:NW
2924,727071591164421755853578368134163/173627555422050143362838601646,176110375264682435449695642641589/86813777711025071681419300823,I2,O2,NE,false,pair:I2:O2:NE
2928,113084991525404034999282495057753/26956398242225655944686331978,410711753978977683469855050297841/202172986816692419585147489835,I1,I2,E,false,pair:I1:I2:E
2930,14352291099609768410237037248499/3419351639871710528839597166,79906978265331709753330205654563/39322543858524671081655367409,I2,O2,N,false,pair:I2:O2:N
2935,331486943803706069307586840513277/78741785816925922253402139634,79981102528952497050997237685691/39370892908462961126701069817,I2,O0,W,false,pair:I2:O0:W
2936,330815748753653052473793752268501/78645087717049342163310734818,80065434590360238428517293555235/39322543858524671081655367409,I2,O2,N,false,pair:I2:O2:N
2941,457425252302970510206987324689663/108934825041783124555087287974,111664346999569473430922476189161/54467412520891562277543643987,I2,O2,NW,false,pair:I2:O2:NW
2942,1977958356040517328820974079212321/469517549682653071196420580506,479074792095020645051458374919415/234758774841326535598210290253,O0,O2,NE,false,pair:O0:O2:NE
2947,2554438724794417757874880550393353/605131391322519423294667985450,617457108996246734737406580627407/302565695661259711647333992725,I2,O2,NE,false,pair:I2:O2:NE
