batch_index,time_a,time_b,pair_a,pair_b,face_a,mixed_with_wall,batch_events
2009,14030967199833710513551011293/6941717522492190874045670,327427541167984368588316511/338620366950838579221740,I1,O0,SE,false,pair:I1:O0:SE
2010,44390936653472468757610670039/21944105014746461575115314,42442756847454517808378410341/43888210029492923150230628,I0,I3,SW,false,pair:I0:I3:SW
2017,7305437854943547698178570005/3589130536476562808822134,6962701896264280210839134431/7178261072953125617644268,I2,O0,NW,false,pair:I2:O0:NW
2022,45258724277008179493449875351/22179906860239089549277874,43031082356383030094527394981/44359813720478179098555748,I2,O0,N,false,pair:I2:O0:N
2023,79200533673214801185267281963/38873888725164571857256458,75605368320895598546510003425/77747777450329143714512916,I0,I1,NE,false,pair:I0:I1:NE
2025,78261159637733843483094830399/38335412694461134488878178,74465142714979959976406948509/76670825388922268977756356,I1,I2,SE,false,pair:I1:I2:SE
2026,49615051778917962455309194359/24268900404334025516469490,47095779004446956215208734533/48537800808668051032938980,I1,O0,NE,false,pair:I1:O0:NE
2028,10844452675278501016570347003/5306505936461611734658666,30941686432765287268041052403/31839035618769670407951996,I0,I1,E,false,pair:I0:I1:E
2029,17516370841265884921025933089/8560566828385527370266334,83062363212027251052443721871/85605668283855273702663340,I1,O0,E,false,pair:I1:O0:E
2033,118370863217527790191873226261/57757645258035800992529270,337678655210001875210531010973/346545871548214805955175620,I2,O0,NE,false,pair:I2:O0:NE
2035,235189355829700248710921183607/115036049370704885331350258,225534703137963228180310586949/230072098741409770662700516,I1,I2,S,false,pair:I1:I2:S
2037,479240919561149676727146081297/233835658372747547862878974,457611822062843962499375811411/467671316745495095725757948,I0,I2,SE,false,pair:I0:I2:SE
2041,380246974973350000633894024491/185525504282779078400546314,363833375986257924817748798433/371051008565558156801092628,I1,I3,S,false,pair:I1:I3:S
2042,258824484716433390607310718701/126234369452427398733663430,19044691976512788274141823043/19420672223450369035948220,I1,O0,NE,false,pair:I1:O0:NE
2044,1196087784142996856787070717983/581754537961041176063177378,1138938599366926389558267911997/1163509075922082352126354756,I0,I1,E,false,pair:I0:I1:E
2045,255906348768193184512543700867/124238750899732427626919002,1212969868618433280351104798093/1242387508997324276269190020,I0,I2,SW,false,pair:I0:I2:SW
2053,304001994080322564476104292659/146958402320603808941807354,290282189156109810909346914553/293916804641207617883614708,I3,O0,N,false,pair:I3:O0:N
2059,221060517037506332198307783467/106749488266272195438541322,211133891752149587555402184161/213498976532544390877082644,I3,O0,N,false,pair:I3:O0:N
2061,554462637481899882135541233163/266796714842532064811421770,316692811971360144882751963111/320156057811038477773706124,I1,I3,NE,false,pair:I1:I3:NE
2062,72922445376094477642095654215/35036461630319055577052498,69267947813216348499975715765/70072923260638111154104996,I0,O0,SE,false,pair:I0:O0:SE
2065,1183416612094907712861743969627/567631976633616320536431530,1123662553358127398336911925873/1135263953267232641072863060,I3,O0,NW,false,pair:I3:O0:NW
2066,41946316875098390022794669425/20062854793621670578181182,39606211952901827994614618995/40125709587243341156362364,I0,O0,S,false,pair:I0:O0:S
2069,1060492449517964915292492173017/507765431123747312227133038,1008735614421408350661341672619/1015530862247494624454266076,I2,O0,N,false,pair:I2:O0:N
2070,178656779683101650488482000785/85682011437811275467895806,170678115573318845048718902739/171364022875622550935791612,I1,I2,W,false,pair:I1:I2:W
2076,11377629071866088625663665711/5424460115456647022057602,10821342548849037542446412653/10848920230913294044115204,I0,O0,S,false,pair:I0:O0:S
2077,1703162095353787922347296472317/812583718260599231783826086,1624263608870317006429670520727/1625167436521198463567652172,I0,I1,NW,false,pair:I0:I1:NW
2078,1306911867741200659044375033137/623899284309881846736616638,416210461196907325162078397329/415932856206587897824411092,I3,O0,NW,false,pair:I3:O0:NW
2081,664031156124872034445563557587/316251724272469195027509178,1896664776418426261644093311371/1897510345634815170165055068,I1,I2,W,false,pair:I1:I2:W
2083,192264076569654945910047495821/91602813626425240121147782,1282907377723679316332232715249/1282439390769953361696068948,I1,I2,W,false,pair:I1:I2:W
2089,1368667230550564498600583125249/650084646671456375187406622,1309922636865878283177655001123/1300169293342912750374813244,I1,O0,SW,false,pair:I1:O0:SW
2090,56786364111114084310827285421/26931587143698297491913542,54147334348556567886950005159/53863174287396594983827084,I2,I3,S,false,pair:I2:I3:S
2092,1220425216395368227325264226063/578251440322735246514983618,1163306644610571551441076400653/1156502880645470493029967236,I0,I2,S,false,pair:I0:I2:S
2095,650179722546890137472652028943/307215914519006431859583170,1848636808530916913431867155239/1843295487114038591157499020,I0,I1,E,false,pair:I0:I1:E
2096,1342854904804089580407790496915/635905280977452690635979834,98454483079628692914727375933/97831581688838875482458436,I3,O0,E,false,pair:I3:O0:E
2099,251853135278015990880697871207/120231901737484177232522514,245418931856610697276295119381/240463803474968354465045028,I0,I2,S,false,pair:I0:I2:S
2100,976340776554887794799052428139/462857571470456731231412618,936069825569319317645176196769/925715142940913462462825236,I2,I3,SW,false,pair:I2:I3:SW
2102,1474849319379269042223629584735/696685133156977860574767138,468620315540405866320410939647/464456755437985240383178092,I1,I2,W,false,pair:I1:I2:W
2108,231741281765565077310649187457/109061784035490479953586206,7610085705867322771320170943/7521502347275205514040428,I3,O0,NE,false,pair:I3:O0:NE
2115,628266425972838578378429628953/294285157898330341807876078,598651077659362931728505960043/588570315796660683615752156,I1,O0,N,false,pair:I1:O0:N
2116,728551158598690885888521333197/339828909720865348088103686,687308001728592252980806674439/679657819441730696176207372,I0,I3,E,false,pair:I0:I3:E
2122,743620352549754225354380249595/347346382036348251406325354,708333131566545526122386314321/694692764072696502812650708,I2,O0,SE,false,pair:I2:O0:SE
2124,2525300702658123061772248311641/1179933233767714285439223150,2413770416415124364582510530091/2359866467535428570878446300,I1,O0,W,false,pair:I1:O0:W
2126,545920336403783338532082717745/254023930645761028387020478,518162510455762424084862920627/508047861291522056774040956,I2,O0,S,false,pair:I2:O0:S
2128,870923817636957307785807426509/405043316462487509048110854,275428110408223491327494450349/270028877641658339365407236,I0,O0,N,false,pair:I0:O0:N
2131,1630563986131452322902526308931/758234045872171692400793306,1555983532314712476503518461481/1516468091744343384801586612,I0,I1,E,false,pair:I0:I1:E
2132,1957442422653482543555038953307/908129796618937938522961834,1857945641335390195206197084273/1816259593237875877045923668,I0,I2,N,false,pair:I0:I2:N
2138,1001470569002535228846943857711/464014154564129852834827394,956123477976837035693020743021/928028309128259705669654788,I1,O0,NE,false,pair:I1:O0:NE
2140,572413616502548627035510072787/264451088903309995239928250,3823282443217199262954116824047/3702315244646339933358995500,I3,O0,N,false,pair:I3:O0:N
2144,4008396902932056752116576303013/1848966382232111288894388822,3813606732194584433828324656271/3697932764464222577788777644,I3,O0,N,false,pair:I3:O0:N
2150,4621874773597871539197863600771/2128806066272214582065151578,4414932134509104845699658962665/4257612132544429164130303156,I0,I1,W,false,pair:I0:I1:W
2156,5466828886987134916289145924447/2504167868250817537922884642,5204031500039078689683822500093/5008335736501635075845769284,I0,O0,S,false,pair:I0:O0:S
2157,6579714540462553058026596471745/3012215729542339594696925598,6257687681500598861702136080483/6024431459084679189393851196,I0,I2,N,false,pair:I0:I2:N
2158,4644157694305008384146047836803/2128806066272214582065151578,4434739175137670930098044950249/4257612132544429164130303156,I0,I1,W,false,pair:I0:I1:W
2161,2114276400469336352123116882469/967824003843039012373964118,673689133621335545276971680773/645216002562026008249309412,I0,O0,W,false,pair:I0:O0:W
2162,1502426440108754618183103048873/687908275012941660876960974,1438622615796883088275463362587/1375816550025883321753921948,I0,I2,N,false,pair:I0:I2:N
2163,325874381900274489737588220023/149201175832131893765387506,312282406885959318180132492101/298402351664263787530775012,I3,O0,NE,false,pair:I3:O0:NE
2165,6601997461169689902974780707777/3012215729542339594696925598,2092498240709721648700174022689/2008143819694893063131283732,I0,I2,N,false,pair:I0:I2:N
2174,6837655808719327908636133570317/3101667283719005273034215558,6501905451729038079197007689671/6203334567438010546068431116,I0,I3,SW,false,pair:I0:I3:SW
2175,2291076939861958435238841108439/1038510569799838854128054834,2176717081540778972844109452645/2077021139599677708256109668,I1,I2,S,false,pair:I1:I2:S
2179,725810891859319294246451036523/328574187037846420527498634,690238066636889419013218080929/657148374075692841054997268,I0,I1,SW,false,pair:I0:I1:SW
2187,5128286205385550949924633057877/2305151941757238185944070902,4849622175935426987734248043167/4610303883514476371888141804,I0,I2,S,false,pair:I0:I2:S
2190,3102601932032461411222005144689/1397315392469089864067405374,2957251882289838653526080227443/2794630784938179728134810748,I0,I2,S,false,pair:I0:I2:S
2191,487987683128663679266384878917/219641989051132377073058582,1261048557246317295800936520091/1192342226277575761253746588,I1,I3,SW,false,pair:I1:I3:SW
2195,6206626143125590135595232739869/2789397468174907995178249318,5923400862556270777262860831479/5578794936349815990356498636,I2,I3,SW,false,pair:I2:I3:SW
2200,4122677356812259410273670071559/1848890337442117230568148434,3941426072899094762335330214645/3697780674884234461136296868,I0,I2,NE,false,pair:I0:I2:NE
2207,15261468240133400540717991376759/6801791288274286528608102130,2905501559895286236459554835265/2720716515309714611443240852,I0,I1,N,false,pair:I0:I1:N
2209,9691497981614238481480885009005/4323920679076843727911032262,9269656072738645883895955148263/8647841358153687455822064524,I0,I2,SE,false,pair:I0:I2:SE
2211,12398345772232424945010262773031/5520834120749395692990374290,2370316882000810589668280406801/2208333648299758277196149716,I0,I1,N,false,pair:I0:I1:N
2212,15204323300637245058501163931097/6745171437080643344243914862,14422675457312147249526941395371/13490342874161286688487829724,I2,O0,N,false,pair:I2:O0:N
2214,1008318131594038864458175861129/446941656096242955651688206,318625969467556414285163036905/297961104064161970434458804,I0,I1,NE,false,pair:I0:I1:NE
2218,2267241917749052938382980947009/1005168893002147373832708254,2160389519558233657482504163811/2010337786004294747665416508,I1,I2,E,false,pair:I1:I2:E
2219,3543297655157460922419123438853/1576884082042259537179863958,3411539861011521508604196583599/3153768164084519074359727916,I1,O0,W,false,pair:I1:O0:W
2222,3695052265553789106093995071531/1644126354208432022704467978,3568263413699633320281099318497/3288252708416864045408935956,I1,I2,SE,false,pair:I1:I2:SE
2224,7092545880635124213602061965073/3134744422988641826893288702,6740531574357743918246896626771/6269488845977283653786577404,I0,I1,SE,false,pair:I0:I1:SE
2226,80359077832440346244751904733/35555506360467114845079782,7304702475313658908613832566889/6755546208488751820565158580,I0,I1,SE,false,pair:I0:I1:SE
2231,16928622756660629155537736825017/7463988798895432685551840942,16139268223323002403071959486027/14927977597790865371103681884,I1,I3,SW,false,pair:I1:I3:SW
2232,28574325845254556428668737845335/12589693665191026841297084722,27241029375330686416128294254309/25179387330382053682594169444,I0,I2,W,false,pair:I0:I2:W
2233,752518202875138189167100678729/331502255570160979342884238,2153306334642338075073431607025/1989013533420965876057305428,I0,O0,N,false,pair:I0:O0:N
2234,1939457757819430078130466978541/852637771948251760920700102,16586745987941892104313951083167/15347479895068531696572601836,I0,I3,S,false,pair:I0:I3:S
2236,47214200805829353990840351520671/20777346011788028467745297314,44986737988795021445035629036989/41554692023576056935490594628,I0,I3,S,false,pair:I0:I3:S
2238,8382540252417721990295043760639/3690750341600867753514003170,40013721918456538985090697720913/36907503416008677535140031700,I0,O0,NW,false,pair:I0:O0:NW
2240,83474259618067665385132620682969/36677688074165902536945047150,79409289699483362157961318108331/73355376148331805073890094300,I0,I1,E,false,pair:I0:I1:E
2242,75578584114567513608488179132201/33189527444762811003897434062,71874925917034248670392450652059/66379054889525622007794868124,I0,I1,E,false,pair:I0:I1:E
2243,47084791110180729408250473126161/20689507511663358848093393150,6411620361075063554109160460373/5911287860475245385169540900,I2,I3,SE,false,pair:I2:I3:SE
2244,32917538109116681342806261869541/14438575933825925958618864086,31275267468032030381016371128655/28877151867651851917237728172,I0,O0,W,false,pair:I0:O0:W
2246,53528237424794809754330096229941/23461791996102839969385844534,50815081696834005860486916889151/46923583992205679938771689068,I2,O0,E,false,pair:I2:O0:E
2248,1897053933698279518124354185643/832229210710549110027271434,1806021767926470180165907224929/1664458421421098220054542868,I2,O0,SE,false,pair:I2:O0:SE
2249,26301861116772966965896896917329/11519903694408561340848794750,24957879532581386019968267435283/23039807388817122681697589500,I0,O0,W,false,pair:I0:O0:W
2252,38654661598545465951894254230179/16931182264913732975182803482,36833481891069754457763558548297/33862364529827465950365606964,I0,I2,N,false,pair:I0:I2:N
2253,56128617656795788223719466252117/24603434541805248000544350454,53687312863008899324628801300895/49206869083610496001088700908,I0,I1,S,false,pair:I0:I1:S
2260,39922467546301661166643921840315/17401254803246494802684457194,37942886106411839082185784461457/34802509606492989605368914388,I2,O0,SE,false,pair:I2:O0:SE
2261,47153461662751287995903840741963/20526228366129417098406424522,44734952583137603910336462327617/41052456732258834196812849044,I3,O0,W,false,pair:I3:O0:W
2262,15749796300905775058114031096255/6847497184113858629994070882,14901239387522550564681878665245/13694994368227717259988141764,I0,I3,S,false,pair:I0:I3:S
2267,106487839521431413267182553050991/46317064922162701889888513538,101588415250505041015922645759789/92634129844325403779777027076,I1,I3,SE,false,pair:I1:I3:SE
2273,97081732215808673560363120747131/42063848207691071197176247658,92655815168996755933919202930129/84127696415382142394352495316,I2,I3,SW,false,pair:I2:I3:SW
2274,29255884108032573285695990757841/12723499914212943035500537726,28195254572624526601717713366163/25446999828425886071001075452,I0,I2,SW,false,pair:I0:I2:SW
2275,213631141033337359369374949421583/92467430227212162041959800002,203526747508887266291644626760461/184934860454424324083919600004,I1,I3,E,false,pair:I1:I3:E
2277,39328324438661594892962023405419/16983351497004617828514077066,37259941086796481244556884474529/33966702994009235657028154132,I0,I2,SW,false,pair:I0:I2:SW
2278,235292742572431538391888783064679/101720139628274377032664688402,223645390663328732605469185530645/203440279256548754065329376804,I2,I3,SW,false,pair:I2:I3:SW
2281,291331517451371186658672293744953/125888548046303977495588097454,277182210052050066899056026265547/251777096092607954991176194908,I0,I2,S,false,pair:I0:I2:S
2286,125001461038285467659574487668635/54037448775112223041513361194,119687845463325317831764978503985/108074897550224446083026722388,I2,O0,W,false,pair:I2:O0:W
2287,21719245915632954150084725015233/9364948428195296383077720990,7809934447058409104204681376447/7075738812414223933880944748,I2,I3,S,false,pair:I2:I3:S
2288,61490058999795846994165142522353/26503178545335345177811626814,175443583999207636965388512150233/159019071272012071066869760884,I0,I2,S,false,pair:I0:I2:S
2291,65077819391251718041443979493021/28013232551360714269737370470,12392600123649097670304635667275/11205293020544285707894948188,I2,I3,SW,false,pair:I2:I3:SW
2296,24688231823301229710186127435789/10576348647503468174579961478,23421063905822253711676828592839/21152697295006936349159922956,I0,I2,E,false,pair:I0:I2:E
2299,230950761558534165829723803525877/98993314522226703869640531382,220046368976822665186312707866751/197986629044453407739281062764,I0,I1,N,false,pair:I0:I1:N
2303,59977954956062946152319292329139/25637454668781622809948315642,18986112062510399241133985596371/17091636445854415206632210428,I1,O0,NE,false,pair:I1:O0:NE
2306,44958052870539020529434180817345/19452566984372721801937872286,44115078678764321251278105895523/38905133968745443603875744572,I0,I3,SE,false,pair:I0:I3:SE
2308,28576746854168575168282534359499/12173503720501579502414745802,27159491581094420085655875835329/24347007441003159004829491604,I1,O0,SE,false,pair:I1:O0:SE
2315,771336569269959443493735001286085/328059520745129291338075144726,733940094761664828232384137638639/656119041490258582676150289452,I3,O0,W,false,pair:I3:O0:W
2317,269207574326047031166439301133307/114539042255328417633793983082,770731566082103844686780285826803/687234253531970505802763898492,I2,O0,SE,false,pair:I2:O0:SE
2320,68503788285611469639604534596617/29086311012964510155634143758,65387459850402452478694881811003/58172622025929020311268287516,I3,O0,SW,false,pair:I3:O0:SW
2325,709039349013317594685417485292005/300018181048791115613894921686,675110653315273501780712763923279/600036362097582231227789843372,I0,O0,SE,false,pair:I0:O0:SE
2327,135939534231738034837705520223853/57049943071370256260791459270,127302782686371409024329657197031/114099886142740512521582918540,I0,I3,SE,false,pair:I0:I3:SE
2330,775162695747728351148391922146319/327619349938686007906414381250,739797603894639863987364980224269/655238699877372015812828762500,I0,I3,SE,false,pair:I0:I3:SE
2335,1126359646149628124586198891130289/474519615555997789862450797502,1072389072755068997257461918802995/949039231111995579724901595004,I2,I3,W,false,pair:I2:I3:W
2336,508535882275402829732067957685449/213984100752230907552273823886,483491927545119636896819811216507/427968201504461815104547647772,I0,I2,S,false,pair:I0:I2:S
2337,393982427063056603373925498622697/166044338508161511024248467534,376155720582448867713653717160667/332088677016323022048496935068,I1,I3,N,false,pair:I1:I3:N
2339,93149087010916198723590609365399/39233539420215162822870591154,89047286214687056968122538504869/78467078840430325645741182308,I0,I2,S,false,pair:I0:I2:S
2342,263944597255797524751693700548677/111008510593494519833279663382,251839775194938670508008545233519/222017021186989039666559326764,I1,O0,SE,false,pair:I1:O0:SE
2346,190022611524220340141261812220517/79771042461959656968801909974,180876734740211885250164769520847/159542084923919313937603819948,I1,I2,N,false,pair:I1:I2:N
2347,30028306749773237145090458361895/12599149001694320525214964626,9516322625964119852871701025479/8399432667796213683476643084,I1,O0,E,false,pair:I1:O0:E
2350,503622308471083403146900177116763/211376173509172244906152368554,479829078823786438371225481002353/422752347018344489812304737108,I1,I2,N,false,pair:I1:I2:N
2358,669591740715212467541459537259755/279292341559280224322048253578,636339850293845638364862107159329/558584683118560448644096507156,I0,I3,E,false,pair:I0:I3:E
2359,506474522321596919300267759328859/211376173509172244906152368554,482364380024242897174218887413105/422752347018344489812304737108,I1,I2,N,false,pair:I1:I2:N
2362,1400137335056576463055118875090351/583403647212620977091790805378,1331077796087199482868402901617133/1166807294425241954183581610756,I0,I2,SW,false,pair:I0:I2:SW
2364,722960930482714030382372063456535/301271076127202220525741854642,688015912120027899955309668396325/602542152254404441051483709284,I1,I2,NW,false,pair:I1:I2:NW
2365,3446046297117800960545177136709499/1435789351108464677768257444714,3281133900485039496543193470477521/2871578702216929355536514889428,I1,I3,E,false,pair:I1:I3:E
2369,4169354217826986797475460332924197/1731448352886780414145705852758,3956472506726837057381133965153551/3462896705773560828291411705516,I1,O0,NW,false,pair:I1:O0:NW
2373,3682378638505010361049632229690031/1527301782759120904808839700354,3495758364256437609999145010278637/3054603565518241809617679400708,I1,I3,S,false,pair:I1:I3:S
2378,307128574140417734914227730762105/127661497547838720862477788462,884276647416675684001896967129505/765968985287032325174866730772,I2,I3,W,false,pair:I2:I3:W
2379,3348656768184435854420177478832717/1384310284005585202391974068742,3181395894751924720171401465213319/2768620568011170404783948137484,I2,O0,N,false,pair:I2:O0:N
2382,1089929675007847866374338271605951/451011816041982378785927617890,1039130575399455245282809136152861/902023632083964757571855235780,I0,I2,E,false,pair:I0:I2:E
2383,1772759741871157229164461877874857/732985209326553290493428870350,1687819378276702547349087171183643/1465970418653106580986857740700,I3,O0,SE,false,pair:I3:O0:SE
2387,76082723488614940547792149517523/31392874890078808268087063482,650482519017098978471522429093537/565071748021418548825567142676,I1,I3,S,false,pair:I1:I3:S
2389,275427785748263899987871679199087/113289796173133703166114848258,259846733489019090313390911131437/226579592346267406332229696516,I1,I3,S,false,pair:I1:I3:S
2392,4136020408126189975513194357745489/1704365807526061698120745254014,3937723609904721154870305057694995/3408731615052123396241490508028,I1,I2,S,false,pair:I1:I2:S
2395,6243693664701883446114003543729365/2565380061640018094777683441142,5924292190228210563974482123203103/5130760123280036189555366882284,I2,I3,SW,false,pair:I2:I3:SW
2397,4779355400119644861132016722098443/1965989018315520342274486135370,910188528005084612220841363597901/786395607326208136909794454148,I0,I1,N,false,pair:I0:I1:N
2402,7964131569365477899261276189471671/3266174431290932351072474379890,7544496239187461745579001138377989/6532348862581864702144948759780,I0,I2,S,false,pair:I0:I2:S
2403,1986010149053761076805117541426343/808365784558637500303547130514,1847868818766697988124017061402069/1616731569117275000607094261028,I0,I1,NE,false,pair:I0:I1:NE
2407,132909315443058505523180512419875/54277089556585992658212099866,376563255619376116709320331520859/325662537339515955949272599196,I2,O0,N,false,pair:I2:O0:N
2415,1728564938971434456656729209895971/704550386794487461779058450202,1643538808921261559659678180521929/1409100773588974923558116900404,I0,O0,NW,false,pair:I0:O0:NW
2419,110664641029548492308993959760275/45011469502477648652085875258,105251713961509845333352051496473/90022939004955297304171750516,I3,O0,NW,false,pair:I3:O0:NW
2422,473483239011997822515763455178309/192950926840644697114618753302,1057783655378268990596404656055555/900437658589675253201554182076,I1,I3,NE,false,pair:I1:I3:NE
2424,9952677290196452846967818526317749/4043613536687309713630372946486,9464979658381704133397639196845503/8087227073374619427260745892972,I2,I3,W,false,pair:I2:I3:W
2425,11021742331700445248615179406192679/4479342314895657442424259296146,10495368001597761401497597431883861/8958684629791314884848518592292,I1,O0,N,false,pair:I1:O0:N
2426,41414499882113766422583385618924993/16826291494847411692554468064670,39426395804527629038510321010671203/33652582989694823385108936129340,I0,I1,NE,false,pair:I0:I1:NE
2428,44373004930576402662779635487418751/17990582040284462963039759518690,1201274309521612392767849006391935/1028033259444826455030843401068,I1,I3,E,false,pair:I1:I3:E
2429,19371015218712875925353026806539635/7867606865056096807705949472378,18435659801332106235515126146903481/15735213730112193615411898944756,I1,O0,N,false,pair:I1:O0:N
2433,14079610277413851978085799589950229/5711764129652199802164950294902,13413823243589544320147172764505311/11423528259304399604329900589804,I0,I3,NE,false,pair:I0:I3:NE
2439,70022337366630153855495226081171633/28284906812499824177570210260414,66654775173532479398059608022271283/56569813624999648355140420520828,I0,O0,W,false,pair:I0:O0:W
2445,14629195566758008344842523336678777/5885632628287213579887788129582,41577800866241777013580996292787617/35313795769723281479326728777492,I0,I3,W,false,pair:I0:I3:W
2446,36929230605224374275385875082875761/14875222040305459886000662759486,35118713797791565636692834109754739/29750444080610919772001325518972,I3,O0,W,false,pair:I3:O0:W
2447,10046483434613341822678574563515573/4043613536687309713630372946486,9551179899197223732699415014811071/8087227073374619427260745892972,I1,I2,W,false,pair:I1:I2:W
2449,9232146873109897376279975491504499/3711167880986600447475010158202,8761459695375775476745792583244217/7422335761973200894950020316404,I1,O0,SW,false,pair:I1:O0:SW
2452,3524171976840130172891218996133043/1417683293682635984758677864442,3357404133990861232438260995955577/2835366587365271969517355728884,I0,I1,N,false,pair:I0:I1:N
2457,845645196999169507561585967592949/339415042817708703312991033270,806478567709141178346367845095807/678830085635417406625982066540,I1,O0,W,false,pair:I1:O0:W
2458,180527025727900572810183139497753/72151716335847616279915552238,1877554842106381480120511701953433/1587337759388647558158142149236,I0,O0,SE,false,pair:I0:O0:SE
2462,5365838160754393817188982592472411/2149706244574253536566727715754,5119891459992819190903796951585393/4299412489148507073133455431508,I3,O0,NE,false,pair:I3:O0:NE
2464,17018031568560033328383477155532677/6807060584010069771035717969558,16244724914406919628026727771318319/13614121168020139542071435939116,I1,O0,SW,false,pair:I1:O0:SW
2465,19694064519444565893436860020078473/7848666295558848624051831544590,18637363699259918814102397707678907/15697332591117697248103663089180,I0,I1,SE,false,pair:I0:I1:SE
2467,35381151176457292443108857786935561/14135416934490181830282100238350,33745288414121403833370726238583099/28270833868980363660564200476700,I0,I1,E,false,pair:I0:I1:E
2472,9111713215499357530660993262910259/3622970193294153571638094779130,43149766424719567788294439541965533/36229701932941535716380947791300,I1,O0,S,false,pair:I1:O0:S
2475,1458020518772567977711962923501777/580384026499331565378185587070,12468863921002692208031233709852203/10446912476987968176807340567260,I0,I2,W,false,pair:I0:I2:W
2477,2227684414102270499691731497557143/890659253678408377704587485362,2140541245153111424581930388302757/1781318507356816755409174970724,I0,I2,W,false,pair:I0:I2:W
2482,64709716181786518988974450225147835/25663872098165799092507603796714,61257376445349766572430514679152017/51327744196331598185015207593428,I0,O0,SE,false,pair:I0:O0:SE
2488,110324867300079209561281969076966345/43701698512150622746690534156942,104806627305036186311808942753042811/87403397024301245493381068313884,I0,I1,NW,false,pair:I0:I1:NW
2494,72546253392088589735292525337516367/28672380812680983421149947180610,69062132795034967438882285904613581/57344761625361966842299894361220,I1,I2,SE,false,pair:I1:I2:SE
2495,63539777731138599364174283670061279/25085503478759416651319306742050,2418012655307684381415848896803077/2006840278300753332105544539364,I2,I3,S,false,pair:I2:I3:S
2497,18872052874653118383851576704014021/7460001130325647545288368898070,90109769914194106759656055560961451/74600011303256475452883688980700,I2,O0,NE,false,pair:I2:O0:NE
2498,123019703070097556599264765227145865/48561749332202769246566058505486,117092395137133919153264310004415931/97123498664405538493132117010972,I0,O0,SW,false,pair:I0:O0:SW
2499,1791214918551997792500430106692235/703858980035908220007763375946,1686414076433738274600515902715905/1407717960071816440015526751892,I2,O0,NE,false,pair:I2:O0:NE
2502,935964985049730974224378828445183/367871190235845399750218613474,23881094424557190919272270483970895/19865044272735651586511805127596,I1,I2,E,false,pair:I1:I2:E
2508,14593747513470360692190356849178775/5735569387792814764561955334322,13887723224892780327541767897120677/11471138775585629529123910668644,I2,O0,N,false,pair:I2:O0:N
2510,1073188819438064199840490766066921/421784892536178868953850072142,1022480840022682339545724556347611/843569785072357737907700144284,I0,I1,W,false,pair:I0:I1:W
2511,143327641022451133093085228668471693/56180919785499073950789355305862,135936899012281105059763590123634503/112361839570998147901578710611724,I0,I3,NE,false,pair:I0:I3:NE
2512,100897228649554839248791030205514269/39624807253114454178484574760038,96199682739103664079953465544198903/79249614506228908356969149520076,I1,I2,NW,false,pair:I1:I2:NW
2516,53428350391966877381146720408710037/20908630396991316451590560415862,50629517114240714838932156227669599/41817260793982632903181120831724,I0,I1,W,false,pair:I0:I1:W
2518,56277104132968189177671083811435021/22050573473644017089330308725382,267843741489573396867315359722367971/220505734736440170893303087253820,I2,I3,E,false,pair:I2:I3:E
2519,274608752463862489136458112379063467/107594424279806673992914920724234,261640679892808153918643391803400801/215188848559613347985829841448468,I2,O0,NW,false,pair:I2:O0:NW
2522,173567876942760238512799502668647079/67936733619767886889094639703698,165196354122790978217038848895272917/135873467239535773778189279407396,I2,O0,NW,false,pair:I2:O0:NW
2524,4620184527341249957351775125466999/1787429513205565046186424006386,4278153732013064724431198820589637/3574859026411130092372848012772,I1,I2,E,false,pair:I1:I2:E
2528,76880521919459260846685195247806545/29992057109705597903767284128382,219095251266969556398429982705719353/179952342658233587422603704770292,I0,I2,SW,false,pair:I0:I2:SW
2532,156867052792886736620448542117437457/60991237571899730114390574883582,148900260306857662340565490977007443/121982475143799460228781149767164,I2,I3,N,false,pair:I2:I3:N
2534,141252162717706877250349652043818441/55083086192339579159645383640718,19348051918367643701451140773263341/15738024626382736902755823897348,I0,I2,S,false,pair:I0:I2:S
2538,136825472455756782103422749523332741/53103752270479179716057567332502,55758393835821962642822488748123851/45517501946125011185192200570716,I0,I1,E,false,pair:I0:I1:E
2542,81790003452230130805759649682325151/31547373631256306168536814806434,25654071489497973984804825864420927/21031582420837537445691209870956,I1,I3,NW,false,pair:I1:I3:NW
2543,111037573169216106303193491423835349/42849867324775792060785095759350,104648212330611047824178727108137503/85699734649551584121570191518700,I0,I1,NE,false,pair:I0:I1:NE
2545,501480678508266725970116243098677067/194203337771720338744406016427466,477308922135266965571187915575328321/388406675543440677488812032854932,I0,I2,W,false,pair:I0:I2:W
2547,217789545549826403335562746571523899/84526950132983003105499143717866,208672483481570953203441622878893073/169053900265966006210998287435732,I2,I3,N,false,pair:I2:I3:N
2549,2292122345611725896481507027605015/887249188751258562358582549938,6551715777501339793522583119075439/5323495132507551374151495299628,I1,I2,W,false,pair:I1:I2:W
2551,447377606158024830086435811989112591/172636753531736154391827677532866,423437966555314801382372294642225677/345273507063472308783655355065732,I0,O0,SE,false,pair:I0:O0:SE
2554,84000258337132356925847044255067601/32421114980080341039888951558014,79973483262676216704674297715624083/64842229960160682079777903116028,I1,I3,NE,false,pair:I1:I3:NE
2562,110177075478178516873402170219822521/42311675819585883101336953488558,34956838648811219990180076103958297/28207783879723922067557968992372,I0,O0,E,false,pair:I0:O0:E
2563,1606612320889118663544835395486814585/616531619605880387268548509111598,1526412580601128256132628083639054475/1233063239211760774537097018223196,I1,O0,S,false,pair:I1:O0:S
