batch_index,time_a,time_b,pair_a,pair_b,face_a,mixed_with_wall,batch_events
1482,851833448408942145363966090/740715071314843347950681,785685496856277165885162541/1481430142629686695901362,I0,O2,SE,false,pair:I0:O2:SE
1483,617807047659611124971336558/542473394564890410100115,584254818210099804318693039/1084946789129780820200230,I0,I3,SW,false,pair:I0:I3:SW
1488,651009309466611252429389122/571104197927821787544613,619380792357319744324400745/1142208395855643575089226,I0,O1,W,false,pair:I0:O1:W
1494,191405037706238650078088142/167102279039446228046467,2365841568996035798246321363/4344659255025601929208142,I0,I2,SW,false,pair:I0:I2:SW
1495,592744800399539993406920050/516053909037042493366429,559772926507594580583236929/1032107818074084986732858,I3,O0,SE,false,pair:I3:O0:SE
1497,2486324459368729871668803890/2154919920843703100447229,776006693335832502928988683/1436613280562468733631486,O0,O2,N,false,pair:O0:O2:N
1498,26598513559381926473828446/23793436927522486501867,26997164955524463897992935/47586873855044973003734,I3,O0,E,false,pair:I3:O0:E
1500,3138696804609879407324368462/2727795260145963108481219,2984787906579628356893991839/5455590520291926216962438,I0,O0,SW,false,pair:I0:O0:SW
1507,8058667395784040591041654/6961568093430820105255,19827620762475912699937291/36200154085840264547326,I2,O1,E,false,pair:I2:O1:E
1509,217326978270725652208068278/187637937693911192261063,205630729671876148891762803/375275875387822384522126,I3,O1,W,false,pair:I3:O1:W
1510,4822648250207762104308583746/4160275480906690352137253,4557403702736483805004570217/8320550961813380704274506,I3,O0,S,false,pair:I3:O0:S
1512,200007730754125078541109890/172257616289453743258949,948948742840371824657633837/1722576162894537432589490,I2,I3,E,false,pair:I2:I3:E
1516,35778626755019762214381874/30776546566541903860221,1144441160752691164237590103/2072287468813821526588214,I0,I3,SW,false,pair:I0:I3:SW
1517,10486654786548043286077419202/8988226450202437227034597,9908842796448979729559725353/17976452900404874454069194,O0,O1,W,false,pair:O0:O1:W
1524,21191649660090195222167444602/18098661049320514855697969,20095700612590724142644686821/36197322098641029711395938,I0,I2,W,false,pair:I0:I2:W
1528,4352058303154373492199205754/3708700534834764099650481,4118991049406463001740227429/7417401069669528199300962,O0,O2,W,false,pair:O0:O2:W
1529,674445204283427365577819270/574164663090702700016719,4472855829821343314153603133/8038305283269837800234066,I2,O1,W,false,pair:I2:O1:W
1530,4005570924993564964109677954/3410836338956603066157253,3798287090201290339866389385/6821672677913206132314506,I3,O1,E,false,pair:I3:O1:E
1531,19966539755608278051825038526/16950222206152228809212123,18803651391974459778842028695/33900444412304457618424246,I0,I2,SW,false,pair:I0:I2:SW
1532,29211551610087177274912460190/24868463628109934240370443,27755928470958171437213290119/49736927256219868480740886,I0,O1,W,false,pair:I0:O1:W
1533,9304411657861522738964984714/7923060979360257048678361,8885605481090935861215333805/15846121958720514097356722,I3,O2,S,false,pair:I3:O2:S
1540,17149743444779273683454821546/14512448944159307042040489,16231276414534560596589029053/29024897888318614084080978,I2,O2,NW,false,pair:I2:O2:NW
1542,109544426974190495821673622/92463079011000286807159,103238705923557480970670819/184926158022000573614318,I3,O1,N,false,pair:I3:O1:N
1544,1366688652475883400604003778/1151541379887942919042405,36714688020819611249320643/65802364565025309659566,I3,O2,S,false,pair:I3:O2:S
1545,22994433040882828877447660426/19277751183838896680105945,21386345004741198430641165741/38555502367677793360211890,I3,O1,NW,false,pair:I3:O1:NW
1553,820683105644822624052780086/687286648864302702638983,5428675150501296128796272741/9622013084100237836945762,I0,I2,S,false,pair:I0:I2:S
1556,25250251295034039852652130218/21106333517963255784306217,23836833650445873034666993725/42212667035926511568612434,I2,O2,S,false,pair:I2:O2:S
1558,18483643927126841019253268210/15424562620487397827319901,17423211022589138668532047873/30849125240974795654639802,I3,O0,SW,false,pair:I3:O0:SW
1559,13760687816006523115913209014/11484320433863017947360455,1854211907063325825296349749/3281234409675147984960130,I0,I2,S,false,pair:I0:I2:S
1560,12009633442521438348567047046/10034112997754546631226831,11363194940979416370016506907/20068225995509093262453662,I2,I3,SE,false,pair:I2:I3:SE
1563,500442629150074636110277830/419629301502211999938799,8130618124051687555900624235/14267396251075207997919166,I0,I2,S,false,pair:I0:I2:S
1564,39472836917285897612269147358/32929898575769296201695531,37257418564894698793157682983/65859797151538592403391062,O0,O2,NW,false,pair:O0:O2:NW
1567,125067712716577568304698212450/104211721835389619324965877,118357602557757531099659350137/208423443670779238649931754,I0,O1,NE,false,pair:I0:O1:NE
1568,108052663325475030676948766230/89944325584314411327046711,102096366309654155987858101667/179888651168628822654093422,I0,I2,S,false,pair:I0:I2:S
1570,44215244232983803898898926478/36839574719946013420679651,126073646265813479278704938429/221037448319676080524077906,I2,I3,SE,false,pair:I2:I3:SE
1574,31758840620945951233290165194/26279477431723388023010425,89516171172290510995279786087/157676864590340328138062550,I0,O2,W,false,pair:I0:O2:W
1575,12037490663758760519224872226/10004193037183923838571477,11475629693050583112224158169/20008386074367847677142954,I2,I3,SE,false,pair:I2:I3:SE
1580,11593717643991764925893042802/9592585969817320834220317,10996995997316365739762868161/19185171939634641668440634,O0,O2,N,false,pair:O0:O2:N
1583,14790169353826058332595938094/12184893197670648008973555,2786097468413488125719148419/4873957279068259203589422,O0,O2,N,false,pair:O0:O2:N
1584,191428915658028852061709693506/158187237537956291627671717,182050952873314011749593375977/316374475075912583255343434,I3,O0,W,false,pair:I3:O0:W
1591,327522800046716935537459338002/268764249309856442863500973,309587513199485989570402826897/537528498619712885727001946,O1,O2,NW,false,pair:O1:O2:NW
1592,11422750231924842603423703522/9377475734589268799637429,10819731675957589979536504633/18754951469178537599274858,I2,O2,E,false,pair:I2:O2:E
1593,76647914828266076950206894866/62850210781719788896406189,72572219736883707357614749329/125700421563439577792812378,I3,O0,W,false,pair:I3:O0:W
1597,12160997333393582206619511126/9897091870269578440583255,2272131693400853455089779111/3958836748107831376233302,I0,I3,NW,false,pair:I0:I3:NW
1598,102739466848704558147604646398/84122097695492807607694843,97627551332101791207930962487/168244195390985615215389686,I3,O1,N,false,pair:I3:O1:N
1599,32947892507399634610109582986/26808316077719132051903321,30889855908781991647272920877/53616632155438264103806642,I2,O1,NE,false,pair:I2:O1:NE
1600,273608022437563832657203627934/223508852883609999461785611,259343165983067394350629770119/447017705767219998923571222,I2,O0,S,false,pair:I2:O0:S
1602,518553347572082731434016909606/422411204141552702845272031,488962788554719900297136645483/844822408283105405690544062,I0,O0,NW,false,pair:I0:O0:NW
1606,591211503286861028743944337098/481677375043914941453531129,560273608684573478593414829133/963354750087829882907062258,I0,I3,E,false,pair:I0:I3:E
1611,436601253206233616192755568778/353974129705390177695832153,413440508213336622226226786349/707948259410780355391664306,I0,O2,NE,false,pair:I0:O2:NE
1613,387775504438230192440509952098/313651235795316687402896373,6408571275093705478010178113/11005306519133918856241978,I3,O0,W,false,pair:I3:O0:W
1615,612106523596902729579626815882/495296368803996985050915545,578605776783980662113072184493/990592737607993970101831090,O0,O1,W,false,pair:O0:O1:W
1618,83101645416938847156328635966/66982215434197341936552091,78209431688528984459321120087/133964430868394683873104182,I2,I3,S,false,pair:I2:I3:S
1619,43610610217245145799978402822/35053406535545788110885647,122342423061519614788033263377/210320439213274728665313882,O0,O1,W,false,pair:O0:O1:W
1622,159849074030590932471338216318/128804796540624602527074747,151049573583125956098048755959/257609593081249205054149494,I0,O1,SE,false,pair:I0:O1:SE
1623,107426604325761733517557786654/86836121953280647992856907,307016175753728021272056766805/521016731719683887957141442,I2,O2,W,false,pair:I2:O2:W
1624,286020776762219292267140425258/230299497945645160454651497,270688360098601193374903963005/460598995891290320909302994,I3,O1,NW,false,pair:I3:O1:NW
1625,1222294098295304446242611771466/986304689214233011025550265,1163545371351016705692092926733/1972609378428466022051100530,I0,O2,NE,false,pair:I0:O2:NE
1626,68024478266516672874543584626/54606939505160507449491613,64039133832355235251340600641/109213879010321014898983226,I2,O1,S,false,pair:I2:O1:S
1628,577734472340734045137265051542/465287957494549123068408823,549513019843560663147979393123/930575914989098246136817646,I2,O2,W,false,pair:I2:O2:W
1630,3031755610167736487994670669922/2434651226193787142189802485,2866069551181490299790163312761/4869302452387574284379604970,I2,O1,SE,false,pair:I2:O1:SE
1632,1876286665486268397720140566838/1504075311204688896052984839,196338167943818774832689391835/334238958045486421345107742,I2,O2,W,false,pair:I2:O2:W
1635,748342699694763354825160335210/599056408636728746009709961,706113801229293065870950704925/1198112817273457492019419922,I3,O0,N,false,pair:I3:O0:N
1637,4026673537304668770825091111110/3219730043388069291753809647,3803733655139074517230345942971/6439460086776138583507619294,I2,O1,SE,false,pair:I2:O1:SE
1638,2787079726034757261166024088474/2226480819715573114561670145,2628624262313507031623837399029/4452961639431146229123340290,O0,O1,NE,false,pair:O0:O1:NE
1642,4226838636106336747065972748174/3365227141182885388326620131,4004709672125743794882894074175/6730454282365770776653240262,O0,O1,SE,false,pair:O0:O1:SE
1646,2984198513085687596691999806946/2373481375980785439105436085,2836060379993263063781824307513/4746962751961570878210872170,I3,O1,E,false,pair:I3:O1:E
1647,10390474131161842624638710317406/8223381120629569271079317611,9792514808890616945575071162215/16446762241259138542158635222,I0,O0,E,false,pair:I0:O0:E
1650,11174216478639408163433278286722/8854674586239242084746203077,10599656283073707826185510772361/17709349172478484169492406154,O0,O2,S,false,pair:O0:O2:S
1655,460712528192474634048896118522/368069462985708894867704945,448582649209855343207666946853/736138925971417789735409890,O0,O2,S,false,pair:O0:O2:S
1656,935617100513397601079627990962/741416670333922629698117181,893499975814477885592377630561/1482833340667845259396234362,O1,O2,NW,false,pair:O1:O2:NW
1660,601458541273929952760783987378/473019378830206333145702845,6216558733288929227307701023147/10406426334264539329205462590,O0,O1,S,false,pair:O0:O1:S
1663,6201522726447358268760400086430/4869361306898078807507024651,5855606731046399796139100121735/9738722613796157615014049302,I0,I2,E,false,pair:I0:I2:E
1667,13814350829630390895013237298454/10829343979081981226109236663,13050432237401280812684668269859/21658687958163962452218473326,I3,O1,SE,false,pair:I3:O1:SE
1669,53299115121504255501005372102/41455796031800724005936111,645311311080272215940144724351/1077850696826818824154338886,I2,O0,SW,false,pair:I2:O0:SW
1671,9835308897000908396040691957154/7716832495768192509887393045,9380637255980061461102844402713/15433664991536385019774786090,O1,O2,W,false,pair:O1:O2:W
1672,3682110814962284097827405741646/2886924683858877970031276227,3511674920285343640286723603359/5773849367717755940062552454,I3,O0,NW,false,pair:I3:O0:NW
1673,734507954716990936557343896986/575970571621038668565114113,701471381564515100049220496629/1151941143242077337130228226,I2,O0,SW,false,pair:I2:O0:SW
1674,4047146329544168875976641420190/3148713684530338924569121291,3790603256634027044818990640519/6297427369060677849138242582,I2,I3,S,false,pair:I2:I3:S
1677,6847355419224055476867946411574/5319585628075053915909396615,2132722396893571649895717376529/3546390418716702610606264410,I0,O0,E,false,pair:I0:O0:E
1679,12565068044155149459208206393766/9818765004718106694542175519,3974311930236556154867561058617/6545843336478737796361450346,O1,O2,SW,false,pair:O1:O2:SW
1680,5308711817421655595080438616118/4141785452225268366500878727,25089469771362444346163560323071/41417854522252683665008787270,I0,O0,E,false,pair:I0:O0:E
1684,17777626030184080032869106093882/13848339883112023089597553937,16759591742518425809943738719301/27696679766224046179195107874,I2,O0,SW,false,pair:I2:O0:SW
1686,5465135305480012278000579841154/4264377127518484586844078661,5180712275918855430128293294857/8528754255036969173688157322,I0,O0,E,false,pair:I0:O0:E
1687,4321928029249905600002095827686/3365583416443227378064389183,4085920575958556450078469645643/6731166832886454756128778366,I3,O0,W,false,pair:I3:O0:W
1688,37761116165690181452042956367822/29375520453932154962105866371,11919600099860849422683194922869/19583680302621436641403910914,I2,O1,SE,false,pair:I2:O1:SE
1693,10352242663939342238130499262738/7977583600626954861473692077,3222355300458961473625872360923/5318389067084636574315794718,O0,O2,N,false,pair:O0:O2:N
1694,927249068365483746277608949042/716627593798696171277514749,873290331149861661824775685153/1433255187597392342555029498,I2,O2,SE,false,pair:I2:O2:SE
1695,42252757576387723948891130871410/32715107398083588423865886493,39999796977952241322990432533953/65430214796167176847731772986,I0,I2,E,false,pair:I0:I2:E
1697,46581432684459377175827276262610/36051441152128889285428521741,14687630007979875323687987501947/24034294101419259523619014494,I0,I2,E,false,pair:I0:I2:E
1698,44053472285921909555734623026690/34007428088759262738101493253,41449655059818551876937615147465/68014856177518525476202986506,O1,O2,W,false,pair:O1:O2:W
1699,36849528426198421274876373066262/28495317031997661606331954743,34824035777160762610850950983587/56990634063995323212663909486,I2,O2,E,false,pair:I2:O2:E
1700,29645584566474932994018123105834/22983205975236060474562416233,28198416494502973344764286819709/45966411950472120949124832466,O1,O2,W,false,pair:O1:O2:W
1702,12800729297470475306019588218502/9918760606274260316502373711,12183337064286949679874667927963/19837521212548520633004747422,I0,I2,NE,false,pair:I0:I2:NE
1708,27602350496666094227959413799942/21159743597224801855988965135,5178832751512235608966258115295/8463897438889920742395586054,I0,I3,S,false,pair:I0:I3:S
1713,50087180838618970980938405889706/38335721001365389483250077609,47039397907528683247189547585469/76671442002730778966500155218,I0,O1,NW,false,pair:I0:O1:NW
1716,6598225339416204150719994060686/5057307776414736056847016931,6251380731933156727412358891839/10114615552829472113694033862,O0,O1,SW,false,pair:O0:O1:SW
1717,5486227015319386452515136982942/4194538421600937626476286987,5177969337320735477606938466183/8389076843201875252952573974,O0,O2,E,false,pair:O0:O2:E
1720,44864149310726086755871865117454/34357087016965421339213002915,42670547174473818027293533054207/68714174033930842678426005830,I3,O1,N,false,pair:I3:O1:N
1724,72536118950443755702804859510462/55139978625035471660611234267,68196892989370786770364831852439/110279957250070943321222468534,O0,O1,SW,false,pair:O0:O1:SW
1728,15817201026019912333383555222302/12011386856896532667415259339,14938007601730885469249268233031/24022773713793065334830518678,I0,O2,N,false,pair:I0:O2:N
1732,52217018255580012520534534693458/39545111610084844698424504525,21092106466174800655760126557973/33895809951501295455792432450,I0,I2,SE,false,pair:I0:I2:SE
1733,53802883948637515969463807200186/40608046664886246910744933457,50362284107679516848965238299781/81216093329772493821489866914,O0,O1,SW,false,pair:O0:O1:SW
1734,8886063446459176053312862240358/6754719375832308164946515199,8477604870603064251199931301131/13509438751664616329893030398,O1,O2,W,false,pair:O1:O2:W
1736,119088821196384714255623538214442/90247402200538437618507427433,112808178056408818298191195274621/180494804401076875237014854866,I2,I3,N,false,pair:I2:I3:N
1737,177931039362789664621203639987190/134347506592628628204682419943,167236473859729778384396367425555/268695013185257256409364839886,I0,O1,N,false,pair:I0:O1:N
1739,90846638683306452561472959610474/68691964068206314226879658761,85929252311753797630476677264029/137383928136412628453759317522,O0,O1,S,false,pair:O0:O1:S
1740,69369693819086456407448261635862/52595848621687836080490854071,66084743815503983143366827125283/105191697243375672160981708142,I0,I3,E,false,pair:I0:I3:E
1742,93582457651317360108719218463866/70325298516781229665921862193,87258398508321214202004877405157/140650597033562459331843724386,O0,O1,SE,false,pair:O0:O1:SE
1745,45990966841313872654701259581598/34693177095547573894479762059,43516537203713935627552519792647/69386354191095147788959524118,O0,O1,E,false,pair:O0:O1:E
1747,318555173581476782231377610040402/240091652031428489616454604237,300954580048367239282130017696817/480183304062856979232909208474,I3,O0,NE,false,pair:I3:O0:NE
1748,48839084337668682906154648492594/36742610601186501827342961789,46012239331996035167141495382689/73485221202373003654685923578,O0,O2,NW,false,pair:O0:O2:NW
1751,15529516666082339557076651860966/11668734555965999301834453695,14636189283899596974782913557963/23337469111931998603668907390,O0,O1,SE,false,pair:O0:O1:SE
1755,21940936474298230769181247388998/16488721858011392547991904815,20781954483586702709860232621051/32977443716022785095983809630,I2,I3,NW,false,pair:I2:I3:NW
1756,69631543235298003602181249368630/52157385295997088496175445639,196429775578155080964762783057049/312944311775982530977052673834,I0,I2,NE,false,pair:I0:I2:NE
1758,306888816801659064412635157053050/229699861207051845255861973809,289218622212244143250925902571749/459399722414103690511723947618,I3,O2,N,false,pair:I3:O2:N
1765,168102186660507032554311184264874/125586203296501054121099039657,159387985660321776483718127231933/251172406593002108242198079314,I0,I2,E,false,pair:I0:I2:E
1767,106782151498635851195329353346886/79471813060041008138432700207,33483304257008841220051442686377/52981208706694005425621800138,I0,I2,E,false,pair:I0:I2:E
1768,178371718284472407326221942558678/132824552949412194146775386263,168127070569638664971910746662275/265649105898824388293550772526,I2,I3,N,false,pair:I2:I3:N
1769,143314177206939598221004672335782/106968436624781949344162846751,407818610443791189005389052055553/641810619748691696064977080506,I3,O2,NW,false,pair:I3:O2:NW
1770,465690883871934985124056100303338/346895278209986676205331192777,439815979038328334477088711658077/693790556419973352410662385554,I2,O1,SE,false,pair:I2:O1:SE
1771,327946979599192684270842725915734/244641343842618099713442301911,103681763128871996391031160328001/163094229228412066475628201274,I2,I3,NW,false,pair:I2:I3:NW
1772,14880671704118985697505555810334/11062894271185831625417924939,13999984577004678341980566013383/22125788542371663250835849878,I0,O2,N,false,pair:I0:O2:N
1774,704573569804263789370104212623370/523640746016543859874605668121,221112625739765504748389068619599/349093830677695906583070445414,I2,O1,S,false,pair:I2:O1:S
1778,131931911526763450507921310109266/97898589070061718259503931085,124665606222998224910670616009009/195797178140123436519007862170,O0,O2,S,false,pair:O0:O2:S
1781,72054011872950966252181023919942/53376983495023083352289439535,340864984825568609329371301171431/533769834950230833522894395350,I2,O2,SW,false,pair:I2:O2:SW
1783,345175026877969574269304476680974/255230209489278520625707965603,325664199601988188259355648317695/510460418978557041251415931206,I0,O2,NE,false,pair:I0:O2:NE
1787,43003524261515645945125006685554/31069973315974826329107796125,38429864437853224524353899230529/62139946631949652658215592250,I2,I3,S,false,pair:I2:I3:S
1788,619035366448715858822836144437786/457019979878751251174620166209,585110052889493003205442118152501/914039959757502502349240332418,I0,O2,NE,false,pair:I0:O2:NE
1789,228186231970081175715307757314462/167680722093146796939465810187,213568516368285536541887009851527/335361444186293593878931620374,I3,O2,S,false,pair:I3:O2:S
1790,413368939678646705485490507943370/304291470870318767549823824249,388707168298717848559420120472525/608582941740637535099647648498,I2,I3,S,false,pair:I2:I3:S
1794,213778838797275935886100252645310/157839000398263279131728271451,203692510791583760848522922207255/315678000796526558263456542902,I3,O0,NW,false,pair:I3:O0:NW
1795,37356163187010990319550440715530/27428705038967856243292681113,456836530589931377196261158041993/713146331013164262325609708938,I2,O0,SW,false,pair:I2:O0:SW
1796,264230536654046280650908583888342/192992310936308572593410584471,245721657824047766913459806664835/385984621872617145186821168942,I2,I3,S,false,pair:I2:I3:S
1797,500788424750292078822882255562826/368171923783615137492537021369,474315751335989108572128569844493/736343847567230274985074042738,O0,O2,S,false,pair:O0:O2:S
1798,2191059762220990608714250515186890/1606910069090375693136744356601,2064292975433649609509868590601037/3213820138180751386273488713202,I0,O2,NE,false,pair:I0:O2:NE
1799,468594951911907370529830702991654/341693942937157302783005511647,435893797396579510224308514780523/683387885874314605566011023294,O0,O2,SW,false,pair:O0:O2:SW
1802,3329479296981149841524439184931082/2434427657016028713749417074073,3126594959627402044337355747030637/4868855314032057427498834148146,I0,O1,E,false,pair:I0:O1:E
1807,1898276229436466185235572051890530/1391191879068774546310501514869,1802644622333277273474129963064569/2782383758137549092621003029738,O0,O2,W,false,pair:O0:O2:W
1808,4663473590109481625206019828347774/3402525040461034121845837544891,4384937339379183504919411274599671/6805050080922068243691675089782,I3,O1,SW,false,pair:I3:O1:SW
1815,8113951938016989634844975224871314/5898897840464225059606188006125,7664204772301476472711215287092177/11797795680928450119212376012250,I0,O1,S,false,pair:I0:O1:S
1817,8405326825259098457172321087196318/6101335686661887844259034606731,7912339947757896452899110089705991/12202671373323775688518069213462,I3,O1,NW,false,pair:I3:O1:NW
1819,9912916001059833374554772594463218/7178725875576513996346502854621,9281751393304195503664649531377025/14357451751153027992693005709242,I0,O1,S,false,pair:I0:O1:S
1820,2384242011161444949048948203884446/1734246518215318001789971854347,2260725117389084142285742771320711/3468493036430636003579943708694,I3,O0,NE,false,pair:I3:O0:NE
1822,1372471723202489239158574897950714/996752953357125421075253571313,68435158709324782236744222208103/104921363511276360113184586454,I0,O0,SE,false,pair:I0:O0:SE
1824,1045169475142476281018571615958454/741132940654975860696580724551,932840898229569505570664523449331/1482265881309951721393161449102,I0,O0,SE,false,pair:I0:O0:SE
1825,3419932862824453373285879260456622/2469405535272222288611183560115,639966340640447802884537727403075/987762214108888915444473424046,I2,O1,N,false,pair:I2:O1:N
1829,4740570307498816263004153798498058/3426239564653265834973769590937,4473889789021559210103088392715629/6852479129306531669947539181874,I2,O1,NW,false,pair:I2:O1:NW
1831,4277675902633225943211672216520498/3099922420746340591526253501693,451645008577456434492837150169689/688871649054742353672500778154,O1,O2,NW,false,pair:O1:O2:NW
1832,1416445575594442378709889599951990/1021328341095855004675249808423,1330045021889350540418687229474387/2042656682191710009350499616846,I0,O0,E,false,pair:I0:O0:E
1833,19619127041699606901015171029006554/14184951392713839552546234275105,3715660120933901214267355032521297/5673980557085535821018493710042,I2,I3,SE,false,pair:I2:I3:SE
1834,30167668268681357693471537716206614/21765183335382745424301037618999,28497769172365496442673811869086883/43530366670765490848602075237998,I0,I2,S,false,pair:I0:I2:S
1836,14683779845668947112286783490947554/10577121526107813657833746604981,13864523837064632447986709740077881/21154243052215627315667493209962,I2,O1,SW,false,pair:I2:O1:SW
1839,10166985045563622752083263236488618/7252874505757776676485873236265,3128634239598527321956143980812223/4835249670505184450990582157510,I2,O0,N,false,pair:I2:O0:N
1844,12092762069002752434699715985251046/8658152307817532181164836453439,11400445277309037486777809370025291/17316304615635064362329672906878,I0,I3,W,false,pair:I0:I3:W
1846,9822499946830445303575450506266974/7028619007935656715818465068139,9276027138843966858127384579933031/14057238015871313431636930136278,I0,O2,NW,false,pair:I0:O2:NW
1853,23959756525326720679372352786041882/17077662508356058056666225698113,22648694243740848744816050321310261/34155325016712116113332451396226,I0,O2,W,false,pair:I0:O2:W
1855,6461893192370551284227468664438882/4584739611237201046929106400245,66875456983072980648280084330280243/100864271447218423032440340805390,I0,I2,SW,false,pair:I0:I2:SW
1859,8369883987151812326806456070039654/5883962441294484602589603167743,7757129646410783087832371543996939/11767924882588969205179206335486,I3,O1,NE,false,pair:I3:O1:NE
1861,15343448081940033590855774315133322/10834223776168317907295247171289,43289790816516167233701761060035079/65005342657009907443771483027734,O1,O2,E,false,pair:O1:O2:E
1862,6853641716890873288619284525575338/4776303792606347042888506273449,6242922948278898301644955720104637/9552607585212694085777012546898,O0,O2,NW,false,pair:O0:O2:NW
1865,102825567668921300162226300877259646/72575876036577790635727693465019,97334420496131783486839049485481207/145151752073155581271455386930038,I2,O1,NW,false,pair:I2:O1:NW
1868,920141554381269735415231947226346/665580506632379795338627864393,4638819185906578680604485447527249/6655805066323797953386278643930,I3,O2,N,false,pair:I3:O2:N
1869,8219099890221094759656965466530198/5792577119737868893145568548087,23354460539577900835776977912125481/34755462718427213358873411288522,I2,O2,E,false,pair:I2:O2:E
1874,1693353882959446398116508087835646/1177161346679783746283483595515,4705053605717021461548671764953509/7062968080078702477700901573090,I3,O0,E,false,pair:I3:O0:E
1877,24431597791855541853482329535038358/17123140964780577277733222984183,23159555121242638941029649800476259/34246281929561154555466445968366,I2,O1,W,false,pair:I2:O1:W
1879,26490797209208594088923127409738650/18459208301724383259944130138113,24913201565508561881141032315169781/36918416603448766519888260276226,I2,O2,N,false,pair:I2:O2:N
1884,1504820029718402711714756740466894/1044090720575341399837908962051,1411838737960044402291759415253727/2088181441150682799675817924102,I0,I3,NE,false,pair:I0:I3:NE
1888,87779091447272420160629847308842642/60962282179640529361127909409645,16641332279164933385825450164886237/24384912871856211744451163763858,O1,O2,NE,false,pair:O1:O2:NE
1892,64123235670286086350928545969292590/44374342784588866509993477214707,60652931303407085419364309123452559/88748685569177733019986954429414,I0,I3,E,false,pair:I0:I3:E
1896,114862680616614065169389344060631350/79409253936035924513252608669703,108632788748028655293774227038116787/158818507872071849026505217339406,O1,O2,N,false,pair:O1:O2:N
1900,9825347617176585957132906594443906/6773586908848947706791989934405,27951899501047173460897854288527899/40641521453093686240751939606430,O1,O2,NE,false,pair:O1:O2:NE
1901,76063582574333548941404403181637490/52387784472073849440013599592861,72043139082190311399385619961195073/104775568944147698880027199185722,I2,O2,W,false,pair:I2:O2:W
1905,46155261925112244967734574017957854/31615331888503183266575440458923,43419239299430033728929951178813607/63230663777006366533150880917846,I2,O0,SW,false,pair:I2:O0:SW
1906,6753503462882093958507326636505786/4633731583240930026446247987665,3830326107955608996134900745998339/5560477899889116031735497585198,O0,O2,SW,false,pair:O0:O2:SW
1907,83102804749542363326205529627692998/56982313774966325781055951761519,26183019316937866674983396241185385/37988209183310883854037301174346,I0,O1,SE,false,pair:I0:O1:SE
1909,6455367069981145949160402214399074/4423345427784863519649153573365,6097234566790806460665324590569081/8846690855569727039298307146730,I0,O1,E,false,pair:I0:O1:E
1912,1340571292601348896096282969210198/908253334472495572704015702615,9658323311403081470688886090612337/14168752017770930934182644960794,I0,I3,N,false,pair:I0:I3:N
1913,90525154723332154833125726195047470/61764098822285534772742088575859,85208824998004595698672892280198671/123528197644571069545484177151718,I0,O2,W,false,pair:I0:O2:W
1914,56230957198987702591958526462530362/38363754216203919229092608698129,53078958369774665169066093037841989/76727508432407838458185217396258,I3,O2,S,false,pair:I3:O2:S
1923,214351072711454983250806814756608546/145730999344144058801042906190933,202613328263724398041335633145359449/291461998688288117602085812381866,I3,O1,E,false,pair:I3:O1:E
1926,85119950936226183439882076716715450/57589857438576926142249521772881,79721821326803734430964143040898437/115179714877153852284499043545762,I0,O0,N,false,pair:I0:O0:N
1927,132229084226155360189558024434871158/90165629995838437747773531987367,126323311155081335938443064270880211/180331259991676875495547063974734,I2,O1,SE,false,pair:I2:O1:SE
1928,286186432708866453635969117663562394/194094937041481748133972821385601,269776520809710542649776774181890933/388189874082963496267945642771202,I2,I3,W,false,pair:I2:I3:W
1929,535409792856332965984290235477412822/363608772639581992266570607173271,506856111541233516677169728223785859/727217545279163984533141214346542,I0,O1,W,false,pair:I0:O1:W
1930,92856342852148116540190550711872150/62895408281564477484166060764023,261993005020390693725030186931958185/377372449689386864904996364584138,I2,O1,SE,false,pair:I2:O1:SE
1932,228046051536329047419099135963355778/155651084170277859971211017438533,219632683916537041743896272153285129/311302168340555719942422034877066,I2,O0,NE,false,pair:I2:O0:NE
1936,501100521954666455528859259592326230/339147871013778290762154576984023,474816459987708911821163482104339907/678295742027556581524309153968046,I0,O2,NW,false,pair:I0:O2:NW
1937,41360678380159898807920104102731130/27898232199914627884969289457841,116847214599799340784258260668046639/167389393199487767309815736747046,O0,O1,SW,false,pair:O0:O1:SW
1939,698424034253012303195580971575305750/471787625977350289800340993196087,660480447007418814050201575252935075/943575251954700579600681986392174,I3,O1,E,false,pair:I3:O1:E
1942,379218314247370550177558048312160942/254041503733192432888653907116979,352696163483088788334823752960551759/508083007466384865777307814233958,I2,I3,S,false,pair:I2:I3:S
1943,815572455672333347415855765377921390/549931309902588515747232943489171,110188940738324715473528667622050585/157123231400739575927780840996906,O1,O2,SE,false,pair:O1:O2:SE
1945,219692222613418389601776595156761614/148501295721222969017917846285091,209308426683417506241028158188370303/297002591442445938035835692570182,I3,O1,NE,false,pair:I3:O1:NE
1947,424325266131555955412325090256504370/285790970052239104180153430104701,402062655636192380947308436916750497/571581940104478208360306860209402,O0,O2,SW,false,pair:O0:O2:SW
1951,500048204761067341931426107002901294/335385236709669278896415685014771,471389458009119066014990593090194831/670770473419338557792831370029542,I0,I3,NW,false,pair:I0:I3:NW
1956,454425198210753525663014786716182962/303113911121407165452449761268541,426610429067117123558660269544429665/606227822242814330904899522537082,O0,O1,W,false,pair:O0:O1:W
1962,736537081066558696774079311003660102/490684852851505101940677620530991,697051018623113496969518067949645051/981369705703010203881355241061982,I0,O1,NW,false,pair:I0:O1:NW
