class_id	depth	width	labels_flat
22900	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113333555555550011333355555555200033335555555504003333555555550000000055555555000000005555555500000000555555550000000055555555
22901	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113333555555550011333355555555200033335555555540003333555555550000000055555555000000005555555500000000555555550000000055555555
22902	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113333555555550011333355555555240033335555555500003333555555550000000055555555000000005555555500000000555555550000000055555555
22903	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113333555555550011333355555555400033335555555502003333555555550000000055555555000000005555555500000000555555550000000055555555
22904	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113333555555550011333355555555400033335555555520003333555555550000000055555555000000005555555500000000555555550000000055555555
22905	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113333555555550011333355555555420033335555555500003333555555550000000055555555000000005555555500000000555555550000000055555555
22906	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113333555555552411333355555555000033335555555500003333555555550000000055555555000000005555555500000000555555550000000055555555
22907	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113333555555554211333355555555000033335555555500003333555555550000000055555555000000005555555500000000555555550000000055555555
22908	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000333333330000000033333333004400003333333300440000333333330000555533333333000055553333333300005555333333330000555533333333
22909	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000333333330000000033333333004400003333333300440000333333335555000033333333555500003333333355550000333333335555000033333333
22910	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000333333330000000033333333005500003333333300550000333333330000444433333333000044443333333300004444333333330000444433333333
22911	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000333333330000000033333333005500003333333300550000333333334444000033333333444400003333333344440000333333334444000033333333
22912	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000333333330000000033333333440000003333333344000000333333330000555533333333000055553333333300005555333333330000555533333333
22913	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000333333330000000033333333440000003333333344000000333333335555000033333333555500003333333355550000333333335555000033333333
22914	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000333333330000000033333333550000003333333355000000333333330000444433333333000044443333333300004444333333330000444433333333
22915	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000333333330000000033333333550000003333333355000000333333334444000033333333444400003333333344440000333333334444000033333333
22916	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000444444440000000044444444003300004444444400330000444444440000555544444444000055554444444400005555444444440000555544444444
22917	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000444444440000000044444444003300004444444400330000444444445555000044444444555500004444444455550000444444445555000044444444
22918	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000444444440000000044444444005500004444444400550000444444440000333344444444000033334444444400003333444444440000333344444444
22919	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000444444440000000044444444005500004444444400550000444444443333000044444444333300004444444433330000444444443333000044444444
22920	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000444444440000000044444444330000004444444433000000444444440000555544444444000055554444444400005555444444440000555544444444
22921	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000444444440000000044444444330000004444444433000000444444445555000044444444555500004444444455550000444444445555000044444444
22922	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000444444440000000044444444550000004444444455000000444444440000333344444444000033334444444400003333444444440000333344444444
22923	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000444444440000000044444444550000004444444455000000444444443333000044444444333300004444444433330000444444443333000044444444
22924	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000555555550000000055555555003300005555555500330000555555550000444455555555000044445555555500004444555555550000444455555555
22925	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000555555550000000055555555003300005555555500330000555555554444000055555555444400005555555544440000555555554444000055555555
22926	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000555555550000000055555555004400005555555500440000555555550000333355555555000033335555555500003333555555550000333355555555
22927	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000555555550000000055555555004400005555555500440000555555553333000055555555333300005555555533330000555555553333000055555555
22928	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000555555550000000055555555330000005555555533000000555555550000444455555555000044445555555500004444555555550000444455555555
22929	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000555555550000000055555555330000005555555533000000555555554444000055555555444400005555555544440000555555554444000055555555
22930	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000555555550000000055555555440000005555555544000000555555550000333355555555000033335555555500003333555555550000333355555555
22931	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120000555555550000000055555555440000005555555544000000555555553333000055555555333300005555555533330000555555553333000055555555
22932	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000123333444444440000333344444444005533334444444400553333444444440000000044444444000000004444444400000000444444440000000044444444
22933	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000123333444444440000333344444444550033334444444455003333444444440000000044444444000000004444444400000000444444440000000044444444
22934	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000123333555555550000333355555555004433335555555500443333555555550000000055555555000000005555555500000000555555550000000055555555
22935	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000123333555555550000333355555555440033335555555544003333555555550000000055555555000000005555555500000000555555550000000055555555
22936	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000124444333333330000444433333333005544443333333300554444333333330000000033333333000000003333333300000000333333330000000033333333
22937	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000124444333333330000444433333333550044443333333355004444333333330000000033333333000000003333333300000000333333330000000033333333
22938	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000124444555555550000444455555555003344445555555500334444555555550000000055555555000000005555555500000000555555550000000055555555
22939	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000124444555555550000444455555555330044445555555533004444555555550000000055555555000000005555555500000000555555550000000055555555
22940	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000125555333333330000555533333333004455553333333300445555333333330000000033333333000000003333333300000000333333330000000033333333
22941	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000125555333333330000555533333333440055553333333344005555333333330000000033333333000000003333333300000000333333330000000033333333
22942	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000125555444444440000555544444444003355554444444400335555444444440000000044444444000000004444444400000000444444440000000044444444
22943	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000125555444444440000555544444444330055554444444433005555444444440000000044444444000000004444444400000000444444440000000044444444
22944	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000222222220000000022222222004400002222222200440000222222220000555522222222000055552222222200005555222222220000555522222222
22945	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000222222220000000022222222004400002222222200440000222222225555000022222222555500002222222255550000222222225555000022222222
22946	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000222222220000000022222222005500002222222200550000222222220000444422222222000044442222222200004444222222220000444422222222
22947	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000222222220000000022222222005500002222222200550000222222224444000022222222444400002222222244440000222222224444000022222222
22948	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000222222220000000022222222440000002222222244000000222222220000555522222222000055552222222200005555222222220000555522222222
22949	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000222222220000000022222222440000002222222244000000222222225555000022222222555500002222222255550000222222225555000022222222
22950	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000222222220000000022222222550000002222222255000000222222220000444422222222000044442222222200004444222222220000444422222222
22951	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000222222220000000022222222550000002222222255000000222222224444000022222222444400002222222244440000222222224444000022222222
22952	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000444444440000000044444444002200004444444400220000444444440000555544444444000055554444444400005555444444440000555544444444
22953	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000444444440000000044444444002200004444444400220000444444445555000044444444555500004444444455550000444444445555000044444444
22954	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000444444440000000044444444005500004444444400550000444444440000222244444444000022224444444400002222444444440000222244444444
22955	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000444444440000000044444444005500004444444400550000444444442222000044444444222200004444444422220000444444442222000044444444
22956	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000444444440000000044444444220000004444444422000000444444440000555544444444000055554444444400005555444444440000555544444444
22957	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000444444440000000044444444220000004444444422000000444444445555000044444444555500004444444455550000444444445555000044444444
22958	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000444444440000000044444444550000004444444455000000444444440000222244444444000022224444444400002222444444440000222244444444
22959	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000444444440000000044444444550000004444444455000000444444442222000044444444222200004444444422220000444444442222000044444444
22960	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000555555550000000055555555002200005555555500220000555555550000444455555555000044445555555500004444555555550000444455555555
22961	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000555555550000000055555555002200005555555500220000555555554444000055555555444400005555555544440000555555554444000055555555
22962	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000555555550000000055555555004400005555555500440000555555550000222255555555000022225555555500002222555555550000222255555555
22963	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000555555550000000055555555004400005555555500440000555555552222000055555555222200005555555522220000555555552222000055555555
22964	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000555555550000000055555555220000005555555522000000555555550000444455555555000044445555555500004444555555550000444455555555
22965	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000555555550000000055555555220000005555555522000000555555554444000055555555444400005555555544440000555555554444000055555555
22966	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000555555550000000055555555440000005555555544000000555555550000222255555555000022225555555500002222555555550000222255555555
22967	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000555555550000000055555555440000005555555544000000555555552222000055555555222200005555555522220000555555552222000055555555
22968	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000132222444444440000222244444444005522224444444400552222444444440000000044444444000000004444444400000000444444440000000044444444
22969	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000132222444444440000222244444444550022224444444455002222444444440000000044444444000000004444444400000000444444440000000044444444
22970	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000132222555555550000222255555555004422225555555500442222555555550000000055555555000000005555555500000000555555550000000055555555
22971	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000132222555555550000222255555555440022225555555544002222555555550000000055555555000000005555555500000000555555550000000055555555
22972	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000134444222222220000444422222222005544442222222200554444222222220000000022222222000000002222222200000000222222220000000022222222
22973	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000134444222222220000444422222222550044442222222255004444222222220000000022222222000000002222222200000000222222220000000022222222
22974	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000134444555555550000444455555555002244445555555500224444555555550000000055555555000000005555555500000000555555550000000055555555
22975	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000134444555555550000444455555555220044445555555522004444555555550000000055555555000000005555555500000000555555550000000055555555
22976	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000135555222222220000555522222222004455552222222200445555222222220000000022222222000000002222222200000000222222220000000022222222
22977	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000135555222222220000555522222222440055552222222244005555222222220000000022222222000000002222222200000000222222220000000022222222
22978	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000135555444444440000555544444444002255554444444400225555444444440000000044444444000000004444444400000000444444440000000044444444
22979	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000135555444444440000555544444444220055554444444422005555444444440000000044444444000000004444444400000000444444440000000044444444
22980	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222220300000022222222004400002222222200440000222222220000555522222222000055552222222200005555222222220000555522222222
22981	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222220300000022222222004400002222222200440000222222225555000022222222555500002222222255550000222222225555000022222222
22982	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222220300000022222222005500002222222200550000222222220000444422222222000044442222222200004444222222220000444422222222
22983	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222220300000022222222005500002222222200550000222222224444000022222222444400002222222244440000222222224444000022222222
22984	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222220300000022222222440000002222222244000000222222220000555522222222000055552222222200005555222222220000555522222222
22985	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222220300000022222222440000002222222244000000222222225555000022222222555500002222222255550000222222225555000022222222
22986	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222220300000022222222550000002222222255000000222222220000444422222222000044442222222200004444222222220000444422222222
22987	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222220300000022222222550000002222222255000000222222224444000022222222444400002222222244440000222222224444000022222222
22988	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222220400000022222222003300002222222200330000222222220000555522222222000055552222222200005555222222220000555522222222
22989	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222220400000022222222003300002222222200330000222222225555000022222222555500002222222255550000222222225555000022222222
22990	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222220400000022222222005500002222222200550000222222220000333322222222000033332222222200003333222222220000333322222222
22991	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222220400000022222222005500002222222200550000222222223333000022222222333300002222222233330000222222223333000022222222
22992	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222220400000022222222330000002222222233000000222222220000555522222222000055552222222200005555222222220000555522222222
22993	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222220400000022222222330000002222222233000000222222225555000022222222555500002222222255550000222222225555000022222222
22994	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222220400000022222222550000002222222255000000222222220000333322222222000033332222222200003333222222220000333322222222
22995	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222220400000022222222550000002222222255000000222222223333000022222222333300002222222233330000222222223333000022222222
22996	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222220500000022222222003300002222222200330000222222220000444422222222000044442222222200004444222222220000444422222222
22997	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222220500000022222222003300002222222200330000222222224444000022222222444400002222222244440000222222224444000022222222
22998	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222220500000022222222004400002222222200440000222222220000333322222222000033332222222200003333222222220000333322222222
22999	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222220500000022222222004400002222222200440000222222223333000022222222333300002222222233330000222222223333000022222222
23000	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222220500000022222222330000002222222233000000222222220000444422222222000044442222222200004444222222220000444422222222
23001	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222220500000022222222330000002222222233000000222222224444000022222222444400002222222244440000222222224444000022222222
23002	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222220500000022222222440000002222222244000000222222220000333322222222000033332222222200003333222222220000333322222222
23003	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222220500000022222222440000002222222244000000222222223333000022222222333300002222222233330000222222223333000022222222
23004	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222223000000022222222004400002222222200440000222222220000555522222222000055552222222200005555222222220000555522222222
23005	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222223000000022222222004400002222222200440000222222225555000022222222555500002222222255550000222222225555000022222222
23006	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222223000000022222222005500002222222200550000222222220000444422222222000044442222222200004444222222220000444422222222
23007	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222223000000022222222005500002222222200550000222222224444000022222222444400002222222244440000222222224444000022222222
23008	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222223000000022222222440000002222222244000000222222220000555522222222000055552222222200005555222222220000555522222222
23009	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222223000000022222222440000002222222244000000222222225555000022222222555500002222222255550000222222225555000022222222
23010	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222223000000022222222550000002222222255000000222222220000444422222222000044442222222200004444222222220000444422222222
23011	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222223000000022222222550000002222222255000000222222224444000022222222444400002222222244440000222222224444000022222222
23012	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222224000000022222222003300002222222200330000222222220000555522222222000055552222222200005555222222220000555522222222
23013	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222224000000022222222003300002222222200330000222222225555000022222222555500002222222255550000222222225555000022222222
23014	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222224000000022222222005500002222222200550000222222220000333322222222000033332222222200003333222222220000333322222222
23015	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222224000000022222222005500002222222200550000222222223333000022222222333300002222222233330000222222223333000022222222
23016	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222224000000022222222330000002222222233000000222222220000555522222222000055552222222200005555222222220000555522222222
23017	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222224000000022222222330000002222222233000000222222225555000022222222555500002222222255550000222222225555000022222222
23018	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222224000000022222222550000002222222255000000222222220000333322222222000033332222222200003333222222220000333322222222
23019	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222224000000022222222550000002222222255000000222222223333000022222222333300002222222233330000222222223333000022222222
23020	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222225000000022222222003300002222222200330000222222220000444422222222000044442222222200004444222222220000444422222222
23021	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222225000000022222222003300002222222200330000222222224444000022222222444400002222222244440000222222224444000022222222
23022	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222225000000022222222004400002222222200440000222222220000333322222222000033332222222200003333222222220000333322222222
23023	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222225000000022222222004400002222222200440000222222223333000022222222333300002222222233330000222222223333000022222222
23024	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222225000000022222222330000002222222233000000222222220000444422222222000044442222222200004444222222220000444422222222
23025	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222225000000022222222330000002222222233000000222222224444000022222222444400002222222244440000222222224444000022222222
23026	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222225000000022222222440000002222222244000000222222220000333322222222000033332222222200003333222222220000333322222222
23027	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000222222225000000022222222440000002222222244000000222222223333000022222222333300002222222233330000222222223333000022222222
23028	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000333333330200000033333333004400003333333300440000333333330000555533333333000055553333333300005555333333330000555533333333
23029	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000333333330200000033333333004400003333333300440000333333335555000033333333555500003333333355550000333333335555000033333333
23030	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000333333330200000033333333005500003333333300550000333333330000444433333333000044443333333300004444333333330000444433333333
23031	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000333333330200000033333333005500003333333300550000333333334444000033333333444400003333333344440000333333334444000033333333
23032	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000333333330200000033333333440000003333333344000000333333330000555533333333000055553333333300005555333333330000555533333333
23033	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000333333330200000033333333440000003333333344000000333333335555000033333333555500003333333355550000333333335555000033333333
23034	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000333333330200000033333333550000003333333355000000333333330000444433333333000044443333333300004444333333330000444433333333
23035	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000333333330200000033333333550000003333333355000000333333334444000033333333444400003333333344440000333333334444000033333333
23036	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000333333330400000033333333002200003333333300220000333333330000555533333333000055553333333300005555333333330000555533333333
23037	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000333333330400000033333333002200003333333300220000333333335555000033333333555500003333333355550000333333335555000033333333
23038	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000333333330400000033333333005500003333333300550000333333330000222233333333000022223333333300002222333333330000222233333333
23039	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000333333330400000033333333005500003333333300550000333333332222000033333333222200003333333322220000333333332222000033333333
23040	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000333333330400000033333333220000003333333322000000333333330000555533333333000055553333333300005555333333330000555533333333
23041	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000333333330400000033333333220000003333333322000000333333335555000033333333555500003333333355550000333333335555000033333333
23042	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000333333330400000033333333550000003333333355000000333333330000222233333333000022223333333300002222333333330000222233333333
23043	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000333333330400000033333333550000003333333355000000333333332222000033333333222200003333333322220000333333332222000033333333
23044	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000333333330500000033333333002200003333333300220000333333330000444433333333000044443333333300004444333333330000444433333333
23045	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000333333330500000033333333002200003333333300220000333333334444000033333333444400003333333344440000333333334444000033333333
23046	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000333333330500000033333333004400003333333300440000333333330000222233333333000022223333333300002222333333330000222233333333
23047	4	16	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000333333330500000033333333004400003333333300440000333333332222000033333333222200003333333322220000333333332222000033333333
