case,digit_index,digit,channel_map,source
N3_class_31,606,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,607,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,608,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,609,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,610,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,611,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,612,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,613,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,614,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,615,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,616,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,617,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,618,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,619,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,620,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,621,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,622,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,623,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,624,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,625,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,626,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,627,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,628,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,629,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,630,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,631,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,632,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,633,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,634,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,635,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,636,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,637,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,638,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,639,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,640,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,641,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,642,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,643,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,644,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,645,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,646,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,647,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,648,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,649,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,650,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,651,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,652,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,653,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,654,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,655,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,656,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,657,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,658,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,659,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,660,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,661,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,662,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,663,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,664,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,665,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,666,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,667,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,668,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,669,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,670,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,671,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,672,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,673,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,674,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,675,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,676,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,677,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,678,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,679,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,680,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,681,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,682,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,683,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,684,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,685,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,686,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,687,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,688,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,689,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,690,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,691,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,692,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,693,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,694,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,695,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,696,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,697,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,698,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,699,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,700,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,701,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,702,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,703,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,704,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,705,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,706,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,707,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,708,2,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,709,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,710,0,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
N3_class_31,711,1,P0/P1->2;P0/P2->1;P1/P2->0,four_site_watch2048.json
